"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Victor Wembanyama","SAS",46,1527,3132,1116,266,454,0.5859030837004405,142,403,0.3523573200992556,0.35768261964735515,158,374,158,366,60,0.7030075187969925,0.7857142857142857,0.8591549295774648,0.47024504084014,0.5334223854289072,0.558926487747958,0.5942492012779552,56,25,0.05506607929515418,2,0.004962779156327543,31.010850942318672
"Gabe Vincent","LAL",72,1525,3112,460,59,111,0.5315315315315315,109,309,0.35275080906148865,0.3562091503267974,15,70,48,285,42,0.5932203389830508,0.603448275862069,0.8715596330275229,0.7357142857142858,0.5354875299760192,0.5297619047619048,0.5348837209302325,2,8,0.07207207207207207,4,0.012944983818770227,13.553956834532373
"Jonas Valančiūnas","SAC",81,1524,3135,843,337,590,0.5711864406779661,8,37,0.21621621621621623,0.21621621621621623,145,386,288,24,0,0.5727002967359051,0.7283018867924528,1,0.05901116427432217,0.5029556982343499,0.5566188197767146,0.6004273504273504,144,39,0.06610169491525424,0,0,22.913759419480883
"Jerami Grant","POR",47,1524,3127,677,106,278,0.381294964028777,108,296,0.36486486486486486,0.36486486486486486,141,110,102,312,12,0.5188679245283019,0.5288461538461539,0.9629629629629629,0.5156794425087108,0.5488594076655052,0.46689895470383275,0.5248447204968945,4,39,0.14028776978417265,3,0.010135135135135136,19.547835676867933
"Kyle Filipowski","UTA",72,1522,3165,690,183,298,0.6140939597315436,77,220,0.35,0.3515981735159817,93,212,154,216,15,0.5792349726775956,0.6666666666666666,0.935064935064935,0.4247104247104247,0.5292111545988258,0.5762548262548263,0.5948275862068966,48,39,0.13087248322147652,1,0.004545454545454545,18.98135263011411
"Ja Morant","MEM",50,1519,3282,1159,316,604,0.5231788079470199,88,285,0.3087719298245614,0.3176895306859206,263,150,482,162,102,0.23734177215189872,0.2403846153846154,0.6136363636363636,0.3205849268841395,0.5337962328767123,0.5039370078740157,0.564390243902439,8,50,0.08278145695364239,1,0.0035087719298245615,31.925006601531557
"Matas Buzelis","CHI",80,1511,3251,688,156,289,0.5397923875432526,96,266,0.3609022556390977,0.3609022556390977,88,218,94,282,6,0.6987179487179487,0.7569444444444444,0.9791666666666666,0.47927927927927927,0.585620990990991,0.5405405405405406,0.5704809286898839,24,28,0.09688581314878893,1,0.0037593984962406013,18.57848518111965
"LaMelo Ball","CHA",47,1505,3114,1184,227,475,0.47789473684210526,179,528,0.3390151515151515,0.3435700575815739,193,106,348,333,204,0.23348017621145375,0.24423963133640553,0.6201117318435754,0.5264207377866401,0.5219599898063201,0.49401794616151545,0.5336058128973661,20,37,0.07789473684210527,6,0.011363636363636364,34.93642896627971
"Dalton Knecht","LAL",78,1494,2974,706,129,217,0.5944700460829493,128,340,0.3764705882352941,0.378698224852071,64,192,66,354,30,0.7441860465116279,0.7804878048780488,0.921875,0.6104129263913824,0.5480694043321299,0.5763016157989228,0.5939086294416244,12,24,0.11059907834101383,3,0.008823529411764706,18.768679019725045
"Kevin Porter Jr.","MIL",75,1482,3026,771,238,475,0.5010526315789474,55,177,0.3107344632768362,0.3125,130,124,352,81,84,0.2605042016806723,0.26609442060085836,0.4909090909090909,0.2714723926380368,0.50965,0.4915644171779141,0.5324585635359116,10,40,0.08421052631578947,8,0.04519774011299435,25.6563245823389
"D'Angelo Russell","BKN",58,1481,3009,732,136,278,0.4892086330935252,113,360,0.3138888888888889,0.31564245810055863,121,122,150,198,141,0.4485294117647059,0.4485294117647059,0.584070796460177,0.5642633228840125,0.5176264150943396,0.4788401253918495,0.5207142857142857,0,13,0.046762589928057555,1,0.002777777777777778,23.625730994152043
"Lauri Markkanen","UTA",47,1476,3063,892,158,301,0.5249169435215947,138,399,0.3458646616541353,0.34673366834170855,162,208,108,414,0,0.6582278481012658,0.7428571428571429,1,0.57,0.5339152360515022,0.5214285714285715,0.5661953727506427,36,33,0.10963455149501661,6,0.015037593984962405,23.57723577235772
"Luke Kennard","MEM",65,1472,3145,576,93,170,0.5470588235294118,113,261,0.4329501915708812,0.4346153846153846,51,100,86,321,18,0.5376344086021505,0.5617977528089888,0.9469026548672567,0.605568445475638,0.5257412114014252,0.6090487238979119,0.6272123893805309,8,9,0.052941176470588235,2,0.007662835249042145,14.400443090556633
"Jamal Shead","TOR",75,1467,3039,533,132,281,0.4697508896797153,72,223,0.32286995515695066,0.32727272727272727,53,106,158,189,27,0.4015151515151515,0.4108527131782946,0.875,0.44246031746031744,0.5264389,0.47619047619047616,0.5018867924528302,6,28,0.099644128113879,1,0.004484304932735426,18.480434161668096
"Aaron Gordon","DEN",51,1447,3010,748,189,325,0.5815384615384616,75,172,0.436046511627907,0.43859649122807015,145,214,164,195,30,0.5661375661375662,0.6484848484848484,0.8666666666666667,0.3460764587525151,0.5710831653225806,0.6066398390342053,0.6481802426343154,48,37,0.11384615384615385,0,0,19.078368065746993
"Isaiah Stewart","DET",72,1434,2945,433,158,261,0.6053639846743295,17,53,0.32075471698113206,0.32075471698113206,66,232,84,51,0,0.7341772151898734,0.943089430894309,1,0.16878980891719744,0.5546123397435897,0.5843949044585988,0.6168091168091168,70,12,0.04597701149425287,0,0,12.54491017964072
"Brice Sensabaugh","UTA",71,1432,3027,772,118,227,0.5198237885462555,157,372,0.4220430107526882,0.42318059299191374,65,138,98,405,66,0.5847457627118644,0.6388888888888888,0.8598726114649682,0.6210350584307178,0.5218944350758854,0.5901502504173622,0.6130573248407644,20,21,0.09251101321585903,6,0.016129032258064516,21.31861748475167
"Goga Bitadze","ORL",70,1430,2794,502,204,311,0.6559485530546624,3,28,0.10714285714285714,0.1111111111111111,85,276,132,9,0,0.6764705882352942,0.92,1,0.08259587020648967,0.5967871641791045,0.6150442477876106,0.6306532663316583,108,23,0.07395498392282958,0,0,14.573643410852712
"Kel'el Ware","MIA",64,1422,2842,595,222,353,0.6288951841359773,35,111,0.3153153153153153,0.3211009174311927,46,340,104,102,3,0.7657657657657657,0.9289617486338798,0.9714285714285714,0.23922413793103448,0.568130155210643,0.5915948275862069,0.6022267206477733,78,17,0.04815864022662889,0,0,17.40916271721959
"Tari Eason","HOU",57,1420,2916,682,207,372,0.5564516129032258,63,184,0.3423913043478261,0.34615384615384615,79,222,192,186,3,0.5362318840579711,0.6453488372093024,0.9841269841269841,0.33093525179856115,0.5764574954296161,0.5422661870503597,0.5664451827242525,70,44,0.11827956989247312,1,0.005434782608695652,19.051699514424453
"Zach Edey","MEM",66,1416,2981,610,233,379,0.6147757255936676,18,52,0.34615384615384615,0.34615384615384615,90,296,170,54,0,0.6351931330472103,0.8705882352941177,1,0.12064965197215777,0.5778415294117647,0.6032482598607889,0.6340956340956341,126,31,0.08179419525065963,0,0,16.063348416289593
"T.J. McConnell","IND",79,1415,2953,720,309,575,0.5373913043478261,15,49,0.30612244897959184,0.3191489361702128,57,240,378,33,12,0.3883495145631068,0.39215686274509803,0.7333333333333333,0.07852564102564102,0.5053713826366559,0.53125,0.5454545454545454,6,41,0.07130434782608695,1,0.02040816326530612,23.588957055214724
"Terance Mann","ATL",67,1414,2870,515,144,249,0.5783132530120482,60,163,0.36809815950920244,0.36809815950920244,47,168,120,162,18,0.5833333333333334,0.6268656716417911,0.9,0.39563106796116504,0.5499072319201995,0.5679611650485437,0.582579185520362,20,26,0.10441767068273092,2,0.012269938650306749,14.902676399026763
"Ryan Dunn","PHX",74,1410,2778,511,123,213,0.5774647887323944,82,264,0.3106060606060606,0.3106060606060606,19,184,62,246,0,0.7479674796747967,0.8932038834951457,1,0.5534591194968553,0.5493045073375262,0.5157232704402516,0.5161616161616162,40,19,0.0892018779342723,2,0.007575757575757576,16.776418940106616
"Sam Merrill","CLE",71,1401,2892,509,35,56,0.625,137,368,0.37228260869565216,0.37228260869565216,28,56,14,408,3,0.8,0.8484848484848485,0.9927007299270073,0.8679245283018868,0.5649177458033573,0.5672169811320755,0.5810502283105022,4,10,0.17857142857142858,5,0.01358695652173913,14.403417760146475
"Ayo Dosunmu","CHI",46,1394,2960,566,159,260,0.6115384615384616,62,189,0.328042328042328,0.328042328042328,62,176,142,174,12,0.5534591194968553,0.5714285714285714,0.9354838709677419,0.4209354120267261,0.5986073496659242,0.5612472160356348,0.5850622406639004,10,32,0.12307692307692308,2,0.010582010582010581,16.707168894289186
"Ty Jerome","CLE",70,1393,2904,878,208,365,0.5698630136986301,111,253,0.43873517786561267,0.4457831325301205,129,138,278,213,120,0.3317307692307692,0.34328358208955223,0.6396396396396397,0.40938511326860844,0.5162360033726813,0.6059870550161812,0.6450662739322534,14,26,0.07123287671232877,1,0.003952569169960474,23.425616063279588
"Julian Strawther","DEN",65,1384,2890,588,116,217,0.5345622119815668,94,269,0.34944237918215615,0.34944237918215615,74,168,64,252,30,0.7241379310344828,0.7567567567567568,0.8936170212765957,0.5534979423868313,0.5302251028806584,0.5288065843621399,0.55893536121673,10,17,0.07834101382488479,2,0.007434944237918215,17.836346920012257
"Nick Smith Jr.","CHA",60,1369,2800,591,118,262,0.45038167938931295,104,306,0.33986928104575165,0.34210526315789475,43,90,146,255,57,0.3813559322033898,0.3813559322033898,0.8173076923076923,0.5387323943661971,0.5048990974729242,0.4823943661971831,0.5008532423208191,0,19,0.07251908396946564,4,0.013071895424836602,20.907668231611893
"Jaime Jaquez Jr.","MIA",66,1368,2758,570,176,343,0.5131195335276968,37,119,0.31092436974789917,0.3217391304347826,107,156,196,99,12,0.4431818181818182,0.4727272727272727,0.8918918918918919,0.25757575757575757,0.5412080786026201,0.5010822510822511,0.5429389312977099,22,58,0.16909620991253643,2,0.01680672268907563,20.07099064214263
"Jeremy Sochan","SAS",54,1367,2822,615,222,375,0.592,28,92,0.30434782608695654,0.3,87,332,112,81,3,0.7477477477477478,0.8556701030927835,0.9642857142857143,0.19700214132762311,0.6100352051835853,0.5653104925053534,0.5902111324376199,56,43,0.11466666666666667,3,0.03260869565217391,18.711276332094176
"Nicolas Batum","LAC",78,1367,2772,313,16,35,0.45714285714285713,88,203,0.43349753694581283,0.43349753694581283,17,16,16,261,3,0.5,0.7272727272727273,0.9886363636363636,0.8529411764705882,0.5505145569620253,0.6218487394957983,0.6336032388663968,10,5,0.14285714285714285,0,0,9.052835051546392
"Jose Alvarado","NOP",56,1366,2790,579,93,212,0.4386792452830189,111,309,0.3592233009708738,0.36038961038961037,60,70,116,234,99,0.3763440860215054,0.3888888888888889,0.7027027027027027,0.5930902111324377,0.5250460576923077,0.4980806142034549,0.5255474452554745,6,20,0.09433962264150944,4,0.012944983818770227,19.818693341669274
"Luke Kornet","BOS",73,1361,2646,441,187,277,0.6750902527075813,0,3,0,0,67,260,114,0,0,0.6951871657754011,0.9558823529411765,0,0.010714285714285714,0.6113523214285714,0.6678571428571428,0.6805555555555556,102,21,0.07581227436823104,0,0,11.43317230273752
"Trey Lyles","SAC",69,1349,2729,451,76,136,0.5588235294117647,81,238,0.3403361344537815,0.3403361344537815,56,120,32,243,0,0.7894736842105263,0.9375,1,0.6363636363636364,0.5543263368983957,0.5280748663101604,0.5486618004866181,24,10,0.07352941176470588,2,0.008403361344537815,14.390789894467542
"Jake LaRavia","SAC",66,1349,2840,458,100,195,0.5128205128205128,60,142,0.4225352112676056,0.427536231884058,78,118,82,171,9,0.59,0.6704545454545454,0.95,0.42136498516320475,0.5517128834355829,0.5637982195845698,0.5856777493606138,24,26,0.13333333333333333,0,0,14.467697907188354
"Bogdan Bogdanović","LAC",54,1348,2790,583,105,203,0.5172413793103449,105,289,0.3633217993079585,0.3645833333333333,58,110,100,267,48,0.5238095238095238,0.55,0.8476190476190476,0.5873983739837398,0.5271834693877552,0.5335365853658537,0.5575815738963532,10,12,0.059113300492610835,0,0,18.86912325285896
"Justin Champagnie","WAS",62,1340,2796,544,136,218,0.6238532110091743,74,193,0.38341968911917096,0.3854166666666667,50,154,118,219,3,0.5661764705882353,0.7623762376237624,0.9864864864864865,0.46958637469586373,0.5707419512195122,0.6009732360097324,0.6167800453514739,70,20,0.09174311926605505,3,0.015544041450777202,15.495608531994982
"Paul George","PHI",41,1334,2708,665,149,302,0.49337748344370863,96,268,0.3582089552238806,0.3609022556390977,79,84,214,189,99,0.28187919463087246,0.2857142857142857,0.65625,0.47017543859649125,0.5079667548500882,0.5140350877192983,0.5424836601307189,4,19,0.06291390728476821,1,0.0037313432835820895,23.741721854304636
"Ausar Thompson","DET",59,1328,2750,592,234,410,0.5707317073170731,11,49,0.22448979591836735,0.24444444444444444,91,290,178,33,0,0.6196581196581197,0.7073170731707317,1,0.10675381263616558,0.5869801123595505,0.545751633986928,0.5629770992366412,58,42,0.1024390243902439,0,0,19.046114971572962
"Donovan Clingan","POR",67,1324,2733,432,164,283,0.5795053003533569,14,49,0.2857142857142857,0.2857142857142857,62,200,128,42,0,0.6097560975609756,0.9174311926605505,1,0.14759036144578314,0.5909297839506173,0.5572289156626506,0.576,110,23,0.0812720848056537,0,0,13.749615502922179
"Jordan Hawkins","NOP",56,1321,2727,604,97,224,0.4330357142857143,110,332,0.3313253012048193,0.3313253012048193,80,122,72,300,30,0.6288659793814433,0.6703296703296703,0.9090909090909091,0.5971223021582733,0.5249999999999999,0.4712230215827338,0.5025252525252525,12,20,0.08928571428571429,6,0.018072289156626505,20.890740147388655
"Tyrese Martin","BKN",60,1315,2619,523,90,183,0.4918032786885246,99,282,0.35106382978723405,0.3535714285714286,46,94,86,279,18,0.5222222222222223,0.5595238095238095,0.9393939393939394,0.6064516129032258,0.5332224622030237,0.5129032258064516,0.5304878048780488,12,15,0.08196721311475409,0,0,18.636812644056633
"Mason Plumlee","PHX",74,1300,2641,333,125,198,0.6313131313131313,0,4,0,0,83,194,56,0,0,0.776,0.941747572815534,0,0.019801980198019802,0.58141325,0.6188118811881188,0.6354961832061069,44,26,0.13131313131313133,0,0,10.862944162436548
"Jonathan Mogbo","TOR",63,1286,2682,389,139,286,0.486013986013986,17,70,0.24285714285714285,0.25,60,198,80,51,0,0.7122302158273381,0.7857142857142857,1,0.19662921348314608,0.5910275423728814,0.46207865168539325,0.49744245524296676,26,30,0.1048951048951049,1,0.014285714285714285,14.928756476683938
"Jalen Johnson","ATL",36,1284,2787,680,227,402,0.5646766169154229,44,141,0.3120567375886525,0.31654676258992803,94,284,170,126,6,0.6255506607929515,0.696078431372549,0.9545454545454546,0.2596685082872928,0.5730243992606284,0.5395948434622467,0.5704697986577181,46,38,0.0945273631840796,1,0.0070921985815602835,22.11023622047244
"Max Strus","CLE",50,1273,2637,471,52,80,0.65,113,293,0.3856655290102389,0.386986301369863,28,76,28,327,12,0.7307692307692307,0.8260869565217391,0.9646017699115044,0.7855227882037533,0.5732715846994535,0.5938337801608579,0.6069587628865979,12,9,0.1125,2,0.006825938566552901,14.675540765391014
"Johnny Juzang","UTA",64,1270,2644,571,86,161,0.5341614906832298,118,314,0.37579617834394907,0.37579617834394907,45,104,68,315,39,0.6046511627906976,0.6666666666666666,0.8898305084745762,0.6610526315789473,0.5302388172043011,0.5536842105263158,0.5756048387096774,16,10,0.062111801242236024,5,0.01592356687898089,17.792642140468228
"Ronald Holland II","DET",81,1266,2573,522,161,265,0.6075471698113207,36,151,0.23841059602649006,0.24324324324324326,92,192,130,108,0,0.5962732919254659,0.631578947368421,1,0.3629807692307692,0.5596749388753056,0.5168269230769231,0.5588865096359743,18,23,0.08679245283018867,0,0,18.339571282749233
"Javonte Green","CLE",68,1258,2591,347,77,147,0.5238095238095238,46,141,0.3262411347517731,0.3262411347517731,55,98,56,138,0,0.6363636363636364,0.7101449275362319,1,0.4895833333333333,0.5911444444444445,0.5069444444444444,0.5455974842767296,16,14,0.09523809523809523,0,0,11.748909029875797
"Nick Richards","PHX",57,1256,2515,529,205,345,0.5942028985507246,0,2,0,0,119,280,130,0,0,0.6829268292682927,0.9032258064516129,0,0.005763688760806916,0.5646066282420749,0.590778097982709,0.6312649164677804,100,51,0.14782608695652175,0,0,17.295053614666205
"Dean Wade","CLE",59,1252,2568,320,32,49,0.6530612244897959,80,222,0.36036036036036034,0.36036036036036034,16,44,20,240,0,0.6875,0.7857142857142857,1,0.8191881918819188,0.5865020446096654,0.5608856088560885,0.5693950177935944,8,7,0.14285714285714285,2,0.009009009009009009,10.448275862068966
"Ricky Council IV","PHI",73,1250,2542,532,122,250,0.488,55,213,0.25821596244131456,0.2631578947368421,123,126,118,153,12,0.5163934426229508,0.5431034482758621,0.9272727272727272,0.46004319654427644,0.5470575492341356,0.44168466522678185,0.500945179584121,12,24,0.096,1,0.004694835680751174,20.215727209464163
"Tidjane Salaün","CHA",60,1244,2484,353,56,139,0.4028776978417266,58,205,0.28292682926829266,0.28292682926829266,67,72,40,153,21,0.6428571428571429,0.7659574468085106,0.8793103448275862,0.5959302325581395,0.5434847507331378,0.41569767441860467,0.45489690721649484,18,22,0.15827338129496402,7,0.03414634146341464,15.373961218836566
"Bobby Portis","MIL",49,1244,2568,680,212,417,0.5083932853717026,65,178,0.3651685393258427,0.3651685393258427,61,220,204,189,6,0.5188679245283019,0.5882352941176471,0.9692307692307692,0.2991596638655462,0.5129031092436974,0.5201680672268908,0.5422647527910686,50,29,0.06954436450839328,2,0.011235955056179775,24.06755805770584
"Moussa Diabaté","CHA",71,1241,2444,403,167,274,0.6094890510948905,0,6,0,0,69,248,86,0,0,0.7425149700598802,0.8920863309352518,0,0.02142857142857143,0.5985255357142858,0.5964285714285714,0.6051051051051051,56,23,0.08394160583941605,1,0.16666666666666666,13.371895202449812
"Jeremiah Robinson-Earl","NOP",66,1239,2541,418,102,183,0.5573770491803278,56,164,0.34146341463414637,0.34146341463414637,46,142,62,162,6,0.696078431372549,0.8875,0.9642857142857143,0.47262247838616717,0.5676844380403459,0.5360230547550432,0.5603217158176944,44,16,0.08743169398907104,2,0.012195121951219513,14.382862971778307
"Simone Fontecchio","DET",75,1237,2579,446,74,146,0.5068493150684932,76,227,0.33480176211453744,0.3377777777777778,70,96,52,228,0,0.6486486486486487,0.7272727272727273,1,0.6085790884718498,0.5493152173913043,0.5040214477211796,0.5440097799511002,16,14,0.0958904109589041,4,0.01762114537444934,15.802047781569966
"Cole Anthony","ORL",67,1234,2463,630,153,325,0.4707692307692308,77,218,0.3532110091743119,0.35648148148148145,93,80,226,177,54,0.26143790849673204,0.2702702702702703,0.7662337662337663,0.4014732965009208,0.5028150925925926,0.494475138121547,0.53125,10,14,0.043076923076923075,0,0,24.531636620714036
"Ben Sheppard","IND",63,1228,2545,332,52,88,0.5909090909090909,68,199,0.3417085427135678,0.3417085427135678,24,76,28,201,3,0.7307692307692307,0.7755102040816326,0.9852941176470589,0.6933797909407665,0.5725653310104529,0.5365853658536586,0.5553691275167785,6,13,0.14772727272727273,0,0,11.239901650860556
"Daniel Gafford","DAL",57,1226,2528,701,283,403,0.7022332506203474,0,0,0,0,135,408,158,0,0,0.7208480565371025,0.9026548672566371,0,0,0.6210935483870967,0.7022332506203474,0.7211934156378601,114,30,0.07444168734491315,0,0,19.1866527632951
"John Collins","UTA",40,1220,2531,758,221,383,0.577023498694517,59,148,0.39864864864864863,0.39864864864864863,139,286,156,171,6,0.6470588235294118,0.7771739130434783,0.9661016949152542,0.2787193973634652,0.5339037664783428,0.5828625235404896,0.6316666666666667,74,53,0.13838120104438642,1,0.006756756756756757,23.976807639836288
"Caleb Martin","DAL",45,1218,2437,356,92,201,0.4577114427860697,37,103,0.3592233009708738,0.36633663366336633,61,80,104,108,3,0.43478260869565216,0.47058823529411764,0.972972972972973,0.33881578947368424,0.5279307947019868,0.48519736842105265,0.5114942528735632,14,13,0.06467661691542288,2,0.019417475728155338,14.787701317715959
"Kristaps Porziņģis","BOS",42,1210,2474,818,174,324,0.5370370370370371,103,250,0.412,0.412,161,268,80,303,6,0.7701149425287356,0.8535031847133758,0.9805825242718447,0.4355400696864111,0.5282989492119089,0.5722996515679443,0.6115269461077845,34,23,0.07098765432098765,0,0,25.903179190751445
"Brandon Clarke","MEM",64,1207,2571,534,235,363,0.6473829201101928,1,17,0.058823529411764705,0.058823529411764705,61,358,112,3,0,0.7617021276595745,0.9226804123711341,1,0.04473684210526316,0.5526540789473685,0.6223684210526316,0.6480582524271845,82,22,0.06060606060606061,0,0,15.392456676860347
"Deandre Ayton","POR",40,1206,2449,576,259,436,0.5940366972477065,6,32,0.1875,0.1875,40,384,134,18,0,0.7413127413127413,0.9014084507042254,1,0.06837606837606838,0.5449867521367521,0.5726495726495726,0.5818181818181818,92,15,0.034403669724770644,0,0,20.143112701252235
"Jarace Walker","IND",75,1187,2477,461,95,175,0.5428571428571428,75,185,0.40540540540540543,0.4076086956521739,46,134,56,201,24,0.7052631578947368,0.7127659574468085,0.8933333333333333,0.5138888888888888,0.5378903899721449,0.5763888888888888,0.5925449871465296,2,8,0.045714285714285714,2,0.010810810810810811,16.994177583697233
"Kawhi Leonard","LAC",37,1180,2353,796,232,433,0.535796766743649,78,190,0.4105263157894737,0.4105263157894737,98,200,264,159,75,0.43103448275862066,0.45045045045045046,0.6794871794871795,0.30497592295345105,0.5087658105939005,0.5601926163723917,0.5892857142857143,20,9,0.020785219399538105,2,0.010526315789473684,28.50574712643678
"Clint Capela","ATL",55,1176,2510,488,218,389,0.5604113110539846,0,1,0,0,52,338,98,0,0,0.7752293577981652,0.9548022598870056,0,0.002564102564102564,0.6119820512820513,0.558974358974359,0.5635103926096998,82,36,0.09254498714652956,0,0,16.523235800344235
"Cody Martin","PHX",53,1173,2398,358,93,174,0.5344827586206896,43,151,0.2847682119205298,0.2847682119205298,43,110,76,123,6,0.5913978494623656,0.6111111111111112,0.9534883720930233,0.4646153846153846,0.5520703076923077,0.4846153846153846,0.5056497175141242,6,12,0.06896551724137931,3,0.019867549668874173,14.599855803893295
"Mark Williams","CHA",44,1171,2411,671,270,442,0.6108597285067874,0,4,0,0,131,436,104,0,0,0.8074074074074075,0.9732142857142857,0,0.008968609865470852,0.5788536363636364,0.6053811659192825,0.6514563106796116,92,24,0.05429864253393665,1,0.25,21.39466958744067
"Precious Achiuwa","NYK",57,1170,2357,379,154,291,0.5292096219931272,10,36,0.2777777777777778,0.2777777777777778,41,214,94,30,0,0.6948051948051948,0.8045112781954887,1,0.11009174311926606,0.5902546875,0.5168195718654435,0.5323033707865169,42,24,0.08247422680412371,0,0,14.818920916481893
"Justin Edwards","PHI",44,1156,2343,445,103,188,0.5478723404255319,69,190,0.3631578947368421,0.3631578947368421,32,112,94,192,15,0.5436893203883495,0.6086956521739131,0.927536231884058,0.5026455026455027,0.550082671957672,0.5462962962962963,0.55625,22,20,0.10638297872340426,5,0.02631578947368421,16.92423671315492
"Nikola Jović","MIA",46,1156,2330,494,94,168,0.5595238095238095,78,210,0.37142857142857144,0.37142857142857144,72,122,66,222,12,0.648936170212766,0.6853932584269663,0.9487179487179487,0.5555555555555556,0.5466387566137566,0.5582010582010583,0.5927710843373494,10,12,0.07142857142857142,0,0,18.31148804934464
"Vít Krejčí","ATL",57,1153,2404,412,55,86,0.6395348837209303,90,206,0.4368932038834951,0.4368932038834951,32,72,38,249,21,0.6545454545454545,0.6923076923076923,0.9222222222222223,0.7054794520547946,0.5620655172413793,0.6506849315068494,0.6586538461538461,6,8,0.09302325581395349,0,0,13.385242862439748
"Jonathan Kuminga","GSW",47,1144,2334,719,212,417,0.5083932853717026,46,151,0.304635761589404,0.3087248322147651,157,220,204,123,15,0.5188679245283019,0.5555555555555556,0.8913043478260869,0.2658450704225352,0.5179587230215827,0.49471830985915494,0.5286764705882353,28,47,0.11270983213429256,1,0.006622516556291391,27.887114741923504
"Kevon Looney","GSW",76,1142,2317,344,141,273,0.5164835164835165,2,5,0.4,0.5,56,160,122,6,0,0.5673758865248227,0.8602150537634409,1,0.017985611510791366,0.5442726449275362,0.5179856115107914,0.5341614906832298,96,17,0.06227106227106227,0,0,13.00578034682081
"Kenrich Williams","OKC",69,1132,2324,436,105,183,0.5737704918032787,66,171,0.38596491228070173,0.38823529411764707,28,126,84,198,0,0.6,0.65625,1,0.4830508474576271,0.5562793352601155,0.576271186440678,0.5891891891891892,18,21,0.11475409836065574,1,0.005847953216374269,15.480696442089325
"Aaron Nesmith","IND",45,1123,2313,541,108,184,0.5869565217391305,84,195,0.4307692307692308,0.4307692307692308,73,166,50,243,9,0.7685185185185185,0.8383838383838383,0.9642857142857143,0.5145118733509235,0.5531238786279683,0.6174142480211082,0.656934306569343,18,19,0.10326086956521739,3,0.015384615384615385,17.589320769532783
"Julian Phillips","CHI",79,1123,2359,366,78,134,0.582089552238806,50,153,0.32679738562091504,0.32679738562091504,60,106,50,150,0,0.6794871794871795,0.8833333333333333,1,0.5331010452961672,0.5964412891986063,0.5331010452961672,0.571875,36,14,0.1044776119402985,3,0.0196078431372549,12.952594251586413
"Dalano Banton","POR",67,1120,2314,559,126,285,0.4421052631578947,72,222,0.32432432432432434,0.32727272727272727,91,94,158,189,27,0.373015873015873,0.38524590163934425,0.875,0.4378698224852071,0.5416356136820926,0.46153846153846156,0.4964349376114082,8,35,0.12280701754385964,0,0,24.186915887850468
"Ben Simmons","LAC",51,1120,2228,256,116,223,0.5201793721973094,0,0,0,0,24,120,112,0,0,0.5172413793103449,0.5555555555555556,0,0,0.5325354260089686,0.5201793721973094,0.540084388185654,16,10,0.04484304932735426,0,0,13.696969696969697
"Ja'Kobe Walter","TOR",52,1103,2264,449,94,207,0.45410628019323673,65,186,0.34946236559139787,0.3532608695652174,66,118,70,186,9,0.6276595744680851,0.6629213483146067,0.9538461538461539,0.4732824427480916,0.5541443734015346,0.4872773536895674,0.5233100233100233,10,36,0.17391304347826086,3,0.016129032258064516,18.30340084065724
"Jaxson Hayes","LAL",56,1093,2231,383,161,220,0.7318181818181818,0,3,0,0,61,276,46,0,0,0.8571428571428571,0.9452054794520548,0,0.013452914798206279,0.6260766816143498,0.7219730941704036,0.7199248120300752,30,11,0.05,0,0,12.515188335358443
"Jonathan Isaac","ORL",71,1090,2156,380,95,173,0.5491329479768786,39,151,0.2582781456953642,0.2582781456953642,73,104,86,117,0,0.5473684210526316,0.8524590163934426,1,0.4660493827160494,0.5642746913580247,0.4737654320987654,0.5080213903743316,68,14,0.08092485549132948,0,0,16.07920792079208
"Cameron Payne","NYK",72,1090,2204,500,86,190,0.45263157894736844,93,256,0.36328125,0.36328125,49,52,120,180,99,0.3023255813953488,0.3023255813953488,0.6451612903225806,0.5739910313901345,0.5283708803611739,0.5056053811659192,0.532051282051282,0,9,0.04736842105263158,3,0.01171875,20.69239952248309
"DaQuan Jeffries","CHA",47,1071,2133,315,63,127,0.49606299212598426,55,164,0.3353658536585366,0.3374233128834356,24,92,34,159,6,0.7301587301587301,0.7796610169491526,0.9636363636363636,0.563573883161512,0.5534528673835126,0.5,0.5163934426229508,8,16,0.12598425196850394,1,0.006097560975609756,13.917314776913631
"Jusuf Nurkić","CHA",51,1063,2153,453,136,247,0.5506072874493927,32,105,0.3047619047619048,0.3076923076923077,85,184,88,93,3,0.6764705882352942,0.7540983606557377,0.96875,0.29829545454545453,0.5411171511627907,0.5227272727272727,0.5551470588235294,28,16,0.06477732793522267,0,0,20.8955223880597
"Seth Curry","CHA",68,1062,2139,444,81,161,0.5031055900621118,83,182,0.45604395604395603,0.45604395604395603,33,96,66,210,39,0.5925925925925926,0.6153846153846154,0.8433734939759037,0.5306122448979592,0.5005331858407079,0.5991253644314869,0.6190476190476191,6,7,0.043478260869565216,0,0,15.607401448109414
