"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"De'Andre Hunter","ATL",67,2126,4472,1029,279,536,0.5205223880597015,100,286,0.34965034965034963,0.34965034965034963,171,328,230,273,27,0.5878136200716846,0.6074074074074074,0.91,0.34793187347931875,0.5168993917274939,0.5218978102189781,0.562363238512035,18,45,0.08395522388059702,2,0.006993006993006993,19.679271431399723
"Quentin Grimes","NYK",71,2121,4257,799,125,195,0.6410256410256411,157,407,0.3857493857493858,0.3857493857493858,78,194,56,468,3,0.776,0.8362068965517241,0.9936305732484076,0.6760797342192691,0.5832024126455907,0.5988372093023255,0.6203416149068323,18,20,0.10256410256410256,0,0,14.55437448896157
"Kristaps Porzingis","WAS",65,2120,4311,1505,370,662,0.5589123867069486,137,356,0.3848314606741573,0.3870056497175141,354,460,280,390,21,0.6216216216216216,0.6906906906906907,0.948905109489051,0.34970530451866405,0.4923055172413793,0.5653241650294696,0.6261487050960736,74,57,0.08610271903323263,0,0,27.81027998328458
"Gary Trent Jr.","TOR",66,2118,4317,1148,239,485,0.4927835051546392,166,450,0.3688888888888889,0.3688888888888889,172,238,240,429,69,0.497907949790795,0.5085470085470085,0.8614457831325302,0.48128342245989303,0.5129763918629551,0.5219251336898396,0.5588812561334642,10,29,0.05979381443298969,3,0.006666666666666667,21.470174733882306
"Damian Lillard","POR",58,2107,4313,1866,312,544,0.5735294117647058,244,658,0.3708206686930091,0.3704268292682927,510,98,526,378,354,0.15705128205128205,0.16013071895424835,0.5163934426229508,0.5474209650582362,0.5415015164279696,0.5640599001663894,0.6412665274878219,12,40,0.07352941176470588,6,0.00911854103343465,33.728179551122196
"Ayo Dosunmu","CHI",80,2098,4309,687,222,381,0.5826771653543307,59,189,0.31216931216931215,0.31216931216931215,66,244,200,177,0,0.5495495495495496,0.5781990521327014,1,0.33157894736842103,0.5852093859649122,0.5447368421052632,0.5677685950413223,22,49,0.12860892388451445,0,0,14.836670179135933
"Corey Kispert","WAS",74,2093,4280,820,128,201,0.6368159203980099,163,384,0.4244791666666667,0.42297650130548303,75,196,60,480,9,0.765625,0.8305084745762712,0.9815950920245399,0.6564102564102564,0.5395683219178081,0.6367521367521367,0.655448717948718,20,27,0.13432835820895522,9,0.0234375,14.216512215669757
"Malik Beasley","LAL",81,2093,4358,1025,135,279,0.4838709677419355,235,658,0.35714285714285715,0.35877862595419846,50,138,132,603,102,0.5111111111111111,0.5267175572519084,0.8553191489361702,0.7022411953041622,0.5121172025723473,0.5202774813233725,0.5318371607515657,8,18,0.06451612903225806,8,0.0121580547112462,21.244678694506387
"Caleb Martin","MIA",71,2078,4122,683,170,312,0.5448717948717948,84,236,0.3559322033898305,0.3574468085106383,91,208,132,216,36,0.611764705882353,0.6540880503144654,0.8571428571428571,0.4306569343065693,0.5327086080586081,0.5401459854014599,0.5701168614357263,22,23,0.07371794871794872,3,0.012711864406779662,14.69502930323421
"Andrew Nembhard","IND",75,2074,4351,709,192,381,0.5039370078740157,92,263,0.34980988593155893,0.3511450381679389,49,156,228,252,24,0.40625,0.4148936170212766,0.9130434782608695,0.4083850931677019,0.5119279160186625,0.5124223602484472,0.5291479820627802,8,22,0.05774278215223097,3,0.011406844106463879,16.287179487179486
"Keldon Johnson","SAS",63,2063,4312,1385,369,706,0.5226628895184136,134,407,0.32923832923832924,0.3308641975308642,245,376,362,363,39,0.5094850948509485,0.5340909090909091,0.9029850746268657,0.3656783468104223,0.527369477006312,0.5121293800539084,0.5560483870967742,34,62,0.08781869688385269,2,0.004914004914004914,27.696029026405967
"Aaron Gordon","DEN",68,2055,4227,1109,369,588,0.6275510204081632,60,173,0.3468208092485549,0.35502958579881655,191,466,272,132,48,0.6314363143631436,0.7396825396825397,0.7333333333333333,0.22733245729303547,0.5736011243386243,0.6031537450722734,0.6147450110864745,108,65,0.11054421768707483,0,0,21.017234131988232
"Mason Plumlee","LAC",79,2053,4289,857,329,484,0.6797520661157025,0,0,0,0,199,432,226,0,0,0.6565349544072948,0.7970479704797048,0,0,0.6068128099173554,0.6797520661157025,0.687800963081862,116,38,0.07851239669421488,0,0,15.193256578947368
"Grant Williams","BOS",79,2045,4148,641,101,185,0.5459459459459459,115,291,0.3951890034364261,0.39792387543252594,94,120,82,330,15,0.594059405940594,0.6818181818181818,0.9565217391304348,0.6113445378151261,0.5223739957716702,0.5745798319327731,0.6070075757575758,26,20,0.10810810810810811,2,0.006872852233676976,13.14655172413793
"Deandre Ayton","PHX",67,2036,4131,1203,515,863,0.59675550405562,7,24,0.2916666666666667,0.2916666666666667,152,816,214,18,3,0.7922330097087379,0.8908296943231441,0.8571428571428571,0.02705749718151071,0.5132457158962795,0.5924464487034949,0.6169230769230769,114,39,0.04519119351100811,0,0,23.382447149263292
"Mike Conley","MIN",67,2028,4148,798,126,259,0.4864864864864865,135,351,0.38461538461538464,0.3868194842406877,141,96,156,282,123,0.38095238095238093,0.384,0.6962962962962963,0.5754098360655737,0.5089509884678749,0.5385245901639344,0.581858407079646,2,12,0.04633204633204633,2,0.005698005698005698,16.49070945945946
"Kevin Porter Jr.","HOU",59,2024,4149,1130,250,499,0.501002004008016,141,385,0.36623376623376624,0.3671875,207,90,410,222,201,0.18,0.1859504132231405,0.524822695035461,0.43552036199095023,0.5007084371460928,0.5220588235294118,0.5691919191919191,16,55,0.11022044088176353,7,0.01818181818181818,24.362430022807384
"Giannis Antetokounmpo","MIL",63,2024,4261,1959,660,1107,0.5962059620596206,47,171,0.27485380116959063,0.27485380116959063,498,548,772,87,54,0.41515151515151516,0.4514003294892916,0.6170212765957447,0.13380281690140844,0.5645592331768389,0.5715962441314554,0.6080074487895717,106,82,0.07407407407407407,0,0,38.44241922120961
"Deni Avdija","WAS",76,2020,4098,697,184,347,0.5302593659942363,69,232,0.2974137931034483,0.2987012987012987,122,198,170,195,12,0.5380434782608695,0.5892857142857143,0.9420289855072463,0.4006908462867012,0.5336548442906575,0.49654576856649396,0.5353302611367128,32,36,0.1037463976945245,0,0,16.888500981889592
"Tyrese Maxey","PHI",60,2016,4006,1218,279,544,0.5128676470588235,160,369,0.43360433604336046,0.43478260869565216,180,248,310,348,132,0.4444444444444444,0.4492753623188406,0.725,0.40416210295728366,0.522501595159516,0.5684556407447974,0.6075,6,37,0.06801470588235294,1,0.0027100271002710027,24.296962879640045
"Dorian Finney-Smith","BKN",66,2009,3968,551,82,163,0.5030674846625767,114,338,0.33727810650887574,0.3392857142857143,45,110,54,333,9,0.6707317073170732,0.9166666666666666,0.9736842105263158,0.6746506986027944,0.5696682730923694,0.5049900199600799,0.5237642585551331,44,16,0.09815950920245399,4,0.011834319526627219,13.246226627618833
"Jordan Clarkson","UTA",61,1988,4107,1271,303,572,0.5297202797202797,155,459,0.33769063180827885,0.3399122807017544,200,130,476,348,117,0.2145214521452145,0.23214285714285715,0.7483870967741936,0.4451988360814743,0.4880215953307393,0.5193986420950534,0.5592396109637489,46,47,0.08216783216783216,5,0.010893246187363835,27.84513933205701
"Dennis Schroder","LAL",66,1986,4139,830,196,425,0.4611764705882353,74,225,0.3288888888888889,0.32589285714285715,216,96,296,201,21,0.24489795918367346,0.24615384615384617,0.9054054054054054,0.34615384615384615,0.49998050847457626,0.4723076923076923,0.5383597883597884,2,43,0.1011764705882353,2,0.008888888888888889,18.71218668971478
"Tre Jones","SAS",68,1984,4164,875,296,585,0.505982905982906,45,158,0.2848101265822785,0.2848101265822785,148,154,438,117,18,0.26013513513513514,0.2673611111111111,0.8666666666666667,0.2126514131897712,0.5153345013477089,0.4892328398384926,0.5324357405140759,16,40,0.06837606837606838,1,0.006329113924050633,19.361612767744646
"Grayson Allen","MIL",72,1972,4107,750,99,191,0.518324607329843,146,366,0.3989071038251366,0.3989071038251366,114,120,78,387,51,0.6060606060606061,0.625,0.8835616438356164,0.6570915619389587,0.5524477517985612,0.5709156193895871,0.6052631578947368,6,20,0.10471204188481675,2,0.00546448087431694,14.691224268689059
"Jonas Valanciunas","NOP",79,1968,4016,1115,408,707,0.5770862800565771,38,109,0.3486238532110092,0.3486238532110092,185,472,344,114,0,0.5784313725490197,0.7375,1,0.13357843137254902,0.5189686887254902,0.5698529411764706,0.6092896174863388,176,47,0.06647807637906648,0,0,23.43954604975993
"Eric Gordon","LAC",69,1965,4076,856,159,297,0.5353535353535354,132,356,0.3707865168539326,0.3728813559322034,142,124,194,321,75,0.389937106918239,0.4,0.8106060606060606,0.5451761102603369,0.5086583076923076,0.5467075038284839,0.5872576177285319,8,30,0.10101010101010101,1,0.0028089887640449437,17.702731770273175
"Kevon Looney","GSW",82,1958,4034,578,242,383,0.6318537859007833,0,1,0,0,94,324,160,0,0,0.6694214876033058,0.9473684210526315,0,0.0026041666666666665,0.5401485677083333,0.6302083333333334,0.6393805309734514,142,34,0.08877284595300261,0,0,10.780911062906725
"Marcus Smart","BOS",61,1957,4026,703,135,260,0.5192307692307693,115,342,0.3362573099415205,0.3392330383480826,88,74,196,294,51,0.2740740740740741,0.2824427480916031,0.8521739130434782,0.5681063122923588,0.5263133779264214,0.510797342192691,0.5374617737003058,8,17,0.06538461538461539,1,0.0029239766081871343,17.907761529808774
"Kyle Anderson","MIN",69,1957,4056,647,209,390,0.5358974358974359,43,105,0.4095238095238095,0.41346153846153844,100,214,204,120,9,0.5119617224880383,0.5515463917525774,0.9302325581395349,0.21212121212121213,0.5009291075050709,0.5525252525252525,0.5828828828828829,30,18,0.046153846153846156,1,0.009523809523809525,14.65863453815261
"LeBron James","LAL",55,1954,4105,1590,488,842,0.5795724465558195,121,377,0.3209549071618037,0.3209549071618037,251,386,590,228,135,0.39549180327868855,0.4168466522678186,0.628099173553719,0.3092698933552092,0.5278819114027892,0.5492206726825266,0.5875370919881305,50,46,0.05463182897862233,1,0.002652519893899204,33.1303023711116
"Herbert Jones","NOP",66,1951,3963,649,179,334,0.5359281437125748,56,167,0.33532934131736525,0.3373493975903614,123,240,118,162,6,0.6703910614525139,0.7228915662650602,0.9642857142857143,0.3333333333333333,0.5683185999999999,0.5249500998003992,0.5673076923076923,26,34,0.10179640718562874,0,0,14.68298109010011
"Ja Morant","MEM",61,1948,4102,1596,474,914,0.5185995623632386,92,300,0.30666666666666664,0.310580204778157,372,172,776,147,129,0.18143459915611815,0.18859649122807018,0.532608695652174,0.2471169686985173,0.5272252285951787,0.5041186161449753,0.55890603085554,36,84,0.09190371991247265,0,0,34.38818565400844
"Torrey Craig","PHX",79,1948,3938,588,128,247,0.5182186234817814,100,253,0.3952569169960474,0.3968253968253968,32,146,110,297,3,0.5703125,0.7849462365591398,0.99,0.506,0.5523503006012024,0.556,0.5653846153846154,70,23,0.0931174089068826,0,0,13.17192358951577
"Kelly Olynyk","UTA",68,1942,4014,847,185,321,0.5763239875389408,93,236,0.3940677966101695,0.3940677966101695,198,238,132,270,9,0.6432432432432432,0.7168674698795181,0.967741935483871,0.4236983842010772,0.5171157989228007,0.5825852782764811,0.6423135464231354,38,30,0.09345794392523364,0,0,17.891304347826086
"Stephen Curry","GSW",56,1941,4174,1648,286,494,0.5789473684210527,273,639,0.4272300469483568,0.43243243243243246,257,212,360,486,333,0.3706293706293706,0.381294964028777,0.5934065934065934,0.5639894086496028,0.506601559714795,0.6138570167696381,0.6580645161290323,16,36,0.0728744939271255,5,0.00782472613458529,30.32769329620904
"Tyus Jones","MEM",80,1940,4046,823,190,384,0.4947916666666667,121,326,0.37116564417177916,0.37116564417177916,80,108,272,288,75,0.28421052631578947,0.2857142857142857,0.7933884297520661,0.4591549295774648,0.5027001408450704,0.5232394366197183,0.5426098535286284,2,12,0.03125,2,0.006134969325153374,17.95320358626722
"Paul George","LAC",56,1939,3916,1332,301,578,0.5207612456747405,158,426,0.37089201877934275,0.3744075829383886,256,194,408,291,183,0.3222591362126246,0.33448275862068966,0.6139240506329114,0.4243027888446215,0.5007947447447447,0.5358565737051793,0.5827402135231317,22,31,0.05363321799307959,6,0.014084507042253521,30.05552984729292
"Al Horford","BOS",63,1921,3929,616,83,154,0.538961038961039,145,325,0.4461538461538462,0.4461538461538462,15,112,54,432,3,0.6746987951807228,0.8,0.993103448275862,0.6784968684759917,0.5462832985386221,0.627348643006263,0.6324435318275154,26,8,0.05194805194805195,0,0,12.084870848708487
"P.J. Tucker","PHI",75,1920,3773,266,41,85,0.4823529411764706,55,140,0.39285714285714285,0.39285714285714285,19,60,22,162,3,0.7317073170731707,0.9090909090909091,0.9818181818181818,0.6222222222222222,0.5506355555555555,0.5488888888888889,0.5659574468085107,16,8,0.09411764705882353,1,0.007142857142857143,6.724511930585683
"Jalen McDaniels","PHI",80,1913,3969,755,204,385,0.5298701298701298,77,232,0.33189655172413796,0.33189655172413796,116,236,172,225,6,0.5784313725490197,0.6519337016574586,0.974025974025974,0.3760129659643436,0.5549109577922078,0.5178282009724473,0.5609212481426449,46,39,0.1012987012987013,0,0,16.958158069515164
"Jakob Poeltl","TOR",72,1906,3918,897,389,617,0.6304700162074555,0,1,0,0,119,510,268,0,0,0.6555269922879178,0.8146964856230032,0,0.0016181229773462784,0.5373194489465154,0.6294498381877023,0.6370738636363636,152,34,0.055105348460291734,0,0,18.28810941981028
"Anthony Davis","LAL",56,1905,4002,1451,523,888,0.588963963963964,19,74,0.25675675675675674,0.25675675675675674,348,654,392,57,0,0.6252390057361377,0.7381489841986456,1,0.07692307692307693,0.5138223725286161,0.5732848232848233,0.6266261925411969,160,58,0.06531531531531531,0,0,28.198317839752104
"Donte DiVincenzo","GSW",72,1894,4012,678,85,162,0.5246913580246914,150,378,0.3968253968253968,0.3978779840848806,58,104,66,417,33,0.611764705882353,0.6842105263157895,0.9266666666666666,0.7,0.5345938775510204,0.5740740740740741,0.5936952714535902,18,13,0.08024691358024691,3,0.007936507936507936,15.070609002647837
"Bojan Bogdanovic","DET",59,1893,3921,1273,285,529,0.5387523629489603,145,353,0.41076487252124644,0.41076487252124644,268,306,264,360,75,0.5368421052631579,0.5464285714285714,0.8275862068965517,0.4002267573696145,0.5046193877551021,0.5697278911564626,0.6206554121151936,10,74,0.13988657844990549,5,0.014164305949008499,25.515695067264573
"Chris Paul","PHX",59,1889,3790,819,196,407,0.48157248157248156,98,261,0.37547892720306514,0.3769230769230769,133,64,328,162,132,0.16326530612244897,0.16666666666666666,0.5510204081632653,0.3907185628742515,0.4699486486486486,0.5134730538922155,0.5474898236092266,8,6,0.014742014742014743,0,0,19.804287045666356
"Tyrese Haliburton","IND",56,1883,3918,1160,251,439,0.571753986332574,161,402,0.40049751243781095,0.40404040404040403,175,124,378,216,267,0.24701195219123506,0.24899598393574296,0.4472049689440994,0.4780023781212842,0.5259111377245509,0.5856123662306778,0.6284004352557128,4,41,0.09339407744874716,5,0.012437810945273632,24.326192121630964
"Jarred Vanderbilt","LAL",78,1880,3859,619,218,361,0.6038781163434903,29,90,0.32222222222222224,0.32222222222222224,96,296,140,87,0,0.6788990825688074,0.8409090909090909,1,0.19955654101995565,0.5650154101995566,0.5798226164079823,0.6021400778210116,84,30,0.08310249307479224,0,0,13.968907178783722
"Terance Mann","LAC",81,1872,3771,713,195,326,0.598159509202454,77,198,0.3888888888888889,0.3877551020408163,92,216,174,204,27,0.5538461538461539,0.6,0.8831168831168831,0.37786259541984735,0.552442337164751,0.5925572519083969,0.62,30,33,0.10122699386503067,0,0,15.321637426900585
"Troy Brown Jr.","LAL",76,1860,3867,541,93,184,0.5054347826086957,107,281,0.3807829181494662,0.3807829181494662,34,124,62,306,15,0.6666666666666666,0.6739130434782609,0.9532710280373832,0.6043010752688172,0.5323536637931034,0.5451612903225806,0.5612033195020747,2,27,0.14673913043478262,3,0.010676156583629894,12.240663900414937
"Onyeka Okongwu","ATL",80,1849,3828,791,313,484,0.6466942148760331,4,13,0.3076923076923077,0.3333333333333333,153,446,180,12,0,0.7124600638977636,0.9253112033195021,1,0.026156941649899398,0.5817987903225806,0.641851106639839,0.6772260273972602,144,43,0.08884297520661157,0,0,15.375722543352602
"Austin Reaves","LAL",64,1843,3895,833,173,274,0.6313868613138686,86,216,0.39814814814814814,0.4,229,140,206,222,36,0.4046242774566474,0.4117647058823529,0.8604651162790697,0.44081632653061226,0.5155306981519507,0.6163265306122448,0.6952861952861953,6,18,0.06569343065693431,1,0.004629629629629629,15.790676416819014
"Desmond Bane","MEM",58,1842,3864,1247,284,532,0.5338345864661654,166,407,0.40786240786240785,0.40987654320987654,181,296,272,363,135,0.5211267605633803,0.5381818181818182,0.7289156626506024,0.4334398296059638,0.5294099358974359,0.5676251331203408,0.6033300685602351,18,70,0.13157894736842105,3,0.007371007371007371,25.90320381731425
"Devin Booker","PHX",53,1835,3757,1471,416,751,0.5539280958721704,111,316,0.3512658227848101,0.3512658227848101,306,322,510,228,105,0.3870192307692308,0.3946078431372549,0.6846846846846847,0.29615745079662603,0.4944668544600939,0.5459231490159325,0.5990916597853014,16,40,0.05326231691078562,3,0.00949367088607595,31.644381890687306
"Myles Turner","IND",62,1825,3781,1113,309,484,0.6384297520661157,93,249,0.37349397590361444,0.37349397590361444,216,478,140,270,9,0.7734627831715211,0.8505338078291815,0.967741935483871,0.339699863574352,0.5319898362892224,0.611869031377899,0.6508771929824562,56,30,0.06198347107438017,1,0.004016064257028112,23.00480769230769
"Marcus Morris Sr.","LAC",65,1825,3675,728,162,335,0.4835820895522388,112,308,0.36363636363636365,0.3660130718954248,68,134,190,321,15,0.41358024691358025,0.42948717948717946,0.9553571428571429,0.47900466562986005,0.49253627145085804,0.5132192846034215,0.5368731563421829,12,13,0.03880597014925373,2,0.006493506493506494,17.965686274509807
"Bobby Portis","MIL",70,1819,3767,987,303,546,0.554945054945055,95,257,0.36964980544747084,0.37109375,96,362,244,285,0,0.5973597359735974,0.6934865900383141,1,0.32004981320049813,0.5148877182044888,0.5547945205479452,0.5745052386495926,84,32,0.05860805860805861,2,0.007782101167315175,21.84522426214269
"Patrick Beverley","CHI",67,1817,3698,415,64,121,0.5289256198347108,80,239,0.33472803347280333,0.33755274261603374,47,46,82,210,30,0.359375,0.36507936507936506,0.875,0.6638888888888889,0.5405600558659218,0.5111111111111111,0.532051282051282,2,9,0.0743801652892562,3,0.012552301255230125,10.986328125
"Aaron Nesmith","IND",73,1816,3790,738,137,276,0.4963768115942029,115,314,0.3662420382165605,0.3662420382165605,119,192,82,333,12,0.7007299270072993,0.7441860465116279,0.9652173913043478,0.5322033898305085,0.5547780508474577,0.5245762711864407,0.5651840490797546,16,44,0.15942028985507245,2,0.006369426751592357,17.162417374881965
"Jevon Carter","MIL",81,1812,3728,651,97,228,0.42543859649122806,142,337,0.42136498516320475,0.42136498516320475,31,66,128,336,90,0.3402061855670103,0.34375,0.7887323943661971,0.5964601769911504,0.5167377876106194,0.5486725663716814,0.5560344827586207,2,15,0.06578947368421052,1,0.002967359050445104,15.519280813815945
"Michael Porter Jr.","DEN",62,1798,3713,1080,210,363,0.5785123966942148,188,454,0.41409691629955947,0.415929203539823,96,322,98,522,42,0.7666666666666667,0.8473684210526315,0.925531914893617,0.5556915544675642,0.5322355214723926,0.602203182374541,0.6209677419354839,40,26,0.07162534435261708,3,0.006607929515418502,22.471098265895954
"Naji Marshall","NOP",77,1792,3661,698,181,353,0.5127478753541076,66,218,0.30275229357798167,0.3113207547169811,138,192,170,195,3,0.5303867403314917,0.5581395348837209,0.9848484848484849,0.38178633975481613,0.5212166666666667,0.4903677758318739,0.537984496124031,18,37,0.1048158640226629,2,0.009174311926605505,17.897796076531847
"Jaren Jackson Jr.","MEM",63,1787,3749,1173,316,540,0.5851851851851851,100,282,0.3546099290780142,0.35842293906810035,241,376,256,288,12,0.5949367088607594,0.6787003610108303,0.96,0.34306569343065696,0.5367355311355312,0.5669099756690997,0.6115745568300313,78,60,0.1111111111111111,6,0.02127659574468085,24.865748307261267
"Shaedon Sharpe","POR",80,1779,3661,789,204,365,0.5589041095890411,102,283,0.36042402826855124,0.36298932384341637,75,228,180,270,36,0.5588235294117647,0.6229508196721312,0.8823529411764706,0.4367283950617284,0.5497228328173375,0.5509259259259259,0.5677233429394812,42,29,0.07945205479452055,2,0.007067137809187279,19.02080783353733
"Markelle Fultz","ORL",60,1778,3686,837,322,592,0.543918918918919,27,87,0.3103448275862069,0.32142857142857145,112,208,436,78,3,0.32298136645962733,0.33766233766233766,0.9629629629629629,0.12812960235640647,0.5075859259259259,0.5338733431516937,0.5647773279352226,28,40,0.06756756756756757,0,0,21.155234657039713
"Tari Eason","HOU",82,1767,3661,760,237,488,0.48565573770491804,59,172,0.3430232558139535,0.34705882352941175,109,224,250,174,3,0.47257383966244726,0.6436781609195402,0.9830508474576272,0.2606060606060606,0.5498544832826748,0.49318181818181817,0.5263522884882108,126,66,0.13524590163934427,1,0.005813953488372093,18.983833718244806
"Gabe Vincent","MIA",68,1759,3510,641,111,217,0.511520737327189,117,350,0.3342857142857143,0.3342857142857143,68,96,126,258,93,0.43243243243243246,0.44036697247706424,0.7350427350427351,0.6172839506172839,0.5141820105820106,0.5052910052910053,0.5359531772575251,4,15,0.06912442396313365,4,0.011428571428571429,17.521584560690705
"Kawhi Leonard","LAC",52,1748,3537,1239,342,621,0.5507246376811594,104,250,0.416,0.41935483870967744,243,228,456,201,111,0.3333333333333333,0.33727810650887574,0.6442307692307693,0.2870264064293915,0.4879674338319908,0.5717566016073479,0.6234817813765182,8,25,0.040257648953301126,0,0,27.261211046364327
"Malcolm Brogdon","BOS",67,1744,3555,1000,222,435,0.5103448275862069,132,297,0.4444444444444444,0.4444444444444444,160,152,292,261,135,0.34234234234234234,0.35348837209302325,0.6590909090909091,0.4057377049180328,0.5102704918032787,0.5737704918032787,0.6130221130221131,14,45,0.10344827586206896,6,0.020202020202020204,22.868605817452355
"Christian Wood","DAL",67,1738,3434,1114,291,490,0.5938775510204082,105,279,0.3763440860215054,0.37906137184115524,217,358,224,306,9,0.6151202749140894,0.6704119850187266,0.9714285714285714,0.36280884265279584,0.538433681462141,0.5832249674902471,0.6281038374717833,48,39,0.07959183673469387,1,0.0035842293906810036,26.817576564580563
"Coby White","CHI",74,1730,3553,715,135,250,0.54,128,344,0.37209302325581395,0.37317784256559766,61,94,176,369,15,0.34814814814814815,0.35074626865671643,0.9609375,0.5791245791245792,0.5407450084602369,0.5505050505050505,0.5731511254019293,2,23,0.092,1,0.0029069767441860465,17.445952740070386
"Clint Capela","ATL",65,1730,3622,779,350,535,0.6542056074766355,0,1,0,0,79,514,186,0,0,0.7342857142857143,0.9379562043795621,0,0.0018656716417910447,0.6249691588785047,0.6529850746268657,0.6568296795952783,152,26,0.048598130841121495,0,0,15.564108732258841
"Malik Monk","SAC",77,1719,3632,1041,214,398,0.5376884422110553,143,398,0.3592964824120603,0.3620253164556962,184,226,202,357,72,0.5280373831775701,0.5355450236966824,0.8321678321678322,0.5,0.5278134930643128,0.5383165829145728,0.5815402038505096,6,47,0.11809045226130653,6,0.01507537688442211,25.35246104377937
"Kyle Lowry","MIA",55,1718,3426,615,89,175,0.5085714285714286,107,310,0.34516129032258064,0.3474025974025974,116,52,126,243,78,0.29213483146067415,0.30952380952380953,0.7570093457943925,0.6391752577319587,0.5172335403726708,0.5144329896907216,0.5675925925925925,10,22,0.12571428571428572,2,0.0064516129032258064,16.623578076525337
"Nicolas Batum","LAC",78,1709,3516,478,36,64,0.5625,124,317,0.3911671924290221,0.3924050632911392,34,44,28,369,3,0.6111111111111112,0.8461538461538461,0.9919354838709677,0.8320209973753281,0.5471299472295514,0.5826771653543307,0.5945273631840796,20,5,0.078125,0,0,11.424219345011425
"Walker Kessler","UTA",74,1703,3506,679,297,411,0.7226277372262774,1,3,0.3333333333333333,0.3333333333333333,82,398,196,3,0,0.67003367003367,0.9342723004694836,1,0.007246376811594203,0.5633591787439614,0.7210144927536232,0.7072916666666667,168,34,0.0827250608272506,0,0,13.251231527093596
"Monte Morris","WAS",62,1696,3458,636,169,311,0.5434083601286174,78,204,0.38235294117647056,0.3842364532019704,64,98,240,180,54,0.28994082840236685,0.2916666666666667,0.7692307692307693,0.39611650485436894,0.4974236842105263,0.5553398058252427,0.5796703296703297,2,18,0.05787781350482315,1,0.004901960784313725,15.841843414506416
"Wendell Carter Jr.","ORL",57,1690,3457,868,242,388,0.6237113402061856,80,225,0.35555555555555557,0.35555555555555557,144,314,170,237,3,0.6487603305785123,0.8051282051282052,0.9875,0.367047308319739,0.5398153344208809,0.5905383360522023,0.62,94,17,0.04381443298969072,1,0.0044444444444444444,20.751802265705457
"Santi Aldama","MEM",77,1682,3529,696,153,259,0.5907335907335908,94,266,0.3533834586466165,0.35471698113207545,108,208,98,273,9,0.6797385620915033,0.7938931297709924,0.9680851063829787,0.5066666666666667,0.563595324427481,0.56,0.5928449744463373,44,20,0.07722007722007722,0,0,16.110557768924306
"Bradley Beal","WAS",50,1673,3359,1160,364,659,0.5523520485584219,80,219,0.365296803652968,0.365296803652968,192,292,436,171,69,0.4010989010989011,0.41714285714285715,0.7125,0.24943052391799544,0.4889044988610478,0.55125284738041,0.5902061855670103,28,31,0.04704097116843703,2,0.0091324200913242,29.519511547650648
"Kevin Durant","PHX",47,1672,3405,1366,390,632,0.6170886075949367,93,230,0.4043478260869565,0.4043478260869565,307,362,418,183,96,0.4641025641025641,0.4689119170984456,0.6559139784946236,0.2668213457076566,0.47955382830626453,0.6142691415313225,0.6805416248746239,8,22,0.03481012658227848,3,0.013043478260869565,31.072683058632805
"Jalen Duren","DET",67,1670,3401,612,258,396,0.6515151515151515,0,2,0,0,96,344,172,0,0,0.6666666666666666,0.9052631578947369,0,0.005025125628140704,0.551977512562814,0.6482412060301508,0.6538461538461539,136,35,0.08838383838383838,0,0,14.300306435137896
"Reggie Jackson","DEN",68,1657,3331,693,167,352,0.4744318181818182,96,288,0.3333333333333333,0.3310104529616725,71,86,248,246,42,0.25748502994011974,0.2621951219512195,0.8541666666666666,0.45,0.5054568857589984,0.4859375,0.5163934426229508,6,16,0.045454545454545456,0,0,20.976781425140114
"Isaac Okoro","CLE",76,1652,3270,490,113,183,0.6174863387978142,62,171,0.36257309941520466,0.36257309941520466,78,170,56,177,9,0.7522123893805309,0.7870370370370371,0.9516129032258065,0.4830508474576271,0.6035926553672316,0.5819209039548022,0.6155778894472361,10,16,0.08743169398907104,0,0,12.008733624454148
"Isaiah Hartenstein","NYK",82,1628,3314,406,167,290,0.5758620689655173,8,37,0.21621621621621623,0.21621621621621623,48,204,130,24,0,0.6107784431137725,0.8947368421052632,1,0.11314984709480122,0.5665654434250764,0.5474006116207951,0.5702247191011236,106,17,0.05862068965517241,0,0,11.038280020975353
"Daniel Gafford","WAS",78,1604,3245,705,289,395,0.7316455696202532,0,0,0,0,127,386,192,0,0,0.6678200692041523,0.9061032863849765,0,0,0.5525037974683544,0.7316455696202532,0.75,152,28,0.07088607594936709,0,0,15.02169197396963
"Mitchell Robinson","NYK",59,1589,3145,435,188,280,0.6714285714285714,0,0,0,0,59,216,160,0,0,0.574468085106383,0.8925619834710744,0,0,0.6670753571428572,0.6714285714285714,0.6454005934718101,134,27,0.09642857142857143,0,0,10.336341263330599
"Drew Eubanks","POR",78,1584,3223,518,207,316,0.6550632911392406,7,18,0.3888888888888889,0.3888888888888889,83,324,90,21,0,0.782608695652174,0.8852459016393442,1,0.05389221556886228,0.5554582582582582,0.6511976047904192,0.6624040920716112,48,9,0.028481012658227847,0,0,12.530983200220325
