"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Malik Beasley","MIN",79,1976,4162,953,92,213,0.431924882629108,240,637,0.37676609105180536,0.3791469194312796,49,120,64,651,69,0.6521739130434783,0.6976744186046512,0.9041666666666667,0.7494117647058823,0.5420312426035503,0.5317647058823529,0.5397008055235903,12,30,0.14084507042253522,4,0.006279434850863423,19.341825902335454
"Jakob Poeltl","SAS",68,1970,4044,915,409,662,0.6178247734138973,1,1,1,0,94,574,244,3,0,0.7017114914425427,0.8670694864048338,1,0.0015082956259426848,0.5247425981873112,0.6191553544494721,0.6132707774798928,156,39,0.05891238670694864,0,0,18.47051198963059
"Shai Gilgeous-Alexander","OKC",56,1942,4051,1371,388,755,0.5139072847682119,89,297,0.2996632996632997,0.2996632996632997,328,106,670,81,186,0.13659793814432988,0.13910761154855644,0.30337078651685395,0.282319391634981,0.487650429389313,0.49572243346007605,0.5510204081632653,14,60,0.07947019867549669,4,0.013468013468013467,30.37444933920705
"Robert Covington","LAC",71,1939,3952,604,81,159,0.5094339622641509,128,339,0.3775811209439528,0.3775811209439528,58,106,56,357,27,0.654320987654321,0.7681159420289855,0.9296875,0.6807228915662651,0.5449043259557345,0.5481927710843374,0.569811320754717,24,24,0.1509433962264151,4,0.011799410029498525,13.706388763026734
"Devin Vassell","SAS",71,1937,4029,872,189,384,0.4921875,137,380,0.3605263157894737,0.36243386243386244,83,254,124,399,12,0.671957671957672,0.7215909090909091,0.9708029197080292,0.4973821989528796,0.5179105781865966,0.5163612565445026,0.5391304347826087,26,26,0.06770833333333333,0,0,18.85514529167577
"Jimmy Butler","MIA",57,1931,3823,1219,371,713,0.520336605890603,27,116,0.23275862068965517,0.23684210526315788,396,280,462,63,18,0.37735849056603776,0.4093567251461988,0.7777777777777778,0.1399276236429433,0.49458488512696497,0.49638118214716526,0.58349609375,58,33,0.04628330995792426,3,0.02586206896551724,26.549083313993965
"Darius Bazley","OKC",69,1924,3961,745,194,380,0.5105263157894737,80,269,0.29739776951672864,0.29850746268656714,117,248,140,228,12,0.6391752577319587,0.6966292134831461,0.95,0.41448382126348227,0.5382434413580247,0.48382126348228044,0.5152143845089903,32,76,0.2,0,0,18.377034358047016
"Luke Kennard","LAC",70,1919,3872,833,97,216,0.44907407407407407,190,423,0.4491725768321513,0.4491725768321513,69,128,66,522,48,0.6597938144329897,0.6736842105263158,0.9157894736842105,0.6619718309859155,0.5088678403755869,0.5978090766823161,0.6189393939393939,4,16,0.07407407407407407,1,0.002364066193853428,16.543948458352506
"Kevin Porter Jr.","HOU",61,1907,4003,949,180,395,0.45569620253164556,155,413,0.37530266343825663,0.37530266343825663,124,96,264,240,225,0.26666666666666666,0.27906976744186046,0.5161290322580645,0.5111386138613861,0.5251039033457249,0.510519801980198,0.5337457817772778,16,38,0.09620253164556962,2,0.004842615012106538,24.313990103463787
"Reggie Bullock","DAL",68,1902,3717,583,60,109,0.5504587155963303,141,392,0.3596938775510204,0.3596938775510204,40,92,28,417,6,0.7666666666666667,0.8214285714285714,0.9858156028368794,0.782435129740519,0.5572682364729459,0.5419161676646707,0.5517578125,8,10,0.09174311926605505,6,0.015306122448979591,13.22294216462683
"Ja Morant","MEM",57,1889,3927,1564,492,921,0.5342019543973942,88,256,0.34375,0.34782608695652173,316,244,740,135,129,0.24796747967479674,0.25738396624472576,0.5113636363636364,0.21750212404418012,0.5281768637532134,0.530161427357689,0.5744837758112095,36,93,0.10097719869706841,2,0.0078125,33.70981754995656
"Jae Crowder","PHX",67,1886,3889,632,90,179,0.5027932960893855,127,365,0.34794520547945207,0.349862258953168,71,148,32,354,27,0.8222222222222222,0.8505747126436781,0.9291338582677166,0.6709558823529411,0.5195545202952029,0.515625,0.5448275862068965,6,5,0.027932960893854747,1,0.0027397260273972603,14.872155758855266
"Jarred Vanderbilt","MIN",74,1880,3861,512,210,347,0.6051873198847262,2,14,0.14285714285714285,0.14285714285714285,86,290,130,6,0,0.6904761904761905,0.8630952380952381,1,0.038781163434903045,0.6267131578947368,0.590027700831025,0.6095238095238096,84,41,0.11815561959654179,0,0,10.999329309188465
"Lauri Markkanen","CLE",61,1878,3743,900,177,323,0.5479876160990712,136,380,0.35789473684210527,0.35789473684210527,138,242,112,405,3,0.6836158192090396,0.7707006369426752,0.9926470588235294,0.5405405405405406,0.5471787037037037,0.5419630156472262,0.5813953488372093,40,42,0.13003095975232198,4,0.010526315789473684,19.681104236078056
"Grant Williams","BOS",77,1875,3744,602,99,174,0.5689655172413793,106,258,0.4108527131782946,0.4108527131782946,86,142,56,315,3,0.7171717171717171,0.8160919540229885,0.9905660377358491,0.5972222222222222,0.5424284722222222,0.5972222222222222,0.6393617021276595,24,17,0.09770114942528736,1,0.003875968992248062,12.678741658722593
"Brandon Ingram","NOP",55,1869,3757,1246,379,757,0.5006605019815059,74,226,0.3274336283185841,0.3273542600896861,266,304,454,198,24,0.40105540897097625,0.40860215053763443,0.8918918918918919,0.2299084435401831,0.47382255102040816,0.49847405900305186,0.5510752688172043,14,39,0.05151915455746367,3,0.01327433628318584,29.732268670737437
"Cody Martin","CHA",71,1866,3809,544,143,264,0.5416666666666666,61,159,0.3836477987421384,0.3860759493670886,75,182,104,162,21,0.6363636363636364,0.6642335766423357,0.8852459016393442,0.375886524822695,0.5732167061611374,0.5543735224586288,0.579957356076759,12,28,0.10606060606060606,0,0,12.316988147803858
"Ivica Zubac","LAC",76,1852,3716,785,310,495,0.6262626262626263,0,0,0,0,165,446,174,0,0,0.7193548387096774,0.8814229249011858,0,0,0.5488446464646464,0.6262626262626263,0.6541666666666667,114,43,0.08686868686868687,0,0,17.138742198751803
"Wendell Carter Jr.","ORL",62,1852,3811,931,289,470,0.6148936170212767,70,214,0.32710280373831774,0.3286384976525822,143,352,226,210,0,0.6089965397923875,0.7457627118644068,1,0.3128654970760234,0.5291550512445095,0.5760233918128655,0.6006451612903225,106,34,0.07234042553191489,1,0.004672897196261682,20.984455958549223
"Jeff Green","DEN",75,1849,3740,772,224,361,0.6204986149584487,53,168,0.31547619047619047,0.3192771084337349,165,368,80,156,3,0.8214285714285714,0.8401826484018264,0.9811320754716981,0.31758034026465026,0.5435391840607211,0.5737240075614367,0.630718954248366,10,26,0.07202216066481995,0,0,16.513539651837526
"Bogdan Bogdanovic","ATL",63,1848,3742,950,173,335,0.5164179104477612,169,459,0.3681917211328976,0.3706140350877193,97,132,214,402,105,0.3815028901734104,0.4,0.7928994082840237,0.5780856423173804,0.5163842604298357,0.5371536523929471,0.561091340450771,16,21,0.0626865671641791,5,0.010893246187363835,21.701925362491085
"Mitchell Robinson","NYK",72,1848,3666,610,261,343,0.760932944606414,0,0,0,0,88,270,252,0,0,0.5172413793103449,0.8881578947368421,0,0,0.66054110787172,0.760932944606414,0.7227488151658767,218,29,0.08454810495626822,0,0,11.277491810949929
"Dennis Schroder","HOU",64,1837,3684,867,226,474,0.4767932489451477,86,250,0.344,0.3453815261044177,157,120,332,186,72,0.26548672566371684,0.26785714285714285,0.7209302325581395,0.3453038674033149,0.48640733056708163,0.4903314917127072,0.5386052303860523,4,51,0.10759493670886076,0,0,22.916666666666664
"Bam Adebayo","MIA",56,1825,3627,1068,406,723,0.5615491009681881,0,6,0,0,256,494,318,0,0,0.6083743842364532,0.6693766937669376,0,0.00823045267489712,0.5095841597796144,0.5569272976680384,0.6109839816933639,74,40,0.05532503457814661,0,0,25.378693816737023
"Mo Bamba","ORL",71,1824,3729,756,189,336,0.5625,107,281,0.3807829181494662,0.3807829181494662,57,214,164,318,3,0.5661375661375662,0.8045112781954887,0.9906542056074766,0.4554294975688817,0.5432800648298217,0.56645056726094,0.5807692307692308,112,29,0.08630952380952381,2,0.0071174377224199285,17.379870906048293
"Isaiah Stewart","DET",71,1816,3663,589,235,444,0.5292792792792793,15,46,0.32608695652173914,0.32608695652173914,74,324,146,42,3,0.6893617021276596,0.8950276243093923,0.9333333333333333,0.09387755102040816,0.5449776530612245,0.5255102040816326,0.5514981273408239,108,39,0.08783783783783784,0,0,14.650887573964496
"Jarrett Allen","CLE",56,1810,3585,904,368,535,0.6878504672897197,1,10,0.1,0.1,165,540,196,0,3,0.7336956521739131,0.8709677419354839,0,0.01834862385321101,0.5852246788990826,0.6779816513761467,0.7007751937984497,116,36,0.06728971962616823,0,0,18.175110673880965
"Grayson Allen","MIL",66,1805,3727,733,96,180,0.5333333333333333,159,389,0.4087403598971722,0.4087403598971722,64,124,68,435,42,0.6458333333333334,0.6595744680851063,0.9119496855345912,0.6836555360281195,0.5516205623901581,0.5878734622144113,0.609715242881072,4,18,0.1,7,0.017994858611825194,15.307101727447217
"Robert Williams III","BOS",61,1804,3603,607,271,367,0.7384196185286104,0,1,0,0,65,376,166,0,0,0.6937269372693727,0.9494949494949495,0,0.002717391304347826,0.5896710597826087,0.7364130434782609,0.7493827160493827,146,10,0.027247956403269755,0,0,11.400730816077955
"Jaden McDaniels","MIN",70,1803,3775,647,175,302,0.5794701986754967,80,252,0.31746031746031744,0.32,57,252,98,237,3,0.72,0.7875,0.9875,0.4548736462093863,0.5610882246376812,0.5324909747292419,0.5587219343696027,30,29,0.09602649006622517,0,0,15.26610644257703
"Immanuel Quickley","NYK",78,1802,3535,882,147,328,0.4481707317073171,137,396,0.34595959595959597,0.34595959595959597,177,88,206,216,195,0.29931972789115646,0.29931972789115646,0.5255474452554745,0.5469613259668509,0.49477365145228214,0.48687845303867405,0.5422360248447204,0,28,0.08536585365853659,5,0.012626262626262626,22.348578491965387
"Corey Kispert","WAS",77,1801,3624,634,122,194,0.6288659793814433,112,320,0.35,0.35,54,196,48,330,6,0.8032786885245902,0.9158878504672897,0.9821428571428571,0.622568093385214,0.5377924124513619,0.5642023346303502,0.5842592592592593,30,12,0.061855670103092786,8,0.025,14.550395256916998
"Dwight Powell","DAL",82,1798,3462,717,256,364,0.7032967032967034,13,37,0.35135135135135137,0.3611111111111111,166,438,74,39,0,0.85546875,0.9647577092511013,1,0.09226932668329177,0.618328,0.6870324189526185,0.7407024793388429,58,25,0.06868131868131869,0,0,13.974358974358974
"Carmelo Anthony","LAL",69,1793,3754,919,170,326,0.5214723926380368,149,397,0.37531486146095716,0.37531486146095716,132,164,176,411,36,0.4823529411764706,0.5290322580645161,0.9194630872483222,0.5491009681881052,0.5001018030513176,0.5442600276625172,0.578343949044586,30,17,0.05214723926380368,1,0.0025188916876574307,20.186558239655582
"Mason Plumlee","CHA",73,1793,3693,477,205,318,0.6446540880503144,0,2,0,0,67,318,92,0,0,0.775609756097561,0.8548387096774194,0,0.00625,0.5941707547169811,0.640625,0.6007556675062973,38,29,0.09119496855345911,0,0,11.892797319932999
"Josh Hart","POR",54,1791,3628,807,214,356,0.601123595505618,73,213,0.3427230046948357,0.3427230046948357,160,202,226,162,57,0.4719626168224299,0.4855769230769231,0.7397260273972602,0.37434094903339193,0.5553985915492958,0.5685413005272407,0.6100151745068285,12,39,0.10955056179775281,0,0,18.7758076269128
"Caris LeVert","CLE",58,1780,3566,986,297,598,0.49665551839464883,82,256,0.3203125,0.3203125,146,180,414,156,90,0.30303030303030304,0.3082191780821918,0.6341463414634146,0.2997658079625293,0.49723360655737703,0.4918032786885246,0.5250266240681576,10,51,0.08528428093645485,1,0.00390625,25.800887136520455
"Bruce Brown","BKN",72,1774,3605,647,218,412,0.529126213592233,38,94,0.40425531914893614,0.40425531914893614,97,324,112,111,3,0.7431192660550459,0.8059701492537313,0.9736842105263158,0.1857707509881423,0.5337287549407115,0.5434782608695652,0.5797491039426523,34,38,0.09223300970873786,0,0,15.019569471624266
"P.J. Washington","CHA",65,1768,3651,668,140,231,0.6060606060606061,110,301,0.3654485049833887,0.3691275167785235,58,222,58,321,9,0.7928571428571428,0.940677966101695,0.9727272727272728,0.5657894736842105,0.5600427083333333,0.5733082706766918,0.5869947275922671,44,23,0.09956709956709957,2,0.006644518272425249,15.816326530612246
"Chuma Okeke","ORL",70,1749,3651,605,98,204,0.4803921568627451,118,371,0.31805929919137466,0.31805929919137466,55,104,92,342,12,0.5306122448979592,0.5652173913043478,0.9661016949152542,0.6452173913043479,0.5292442608695652,0.4782608695652174,0.5,12,13,0.06372549019607843,1,0.0026954177897574125,16.269353649545344
"Georges Niang","PHI",76,1736,3481,700,90,176,0.5113636363636364,156,387,0.40310077519379844,0.40414507772020725,52,128,52,459,9,0.7111111111111111,0.7191011235955056,0.9807692307692307,0.6873889875666075,0.5303312277580071,0.5754884547069272,0.5938566552901023,2,19,0.10795454545454546,8,0.020671834625323,16.542703257245446
"Kevon Looney","GSW",82,1732,3494,491,208,363,0.5730027548209367,0,1,0,0,75,306,110,0,0,0.7355769230769231,0.8693181818181818,0,0.0027472527472527475,0.5317759615384615,0.5714285714285714,0.5817535545023697,64,36,0.09917355371900827,0,0,12.279818822345243
"Gary Harris","ORL",61,1730,3579,679,124,251,0.4940239043824701,116,302,0.3841059602649007,0.3841059602649007,83,146,102,324,24,0.5887096774193549,0.6083333333333333,0.9310344827586207,0.546112115732369,0.5281232368896925,0.538878842676311,0.5704584040747029,8,24,0.09561752988047809,6,0.019867549668874173,16.33576275446092
"Cameron Johnson","PHX",66,1730,3578,822,113,216,0.5231481481481481,166,391,0.42455242966751916,0.4267352185089974,98,152,74,486,12,0.672566371681416,0.7378640776699029,0.9759036144578314,0.6441515650741351,0.5348674380165289,0.5963756177924218,0.6288343558282209,20,24,0.1111111111111111,5,0.01278772378516624,17.267786561264824
"OG Anunoby","TOR",48,1728,3424,822,194,380,0.5105263157894737,115,317,0.3627760252365931,0.3627760252365931,89,180,208,300,45,0.4639175257731959,0.5113636363636364,0.8695652173913043,0.45480631276901007,0.5400040172166427,0.5258249641319943,0.548064085447263,36,46,0.12105263157894737,3,0.00946372239747634,20.930232558139533
"Precious Achiuwa","TOR",73,1725,3391,664,209,447,0.46756152125279643,56,156,0.358974358974359,0.358974358974359,78,250,168,162,6,0.5980861244019139,0.7183908045977011,0.9642857142857143,0.25870646766169153,0.5326026533996683,0.4859038142620232,0.503030303030303,70,50,0.11185682326621924,1,0.00641025641025641,18.581418581418582
"Deandre Ayton","PHX",58,1713,3534,997,435,678,0.6415929203539823,7,19,0.3684210526315789,0.3684210526315789,106,704,166,21,0,0.8091954022988506,0.9119170984455959,1,0.027259684361549498,0.5046691535150645,0.639167862266858,0.6567852437417655,98,37,0.05457227138643068,0,0,22.118136872235233
"Garrison Mathews","HOU",65,1712,3583,650,45,75,0.6,139,386,0.3601036269430052,0.36103896103896105,143,68,22,408,9,0.7555555555555555,0.8095238095238095,0.9784172661870504,0.8373101952277657,0.5526953260869565,0.5498915401301518,0.6097328244274809,6,11,0.14666666666666667,5,0.012953367875647668,14.033780427223052
"Josh Giddey","OKC",54,1700,3457,674,225,457,0.4923413566739606,56,213,0.26291079812206575,0.26291079812206575,56,136,314,138,30,0.3022222222222222,0.33170731707317075,0.8214285714285714,0.31791044776119404,0.4964279850746268,0.46119402985074626,0.4773371104815864,40,44,0.0962800875273523,5,0.023474178403755867,22.435405474545917
"Pat Connaughton","MIL",65,1691,3490,645,81,126,0.6428571428571429,146,370,0.3945945945945946,0.3956639566395664,45,126,36,417,21,0.7777777777777778,0.8289473684210527,0.952054794520548,0.7459677419354839,0.5502842424242423,0.6048387096774194,0.6218568665377177,10,9,0.07142857142857142,5,0.013513513513513514,14.035087719298247
"Chris Boucher","TOR",80,1690,3345,754,200,348,0.5747126436781609,68,229,0.29694323144104806,0.2982456140350877,150,268,132,201,3,0.67,0.9115646258503401,0.9852941176470589,0.3968804159445407,0.5724071180555556,0.5233968804159446,0.5703479576399395,106,42,0.1206896551724138,1,0.004366812227074236,17.770475227502526
"Matisse Thybulle","PHI",66,1685,3321,379,105,156,0.6730769230769231,45,144,0.3125,0.3125,34,154,56,129,6,0.7333333333333333,0.7857142857142857,0.9555555555555556,0.48,0.6075959999999999,0.575,0.5977917981072555,14,8,0.05128205128205128,0,0,9.72411909314395
"Anfernee Simons","POR",57,1681,3381,988,174,355,0.49014084507042255,179,442,0.40497737556561086,0.40774487471526194,103,68,280,351,186,0.19540229885057472,0.19767441860465115,0.6536312849162011,0.5545796737766625,0.5091229508196722,0.555207026348808,0.5778834720570749,4,29,0.08169014084507042,8,0.01809954751131222,24.90211433046202
"Coby White","CHI",61,1675,3390,772,143,291,0.49140893470790376,136,353,0.38526912181303113,0.38857142857142857,78,120,166,366,42,0.4195804195804196,0.42857142857142855,0.8970588235294118,0.5481366459627329,0.5254588923556942,0.5388198757763976,0.5635964912280702,6,25,0.0859106529209622,2,0.0056657223796034,20.00530644733351
"Danilo Gallinari","ATL",66,1672,3389,771,147,303,0.48514851485148514,112,294,0.38095238095238093,0.3801369863013699,141,138,156,309,27,0.46938775510204084,0.4825174825174825,0.9196428571428571,0.49246231155778897,0.4997271885521885,0.5276381909547738,0.5719640179910045,8,11,0.036303630363036306,1,0.003401360544217687,18.67549668874172
"Eric Gordon","HOU",57,1670,3503,765,144,263,0.5475285171102662,124,301,0.4119601328903654,0.4119601328903654,105,98,190,267,105,0.3402777777777778,0.3402777777777778,0.717741935483871,0.5336879432624113,0.5286824156305506,0.5851063829787234,0.6098546042003231,0,24,0.09125475285171103,1,0.0033222591362126247,18.701700154559504
"Luguentz Dort","OKC",51,1665,3439,877,163,335,0.48656716417910445,130,391,0.33248081841432225,0.3333333333333333,161,160,166,342,48,0.49079754601226994,0.5161290322580645,0.8769230769230769,0.5385674931129476,0.5323948275862068,0.4931129476584022,0.5387931034482759,16,46,0.1373134328358209,2,0.005115089514066497,23.148387096774194
"Kevin Love","CLE",74,1665,3406,1007,140,284,0.49295774647887325,187,477,0.3920335429769392,0.39285714285714285,166,160,120,525,36,0.5714285714285714,0.7079646017699115,0.9358288770053476,0.6268068331143233,0.5207067763157894,0.5525624178712221,0.5930094786729858,54,14,0.04929577464788732,3,0.006289308176100629,24.550430023455828
"John Collins","ATL",54,1663,3366,876,275,468,0.5876068376068376,64,176,0.36363636363636365,0.36363636363636365,134,436,114,189,3,0.7927272727272727,0.8825910931174089,0.984375,0.2732919254658385,0.545199301242236,0.5760869565217391,0.6083333333333333,56,36,0.07692307692307693,2,0.011363636363636364,20.5168776371308
"De'Anthony Melton","MEM",73,1657,3481,791,142,323,0.43962848297213625,139,372,0.3736559139784946,0.37669376693766937,90,134,150,357,60,0.47183098591549294,0.5193798449612403,0.8561151079136691,0.5352517985611511,0.5287104768786127,0.50431654676259,0.5266666666666666,26,28,0.08668730650154799,5,0.013440860215053764,21.106758080313416
"Kenyon Martin Jr.","HOU",79,1656,3436,696,219,355,0.6169014084507042,60,168,0.35714285714285715,0.35714285714285715,78,322,116,180,0,0.7351598173515982,0.8214285714285714,1,0.32122370936902483,0.5672310707456979,0.5908221797323135,0.6052173913043478,46,44,0.12394366197183099,2,0.011904761904761904,16.3575476558475
"Killian Hayes","DET",66,1647,3371,453,132,292,0.4520547945205479,44,167,0.2634730538922156,0.2634730538922156,57,90,174,120,12,0.3409090909090909,0.3488372093023256,0.9090909090909091,0.3638344226579521,0.49193591703056766,0.43137254901960786,0.45934959349593496,6,29,0.09931506849315068,1,0.005988023952095809,15.756467206689312
"Montrezl Harrell","CHA",71,1640,3306,932,354,538,0.6579925650557621,4,17,0.23529411764705882,0.21428571428571427,212,462,246,12,0,0.652542372881356,0.8048780487804879,1,0.03063063063063063,0.5553713248638839,0.6486486486486487,0.6863033873343152,134,38,0.07063197026022305,0,0,20.264436049649216
"Lonnie Walker IV","SAS",70,1612,3337,849,200,411,0.48661800486618007,111,353,0.31444759206798867,0.31896551724137934,116,216,184,285,48,0.54,0.542713567839196,0.8558558558558559,0.4620418848167539,0.5171729907773386,0.47971204188481675,0.5096501809408926,2,27,0.06569343065693431,0,0,23.993601706211678
"Cory Joseph","DET",65,1600,3214,521,113,243,0.46502057613168724,65,157,0.4140127388535032,0.41935483870967744,100,94,132,168,27,0.415929203539823,0.42727272727272725,0.8615384615384616,0.3925,0.49679120603015076,0.52625,0.5702947845804989,6,19,0.07818930041152264,1,0.006369426751592357,14.49435106089832
"Josh Richardson","SAS",65,1600,3220,666,132,288,0.4583333333333333,102,246,0.4146341463414634,0.4163265306122449,96,126,138,303,3,0.4772727272727273,0.49606299212598426,0.9901960784313726,0.4606741573033708,0.49667054409005623,0.5337078651685393,0.5708117443868739,10,21,0.07291666666666667,4,0.016260162601626018,17.603711790393014
"Torrey Craig","PHX",78,1596,3227,516,123,207,0.5942028985507246,77,234,0.32905982905982906,0.33189655172413796,39,144,102,222,9,0.5853658536585366,0.6923076923076923,0.961038961038961,0.5306122448979592,0.5466352402745995,0.5408163265306123,0.5572354211663066,38,14,0.06763285024154589,0,0,14.378730330982094
"Gabe Vincent","MIA",68,1589,3145,591,95,190,0.5,119,323,0.3684210526315789,0.3742138364779874,44,76,114,285,72,0.4,0.41304347826086957,0.7983193277310925,0.6296296296296297,0.5244808678500986,0.5331384015594542,0.5502793296089385,6,14,0.07368421052631578,5,0.015479876160990712,18.029528676888134
"Max Strus","MIA",68,1587,3141,721,68,122,0.5573770491803278,181,442,0.4095022624434389,0.41043083900226757,42,106,30,519,24,0.7794117647058824,0.8153846153846154,0.9558011049723757,0.7836879432624113,0.544713256227758,0.6019503546099291,0.6145299145299146,6,11,0.09016393442622951,5,0.011312217194570135,18.215402102870137
"Jusuf Nurkic","POR",56,1579,3202,842,306,544,0.5625,15,56,0.26785714285714285,0.26785714285714285,185,384,228,42,3,0.6274509803921569,0.7559055118110236,0.9333333333333333,0.09333333333333334,0.540169,0.5475,0.5879888268156425,104,46,0.08455882352941177,0,0,23.765945646145312
"De'Andre Hunter","ATL",53,1577,3232,709,180,380,0.47368421052631576,74,195,0.37948717948717947,0.37948717948717947,127,238,122,207,15,0.6611111111111111,0.6761363636363636,0.9324324324324325,0.3391304347826087,0.5268866086956522,0.5060869565217392,0.5471406491499228,8,34,0.08947368421052632,1,0.005128205128205128,19.718698290126863
"Amir Coffey","LAC",69,1567,3183,619,115,212,0.5424528301886793,96,254,0.3779527559055118,0.38095238095238093,101,136,94,270,18,0.591304347826087,0.6017699115044248,0.9375,0.5450643776824035,0.527599676724138,0.555793991416309,0.5998062015503876,4,24,0.11320754716981132,4,0.015748031496062992,15.874363327674022
"Marcus Morris Sr.","LAC",54,1564,3136,830,199,416,0.47836538461538464,101,275,0.36727272727272725,0.3713235294117647,129,130,268,273,30,0.32663316582914576,0.33163265306122447,0.900990099009901,0.3979739507959479,0.47056875000000004,0.5072358900144718,0.5472703062583223,6,21,0.05048076923076923,1,0.0036363636363636364,23.335230506545248
"Oshae Brissett","IND",67,1564,3199,613,125,269,0.4646840148698885,83,237,0.350210970464135,0.35319148936170214,114,168,82,240,9,0.672,0.7850467289719626,0.963855421686747,0.4683794466403162,0.5580254473161034,0.49308300395256915,0.5302768166089965,36,30,0.11152416356877323,0,0,17.132014095960965
"Gordon Hayward","CHA",49,1564,3274,778,197,397,0.49622166246851385,86,220,0.39090909090909093,0.39090909090909093,126,228,166,225,33,0.5786802030456852,0.59375,0.872093023255814,0.3565640194489465,0.5172269854132902,0.5283630470016207,0.5689149560117303,10,26,0.0654911838790932,1,0.004545454545454545,20.688720173535792
"Tyus Jones","MEM",73,1549,3172,632,169,347,0.48703170028818443,80,205,0.3902439024390244,0.3902439024390244,54,124,214,201,39,0.3668639053254438,0.36904761904761907,0.8375,0.3713768115942029,0.49018956442831213,0.5235507246376812,0.540587219343696,2,16,0.04610951008645533,2,0.00975609756097561,16.901790558871404
"Chris Duarte","IND",55,1541,3118,720,174,366,0.47540983606557374,94,255,0.3686274509803922,0.3745019920318725,90,166,182,222,60,0.47701149425287354,0.5,0.7872340425531915,0.4106280193236715,0.5129024311183145,0.5072463768115942,0.5373692077727952,16,33,0.09016393442622951,4,0.01568627450980392,21.326215228996908
"Trey Lyles","SAC",75,1536,3137,786,195,353,0.5524079320113314,67,209,0.32057416267942584,0.32211538461538464,195,234,156,201,0,0.6,0.7222222222222222,1,0.3718861209964413,0.5193454545454546,0.5258007117437722,0.5936555891238671,66,34,0.09631728045325778,0,0,21.120689655172416
"Javonte Green","CHI",65,1519,3087,468,140,224,0.625,36,101,0.3564356435643564,0.3564356435643564,80,190,90,108,0,0.6785714285714286,0.8050847457627118,1,0.31076923076923074,0.6158520000000001,0.5969230769230769,0.6341463414634146,44,16,0.07142857142857142,1,0.009900990099009901,11.646234676007007
"Talen Horton-Tucker","LAL",60,1511,3112,597,175,356,0.49157303370786515,49,182,0.2692307692307692,0.27071823204419887,100,142,208,117,30,0.4057142857142857,0.4152046783625731,0.7959183673469388,0.3382899628252788,0.5117888992537314,0.46189591078066916,0.5025252525252525,8,28,0.07865168539325842,0,0,19.441244239631338
"Jerami Grant","DET",47,1500,3028,904,207,445,0.4651685393258427,91,254,0.35826771653543305,0.35968379446640314,217,206,208,264,9,0.4975845410628019,0.5175879396984925,0.967032967032967,0.36337625178826893,0.5056509312320917,0.49141630901287553,0.5489467162329615,16,30,0.06741573033707865,0,0,25.780346820809246
"Alperen Sengun","HOU",72,1489,3082,692,220,408,0.5392156862745098,29,117,0.24786324786324787,0.26126126126126126,165,192,248,84,3,0.43636363636363634,0.5161290322580645,0.9655172413793104,0.22285714285714286,0.5291265895953757,0.5019047619047619,0.5519169329073482,68,45,0.11029411764705882,1,0.008547008547008548,22.031473533619454
"Kyle Anderson","MEM",69,1484,3106,521,173,360,0.48055555555555557,36,109,0.3302752293577982,0.3302752293577982,67,178,168,105,3,0.5144508670520231,0.5894039735099338,0.9722222222222222,0.232409381663113,0.5188178418803419,0.4840085287846482,0.5077972709551657,44,24,0.06666666666666667,1,0.009174311926605505,16.135292486831162
"Kristaps Porzingis","WAS",51,1481,2944,1030,274,515,0.5320388349514563,78,252,0.30952380952380953,0.3107569721115538,248,374,174,231,3,0.6824817518248175,0.7663934426229508,0.9871794871794872,0.3285528031290743,0.5048442408376964,0.5097783572359843,0.5691011235955056,60,29,0.05631067961165048,0,0,29.60586617781852
"Austin Rivers","DEN",67,1480,2962,403,67,119,0.5630252100840336,79,231,0.341991341991342,0.341991341991342,32,62,72,201,36,0.4626865671641791,0.4696969696969697,0.8481012658227848,0.66,0.5340928571428571,0.53,0.5475543478260869,2,13,0.1092436974789916,0,0,12.741545893719808
"Patrick Beverley","MIN",58,1476,3049,533,94,194,0.4845360824742268,83,242,0.34297520661157027,0.34439834024896265,96,48,140,195,54,0.2553191489361702,0.2891566265060241,0.7831325301204819,0.555045871559633,0.5265674712643678,0.5011467889908257,0.5394736842105263,22,23,0.11855670103092783,0,0,16.11711199545196
"Nickeil Alexander-Walker","UTA",65,1466,2956,692,148,342,0.4327485380116959,105,338,0.3106508875739645,0.3125,81,118,178,276,39,0.39864864864864863,0.4125874125874126,0.8761904761904762,0.4970588235294118,0.5227497784342688,0.44926470588235295,0.4739010989010989,10,37,0.10818713450292397,6,0.01775147928994083,24.261229314420802
"Nicolas Batum","LAC",59,1462,2982,491,71,117,0.6068376068376068,108,270,0.4,0.4,25,118,24,315,9,0.8309859154929577,0.8676470588235294,0.9722222222222222,0.6976744186046512,0.5469381136950905,0.6020671834625323,0.6122194513715711,6,5,0.042735042735042736,1,0.003703703703703704,13.307181653590826
