"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Cody Martin","PHX",53,1173,61,0,24,2,1,0,6,0.07183908045977011,0.12244897959183673,0.006578947368421052
"Mark Williams","CHA",44,1171,163,0,87,25,0,0,7,0.17125984251968504,0.17261904761904762,0
"Precious Achiuwa","NYK",57,1170,69,0,36,9,0,0,2,0.1016949152542373,0.11320754716981132,0
"Justin Edwards","PHI",44,1156,46,0,20,2,0,0,4,0.050505050505050504,0.0970873786407767,0
"Nikola Jović","MIA",46,1156,87,2,41,8,3,2,3,0.10679611650485436,0.20398009950248755,0.014218009478672985
"Vít Krejčí","ATL",57,1153,45,1,18,2,3,1,2,0.06774193548387097,0.17647058823529413,0.014423076923076924
"Jonathan Kuminga","GSW",47,1144,235,0,113,11,0,0,10,0.16865671641791044,0.21772639691714837,0
"Kevon Looney","GSW",76,1142,99,0,44,12,0,0,12,0.14193548387096774,0.14426229508196722,0
"Kenrich Williams","OKC",69,1132,39,0,20,7,0,0,3,0.05449591280653951,0.10204081632653061,0
"Aaron Nesmith","IND",45,1123,80,1,34,14,1,0,11,0.0875,0.16666666666666666,0.00510204081632653
"Julian Phillips","CHI",79,1123,76,0,36,10,0,0,7,0.11501597444089456,0.225,0
"Dalano Banton","POR",67,1120,125,2,62,15,0,0,7,0.11191335740072202,0.18674698795180722,0
"Ben Simmons","LAC",51,1120,33,0,17,5,0,0,2,0.07234042553191489,0.07234042553191489,0
"Ja'Kobe Walter","TOR",52,1103,83,1,41,8,2,2,3,0.10093896713615023,0.17083333333333334,0.010752688172043012
"Jaxson Hayes","LAL",56,1093,98,0,47,12,0,0,8,0.1821705426356589,0.1843137254901961,0
"Jonathan Isaac","ORL",71,1090,107,0,40,8,0,0,18,0.11235955056179775,0.1951219512195122,0
"Cameron Payne","NYK",72,1090,54,3,18,4,3,1,6,0.045454545454545456,0.08823529411764706,0.011627906976744186
"DaQuan Jeffries","CHA",47,1071,30,0,14,2,0,0,2,0.0462046204620462,0.10071942446043165,0
"Jusuf Nurkić","CHA",51,1063,128,0,63,15,0,0,8,0.1575,0.2135593220338983,0
"Seth Curry","CHA",68,1062,39,4,13,5,3,1,4,0.0453257790368272,0.07692307692307693,0.016304347826086956
"Cody Williams","UTA",50,1060,40,0,20,4,0,0,2,0.07326007326007326,0.14492753623188406,0
"Isaac Okoro","CLE",55,1053,46,0,18,2,1,0,5,0.06690140845070422,0.13636363636363635,0.006578947368421052
"Oso Ighodaro","PHX",61,1045,50,0,22,6,0,0,6,0.10837438423645321,0.10945273631840796,0
"Jared Butler","PHI",60,1044,91,4,43,16,0,0,9,0.08958333333333333,0.1382636655948553,0
"Noah Clowney","BKN",46,1042,80,0,36,6,1,0,5,0.09181141439205956,0.2553191489361702,0.003816793893129771
"Jamison Battle","TOR",59,1042,18,2,6,1,0,0,3,0.017045454545454544,0.06451612903225806,0
"Alex Caruso","OKC",54,1041,51,0,28,9,0,0,2,0.08408408408408409,0.17177914110429449,0
"Kris Murray","POR",69,1040,57,0,26,5,0,0,5,0.08666666666666667,0.14444444444444443,0
"Dejounte Murray","NOP",31,1012,124,1,50,11,6,0,8,0.1038961038961039,0.1392757660167131,0.03333333333333333
"Jalen Suggs","ORL",35,1002,110,4,41,10,2,0,13,0.08365758754863813,0.15185185185185185,0.00819672131147541
"Kyle Anderson","MIA",61,1002,65,0,32,9,0,0,5,0.09815950920245399,0.125,0
"Brandon Boston","NOP",42,993,85,1,39,3,0,0,5,0.09352517985611511,0.1407942238267148,0
"Dalen Terry","CHI",73,987,69,0,31,5,0,0,5,0.1054421768707483,0.1631578947368421,0
"Andre Jackson Jr.","MIL",67,980,24,0,13,2,0,0,0,0.0625,0.09848484848484848,0
"Zach Collins","CHI",64,976,78,0,35,8,0,0,8,0.10638297872340426,0.15695067264573992,0
"Trayce Jackson-Davis","GSW",62,967,102,0,57,16,0,0,2,0.16666666666666666,0.168141592920354,0
"Thomas Bryant","IND",66,963,64,0,33,9,0,0,2,0.09565217391304348,0.16751269035532995,0
"Jordan Clarkson","UTA",37,962,143,2,48,13,10,1,16,0.10820895522388059,0.16216216216216217,0.041666666666666664
"Jalen Smith","CHI",64,962,89,0,43,13,0,0,9,0.09817351598173515,0.19907407407407407,0
"Gary Payton II","GSW",62,927,38,0,19,10,0,0,5,0.06209150326797386,0.09004739336492891,0
"Brandon Miller","CHA",27,924,79,4,31,5,3,1,6,0.06551059730250482,0.13839285714285715,0.010169491525423728
"Bruce Brown","NOP",41,921,65,1,31,8,0,0,5,0.09337349397590361,0.12350597609561753,0
"Immanuel Quickley","TOR",33,918,128,5,56,10,3,1,7,0.12139917695473251,0.21621621621621623,0.013215859030837005
"Trendon Watford","BKN",43,913,122,0,61,14,0,0,7,0.15365239294710328,0.19741100323624594,0
"KJ Martin","UTA",43,912,47,0,26,9,0,0,2,0.11926605504587157,0.1625,0
"Day'Ron Sharpe","BKN",50,909,74,0,33,8,0,0,9,0.09649122807017543,0.1111111111111111,0
"Jaden Hardy","DAL",57,907,86,2,38,7,0,0,8,0.0853932584269663,0.1532258064516129,0
"Tre Jones","CHI",46,905,67,1,28,10,0,0,10,0.109375,0.1346153846153846,0
"Adem Bona","PHI",58,902,100,0,47,14,0,0,11,0.2088888888888889,0.20982142857142858,0
"Jaden Ivey","DET",30,898,116,0,55,11,1,1,8,0.12253829321663019,0.18151815181518152,0.006493506493506494
"Kelly Olynyk","NOP",44,891,108,0,44,4,0,0,12,0.14285714285714285,0.19213973799126638,0
"Chet Holmgren","OKC",32,877,134,0,64,12,2,0,5,0.16751269035532995,0.2318840579710145,0.01694915254237288
"Alec Burks","MIA",49,863,49,0,12,3,6,1,7,0.06315789473684211,0.1643835616438356,0.02830188679245283
"Neemias Queta","BOS",62,863,61,0,28,5,0,0,5,0.12389380530973451,0.12556053811659193,0
"Chris Boucher","TOR",50,862,87,1,41,9,1,0,5,0.10421836228287841,0.19617224880382775,0.005154639175257732
"Zion Williamson","NOP",30,857,241,0,133,35,0,0,5,0.21947194719471946,0.224283305227656,0
"Khris Middleton","WAS",37,843,84,0,29,7,7,4,10,0.09944751381215469,0.12831858407079647,0.051470588235294115
"KJ Simpson","CHA",36,842,50,0,22,6,0,0,6,0.0694006309148265,0.11764705882352941,0
"Shake Milton","LAL",57,836,59,0,29,8,1,1,4,0.10909090909090909,0.17159763313609466,0.009433962264150943
"Dereck Lively II","DAL",36,833,73,0,37,7,0,0,3,0.167420814479638,0.167420814479638,0
"Garrison Mathews","ATL",47,830,78,4,21,3,12,4,4,0.11347517730496454,0.3684210526315789,0.04888888888888889
"Cam Whitmore","HOU",51,827,72,0,36,7,1,0,2,0.08545034642032333,0.14457831325301204,0.005434782608695652
"Ryan Rollins","MIL",56,820,45,1,20,6,0,0,5,0.07017543859649122,0.12121212121212122,0
"Marcus Sasser","DET",57,811,51,0,22,6,1,0,4,0.07348242811501597,0.1375,0.006535947712418301
"Steven Adams","HOU",57,795,93,0,36,9,0,0,16,0.18652849740932642,0.18848167539267016,0
"Aaron Holiday","HOU",62,792,41,4,9,3,0,0,11,0.032846715328467155,0.0967741935483871,0
"Karlo Matković","NOP",42,791,44,0,21,8,0,0,5,0.0846774193548387,0.11538461538461539,0
"Caleb Houstan","ORL",58,788,17,0,4,1,2,1,3,0.030927835051546393,0.12121212121212122,0.012422360248447204
"Vasilije Micić","PHX",41,785,41,1,14,4,2,0,5,0.056140350877192984,0.08860759493670886,0.015748031496062992
"Jaylin Williams","OKC",47,784,30,0,12,4,0,0,4,0.05240174672489083,0.15789473684210525,0
"Pelle Larsson","MIA",55,782,61,0,25,7,2,0,6,0.1210762331838565,0.1984126984126984,0.020618556701030927
"Cam Thomas","BKN",25,781,151,3,64,15,7,1,8,0.13948919449901767,0.2077922077922078,0.03482587064676617
"Lindy Waters III","DET",52,777,11,1,3,1,1,0,1,0.015873015873015872,0.046153846153846156,0.0053475935828877
"Lonzo Ball","CHI",35,777,27,0,2,1,4,0,6,0.024193548387096774,0.04081632653061224,0.020100502512562814
"Orlando Robinson","TOR",44,770,70,0,34,2,0,0,2,0.11604095563139932,0.14107883817427386,0
"Eric Gordon","PHI",39,768,48,2,18,3,2,0,4,0.09049773755656108,0.21951219512195122,0.014388489208633094
"Gui Santos","GSW",56,762,42,0,16,6,0,0,8,0.08465608465608465,0.18604651162790697,0
"Landry Shamet","NYK",50,762,18,0,8,3,1,0,1,0.038135593220338986,0.10126582278481013,0.006369426751592357
"Svi Mykhailiuk","UTA",38,760,35,0,16,4,1,1,3,0.054140127388535034,0.14414414414414414,0.0049261083743842365
"Andre Drummond","PHI",40,751,90,0,39,10,0,0,11,0.1482889733840304,0.16049382716049382,0
"Jabari Walker","POR",60,749,71,0,36,9,0,0,4,0.140625,0.1956521739130435,0
"Jay Huff","MEM",64,748,56,0,22,4,0,0,8,0.06811145510835913,0.17886178861788618,0
"Drew Eubanks","LAC",61,746,71,0,31,2,0,0,6,0.13901345291479822,0.14285714285714285,0
"Talen Horton-Tucker","CHI",58,724,98,2,46,8,0,0,6,0.1398176291793313,0.2222222222222222,0
"Gary Harris","ORL",48,711,12,0,1,0,2,0,2,0.014814814814814815,0.030303030303030304,0.00980392156862745
"Micah Potter","UTA",38,705,20,0,9,2,0,0,2,0.06338028169014084,0.20454545454545456,0
"Jett Howard","ORL",60,701,23,0,9,2,1,0,2,0.037037037037037035,0.10843373493975904,0.0053475935828877
"DeAndre Jordan","DEN",56,691,64,0,34,7,0,0,2,0.20359281437125748,0.20359281437125748,0
"Quinten Post","GSW",42,686,27,0,13,3,0,0,2,0.045774647887323945,0.12380952380952381,0
"Blake Wesley","SAS",58,683,61,0,30,3,0,0,2,0.14084507042253522,0.1935483870967742,0
"Sandro Mamukelashvili","SAS",61,681,58,0,29,6,0,0,3,0.09570957095709572,0.20422535211267606,0
"Marcus Smart","WAS",34,680,71,0,19,4,1,0,17,0.07326007326007326,0.1450381679389313,0.007042253521126761
"Jalen Pickett","DEN",49,666,8,0,4,2,0,0,1,0.02197802197802198,0.04938271604938271,0
"Tosan Evbuomwan","BKN",28,665,73,0,36,6,1,0,2,0.14741035856573706,0.20809248554913296,0.01282051282051282
"Antonio Reeves","NOP",44,660,35,2,17,5,0,0,2,0.06538461538461539,0.1297709923664122,0
"Kyle Lowry","PHI",35,659,33,0,10,0,1,0,5,0.0859375,0.2564102564102564,0.011235955056179775
"Reed Sheppard","HOU",52,653,16,1,5,0,1,0,1,0.024489795918367346,0.049019607843137254,0.006993006993006993
"Herbert Jones","NOP",20,648,40,0,19,2,0,0,2,0.10052910052910052,0.1623931623931624,0
"AJ Johnson","WAS",29,638,37,0,18,3,0,0,2,0.07894736842105263,0.13043478260869565,0
"Maxi Kleber","DAL",34,637,21,0,9,1,0,0,2,0.08653846153846154,0.16363636363636364,0
"Delon Wright","NYK",40,634,25,0,12,1,0,0,1,0.08450704225352113,0.17391304347826086,0
"Jericho Sims","MIL",53,631,13,0,5,1,0,0,2,0.06666666666666667,0.06666666666666667,0
"Josh Okogie","CHA",40,625,85,0,45,9,0,0,2,0.1814516129032258,0.28846153846153844,0
"Daniel Theis","NOP",38,621,37,0,15,3,0,0,5,0.10638297872340426,0.14423076923076922,0
"Jeff Dowtin Jr.","PHI",41,621,45,0,22,7,0,0,4,0.08979591836734693,0.12571428571428572,0
"Cory Joseph","ORL",50,612,18,0,8,3,1,0,1,0.05625,0.15384615384615385,0.009259259259259259
"Kessler Edwards","DAL",40,608,13,0,5,1,0,0,2,0.03597122302158273,0.058823529411764705,0
"Zeke Nnaji","DEN",57,608,44,0,21,2,0,0,2,0.13125,0.19444444444444445,0
"Pat Connaughton","MIL",41,603,31,0,12,3,1,0,4,0.06451612903225806,0.11428571428571428,0
"Ajay Mitchell","OKC",36,597,35,0,19,8,0,0,3,0.09743589743589744,0.14074074074074075,0
"Brandon Ingram","NOP",18,595,55,3,24,4,2,0,1,0.07323943661971831,0.10084033613445378,0.017094017094017096
"Jared McCain","PHI",23,592,56,0,21,3,3,0,4,0.08135593220338982,0.1320754716981132,0.022058823529411766
"Cam Reddish","LAL",33,589,26,0,13,4,0,0,2,0.1262135922330097,0.23214285714285715,0
"Jae'Sean Tate","HOU",52,588,47,0,19,5,0,0,7,0.11728395061728394,0.16379310344827586,0
"Olivier-Maxence Prosper","DAL",52,584,76,0,37,6,0,0,4,0.18048780487804877,0.24025974025974026,0
"Jarred Vanderbilt","LAL",36,581,36,0,14,2,0,0,3,0.10526315789473684,0.13861386138613863,0
"Joel Embiid","PHI",19,574,169,1,77,13,0,0,14,0.20316622691292877,0.25496688741721857,0
"Monté Morris","PHX",45,571,42,0,16,1,1,0,4,0.08056872037914692,0.12903225806451613,0.011494252873563218
"Moritz Wagner","ORL",30,564,110,0,50,14,0,0,11,0.17543859649122806,0.23809523809523808,0
"Malcolm Brogdon","WAS",24,564,92,2,35,6,2,0,10,0.13653136531365315,0.1643192488262911,0.034482758620689655
"John Konchar","MEM",46,558,8,0,5,2,0,0,0,0.05319148936170213,0.15625,0
"Dillon Jones","OKC",54,552,28,0,12,2,0,0,3,0.08391608391608392,0.15,0
"Dwight Powell","DAL",55,551,43,0,16,3,0,0,5,0.21621621621621623,0.2318840579710145,0
"Jordan Goodwin","LAL",29,543,11,0,2,1,0,0,4,0.013793103448275862,0.025974025974025976,0
"Richaun Holmes","WAS",31,534,60,0,33,8,0,0,2,0.20121951219512196,0.20496894409937888,0
"Mouhamed Gueye","ATL",33,533,42,0,20,3,1,0,0,0.1111111111111111,0.18691588785046728,0.012195121951219513
"Bismack Biyombo","SAS",28,528,25,0,14,3,0,0,0,0.112,0.112,0
"Jaylen Clark","MIN",40,522,37,0,15,0,1,0,2,0.11764705882352941,0.17857142857142858,0.019230769230769232
"Rob Dillingham","MIN",49,516,15,0,7,3,0,0,2,0.03255813953488372,0.04964539007092199,0
"Colby Jones","WAS",39,515,35,0,12,2,1,1,6,0.09352517985611511,0.13333333333333333,0.02040816326530612
"Craig Porter Jr.","CLE",51,513,32,0,13,4,0,0,5,0.087248322147651,0.12871287128712872,0
"Tristan Vukcevic","WAS",35,513,67,0,37,10,1,1,1,0.1412639405204461,0.2215568862275449,0.00980392156862745
"Elfrid Payton","NOP",24,511,7,0,3,1,0,0,1,0.024193548387096774,0.025423728813559324,0
"Jamal Cain","NOP",37,502,50,0,23,6,0,0,5,0.13142857142857142,0.24210526315789474,0
"Keaton Wallace","ATL",31,501,11,0,5,1,0,0,1,0.030120481927710843,0.05952380952380952,0
"Jock Landale","HOU",42,500,40,0,21,6,0,0,2,0.12574850299401197,0.14893617021276595,0
"Wendell Moore Jr.","CHA",36,499,22,0,13,4,0,0,0,0.0962962962962963,0.13829787234042554,0
"Vince Williams Jr.","MEM",27,499,24,1,9,2,0,0,4,0.05172413793103448,0.11392405063291139,0
"Brandon Williams","DAL",33,487,66,0,29,7,1,0,6,0.14285714285714285,0.19463087248322147,0.01639344262295082
"A.J. Lawson","TOR",26,486,63,0,27,5,2,0,4,0.13551401869158877,0.24324324324324326,0.019417475728155338
"Grant Williams","CHA",16,479,37,0,13,1,0,0,6,0.0962962962962963,0.21311475409836064,0
"Lonnie Walker IV","PHI",20,477,30,1,13,4,1,0,2,0.06306306306306306,0.13829787234042554,0.0078125
"Duop Reath","POR",46,469,22,0,6,0,0,0,5,0.03488372093023256,0.09090909090909091,0
"Reece Beekman","BKN",36,469,21,0,9,1,0,0,2,0.0782608695652174,0.12,0
"Kai Jones","DAL",40,468,32,0,20,8,0,0,0,0.1652892561983471,0.1724137931034483,0
"Larry Nance Jr.","ATL",24,463,13,0,5,1,0,0,2,0.031446540880503145,0.060240963855421686,0
"Collin Gillespie","PHX",33,461,22,0,11,2,0,0,1,0.0658682634730539,0.14285714285714285,0
"Rayan Rupert","POR",52,460,30,0,15,4,0,0,2,0.09803921568627451,0.1595744680851064,0
"GG Jackson","MEM",29,459,40,0,18,4,0,0,4,0.08450704225352113,0.15254237288135594,0
"Jaylon Tyson","CLE",47,453,24,0,11,2,0,0,2,0.06962025316455696,0.11,0
"Bol Bol","PHX",36,448,26,0,11,2,0,0,3,0.057291666666666664,0.1111111111111111,0
"Paul Reed","DET",45,436,42,0,17,4,0,0,6,0.10967741935483871,0.13385826771653545,0
"Colin Castleton","TOR",26,432,38,0,17,4,0,0,4,0.15315315315315314,0.17894736842105263,0
"Trevelin Queen","ORL",31,430,21,0,10,1,0,0,1,0.0641025641025641,0.12658227848101267,0
"Malaki Branham","SAS",47,427,33,1,14,1,0,0,3,0.06896551724137931,0.11764705882352941,0
"Jordan Miller","LAC",37,420,35,0,13,2,1,0,4,0.0958904109589041,0.12149532710280374,0.02564102564102564
"Mo Bamba","NOP",32,413,27,0,15,3,0,0,0,0.12096774193548387,0.21428571428571427,0
"David Roddy","HOU",33,410,26,0,11,2,0,0,3,0.08208955223880597,0.1506849315068493,0
"Taj Gibson","CHA",37,409,20,0,6,1,0,0,5,0.06,0.061224489795918366,0
"Ousmane Dieng","OKC",37,405,16,0,9,2,0,0,0,0.06818181818181818,0.14754098360655737,0
"Jordan Walsh","BOS",52,403,12,0,6,2,0,0,1,0.06896551724137931,0.1875,0
"Hunter Tyson","DEN",51,400,28,0,13,2,0,0,2,0.09923664122137404,0.22807017543859648,0
"Anthony Gill","WAS",51,397,50,0,21,4,0,0,4,0.2,0.28378378378378377,0
"Jeff Green","HOU",32,396,26,0,13,2,0,0,0,0.09848484848484848,0.24528301886792453,0
"Devin Carter","SAC",36,396,44,0,17,0,0,0,3,0.11805555555555555,0.20481927710843373,0
"Trey Jemison III","LAL",38,392,33,0,13,1,0,0,4,0.1511627906976744,0.1511627906976744,0
"Reggie Jackson","PHI",31,384,9,0,3,1,0,0,2,0.022222222222222223,0.04918032786885246,0
"Baylor Scheierman","BOS",31,384,12,0,5,0,0,0,1,0.043478260869565216,0.15151515151515152,0
"Quenton Jackson","IND",28,381,40,0,17,4,0,0,5,0.1259259259259259,0.17894736842105263,0
"Alex Len","LAL",46,380,17,0,8,1,0,0,1,0.11428571428571428,0.13114754098360656,0
"Johnny Furphy","IND",50,379,22,0,7,4,0,0,6,0.07368421052631578,0.15555555555555556,0
"Charles Bassey","SAS",36,376,33,0,14,5,0,0,5,0.1111111111111111,0.1111111111111111,0
"Dominick Barlow","ATL",35,375,33,0,16,7,0,0,4,0.1322314049586777,0.1702127659574468,0
"Danté Exum","DAL",20,372,31,0,14,3,0,0,3,0.09655172413793103,0.15217391304347827,0
"Damion Baugh","CHA",15,370,15,0,7,1,0,0,1,0.051470588235294115,0.0875,0
"Jaden Springer","UTA",43,365,38,0,17,2,0,0,3,0.1619047619047619,0.2982456140350877,0
"Robert Williams III","POR",20,351,17,0,9,3,0,0,1,0.10714285714285714,0.1111111111111111,0
"Doug McDermott","SAC",42,342,5,0,1,0,1,0,0,0.01680672268907563,0.058823529411764705,0.00980392156862745
"Christian Koloko","LAL",37,342,14,0,4,0,0,0,3,0.05714285714285714,0.06060606060606061,0
"Terrence Shannon Jr.","MIN",32,339,21,0,12,3,0,0,0,0.0975609756097561,0.13043478260869565,0
"Keion Brooks Jr.","NOP",14,332,30,0,14,4,1,0,2,0.125,0.18421052631578946,0.022727272727272728
"Tristan Thompson","CLE",40,328,30,0,13,2,0,0,3,0.15853658536585366,0.16455696202531644,0
"Maxwell Lewis","BKN",28,328,10,0,5,0,0,0,0,0.04424778761061947,0.07936507936507936,0
"Patty Mills","LAC",29,321,14,1,1,0,3,1,2,0.04040404040404041,0.045454545454545456,0.03896103896103896
"Jevon Carter","CHI",36,321,10,0,3,0,2,2,1,0.03355704697986577,0.06818181818181818,0.01904761904761905
"Tre Mann","CHA",13,319,21,1,9,3,0,0,3,0.05389221556886228,0.08411214953271028,0
"Jalen Hood-Schifino","PHI",15,315,21,0,8,1,0,0,3,0.0761904761904762,0.13559322033898305,0
"Jordan McLaughlin","SAS",46,314,22,0,6,2,0,0,6,0.07894736842105263,0.2,0
"Torrey Craig","BOS",26,314,12,0,6,0,0,0,0,0.0625,0.2,0
"Matisse Thybulle","POR",15,312,15,1,5,1,1,0,1,0.06451612903225806,0.11363636363636363,0.02040816326530612
"Isaac Jones","SAC",40,304,36,0,19,6,0,0,2,0.19791666666666666,0.2159090909090909,0
"Tyler Kolek","NYK",41,296,17,0,7,1,0,0,2,0.07954545454545454,0.17073170731707318,0
"Mitchell Robinson","NYK",17,290,19,0,6,1,0,0,4,0.09836065573770492,0.09836065573770492,0
"Josh Minott","MIN",46,276,19,0,7,1,0,0,2,0.07291666666666667,0.1320754716981132,0
"Kobe Brown","LAC",40,272,7,0,4,3,0,0,1,0.0547945205479452,0.0851063829787234,0
"Dru Smith","MIA",14,268,13,0,2,0,0,0,4,0.031746031746031744,0.06060606060606061,0
"Isaiah Wong","CHA",20,265,34,0,17,2,0,0,1,0.14166666666666666,0.19540229885057472,0
"Marvin Bagley III","MEM",31,265,35,0,17,3,0,0,2,0.14166666666666666,0.16831683168316833,0
"Oscar Tshiebwe","UTA",14,255,31,0,19,7,0,0,0,0.23170731707317074,0.23170731707317074,0
"Drew Timme","BKN",9,254,16,0,10,4,0,0,0,0.09259259259259259,0.136986301369863,0
"Marcus Bagley","PHI",10,253,10,0,5,0,0,0,0,0.06756756756756757,0.11904761904761904,0
"Cam Spencer","MEM",25,252,19,1,7,2,0,0,3,0.08045977011494253,0.20588235294117646,0
"Kevin Love","MIA",23,251,23,0,8,1,0,0,4,0.06557377049180328,0.14545454545454545,0
"Pat Spencer","GSW",39,250,15,0,8,1,0,0,0,0.07407407407407407,0.09302325581395349,0
"JT Thor","WAS",20,249,22,0,11,0,0,0,0,0.15714285714285714,0.22448979591836735,0
"Branden Carlson","OKC",32,246,18,0,10,2,0,0,0,0.09523809523809523,0.2564102564102564,0
"Dariq Whitehead","BKN",20,246,5,0,3,1,0,0,0,0.030612244897959183,0.125,0
"Johnny Davis","WAS",34,242,15,1,6,0,0,0,1,0.07142857142857142,0.10909090909090909,0
"Bones Hyland","MIN",24,239,26,3,8,1,2,0,1,0.07874015748031496,0.18604651162790697,0.023809523809523808
"Jaylen Martin","WAS",16,239,10,0,5,2,0,0,0,0.06493506493506493,0.09259259259259259,0
"Xavier Tillman","BOS",33,231,4,0,1,0,0,0,0,0.018518518518518517,0.045454545454545456,0
"Garrett Temple","TOR",28,227,12,0,5,0,0,0,1,0.07692307692307693,0.13513513513513514,0
"Jared Rhoden","TOR",14,226,25,0,12,1,0,0,1,0.12244897959183673,0.2033898305084746,0
"Luka Garza","MIN",38,219,35,0,17,3,0,0,2,0.14285714285714285,0.20481927710843373,0
"Ariel Hukporti","NYK",25,217,13,0,6,1,0,0,1,0.16666666666666666,0.16666666666666666,0
"Alex Reese","PHI",15,216,12,0,6,2,0,0,1,0.10344827586206896,0.35294117647058826,0
"Dario Šarić","DEN",16,210,10,0,5,0,0,0,0,0.07936507936507936,0.13513513513513514,0
"Adam Flagler","OKC",37,203,2,0,0,0,0,0,1,0,0,0
"Chuma Okeke","CLE",9,197,3,0,0,0,1,0,0,0.024390243902439025,0,0.034482758620689655
"Drew Peterson","BOS",25,186,9,0,2,0,1,0,1,0.06818181818181818,0.2,0.029411764705882353
"Markelle Fultz","SAC",21,184,1,0,1,1,0,0,0,0.014925373134328358,0.01694915254237288,0
"Lester Quinones","NOP",13,183,13,1,5,2,0,0,2,0.06172839506172839,0.13513513513513514,0
"Bronny James","LAL",27,181,14,1,7,1,0,0,0,0.0958904109589041,0.17073170731707318,0
"Enrique Freeman","IND",22,181,19,0,5,1,0,0,4,0.12195121951219512,0.16129032258064516,0
"Cole Swider","TOR",10,170,1,0,1,1,0,0,0,0.015873015873015872,0.0625,0
"Jaylen Nowell","NOP",8,168,11,0,6,1,0,0,0,0.07692307692307693,0.11764705882352941,0
"Markieff Morris","LAL",15,164,6,0,3,0,0,0,0,0.0410958904109589,0.08108108108108109,0
"Killian Hayes","BKN",6,162,12,0,4,0,0,0,2,0.0851063829787234,0.15384615384615385,0
"MarJon Beauchamp","NYK",35,156,20,0,9,0,0,0,1,0.12162162162162163,0.2,0
"Lamar Stevens","MEM",17,155,11,0,5,1,0,0,1,0.07462686567164178,0.125,0
"Tyson Etienne","BKN",7,151,10,0,3,0,0,0,2,0.05454545454545454,0.2727272727272727,0
"Josh Richardson","MIA",8,150,4,0,2,0,0,0,0,0.05,0.1111111111111111,0
"Nate Williams","HOU",20,147,8,0,3,0,0,0,1,0.046153846153846156,0.07692307692307693,0
"Bruno Fernando","TOR",17,147,8,0,4,0,0,0,0,0.07547169811320754,0.07547169811320754,0
"Damion Lee","PHX",25,144,21,0,6,1,0,0,5,0.0759493670886076,0.14285714285714285,0
"Oshae Brissett","PHI",6,142,14,0,7,2,0,0,0,0.1590909090909091,0.2692307692307692,0
"Pete Nance","MIL",13,138,2,0,0,0,0,0,1,0,0,0
"Elijah Harkless","UTA",10,138,6,0,3,0,0,0,0,0.07894736842105263,0.23076923076923078,0
"Vlatko Čančar","DEN",13,136,0,0,0,0,0,0,0,0,0,0
"Kylor Kelley","NOP",11,126,10,0,4,0,0,0,1,0.15384615384615385,0.15384615384615385,0
"Alex Ducas","OKC",21,125,2,0,1,0,0,0,0,0.03225806451612903,0.1,0
"Spencer Jones","DEN",20,125,3,0,1,1,0,0,1,0.029411764705882353,0.058823529411764705,0
"Kobe Bufkin","ATL",10,124,18,0,9,2,0,0,1,0.16666666666666666,0.2571428571428571,0
"Tyler Smith","MIL",23,122,8,0,3,1,1,0,0,0.07547169811320754,0.13636363636363635,0.03225806451612903
"De'Anthony Melton","GSW",6,121,8,0,1,0,0,0,3,0.01818181818181818,0.05,0
"Moses Brown","DAL",13,119,11,0,7,3,0,0,0,0.1320754716981132,0.1320754716981132,0
"TyTy Washington Jr.","PHX",16,118,6,0,3,0,0,0,0,0.0625,0.1111111111111111,0
"Trey Alexander","DEN",23,116,4,0,1,0,0,0,1,0.023809523809523808,0.04,0
"Sidy Cissoko","POR",22,114,9,0,4,1,0,0,0,0.12121212121212122,0.2,0
"Joe Ingles","MIN",19,114,0,0,0,0,0,0,0,0,0,0
"Tony Bradley","IND",14,113,6,0,2,0,0,0,1,0.0425531914893617,0.045454545454545456,0
"Jaylen Sims","CHA",6,112,15,0,6,0,1,0,0,0.2,0.3157894736842105,0.0625
"Pacôme Dadiet","NYK",18,111,6,0,3,2,0,0,1,0.09375,0.23076923076923078,0
"Patrick Baldwin Jr.","LAC",24,107,4,0,1,0,0,0,1,0.027777777777777776,0.07692307692307693,0
"Chris Livingston","MIL",21,106,16,0,9,2,0,0,0,0.2647058823529412,0.34615384615384615,0
"Jae Crowder","SAC",9,103,6,0,0,0,2,0,0,0.08333333333333333,0,0.11764705882352941
"Justin Minaya","POR",19,101,2,0,0,0,0,0,1,0,0,0
"Keshad Johnson","MIA",16,98,9,0,4,1,0,0,1,0.13793103448275862,0.18181818181818182,0
"Yuki Kawamura","MEM",22,93,9,0,2,0,1,1,2,0.09375,0.2222222222222222,0.043478260869565216
"Luke Travers","CLE",12,88,2,0,1,0,0,0,0,0.047619047619047616,0.08333333333333333,0
"Stanley Umude","MIL",22,86,4,0,2,0,0,0,0,0.07142857142857142,0.15384615384615385,0
