"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"D'Angelo Russell","BKN",48,1234,131,1,48,16,6,0,16,0.07605633802816901,0.11267605633802817,0.02112676056338028
"Rudy Gay","SAS",57,1231,145,3,72,14,0,0,6,0.12100840336134454,0.1509433962264151,0
"Corey Brewer","OKC",72,1208,90,0,32,5,1,0,14,0.09593023255813954,0.13733905579399142,0.009009009009009009
"Maxi Kleber","DAL",72,1206,59,1,28,6,0,0,4,0.08459214501510574,0.13793103448275862,0
"Joe Johnson","HOU",55,1205,45,2,13,3,2,0,7,0.04032258064516129,0.057777777777777775,0.013605442176870748
"Reggie Jackson","DET",45,1201,134,4,51,10,4,0,14,0.08842443729903537,0.11358574610244988,0.023121387283236993
"Amir Johnson","PHI",74,1170,85,0,36,7,0,0,10,0.1245674740484429,0.14007782101167315,0
"Isaiah Taylor","ATL",67,1167,141,1,63,9,0,0,12,0.14189189189189189,0.17307692307692307,0
"Trevor Booker","IND",68,1158,93,0,43,13,0,0,10,0.11528150134048257,0.1264705882352941,0
"Sindarius Thornwell","LAC",73,1156,88,0,42,12,0,0,8,0.1596958174904943,0.2079207920792079,0
"Tyson Chandler","PHX",46,1151,93,0,38,4,0,0,11,0.17194570135746606,0.17194570135746606,0
"Semi Ojeleye","BOS",73,1150,41,0,21,5,0,0,2,0.10294117647058823,0.26582278481012656,0
"Royce O'Neale","UTA",69,1149,76,0,34,8,1,0,7,0.11254019292604502,0.17708333333333334,0.008403361344537815
"Ian Mahinmi","WAS",77,1145,128,0,61,11,0,0,9,0.20469798657718122,0.20608108108108109,0
"Paul Millsap","DEN",38,1144,161,0,62,14,5,2,20,0.13786008230452676,0.16756756756756758,0.04310344827586207
"Milos Teodosic","LAC",45,1134,46,1,8,0,1,0,13,0.024390243902439025,0.058823529411764705,0.004291845493562232
"Alex Abrines","OKC",75,1134,46,2,15,4,0,0,9,0.04966887417218543,0.18518518518518517,0
"Jonas Jerebko","UTA",74,1134,57,0,23,5,2,0,5,0.06925207756232687,0.11386138613861387,0.012578616352201259
"Shaun Livingston","GSW",71,1129,61,2,33,13,0,0,3,0.09090909090909091,0.09217877094972067,0
"Jodie Meeks","WAS",77,1119,117,11,38,5,8,1,7,0.10623556581986143,0.17592592592592593,0.03686635944700461
"Tyler Zeller","MIL",66,1113,79,0,42,17,0,0,6,0.116991643454039,0.1268882175226586,0
"Ben McLemore","MEM",56,1091,64,1,26,5,0,0,9,0.06598984771573604,0.11063829787234042,0
"Davis Bertans","SAS",77,1086,49,0,9,2,9,2,5,0.04736842105263158,0.0743801652892562,0.03474903474903475
"Tristan Thompson","CLE",53,1072,79,0,35,11,0,0,10,0.13513513513513514,0.13513513513513514,0
"Tony Parker","SAS",55,1071,78,0,33,8,0,0,10,0.07990314769975787,0.08776595744680851,0
"Norman Powell","TOR",70,1061,38,0,21,9,0,0,3,0.054404145077720206,0.105,0
"Mike Muscala","ATL",53,1060,62,3,15,4,2,1,15,0.05246913580246913,0.09615384615384616,0.011904761904761904
"Alec Burks","UTA",64,1059,124,1,55,9,2,1,9,0.12364425162689804,0.17295597484276728,0.013986013986013986
"Treveon Graham","CHA",63,1049,59,0,24,4,1,1,7,0.1037344398340249,0.16666666666666666,0.010309278350515464
"Zach Collins","POR",66,1046,42,0,20,4,0,0,3,0.06557377049180328,0.10416666666666667,0
"Greg Monroe","BOS",51,1041,119,0,56,12,0,0,10,0.13023255813953488,0.13023255813953488,0
"Andre Roberson","OKC",39,1037,38,0,11,2,0,0,9,0.06432748538011696,0.08148148148148149,0
"Vince Carter","SAC",58,1026,37,0,12,3,4,0,2,0.05405405405405406,0.09448818897637795,0.023668639053254437
"Wes Iwundu","ORL",62,1020,47,0,24,5,0,0,2,0.10126582278481013,0.1256544502617801,0
"Malcolm Delaney","ATL",54,1014,92,2,28,4,6,3,13,0.10897435897435898,0.15135135135135136,0.047244094488188976
"Jameer Nelson","DET",50,1013,20,0,4,2,0,0,7,0.016260162601626018,0.03278688524590164,0
"David West","GSW",73,999,79,0,45,11,0,0,0,0.10922330097087378,0.11138613861386139,0
"Frank Mason","SAC",52,984,115,0,55,12,1,0,7,0.1320754716981132,0.1632047477744807,0.011494252873563218
"Josh Huestis","OKC",69,981,20,0,7,2,0,0,4,0.0374331550802139,0.09722222222222222,0
"Cristiano Felicio","CHI",55,977,81,0,44,11,0,0,2,0.1774193548387097,0.17886178861788618,0
"Tyler Dorsey","ATL",56,974,63,0,22,7,2,0,10,0.06015037593984962,0.1111111111111111,0.009950248756218905
"Zaza Pachulia","GSW",69,972,93,0,46,11,0,0,6,0.15384615384615385,0.15436241610738255,0
"Patrick McCaw","GSW",57,961,34,0,17,6,0,0,3,0.07203389830508475,0.10897435897435898,0
"Deyonta Davis","MEM",62,943,57,0,22,5,0,0,9,0.07801418439716312,0.07801418439716312,0
"Daniel Theis","BOS",63,936,81,0,35,8,0,0,10,0.1346153846153846,0.17326732673267325,0
"Gerald Green","HOU",41,929,60,3,20,4,7,2,2,0.06221198156682028,0.15267175572519084,0.0231023102310231
"Jerryd Bayless","PHI",39,925,44,0,11,1,3,1,8,0.051094890510948905,0.0873015873015873,0.02027027027027027
"Dion Waiters","MIA",30,918,69,1,28,2,0,0,7,0.06422018348623854,0.10526315789473684,0
"Miles Plumlee","ATL",55,918,60,0,22,1,0,0,9,0.10945273631840796,0.10945273631840796,0
"Jose Calderon","CLE",57,914,30,2,8,1,1,0,5,0.046632124352331605,0.08421052631578947,0.01020408163265306
"Kevon Looney","GSW",66,910,77,0,34,7,0,0,8,0.15454545454545454,0.15813953488372093,0
"Sam Dekker","LAC",73,883,56,0,30,6,0,0,1,0.10600706713780919,0.13452914798206278,0
"Noah Vonleh","CHI",54,876,58,0,26,6,0,0,6,0.10236220472440945,0.13829787234042554,0
"Langston Galloway","DET",58,863,41,1,6,1,7,1,5,0.037037037037037035,0.047244094488188976,0.03125
"Isaiah Thomas","LAL",32,862,131,3,39,3,6,1,20,0.09740259740259741,0.1449814126394052,0.031088082901554404
"Malik Monk","CHA",63,853,38,1,13,1,2,0,3,0.03416856492027335,0.06701030927835051,0.00816326530612245
"Tyrone Wallace","LAC",30,851,78,0,30,4,0,0,11,0.10989010989010989,0.12875536480686695,0
"Tim Frazier","WAS",59,838,30,0,10,2,0,0,6,0.05555555555555555,0.08064516129032258,0
"Michael Carter-Williams","CHA",52,835,89,0,38,5,0,0,9,0.1450381679389313,0.18719211822660098,0
"Paul Zipser","CHI",54,824,25,0,10,0,0,0,3,0.040983606557377046,0.07462686567164178,0
"Jason Terry","MIL",51,814,9,3,1,0,0,0,2,0.0064516129032258064,0.025,0
"Ekpe Udoh","UTA",63,810,56,0,25,8,0,0,7,0.18248175182481752,0.18382352941176472,0
"Jordan Bell","GSW",57,809,44,0,22,5,0,0,3,0.10891089108910891,0.1111111111111111,0
"Timothe Luwawu-Cabarrot","PHI",52,807,58,1,20,3,1,0,9,0.07368421052631578,0.15873015873015872,0.006289308176100629
"Thabo Sefolosha","UTA",38,806,54,0,24,4,0,0,5,0.09230769230769231,0.13636363636363635,0
"Eric Moreland","DET",67,805,29,0,13,4,0,0,4,0.09923664122137404,0.09923664122137404,0
"Trey Burke","NYK",36,785,57,1,26,8,2,0,3,0.06930693069306931,0.08754208754208755,0.018691588785046728
"Jawun Evans","LAC",48,778,49,0,22,6,0,0,6,0.08178438661710037,0.10232558139534884,0
"Sterling Brown","MIL",54,776,24,0,10,2,0,0,3,0.046948356807511735,0.08196721311475409,0
"Shane Larkin","BOS",54,775,37,0,14,1,0,0,5,0.0603448275862069,0.0958904109589041,0
"Terrance Ferguson","OKC",61,763,10,0,3,0,0,0,2,0.01744186046511628,0.057692307692307696,0
"Nene","HOU",52,758,107,0,50,15,0,0,11,0.18248175182481752,0.18382352941176472,0
"Richaun Holmes","PHI",48,746,56,0,30,12,0,0,4,0.11583011583011583,0.13157894736842105,0
"Jabari Parker","MIL",31,743,54,0,25,4,0,0,4,0.0708215297450425,0.09191176470588236,0
"Omri Casspi","GSW",53,742,69,0,33,9,0,0,6,0.14285714285714285,0.15789473684210525,0
"Quinn Cook","GSW",33,740,25,0,8,3,0,0,6,0.0311284046692607,0.05228758169934641,0
"Salah Mejri","DAL",61,729,66,0,23,4,0,0,12,0.14743589743589744,0.1503267973856209,0
"DeAndre Liggins","NOP",57,723,5,0,3,1,0,0,0,0.027777777777777776,0.05454545454545454,0
"Luke Babbitt","MIA",50,715,22,0,8,2,0,0,4,0.036036036036036036,0.12121212121212122,0
"Dwayne Bacon","CHA",53,713,25,0,10,5,0,0,5,0.050761421319796954,0.06493506493506493,0
"Matthew Dellavedova","MIL",38,712,27,7,6,2,0,0,5,0.038461538461538464,0.07692307692307693,0
"C.J. Williams","LAC",38,706,16,0,4,0,0,0,4,0.01990049751243781,0.032520325203252036,0
"Channing Frye","LAL",53,695,19,0,9,4,1,0,1,0.045871559633027525,0.08823529411764706,0.008620689655172414
"Chandler Parsons","MEM",36,691,27,0,8,3,2,0,4,0.04149377593360996,0.06779661016949153,0.016260162601626018
"Wayne Selden","MEM",35,691,59,0,27,7,0,0,6,0.09342560553633218,0.16167664670658682,0
"Mike James","NOP",36,686,84,0,32,6,4,0,7,0.10256410256410256,0.1285140562248996,0.0392156862745098
"Jared Dudley","PHX",48,686,35,0,7,2,1,0,10,0.0625,0.14893617021276595,0.012345679012345678
"Tyler Ennis","LAL",54,683,29,1,10,2,0,0,5,0.04310344827586207,0.056818181818181816,0
"Arron Afflalo","ORL",53,682,26,1,10,0,1,0,1,0.06358381502890173,0.09803921568627451,0.014084507042253521
"Marreese Speights","ORL",52,675,55,0,21,1,4,2,3,0.0673854447439353,0.15441176470588236,0.01702127659574468
"Cedi Osman","CLE",61,672,46,0,21,5,1,0,3,0.10837438423645321,0.1826086956521739,0.011363636363636364
"Danilo Gallinari","LAC",21,671,87,6,34,3,0,0,8,0.11846689895470383,0.19318181818181818,0
"Zach LaVine","CHI",24,656,107,6,44,8,3,1,7,0.11959287531806616,0.16417910447761194,0.024
"Kobi Simmons","MEM",32,643,25,0,12,3,0,0,2,0.06060606060606061,0.07547169811320754,0
"Sean Kilpatrick","CHI",52,640,72,1,31,7,2,0,5,0.103125,0.1781609195402299,0.0136986301369863
"Torrey Craig","DEN",39,629,35,0,11,0,1,0,5,0.08053691275167785,0.12222222222222222,0.01694915254237288
"Cody Zeller","CHA",33,627,85,0,34,7,0,0,13,0.18579234972677597,0.18888888888888888,0
"JaVale McGee","GSW",65,616,52,0,24,7,0,0,6,0.1016949152542373,0.10434782608695652,0
"Terrence Ross","ORL",24,600,36,1,11,4,3,0,4,0.06930693069306931,0.10377358490566038,0.03125
"Malik Beasley","DEN",62,583,33,1,13,3,1,0,3,0.07407407407407407,0.12264150943396226,0.012048192771084338
"Cameron Payne","CHI",25,582,16,0,7,2,0,0,2,0.031818181818181815,0.05426356589147287,0
"Cheick Diallo","NOP",52,581,66,1,34,9,0,0,3,0.1691542288557214,0.1691542288557214,0
"Khem Birch","ORL",42,578,61,0,29,3,0,0,3,0.19078947368421054,0.19078947368421054,0
"Brandon Paul","SAS",64,576,43,0,19,4,1,1,4,0.14084507042253522,0.2159090909090909,0.018518518518518517
"Alex Caruso","LAL",37,562,30,0,10,2,0,0,6,0.08064516129032258,0.12345679012345678,0
"Joe Young","IND",53,558,29,3,12,4,0,0,3,0.061855670103092786,0.09375,0
"Tarik Black","HOU",51,536,63,0,33,11,0,0,4,0.2214765100671141,0.2391304347826087,0
"Jonathan Isaac","ORL",27,535,25,0,7,2,1,1,6,0.05333333333333334,0.0673076923076923,0.021739130434782608
"Joffrey Lauvergne","SAS",55,534,47,0,19,2,0,0,6,0.09178743961352658,0.09405940594059406,0
"Nik Stauskas","BKN",41,523,29,0,12,3,2,0,1,0.08484848484848485,0.19047619047619047,0.0196078431372549
"Abdel Nader","BOS",48,522,39,1,13,2,2,0,4,0.09259259259259259,0.1368421052631579,0.029850746268656716
"Justin Anderson","PHI",38,519,38,0,18,4,0,0,3,0.08333333333333333,0.1592920353982301,0
"Tyler Cavanaugh","ATL",39,518,21,1,8,2,0,0,3,0.05063291139240506,0.11594202898550725,0
"Ivan Rabb","MEM",36,516,36,0,16,4,0,0,4,0.0975609756097561,0.0975609756097561,0
"Raul Neto","UTA",41,498,35,0,13,5,0,0,7,0.08176100628930817,0.11607142857142858,0
"Willy Hernangomez","CHA",48,494,90,0,40,8,0,0,9,0.20408163265306123,0.21739130434782608,0
"Al Jefferson","IND",36,484,36,0,23,12,0,0,1,0.1050228310502283,0.10648148148148148,0
"Kyle Collinsworth","DAL",32,480,40,0,14,3,1,0,6,0.13513513513513514,0.15053763440860216,0.05555555555555555
"Damyean Dotson","NYK",44,474,23,1,12,6,0,0,2,0.0718562874251497,0.12121212121212122,0
"Nerlens Noel","DAL",29,472,28,0,10,4,0,0,6,0.09009009009009009,0.09090909090909091,0
"Kenneth Faried","DEN",32,461,51,0,23,3,0,0,4,0.13690476190476192,0.1377245508982036,0
"TJ Leaf","IND",53,459,16,0,10,4,0,0,0,0.07042253521126761,0.1,0
"DeAndre' Bembry","ATL",26,455,33,0,12,3,0,0,6,0.08759124087591241,0.11214953271028037,0
"Dorian Finney-Smith","DAL",21,448,15,0,8,1,0,0,0,0.0625,0.13114754098360656,0
"Willie Reed","DET",42,428,55,0,24,5,0,0,6,0.17142857142857143,0.17391304347826086,0
"Dwight Buycks","DET",29,427,41,0,20,1,0,0,1,0.09216589861751152,0.11627906976744186,0
"Isaiah Canaan","PHX",20,422,51,1,14,2,4,0,6,0.11764705882352941,0.1686746987951807,0.05714285714285714
"Derrick Rose","MIN",25,419,46,0,24,2,0,0,0,0.11538461538461539,0.1348314606741573,0
"Shabazz Muhammad","MIL",43,418,50,0,28,6,0,0,0,0.13333333333333333,0.15300546448087432,0
"Lucas Nogueira","TOR",49,418,28,0,15,4,0,0,1,0.16483516483516483,0.20833333333333334,0
"Ivica Zubac","LAL",43,410,51,0,22,3,0,0,5,0.15602836879432624,0.15714285714285714,0
"Damion Lee","ATL",15,404,29,0,12,4,1,1,4,0.08125,0.12,0.016666666666666666
"Danuel House Jr.","PHX",23,403,31,0,15,6,1,0,2,0.11510791366906475,0.1875,0.01694915254237288
"Ramon Sessions","WAS",28,392,57,0,27,5,0,0,4,0.19424460431654678,0.23893805309734514,0
"Ron Baker","NYK",29,385,26,0,4,0,1,0,8,0.078125,0.13333333333333333,0.029411764705882353
"Shaquille Harrison","PHX",23,384,38,0,21,6,0,0,1,0.1510791366906475,0.18584070796460178,0
"Brandan Wright","HOU",28,381,33,0,15,5,0,0,4,0.13392857142857142,0.13392857142857142,0
"Johnny O'Bryant III","CHA",36,379,25,0,10,1,0,0,3,0.05555555555555555,0.072992700729927,0
"Myke Henry","MEM",20,378,10,0,5,2,0,0,1,0.044642857142857144,0.09259259259259259,0
"Mike Conley","MEM",12,373,66,5,24,7,1,0,9,0.13440860215053763,0.2222222222222222,0.01282051282051282
"Timofey Mozgov","BKN",31,359,30,0,12,3,0,0,5,0.11764705882352941,0.14285714285714285,0
"Emeka Okafor","NOP",26,353,22,0,13,4,0,0,0,0.125,0.125,0
"Jahlil Okafor","BKN",28,353,29,0,15,5,0,0,2,0.10135135135135136,0.10416666666666667,0
"JaKarr Sampson","SAC",22,344,16,0,9,4,0,0,1,0.10465116279069768,0.11842105263157894,0
"Boban Marjanovic","LAC",37,338,97,0,42,9,0,0,11,0.23204419889502761,0.23204419889502761,0
"Glenn Robinson III","IND",23,338,11,0,6,1,0,0,0,0.06666666666666667,0.10714285714285714,0
"Patrick Beverley","LAC",11,334,17,0,6,1,0,0,3,0.04838709677419355,0.09375,0
"Henry Ellenson","DET",38,329,29,0,12,2,1,1,3,0.08333333333333333,0.125,0.016666666666666666
"Luke Kornet","NYK",20,326,11,0,6,3,0,0,1,0.046875,0.12244897959183673,0
"Malachi Richardson","TOR",26,323,22,0,12,2,0,0,0,0.12,0.2,0
"Antonio Blakeney","CHI",19,314,39,1,12,2,4,0,2,0.10191082802547771,0.1188118811881188,0.07142857142857142
"Troy Williams","NYK",21,307,30,0,15,6,0,0,3,0.1271186440677966,0.1875,0
"Ryan Arcidiacono","CHI",24,304,6,0,1,0,0,0,2,0.023809523809523808,0.09090909090909091,0
"Rodney McGruder","MIA",18,299,8,0,2,0,0,0,2,0.02666666666666667,0.05,0
"Rodney Purvis","ORL",16,290,15,3,3,0,0,0,3,0.02727272727272727,0.05172413793103448,0
"Jason Smith","WAS",33,285,21,0,10,4,0,0,3,0.08264462809917356,0.11235955056179775,0
"Jordan Mickey","MIA",23,284,19,0,9,3,0,0,2,0.10227272727272728,0.125,0
"Jamel Artis","ORL",15,279,12,0,5,2,0,0,2,0.06097560975609756,0.09433962264150944,0
"Juancho Hernangomez","DEN",25,277,12,0,4,1,1,1,2,0.0641025641025641,0.14285714285714285,0.02
"Iman Shumpert","CLE",14,276,15,0,3,0,1,1,4,0.06557377049180328,0.08571428571428572,0.038461538461538464
"Jamil Wilson","LAC",15,274,4,0,2,0,0,0,0,0.024096385542168676,0.1,0
"Tony Allen","NOP",22,272,21,0,11,1,0,0,0,0.10891089108910891,0.12359550561797752,0
"Meyers Leonard","POR",33,254,11,0,4,3,0,0,3,0.05063291139240506,0.07547169811320754,0
"Markelle Fultz","PHI",14,253,21,0,8,1,0,0,3,0.06779661016949153,0.06837606837606838,0
"Derrick Jones Jr.","MIA",20,245,24,0,12,2,0,0,1,0.19047619047619047,0.26666666666666666,0
"Davon Reed","PHX",21,242,12,0,6,0,0,0,0,0.07317073170731707,0.13636363636363635,0
"Isaiah Hicks","NYK",18,239,18,0,9,0,0,0,0,0.1111111111111111,0.125,0
"Briante Weber","MEM",18,237,10,0,3,0,0,0,2,0.06521739130434782,0.08571428571428572,0
"Guerschon Yabusele","BOS",33,235,22,0,8,1,1,0,2,0.13043478260869565,0.25806451612903225,0.02631578947368421
"Dante Exum","UTA",14,235,31,0,11,1,0,0,5,0.1134020618556701,0.13924050632911392,0
"Aaron Harrison","DAL",9,233,17,0,4,0,1,0,3,0.06756756756756757,0.13333333333333333,0.022727272727272728
"Travis Wear","LAL",17,228,8,0,3,0,0,0,1,0.04,0.10714285714285714,0
"Alec Peters","PHX",20,225,10,1,5,3,0,0,1,0.06578947368421052,0.2777777777777778,0
"Marcus Georges-Hunt","MIN",42,224,21,0,7,1,0,0,4,0.12962962962962962,0.1794871794871795,0
"Gary Payton II","LAL",23,221,9,0,3,1,0,0,2,0.039473684210526314,0.058823529411764705,0
"Andrew Bogut","LAL",23,216,2,0,0,0,0,0,1,0,0,0
"Josh Magette","ATL",18,216,8,0,2,0,0,0,2,0.041666666666666664,0.07692307692307693,0
"Ante Zizic","CLE",32,214,29,0,13,4,0,0,4,0.17105263157894737,0.17105263157894737,0
"Rashad Vaughn","ORL",28,212,6,0,3,0,0,0,0,0.05084745762711865,0.13636363636363635,0
"Kawhi Leonard","SAS",9,210,38,3,17,2,1,0,0,0.14173228346456693,0.18681318681318682,0.027777777777777776
"Andrew White III","ATL",15,209,4,0,2,1,1,1,0,0.04054054054054054,0.08,0.02040816326530612
"Brandon Jennings","MIL",14,205,10,0,4,2,1,0,1,0.06666666666666667,0.0975609756097561,0.029411764705882353
"Quincy Pondexter","CHI",23,196,17,0,7,0,1,0,0,0.14035087719298245,0.20588235294117646,0.043478260869565216
"MarShon Brooks","MEM",7,193,23,0,9,3,2,1,2,0.10091743119266056,0.11842105263157894,0.06060606060606061
"Aaron Brooks","MIN",32,189,11,0,2,0,1,0,2,0.041666666666666664,0.05,0.03125
"Caleb Swanigan","POR",27,189,18,0,10,4,0,0,1,0.15151515151515152,0.1724137931034483,0
"Solomon Hill","NOP",12,187,6,0,2,0,0,0,1,0.046511627906976744,0.09090909090909091,0
"Omer Asik","CHI",18,182,13,0,6,1,0,0,1,0.2222222222222222,0.2222222222222222,0
"Jalen Jones","DAL",15,181,19,0,11,3,0,0,0,0.14473684210526316,0.22,0
"Isaiah Whitehead","BKN",16,180,19,0,11,3,0,0,0,0.11702127659574468,0.14473684210526316,0
"Johnathan Motley","DAL",11,176,28,0,12,2,0,0,3,0.1411764705882353,0.1518987341772152,0
"Julyan Stone","CHA",23,175,2,0,0,0,0,0,1,0,0,0
"John Holland","CLE",24,174,13,1,5,0,0,0,1,0.078125,0.17857142857142858,0
"Richard Jefferson","DEN",20,163,7,0,4,1,0,0,0,0.13333333333333333,0.17391304347826086,0
"Dakari Johnson","OKC",31,161,20,0,6,0,0,0,4,0.13333333333333333,0.13333333333333333,0
"Jake Layman","POR",34,160,3,0,2,1,0,0,0,0.041666666666666664,0.07142857142857142,0
"Mirza Teletovic","MIL",10,159,0,0,0,0,0,0,0,0,0,0
"Damien Wilkins","IND",19,152,4,0,1,0,0,0,1,0.025,0.045454545454545456,0
"Derrick Walton Jr.","MIA",16,147,6,0,1,0,0,0,2,0.038461538461538464,0.1111111111111111,0
"Darrell Arthur","DEN",19,141,3,0,2,1,0,0,0,0.041666666666666664,0.08,0
"Kay Felder","DET",16,140,12,0,5,0,0,0,1,0.06666666666666667,0.08928571428571429,0
"Derrick White","SAS",17,139,20,0,9,0,0,0,1,0.21428571428571427,0.3103448275862069,0
"Lorenzo Brown","TOR",14,139,2,0,1,0,0,0,0,0.02857142857142857,0.043478260869565216,0
"Jon Leuer","DET",8,136,15,0,8,3,0,0,1,0.1951219512195122,0.21052631578947367,0
"Malcolm Miller","TOR",15,126,4,0,1,0,0,0,1,0.034482758620689655,0.125,0
"Milton Doyle","BKN",10,125,8,0,3,2,0,0,2,0.0625,0.12,0
"Zhou Qi","HOU",18,124,12,0,4,0,0,0,2,0.1111111111111111,0.23529411764705882,0
"Antonius Cleveland","ATL",17,122,6,0,3,0,0,0,0,0.125,0.15,0
"Nigel Hayes","SAC",9,122,3,0,2,1,0,0,0,0.058823529411764705,0.1111111111111111,0
"Georgios Papagiannis","POR",17,122,0,0,0,0,0,0,0,0,0,0
"James Webb III","BKN",10,120,0,0,0,0,0,0,0,0,0,0
"Xavier Rathan-Mayes","MEM",5,118,9,0,3,1,0,0,2,0.06818181818181818,0.1,0
"Bobby Brown","HOU",20,115,2,0,1,0,0,0,0,0.01694915254237288,0.05263157894736842,0
"Jabari Bird","BOS",13,115,13,0,4,1,1,0,1,0.16666666666666666,0.18181818181818182,0.125
"Kadeem Allen","BOS",18,107,9,0,3,1,0,0,2,0.125,0.23076923076923078,0
"Bruno Caboclo","SAC",12,106,6,0,1,0,0,0,2,0.03125,0.06666666666666667,0
"Alex Poythress","IND",25,104,0,0,0,0,0,0,0,0,0,0
"Jaylen Morris","ATL",6,98,0,0,0,0,0,0,0,0,0,0
"Brice Johnson","MEM",18,98,5,0,3,1,0,0,0,0.06818181818181818,0.06976744186046512,0
"Darrun Hilliard","SAS",14,95,7,0,3,1,0,0,1,0.14285714285714285,0.2,0
"Chris McCullough","WAS",19,90,14,0,5,0,0,0,2,0.10638297872340426,0.1282051282051282,0
"Damian Jones","GSW",15,89,5,0,3,1,0,0,0,0.125,0.125,0
"Jack Cooley","SAC",7,87,19,0,5,1,0,0,5,0.16129032258064516,0.16129032258064516,0
"Josh Gray","PHX",5,86,11,0,5,1,0,0,1,0.1111111111111111,0.15625,0
"Wade Baldwin IV","POR",7,80,10,0,6,2,0,0,0,0.24,0.3,0
"Demetrius Jackson","PHI",15,80,2,0,1,0,0,0,0,0.05263157894736842,0.08333333333333333,0
"Furkan Korkmaz","PHI",14,80,4,0,1,0,0,0,1,0.034482758620689655,0.08333333333333333,0
"Okaro White","MIA",6,80,3,0,2,1,0,0,0,0.11764705882352941,0.3333333333333333,0
"Omari Johnson","MEM",4,75,0,0,0,0,0,0,0,0,0,0
"Nick Collison","OKC",15,75,13,0,4,0,1,0,1,0.20833333333333334,0.17391304347826086,1
"Marquis Teague","MEM",3,74,5,0,2,1,0,0,1,0.11764705882352941,0.15384615384615385,0
"Thomas Bryant","LAL",15,72,9,0,3,1,0,0,2,0.13043478260869565,0.23076923076923078,0
"Udonis Haslem","MIA",14,72,2,0,1,0,0,0,0,0.0625,0.125,0
"D.J. Wilson","MIL",22,71,2,0,0,0,0,0,1,0,0,0
"Alan Williams","PHX",5,70,9,0,5,1,0,0,0,0.22727272727272727,0.22727272727272727,0
"Larry Drew II","NOP",10,70,0,0,0,0,0,0,0,0,0,0
"London Perrantes","CLE",14,66,5,0,1,0,1,0,0,0.13333333333333333,0.09090909090909091,0.25
"Andre Ingram","LAL",2,64,3,0,2,1,0,0,0,0.1111111111111111,0.2222222222222222,0
"Gian Clavell","DAL",7,64,2,0,1,0,0,0,0,0.05263157894736842,0.25,0
"James Young","PHI",6,61,6,0,3,0,0,0,0,0.17647058823529413,0.42857142857142855,0
"Kyle Singler","OKC",12,59,13,0,6,1,0,0,1,0.23076923076923078,0.2857142857142857,0
"Alfonzo McKinnie","TOR",14,53,3,0,2,1,0,0,0,0.125,0.2857142857142857,0
"Jordan Crawford","NOP",5,53,1,1,0,0,0,0,0,0,0,0
"Marshall Plumlee","MIL",8,52,16,0,6,0,0,0,2,0.6666666666666666,0.6666666666666666,0
"Cole Aldrich","MIN",21,49,6,0,2,0,0,0,1,0.11764705882352941,0.11764705882352941,0
"RJ Hunter","HOU",5,45,2,0,2,2,0,0,0,0.1,0.3333333333333333,0
"Vander Blue","LAL",5,45,2,0,1,0,0,0,0,0.16666666666666666,0.25,0
"Adreian Payne","ORL",5,43,6,0,1,0,0,0,2,0.09090909090909091,0.125,0
"Joakim Noah","NYK",7,40,4,0,2,0,0,0,0,0.16666666666666666,0.16666666666666666,0
"Jonathan Gibson","BOS",4,40,0,0,0,0,0,0,0,0,0,0
"Jeff Withey","DAL",9,39,2,0,1,0,0,0,0,0.058823529411764705,0.14285714285714285,0
"Charles Cooke","NOP",13,38,2,0,0,0,0,0,1,0,0,0
"Joel Bolomboy","MIL",6,38,6,0,2,0,0,0,1,0.25,0.2857142857142857,0
"Walter Lemon Jr.","NOP",5,35,3,0,2,1,0,0,0,0.11764705882352941,0.125,0
"Aaron Jackson","HOU",1,34,2,0,1,0,0,0,0,0.1,0.16666666666666666,0
"Jacob Wiley","BKN",5,33,2,0,1,0,0,0,0,0.2,0.3333333333333333,0
"Matt Costello","SAS",4,32,0,0,0,0,0,0,0,0,0,0
"Georges Niang","UTA",9,32,2,0,1,0,0,0,0,0.08333333333333333,0.125,0
"Markel Brown","HOU",4,31,0,0,0,0,0,0,0,0,0,0
"Ike Anigbogu","IND",11,30,6,0,3,0,0,0,0,0.25,0.25,0
"Tony Bradley","UTA",9,29,2,0,1,0,0,0,0,0.08333333333333333,0.09090909090909091,0
