"Name","TeamAbbreviation","GamesPlayed","Minutes","Fouls","ShootingFouls","Loose Ball Fouls","Loose Ball Fouls Drawn","Offensive Fouls","Charge Fouls","Offensive Fouls Drawn","Charge Fouls Drawn","BlockingFouls","BlockingFoulsDrawn","Clear Path Fouls","Transition Take Fouls","Transition Take Fouls Drawn","Defensive 3 Seconds Violations","FoulsDrawn"
"Yuta Watanabe","BKN",58,928,80,57,0,4,2,1,7,1,0,0,0,0,0,0,38
"Ish Wainright","PHX",60,915,117,62,13,5,4,1,5,3,0,0,0,0,1,1,32
"Daishen Nix","HOU",57,914,59,32,0,0,4,1,3,1,0,0,0,0,0,0,41
"Jaylin Williams","OKC",49,914,111,64,8,7,9,4,6,42,0,0,0,0,0,0,92
"Chris Duarte","IND",46,897,65,39,2,5,3,2,6,2,0,0,0,0,0,1,66
"Derrick Jones Jr.","CHI",64,893,86,38,2,5,4,5,5,0,0,0,0,0,0,0,66
"Dean Wade","CLE",44,891,89,45,5,1,0,0,6,2,0,0,0,0,1,0,28
"Vlatko Cancar","DEN",60,889,84,47,3,3,6,0,4,3,0,0,0,1,0,1,46
"Nickeil Alexander-Walker","MIN",59,884,88,59,0,2,3,0,20,3,0,0,0,0,0,0,69
"Bismack Biyombo","PHX",61,874,114,68,7,18,19,1,4,0,0,0,0,1,0,2,81
"Goran Dragic","MIL",58,870,65,25,1,0,2,1,5,2,0,0,0,0,0,0,43
"James Wiseman","DET",45,867,108,73,7,13,13,4,2,0,0,0,0,0,0,5,77
"Theo Maledon","CHA",44,854,61,34,0,2,2,0,4,1,0,0,0,0,1,1,57
"Andre Drummond","CHI",67,849,117,58,10,20,15,8,2,2,0,0,0,1,0,4,109
"Aaron Holiday","ATL",63,845,79,40,3,1,2,1,15,0,0,0,0,1,0,0,50
"Romeo Langford","SAS",43,844,67,33,5,0,1,1,17,3,0,0,0,1,0,0,65
"Terence Davis","SAC",64,841,104,50,7,3,1,6,3,1,0,0,0,0,0,3,35
"George Hill","IND",46,833,55,32,0,2,3,1,14,0,0,0,0,0,0,0,56
"Mark Williams","CHA",43,828,94,53,9,9,15,0,1,0,0,0,0,0,0,1,76
"Robert Williams III","BOS",35,824,68,44,4,10,8,0,0,0,0,0,0,0,1,0,43
"Wesley Matthews","MIL",52,820,71,36,3,5,5,0,7,2,0,0,0,1,0,0,31
"Moses Moody","GSW",63,817,54,30,7,5,1,0,6,3,0,0,0,1,0,1,54
"Ty Jerome","GSW",45,816,64,30,5,1,2,0,3,2,0,0,0,1,1,0,40
"Rudy Gay","UTA",56,816,68,38,6,3,2,1,0,2,0,0,0,1,0,0,36
"Jeremiah Robinson-Earl","OKC",43,814,71,46,6,7,2,0,1,1,0,0,0,0,0,2,36
"Jericho Sims","NYK",52,812,96,63,5,14,11,0,1,0,0,0,0,0,0,1,32
"Caleb Houstan","ORL",51,812,63,35,6,5,1,0,0,0,0,0,0,0,0,1,14
"Danuel House Jr.","PHI",56,807,69,41,4,3,3,2,6,5,0,0,0,0,0,1,48
"Landry Shamet","PHX",40,807,61,33,1,3,2,0,13,0,0,0,0,0,0,0,48
"Dario Saric","OKC",57,806,99,66,5,13,9,1,2,1,0,0,0,0,0,0,75
"Luke Kornet","BOS",69,804,81,64,4,6,6,0,1,0,0,0,0,0,0,1,38
"Christian Koloko","TOR",58,802,128,83,13,7,9,1,2,0,0,0,0,0,0,2,48
"Khris Middleton","MIL",33,801,68,34,3,4,2,2,3,3,0,0,0,1,0,1,86
"JaMychal Green","GSW",57,797,105,55,6,4,16,1,5,0,0,0,0,0,0,1,55
"Thaddeus Young","TOR",54,795,88,49,5,6,0,2,4,6,0,0,0,0,0,1,39
"Bryce McGowens","CHA",46,787,48,23,1,2,4,3,9,2,0,0,0,0,0,0,69
"Josh Christopher","HOU",64,786,59,35,1,2,1,5,1,1,0,0,0,0,0,0,41
"Robert Covington","LAC",48,779,86,56,2,5,1,0,5,0,0,0,0,0,0,0,35
"Justise Winslow","POR",29,776,89,44,7,2,5,2,3,4,0,0,0,0,1,0,26
"Mo Bamba","LAL",49,768,105,69,10,3,6,2,0,0,0,0,0,0,0,1,49
"Simone Fontecchio","UTA",52,766,62,29,4,3,3,1,2,0,0,0,0,0,0,0,36
"Miles McBride","NYK",64,760,60,33,4,3,2,0,10,2,0,0,0,0,1,0,39
"Paul Reed","PHI",69,755,123,81,7,5,5,5,2,1,0,0,0,0,0,2,46
"John Wall","LAC",34,755,59,39,1,1,1,4,0,1,0,0,0,0,0,1,80
"R.J. Hampton","DET",47,750,51,29,3,0,2,5,1,0,0,0,0,0,0,1,62
"Edmond Sumner","BKN",53,736,83,38,4,2,1,2,9,1,0,0,0,0,0,0,89
"Zeke Nnaji","DEN",53,728,105,64,4,17,15,2,1,0,0,0,0,0,0,0,61
"Jaden Hardy","DAL",48,708,64,29,5,2,3,3,3,3,0,0,0,0,0,0,61
"Justin Holiday","DAL",46,706,68,40,6,2,1,0,6,0,0,0,0,0,0,0,17
"Aleksej Pokusevski","OKC",34,701,58,38,2,3,2,0,1,0,0,0,0,0,0,2,29
"MarJon Beauchamp","MIL",52,700,71,37,2,0,3,4,3,0,0,0,0,0,0,0,28
"Juan Toscano-Anderson","UTA",52,700,80,40,5,7,6,2,4,5,0,0,0,0,0,1,35
"Malachi Flynn","TOR",53,691,65,34,3,0,1,2,5,0,0,0,0,0,0,0,34
"Duncan Robinson","MIA",42,690,77,49,4,0,4,0,3,4,0,0,0,0,0,0,33
"Chimezie Metu","SAC",66,689,81,49,7,3,4,0,2,0,0,0,0,1,1,1,61
"T.J. Warren","PHX",42,687,65,33,2,4,3,1,2,0,0,0,0,0,0,1,31
"Garrison Mathews","ATL",54,686,62,27,2,1,3,0,14,12,0,0,0,1,0,0,51
"Montrezl Harrell","PHI",57,681,75,50,3,4,7,2,2,12,0,0,0,0,0,3,95
"Jordan McLaughlin","MIN",43,678,28,22,0,0,0,0,6,0,0,0,0,1,0,0,21
"Jae'Sean Tate","HOU",31,678,106,49,9,3,10,2,3,10,0,0,0,2,1,0,67
"Blake Wesley","SAS",37,669,67,46,1,0,2,1,1,1,0,0,0,0,0,0,34
"Sandro Mamukelashvili","SAS",43,661,52,31,3,5,2,3,5,1,0,0,0,0,0,0,47
"Eugene Omoruyi","DET",40,645,91,44,6,8,6,1,5,13,0,0,1,0,1,1,72
"Payton Pritchard","BOS",48,643,37,16,3,1,0,0,2,0,0,0,0,0,0,0,13
"Amir Coffey","LAC",50,625,50,31,0,0,2,0,4,3,0,0,0,0,0,0,46
"Anthony Gill","WAS",59,625,70,44,3,5,2,0,4,4,0,0,0,0,1,0,57
"Jabari Walker","POR",56,619,69,29,9,3,6,2,3,1,0,0,0,0,0,3,39
"Darius Bazley","PHX",43,616,44,24,2,0,1,0,3,0,0,0,0,0,0,0,51
"Juancho Hernangomez","TOR",42,614,43,25,3,1,4,0,5,0,0,0,0,0,0,0,18
"Jaxson Hayes","NOP",47,610,67,37,5,2,10,0,3,1,0,0,0,0,1,0,59
"Frank Ntilikina","DAL",47,607,65,38,2,3,2,0,4,2,0,0,0,0,0,2,32
"DeAndre Jordan","DEN",39,586,71,38,4,12,16,0,0,0,0,0,0,3,0,1,53
"Blake Griffin","BOS",41,569,75,37,10,6,10,0,3,15,0,0,0,0,0,1,48
"Ousmane Dieng","OKC",39,569,42,26,3,1,1,1,0,0,0,0,0,0,0,3,19
"Kris Dunn","UTA",22,568,58,33,0,1,2,1,1,0,0,0,0,0,1,0,43
"Patty Mills","BKN",40,567,32,14,1,0,1,1,7,1,0,0,0,0,0,0,26
"Ricky Rubio","CLE",33,566,51,22,1,2,0,0,11,4,0,0,0,0,1,0,47
"Ziaire Williams","MEM",37,561,58,35,3,1,2,0,17,0,0,0,0,0,0,1,35
"Day'Ron Sharpe","BKN",48,553,89,47,5,6,15,1,0,0,0,0,0,1,0,0,44
"Kai Jones","CHA",46,550,65,38,6,1,8,3,1,0,0,0,0,0,0,0,24
"Lindy Waters III","OKC",41,531,42,31,1,1,0,0,0,1,0,0,0,0,1,1,12
"Rodney McGruder","DET",32,524,39,23,0,1,1,0,9,1,0,0,0,0,1,0,27
"Chuma Okeke","ORL",27,518,40,24,0,2,1,0,1,0,0,0,0,0,0,0,15
"James Bouknight","CHA",34,515,49,26,1,2,1,2,4,0,0,0,0,0,0,0,28
"Max Christie","LAL",41,512,33,26,0,1,1,0,1,0,0,0,1,0,0,0,10
"Charles Bassey","SAS",35,508,74,40,3,6,13,0,0,0,0,0,0,0,0,1,29
"Raul Neto","CLE",48,505,49,24,1,1,1,0,13,1,0,0,0,0,0,0,47
"Davis Bertans","DAL",45,492,53,26,8,5,2,0,3,0,0,0,0,1,0,0,27
"Taj Gibson","WAS",48,480,84,39,8,5,8,0,2,3,0,0,0,2,0,1,36
"Javonte Green","CHI",32,480,52,27,2,1,2,2,5,1,0,0,0,0,0,0,38
"Damian Jones","UTA",41,477,55,32,5,8,9,1,1,1,0,0,0,0,0,1,31
"Isaiah Roby","SAS",42,474,53,33,4,3,2,1,1,2,0,0,0,0,1,1,37
"Stanley Johnson","SAS",30,469,48,26,1,1,3,0,1,0,0,0,0,0,0,0,33
"Svi Mykhailiuk","CHA",32,468,23,13,1,0,3,0,3,0,0,0,0,0,0,0,30
"Evan Fournier","NYK",27,459,46,19,3,0,2,1,3,0,0,0,0,2,0,0,18
"Willy Hernangomez","NOP",37,458,64,38,5,9,13,1,2,1,0,0,0,0,0,0,83
"Kevon Harris","ORL",34,457,53,32,1,5,2,1,2,0,0,0,0,0,0,0,37
"Goga Bitadze","ORL",38,457,64,31,8,15,6,0,1,0,0,0,0,0,0,2,44
"Admiral Schofield","ORL",37,451,61,38,5,6,2,0,2,6,0,0,0,0,0,0,26
"TyTy Washington Jr.","HOU",31,433,29,20,0,0,0,1,1,3,0,0,0,0,0,0,18
"Dewayne Dedmon","PHI",38,426,75,41,10,7,10,1,1,2,0,0,0,2,0,3,48
"Orlando Robinson","MIA",31,425,53,24,7,9,6,0,3,0,0,0,0,0,0,0,33
"Johnny Davis","WAS",28,423,48,24,1,1,1,1,2,0,0,0,0,0,0,0,19
"Keon Johnson","POR",40,416,43,20,0,1,2,0,4,0,0,0,0,0,0,1,33
"Jake LaRavia","MEM",35,414,49,24,3,0,0,1,3,0,0,0,0,0,0,1,9
"Dominick Barlow","SAS",28,408,56,40,4,2,3,2,1,1,0,0,0,0,0,0,23
"Bruno Fernando","ATL",39,405,74,36,13,6,10,0,1,0,0,0,0,0,0,1,42
"Cade Cunningham","DET",12,400,34,16,1,0,3,2,2,0,0,0,0,0,1,0,37
"Ish Smith","DEN",43,398,33,19,1,0,1,0,3,1,0,0,0,1,0,0,11
"Duane Washington Jr.","PHX",31,394,23,13,1,0,0,0,2,1,0,0,1,0,0,0,27
"Kessler Edwards","SAC",35,386,40,23,2,2,2,0,3,1,0,0,0,0,0,0,16
"Saben Lee","PHX",25,374,32,14,2,1,2,0,7,1,0,0,0,0,1,0,49
"Gary Payton II","GSW",22,368,43,19,3,2,5,0,1,0,0,0,0,0,0,0,8
"Udoka Azubuike","UTA",36,359,34,29,2,3,2,0,0,0,0,0,0,0,0,6,19
"Gorgui Dieng","SAS",31,358,57,37,6,5,2,1,1,5,0,0,0,0,0,0,23
"Markieff Morris","DAL",35,355,48,23,6,0,5,0,0,1,0,0,0,0,0,0,9
"JaVale McGee","DAL",42,355,54,30,5,6,12,2,2,0,0,0,0,0,0,2,39
"Furkan Korkmaz","PHI",37,353,18,9,0,0,1,2,1,0,0,0,0,0,0,0,27
"Richaun Holmes","SAC",42,348,50,30,3,4,7,0,0,0,0,0,0,0,0,1,20
"AJ Green","MIL",35,345,31,21,0,1,0,0,1,1,0,0,0,0,0,0,4
"Davon Reed","LAL",43,342,39,24,3,1,2,0,1,0,0,0,0,0,0,1,15
"Jae Crowder","MIL",18,340,27,16,2,0,3,1,2,0,0,0,0,0,0,0,9
"Derrick Rose","NYK",27,338,18,10,2,1,0,2,2,0,0,0,0,0,0,0,13
"McKinley Wright IV","DAL",27,335,24,17,2,2,0,0,3,1,0,0,0,0,0,0,21
"Theo Pinson","DAL",40,323,34,17,4,2,1,0,3,0,0,0,0,0,0,1,14
"Julian Champagnie","SAS",17,320,26,19,0,3,1,0,1,0,0,0,0,0,0,0,14
"Matt Ryan","MIN",34,310,27,13,0,0,1,0,1,0,0,0,0,1,0,1,10
"Robin Lopez","CLE",37,299,43,25,4,4,7,0,3,1,0,0,0,0,0,0,27
"Moses Brown","BKN",36,294,39,21,5,8,5,0,1,0,0,0,0,0,0,1,52
"Nathan Knight","MIN",38,291,41,24,0,0,5,0,0,0,0,0,0,0,0,0,33
"Kennedy Chandler","MEM",36,281,15,6,0,0,0,0,2,0,0,0,0,1,1,0,17
"Dalano Banton","TOR",31,279,34,20,2,1,0,1,0,0,0,0,0,0,0,0,20
"Trent Forrest","ATL",23,277,17,12,0,1,0,0,0,1,0,0,0,0,0,0,8
"Bryn Forbes","MIN",25,268,22,11,1,0,0,0,1,0,0,0,0,0,0,0,13
"Terry Taylor","CHI",31,263,26,7,7,3,3,0,0,1,0,0,1,0,0,0,10
"Jeff Dowtin Jr.","TOR",25,259,13,9,0,0,0,0,3,0,0,0,0,0,0,0,8
"Brandon Boston Jr.","LAC",22,248,21,10,1,0,1,0,4,0,0,0,0,0,0,0,29
"KZ Okpala","SAC",35,248,39,17,1,0,0,0,7,0,0,0,0,0,0,0,13
"Luka Garza","MIN",28,243,43,21,4,4,7,0,2,1,0,0,0,1,0,0,35
"Jamal Cain","MIA",18,240,21,8,3,1,2,0,1,0,0,0,0,0,0,0,15
"Frank Kaminsky","HOU",36,235,22,18,0,1,3,0,0,0,0,0,0,0,0,1,11
"Kira Lewis Jr.","NOP",25,235,24,11,0,0,1,0,0,0,0,0,0,0,0,0,15
"Johnny Juzang","UTA",18,232,13,7,0,0,1,0,1,0,0,0,0,0,0,0,3
"David Duke Jr.","BKN",23,228,31,11,1,0,2,2,2,1,0,0,0,0,0,0,17
"Patrick Baldwin Jr.","GSW",31,226,14,9,0,0,3,0,1,0,0,0,0,0,0,1,4
"John Butler Jr.","POR",19,221,22,18,1,1,0,0,0,0,0,0,0,0,0,0,5
"Cody Zeller","MIA",15,217,33,19,3,9,6,0,0,0,0,0,0,0,0,1,33
"Dalen Terry","CHI",38,214,24,15,1,2,1,0,3,1,0,0,0,0,0,1,19
"Matthew Dellavedova","SAC",32,213,20,7,0,2,2,0,4,3,0,0,0,0,0,0,14
"Thanasis Antetokounmpo","MIL",37,206,22,10,3,0,3,0,0,0,0,0,0,0,0,0,14
"Nikola Jovic","MIA",15,204,19,13,3,2,0,0,2,1,0,0,0,0,0,0,19
"Jared Rhoden","DET",14,198,23,11,0,1,1,1,0,0,0,0,0,0,0,0,6
"Moussa Diabate","LAC",22,195,15,4,1,3,3,0,1,0,0,0,0,0,0,0,16
"Nerlens Noel","BKN",17,195,32,21,1,4,3,0,2,4,0,0,0,0,0,0,16
"Skylar Mays","POR",6,189,11,8,0,3,1,0,1,0,0,0,0,0,0,0,11
"Peyton Watson","DEN",23,186,14,8,2,0,0,0,2,0,0,0,0,0,0,0,13
"Serge Ibaka","MIL",16,185,23,10,4,2,5,0,0,0,0,0,0,0,0,1,11
"Kenneth Lofton Jr.","MEM",24,176,28,12,4,1,4,1,0,0,0,0,0,0,0,0,22
"Mamadi Diakite","CLE",22,176,26,16,2,1,3,0,0,1,0,0,0,0,0,3,3
"Ryan Arcidiacono","POR",20,172,17,10,0,2,0,0,3,4,0,0,0,0,0,0,12
"Noah Vonleh","BOS",23,172,35,15,7,2,7,0,0,0,0,0,0,0,0,0,4
"Boban Marjanovic","HOU",31,171,10,6,0,2,1,0,0,0,0,0,0,0,0,1,29
"Vit Krejci","ATL",29,165,17,12,0,0,1,0,0,0,0,0,0,0,0,1,1
"James Johnson","IND",18,162,32,21,1,0,4,0,0,1,0,0,0,1,1,0,6
"Khem Birch","TOR",20,162,24,8,1,0,6,0,0,1,0,0,0,0,0,0,6
"Garrett Temple","NOP",25,162,15,9,0,0,0,0,0,0,0,0,0,0,0,0,2
"Alex Len","SAC",26,161,28,13,5,1,5,0,0,0,0,0,0,0,0,0,10
"Luka Samanic","UTA",7,161,17,9,1,0,2,0,0,0,0,0,0,0,0,0,10
"Dru Smith","BKN",15,158,23,14,0,0,0,0,0,1,0,0,0,0,0,0,3
"Wendell Moore Jr.","MIN",29,153,13,7,1,0,0,0,2,1,0,0,0,0,0,0,7
"Otto Porter Jr.","TOR",8,146,7,3,1,0,0,0,2,1,0,0,0,0,0,0,13
"Kemba Walker","DAL",9,144,11,11,0,0,0,0,1,2,0,0,0,0,0,0,16
"Danny Green","CLE",11,139,16,9,0,0,2,0,1,0,0,0,0,0,0,1,2
"Jarrett Culver","ATL",10,137,14,9,1,0,0,1,1,2,0,0,0,0,0,0,15
"Quenton Jackson","WAS",9,135,10,5,0,1,0,0,6,0,0,0,0,0,0,0,21
"Cody Martin","CHA",7,134,13,10,0,0,0,0,1,0,0,0,0,0,0,0,6
"Jeenathan Williams","POR",5,127,13,9,1,0,1,0,0,0,0,0,0,0,0,0,2
"Xavier Cooks","WAS",10,126,13,7,2,1,1,0,1,0,0,0,0,0,0,0,9
"Jonathan Isaac","ORL",11,124,5,2,0,3,0,0,0,0,0,0,0,0,0,0,11
"Jason Preston","LAC",14,124,7,6,0,0,0,0,1,0,0,0,0,0,0,0,2
"Shaquille Harrison","POR",5,120,12,6,0,0,0,0,2,0,0,0,0,0,0,0,12
"Meyers Leonard","MIL",9,114,16,9,2,2,4,0,0,0,0,0,0,0,0,0,12
"Olivier Sarr","OKC",9,114,17,10,1,3,2,0,1,0,0,0,0,0,0,1,11
"Andre Iguodala","GSW",8,113,11,8,0,0,1,0,2,0,0,0,0,0,0,0,9
"Daniel Theis","IND",7,109,7,4,1,3,1,0,0,0,0,0,0,0,0,0,10
"A.J. Lawson","DAL",15,108,11,7,1,0,0,0,1,0,0,0,0,0,0,0,6
"Justin Jackson","BOS",23,107,7,5,0,0,0,0,0,0,0,0,0,0,0,0,2
"Vince Williams Jr.","MEM",15,105,12,7,2,0,0,1,0,1,0,0,0,0,0,0,3
"Josh Minott","MIN",15,96,10,8,0,0,0,0,0,0,0,0,0,0,0,0,5
"Jay Huff","WAS",7,95,15,11,1,1,2,0,0,0,0,0,0,0,0,0,11
"Joshua Primo","SAS",4,93,8,6,0,0,0,0,5,0,0,0,0,0,0,0,11
"Greg Brown III","POR",16,93,13,6,2,1,0,0,0,0,0,0,0,0,0,0,7
"Buddy Boeheim","DET",10,90,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jaden Springer","PHI",16,89,15,11,1,0,0,0,0,0,0,0,0,0,0,0,4
"Justin Minaya","POR",4,89,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1
"Lindell Wigginton","MIL",7,87,7,6,0,0,1,0,4,0,0,0,0,0,0,0,13
"Isaiah Mobley","CLE",12,84,8,5,2,0,1,0,1,0,0,0,0,0,0,0,3
"Omer Yurtseven","MIA",9,83,16,11,0,2,1,0,0,0,0,0,0,0,0,0,9
"Jordan Hall","SAS",9,83,6,3,0,1,1,1,0,0,0,0,0,0,0,0,5
"PJ Dozier","SAC",16,79,7,4,0,0,0,0,3,1,0,0,0,0,0,0,6
"Jared Butler","OKC",6,77,5,4,1,0,0,0,0,1,0,0,0,0,0,0,3
"Udonis Haslem","MIA",7,72,11,7,0,0,0,0,2,3,0,0,0,0,0,0,9
"Keon Ellis","SAC",16,71,10,8,0,0,0,0,0,0,0,0,0,0,0,0,4
"Jamaree Bouyea","WAS",5,71,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1
"Trevelin Queen","IND",7,70,4,3,0,0,0,0,2,0,0,0,0,0,0,0,5
"Leandro Bolmaro","UTA",14,68,10,7,0,0,0,0,4,0,0,0,0,0,0,0,8
"Jack White","DEN",17,66,9,8,0,0,0,0,0,0,0,0,0,0,0,0,2
"JD Davison","BOS",12,66,5,2,0,0,0,0,1,0,0,0,0,0,0,0,2
"Tyrese Martin","ATL",16,66,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ryan Rollins","GSW",12,62,10,3,1,1,0,1,0,0,0,0,0,0,0,0,4
"Isaiah Todd","WAS",6,61,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1
"Sam Merrill","CLE",5,59,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Carlik Jones","CHI",7,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"Gabe York","IND",3,56,5,2,0,0,0,0,2,1,0,0,0,0,0,0,4
"Devon Dotson","WAS",6,53,9,3,1,0,0,0,0,0,0,0,0,0,0,0,1
"Micah Potter","UTA",7,52,5,4,0,0,0,0,0,1,0,0,0,0,0,0,2
"Facundo Campazzo","DAL",8,52,3,1,0,0,0,0,0,1,0,0,0,0,0,0,2
"Joe Wieskamp","TOR",9,50,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xavier Sneed","CHA",4,48,7,4,0,0,1,0,0,1,0,0,0,0,0,0,3
"Kendall Brown","IND",6,40,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2
