"Name","TeamAbbreviation","GamesPlayed","Minutes","Period1Fouls2Minutes","Period1Fouls3Minutes","Period2Fouls2Minutes","Period2Fouls3Minutes","Period2Fouls4Minutes","Period3Fouls3Minutes","Period3Fouls4Minutes","Period3Fouls5Minutes","Period4Fouls4Minutes","Period4Fouls5Minutes","PeriodOTFouls4Minutes","PeriodOTFouls5Minutes"
"Dalen Terry","CHI",59,681,3,0,26,1,0,9,3,0,16,8,0,0
"Gary Payton II","GSW",44,680,7,0,32,0,0,19,3,0,16,0,0,0
"Mason Plumlee","LAC",46,674,0,0,5,0,0,1,0,0,9,3,0,0
"Davis Bertans","CHA",43,674,1,0,13,0,0,15,0,0,5,0,0,0
"Keita Bates-Diop","BKN",53,665,2,0,5,0,0,13,0,0,0,0,0,0
"Jalen Wilson","BKN",43,664,2,0,6,10,0,9,0,0,5,0,0,0
"Craig Porter Jr.","CLE",51,649,1,0,2,0,0,7,1,0,4,0,0,0
"Rayan Rupert","POR",39,633,5,0,43,1,0,22,0,0,26,3,0,0
"Oshae Brissett","BOS",55,630,1,0,11,0,0,9,0,0,5,0,0,0
"Danilo Gallinari","MIL",49,629,4,0,13,0,0,11,0,0,0,0,0,0
"Jordan McLaughlin","MIN",56,626,0,0,1,0,0,4,0,0,0,0,0,0
"Seth Curry","CHA",44,615,1,0,33,0,0,0,0,0,0,0,0,0
"AJ Green","MIL",56,614,0,0,10,0,0,4,0,0,1,3,0,0
"Johnny Davis","WAS",50,613,7,0,23,0,0,15,1,0,8,0,0,0
"MarJon Beauchamp","MIL",48,608,7,0,17,1,0,9,4,0,0,0,0,0
"Marcus Smart","MEM",20,605,0,0,24,1,0,43,0,0,11,3,0,0
"Mike Muscala","OKC",53,600,1,0,23,0,0,16,0,0,0,0,0,0
"Jericho Sims","NYK",45,585,0,0,19,0,0,28,5,0,4,0,0,0
"Brice Sensabaugh","UTA",32,584,3,0,12,0,0,3,0,0,5,0,0,0
"Jarred Vanderbilt","LAL",29,581,0,0,5,0,0,14,5,0,17,0,0,0
"Shake Milton","NYK",48,581,1,0,6,0,0,10,0,0,9,0,0,0
"Evan Fournier","DET",32,580,0,0,8,0,0,6,0,0,7,7,0,0
"Zeke Nnaji","DEN",58,576,0,0,15,0,0,5,0,0,8,0,0,0
"Trey Jemison","MEM",25,574,0,0,33,0,0,42,6,0,39,11,0,0
"Andre Jackson Jr.","MIL",57,572,1,0,8,2,0,13,4,0,17,3,0,0
"Jared Butler","WAS",40,566,7,0,26,0,0,5,1,0,18,0,0,0
"Kevin Knox II","DET",31,560,0,0,22,0,0,8,0,0,0,0,0,0
"Lamar Stevens","MEM",38,559,1,0,7,0,0,0,0,0,1,0,0,0
"Richaun Holmes","WAS",40,554,9,0,26,0,0,23,2,0,16,5,0,0
"Tristan Thompson","CLE",49,549,1,0,11,0,0,6,2,0,4,7,0,0
"Julian Strawther","DEN",50,545,0,0,11,1,0,14,1,0,8,1,0,0
"Omer Yurtseven","UTA",48,545,2,0,10,2,0,21,1,0,5,1,0,0
"Vit Krejci","ATL",22,541,10,0,23,4,0,17,8,0,16,5,7,3
"Bones Hyland","LAC",37,540,5,0,18,3,0,13,3,0,27,4,0,0
"Jalen McDaniels","TOR",50,538,3,0,12,0,0,7,0,0,3,0,0,0
"Scotty Pippen Jr.","MEM",21,527,0,0,27,1,0,23,0,0,26,6,0,0
"Sasha Vezenkov","SAC",42,511,0,0,4,0,0,0,0,0,0,0,0,0
"Danuel House Jr.","PHI",34,509,0,0,11,0,0,1,0,0,6,0,0,0
"Mark Williams","CHA",19,508,0,0,16,0,0,37,2,0,14,3,4,0
"Jaden Springer","BOS",49,507,0,0,7,2,0,4,0,0,21,0,0,0
"Patrick Baldwin Jr.","WAS",38,494,6,0,19,4,0,19,0,0,20,15,0,0
"Robert Covington","PHI",29,488,1,0,19,0,0,15,1,0,12,4,0,0
"P.J. Tucker","LAC",31,486,0,0,14,0,0,22,3,0,12,3,5,0
"Tari Eason","HOU",22,480,1,0,30,3,0,9,0,0,4,2,0,0
"Monte Morris","MIN",33,476,0,0,0,0,0,0,0,0,0,0,0,0
"Isaiah Livers","DET",23,469,0,0,14,0,0,4,3,0,20,4,2,0
"Bol Bol","PHX",42,469,0,0,22,5,0,6,0,0,2,10,0,0
"Anthony Gill","WAS",50,466,6,0,26,0,0,14,7,0,26,0,0,0
"Yuta Watanabe","MEM",34,464,0,0,6,1,0,0,4,1,0,0,0,0
"Nassir Little","PHX",45,458,0,0,5,0,0,2,0,0,10,1,0,0
"Sandro Mamukelashvili","SAS",46,451,0,0,0,0,0,7,0,0,1,0,0,0
"Alex Len","SAC",48,444,2,0,12,0,0,11,1,0,0,0,0,0
"Thomas Bryant","MIA",38,441,0,0,11,0,0,5,3,0,4,5,0,0
"Thaddeus Young","PHX",33,440,0,0,8,0,0,8,1,1,7,5,0,0
"Skylar Mays","LAL",38,433,0,0,6,1,0,12,4,0,12,0,5,0
"Chuma Okeke","ORL",47,432,1,0,7,0,0,3,0,0,0,0,0,0
"Dominick Barlow","SAS",33,420,2,0,11,5,0,6,5,0,2,0,0,0
"Reggie Bullock Jr.","HOU",44,418,0,0,2,0,0,0,0,0,4,0,1,1
"Patty Mills","MIA",32,415,1,0,6,0,0,2,0,0,2,0,0,0
"Trent Forrest","ATL",38,414,5,0,2,0,0,0,0,0,0,0,0,0
"Svi Mykhailiuk","BOS",41,413,0,0,3,0,0,0,0,0,0,0,0,0
"Wesley Matthews","ATL",36,413,4,0,5,0,0,5,0,0,0,0,0,0
"Aleksej Pokusevski","CHA",28,405,0,0,1,0,0,0,0,0,0,0,0,0
"Luka Samanic","UTA",43,404,4,0,1,0,0,15,0,0,4,0,0,0
"Javon Freeman-Liberty","TOR",22,403,0,0,4,0,0,4,0,0,0,0,0,0
"Derrick Rose","MEM",24,399,0,0,0,0,0,0,0,0,5,0,0,0
"DeAndre Jordan","DEN",36,396,1,0,27,0,0,6,0,0,6,4,0,0
"Lester Quinones","GSW",37,394,0,0,3,3,0,0,0,0,1,0,0,0
"Kobe Brown","LAC",44,394,1,0,21,0,0,10,0,0,8,6,0,0
"Eugene Omoruyi","WAS",43,393,1,0,9,0,0,3,0,0,11,0,0,0
"Matt Ryan","NOP",28,390,2,0,15,0,0,4,0,0,7,0,0,0
"Justin Minaya","POR",34,381,4,1,9,2,0,5,7,2,12,9,0,0
"Johnny Juzang","UTA",20,372,0,0,2,1,0,2,0,0,4,0,0,0
"Noah Clowney","BKN",23,370,2,0,13,0,0,6,0,0,0,0,0,0
"Tosan Evbuomwan","DET",17,367,0,0,12,0,0,8,0,0,1,0,0,0
"Ousmane Dieng","OKC",33,365,3,0,0,0,0,4,0,0,0,0,0,0
"Jontay Porter","TOR",25,360,1,0,14,3,0,9,2,0,4,0,0,0
"Ben Simmons","BKN",15,359,3,0,10,10,0,17,1,0,18,0,0,0
"Brandon Boston Jr.","LAC",32,345,2,0,2,0,0,0,0,0,9,6,0,0
"Jarace Walker","IND",33,340,0,0,0,0,0,0,0,0,2,0,0,0
"JaVale McGee","SAC",46,339,3,0,8,0,0,4,2,0,2,0,0,0
"Olivier-Maxence Prosper","DAL",40,336,0,0,4,0,0,0,0,0,0,0,0,0
"Jeremiah Robinson-Earl","NOP",39,334,0,0,9,0,0,0,0,0,0,0,0,0
"Neemias Queta","BOS",28,333,1,0,10,1,0,8,2,0,10,5,0,0
"Julian Phillips","CHI",40,323,4,0,3,0,0,9,0,0,0,1,0,0
"Cody Zeller","NOP",43,320,0,0,3,0,0,1,0,0,2,0,0,0
"Ja Morant","MEM",9,318,0,0,3,0,0,9,0,0,1,0,0,0
"Ashton Hagans","POR",19,316,4,0,11,5,0,14,6,0,20,0,2,0
"Devonte' Graham","SAS",23,313,2,0,9,0,0,1,0,0,0,0,0,0
"A.J. Lawson","DAL",42,311,0,0,2,0,0,4,3,0,3,9,0,0
"Stanley Umude","DET",24,307,0,0,16,1,0,12,0,0,8,1,0,0
"Nathan Mensah","CHA",25,307,0,0,19,6,0,11,13,0,21,10,0,0
"Orlando Robinson","MIA",36,304,0,0,15,0,0,2,2,0,10,1,0,0
"Furkan Korkmaz","PHI",35,300,0,0,3,0,0,3,0,0,0,0,0,0
"Cory Joseph","GSW",26,296,0,0,1,0,0,1,0,0,0,0,0,0
"Garrett Temple","TOR",27,289,1,0,8,0,0,8,0,0,0,0,0,0
"Ricky Council IV","PHI",32,289,0,0,3,0,0,0,0,0,0,0,0,0
"Leaky Black","CHA",26,284,1,0,0,0,0,1,0,0,0,0,0,0
"Lindy Waters III","OKC",38,280,0,0,4,0,0,0,0,0,0,0,0,0
"Kessler Edwards","SAC",54,275,0,0,6,0,0,1,1,0,4,0,1,0
"Damian Jones","CLE",39,270,1,0,1,5,0,5,0,0,0,0,0,0
"Onuralp Bitim","CHI",23,268,0,0,2,0,0,0,0,0,0,0,0,0
"Kira Lewis Jr.","UTA",28,264,1,0,5,0,0,0,0,0,0,0,0,0
"Jamal Cain","MIA",26,259,0,0,0,0,0,2,0,0,4,0,0,0
"Jared Rhoden","DET",17,245,4,0,13,0,0,5,0,0,12,0,0,0
"Justin Champagnie","WAS",15,235,0,0,5,0,0,0,0,0,5,0,0,0
"Javonte Green","CHI",9,230,8,0,10,0,0,8,0,0,0,0,0,0
"Ibou Badji","POR",22,226,1,0,18,0,0,14,6,0,0,5,0,0
"Collin Gillespie","DEN",24,225,2,0,0,0,0,2,0,0,0,0,0,0
"Gabe Vincent","LAL",11,218,0,0,2,0,0,7,0,0,0,0,0,0
"Markieff Morris","DAL",26,216,0,0,1,0,0,4,0,0,0,0,0,0
"Jaylen Nowell","DET",13,214,0,0,4,0,0,5,1,0,9,1,0,0
"Theo Maledon","PHX",17,213,3,0,11,0,0,15,0,0,3,0,0,0
"Charles Bassey","SAS",19,205,3,1,4,0,0,1,3,0,4,0,0,0
"Taj Gibson","DET",20,204,0,0,0,0,0,3,2,0,5,0,0,0
"Moses Brown","POR",22,200,0,0,5,0,0,15,0,0,0,0,0,0
"Kenneth Lofton Jr.","MEM",21,198,0,0,6,2,0,2,0,0,9,3,0,0
"Kobe Bufkin","ATL",17,196,0,0,3,0,0,1,0,0,5,3,0,0
"Gui Santos","GSW",23,192,0,0,3,0,0,0,4,0,3,0,0,0
"Colby Jones","SAC",30,192,0,0,0,0,0,2,0,0,0,0,0,0
"Terry Taylor","CHI",31,188,0,0,0,0,0,1,0,0,0,0,0,0
"Micah Potter","UTA",16,186,0,0,3,0,0,0,0,0,1,2,0,0
"Saben Lee","PHX",24,185,0,0,4,0,0,0,0,0,0,0,0,0
"Otto Porter Jr.","TOR",15,174,3,0,4,0,0,0,0,0,0,0,0,0
"AJ Griffin","ATL",20,171,0,0,0,0,0,0,0,0,0,0,0,0
"Joe Harris","DET",16,170,0,0,1,0,0,0,0,0,0,0,0,0
"Trevelin Queen","ORL",14,165,0,0,1,0,0,2,0,0,12,0,5,3
"Zavier Simpson","MEM",7,161,0,0,9,0,0,0,0,0,1,4,0,0
"Thanasis Antetokounmpo","MIL",34,155,0,0,0,0,0,0,0,0,1,0,0,0
"Tristan Vukcevic","WAS",10,153,1,0,7,0,0,9,7,0,20,1,0,0
"Darius Bazley","UTA",9,152,0,0,0,0,0,0,0,0,0,0,0,0
"DeJon Jarreau","MEM",9,150,0,0,7,0,0,5,0,0,0,0,0,0
"Jules Bernard","WAS",19,149,0,0,5,0,0,0,0,0,0,0,0,0
"Jeff Dowtin Jr.","PHI",12,142,0,0,0,0,0,0,0,0,0,0,0,0
"Sidy Cissoko","SAS",12,141,1,0,8,0,0,6,4,0,2,0,0,0
"Brandon Clarke","MEM",6,134,0,0,0,0,0,0,0,0,0,0,0,0
"Emoni Bates","CLE",15,133,0,0,0,0,0,0,0,0,0,0,0,0
"Dru Smith","MIA",9,131,0,0,0,0,0,0,0,0,0,0,0,0
"Nate Williams","HOU",22,129,0,0,0,0,0,0,0,0,0,0,0,0
"Timmy Allen","MEM",5,125,0,0,9,5,0,6,0,0,11,1,0,0
"T.J. Warren","MIN",11,125,0,0,3,0,0,1,0,0,0,0,0,0
"Luka Garza","MIN",25,122,0,0,0,0,0,0,0,0,0,0,0,0
"Jalen Pickett","DEN",27,122,0,0,0,0,0,0,0,0,0,0,0,0
"Maozinha Pereira","MEM",7,122,0,0,6,0,0,6,0,0,1,0,0,0
"Marques Bolden","CHA",11,121,0,0,0,0,0,7,0,0,0,0,0,0
"Jahmi'us Ramsey","TOR",7,121,1,0,4,0,0,1,0,0,5,0,0,0
"Mouhamadou Gueye","TOR",11,120,0,0,6,0,0,2,0,0,2,0,0,0
"Xavier Moon","LAC",14,119,0,0,0,0,0,0,0,0,0,0,0,0
"Robert Williams III","POR",6,119,2,0,4,1,0,4,5,0,5,0,0,0
"Matt Hurt","MEM",8,113,2,0,7,0,0,0,0,0,0,0,0,0
"Udoka Azubuike","PHX",16,113,2,0,10,1,0,6,0,0,2,0,0,0
"Brandon Williams","DAL",17,113,0,0,0,0,0,0,0,0,0,0,0,0
"Jalen Hood-Schifino","LAL",21,109,0,0,0,0,0,0,0,0,0,0,0,0
"Dylan Windler","ATL",17,108,0,0,0,0,0,0,0,0,0,0,0,0
"Malik Williams","TOR",7,107,0,0,2,0,0,2,0,0,1,0,0,0
"Armoni Brooks","BKN",10,104,0,0,0,0,0,0,0,0,0,0,0,0
"Maxwell Lewis","LAL",34,103,0,0,0,0,0,0,0,0,0,0,0,0
"Harry Giles III","LAL",23,100,0,0,0,0,0,0,0,0,0,0,0,0
"Olivier Sarr","OKC",15,98,0,0,0,0,0,0,0,0,4,0,0,0
"Jamaree Bouyea","SAS",9,95,0,0,2,0,0,1,0,0,1,4,0,0
"Josh Minott","MIN",32,91,0,0,0,0,0,0,0,0,0,0,0,0
"Chris Livingston","MIL",21,90,0,0,0,0,0,0,0,0,1,0,0,0
"Cole Swider","MIA",18,87,0,0,0,0,0,0,0,0,0,0,0,0
"Terquavion Smith","PHI",16,84,0,0,0,0,0,0,0,0,0,0,0,0
"Admiral Schofield","ORL",23,84,0,0,0,0,0,0,0,0,0,0,0,0
"Buddy Boeheim","DET",10,84,0,0,0,0,0,0,0,0,0,0,0,0
"Jordan Walsh","BOS",9,83,1,0,5,0,0,2,0,0,0,0,0,0
"Wenyen Gabriel","MEM",5,81,0,0,0,0,0,0,0,0,0,0,0,0
"James Bouknight","CHA",14,81,0,0,0,0,0,0,0,0,0,0,0,0
"Jerome Robinson","GSW",22,81,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Rollins","MIL",13,78,0,0,0,0,0,0,0,0,0,0,0,0
"R.J. Hampton","MIA",8,76,0,0,1,0,0,0,0,0,0,0,0,0
"Wendell Moore Jr.","MIN",25,75,0,0,0,0,0,0,0,0,0,0,0,0
"Nate Hinton","HOU",15,75,0,0,0,0,0,0,0,0,0,0,0,0
"Mouhamed Gueye","ATL",6,73,5,0,4,2,0,5,4,0,9,0,0,0
"Isaiah Mobley","CLE",10,72,0,0,0,0,0,0,0,0,0,0,0,0
"Jason Preston","UTA",7,71,0,0,0,0,0,0,0,0,0,0,0,0
"Boban Marjanovic","HOU",14,71,0,0,0,0,0,0,0,0,0,0,0,0
"Jett Howard","ORL",18,67,0,0,0,0,0,0,0,0,0,0,0,0
"Adama Sanogo","CHI",9,66,0,0,0,0,0,6,0,0,0,4,0,0
