"Name","TeamAbbreviation","GamesPlayed","Minutes","Period1Fouls2Minutes","Period1Fouls3Minutes","Period2Fouls2Minutes","Period2Fouls3Minutes","Period2Fouls4Minutes","Period3Fouls3Minutes","Period3Fouls4Minutes","Period3Fouls5Minutes","Period4Fouls4Minutes","Period4Fouls5Minutes","PeriodOTFouls4Minutes","PeriodOTFouls5Minutes"
"Simone Fontecchio","UTA",52,766,8,0,13,0,0,6,0,0,7,1,0,0
"Miles McBride","NYK",64,760,0,0,9,0,0,0,0,0,0,0,0,0
"Paul Reed","PHI",69,755,6,0,26,0,0,20,2,0,23,1,2,2
"John Wall","LAC",34,755,0,0,12,0,0,12,0,0,11,0,0,0
"R.J. Hampton","DET",47,750,7,0,18,4,0,16,0,0,2,0,0,0
"Edmond Sumner","BKN",53,736,10,1,31,8,0,17,6,0,14,13,0,0
"Zeke Nnaji","DEN",53,728,2,0,25,0,0,24,1,1,20,19,0,0
"Jaden Hardy","DAL",48,708,1,0,7,0,0,4,0,0,7,4,0,0
"Justin Holiday","DAL",46,706,5,0,17,2,0,5,7,0,12,1,0,0
"Aleksej Pokusevski","OKC",34,701,6,0,23,8,0,14,10,0,25,3,1,3
"MarJon Beauchamp","MIL",52,700,2,0,28,0,0,29,0,0,3,4,0,4
"Juan Toscano-Anderson","UTA",52,700,6,0,15,0,0,14,0,0,2,0,0,0
"Malachi Flynn","TOR",53,691,2,0,11,1,0,10,0,0,11,1,0,0
"Duncan Robinson","MIA",42,690,0,0,35,2,0,16,5,0,13,9,0,0
"Chimezie Metu","SAC",66,689,2,0,5,0,0,5,0,0,0,0,4,0
"T.J. Warren","PHX",42,687,5,1,17,0,0,8,0,0,0,0,0,0
"Garrison Mathews","ATL",54,686,0,0,14,0,0,0,0,0,0,0,0,0
"Montrezl Harrell","PHI",57,681,1,0,31,0,0,13,0,0,9,2,2,3
"Jordan McLaughlin","MIN",43,678,4,0,7,0,0,0,0,0,0,0,0,0
"Jae'Sean Tate","HOU",31,678,1,0,30,10,0,44,5,0,26,20,0,4
"Blake Wesley","SAS",37,669,5,0,27,1,0,16,1,0,16,4,0,0
"Sandro Mamukelashvili","SAS",43,661,0,0,22,0,0,1,0,0,2,3,0,0
"Eugene Omoruyi","DET",40,645,0,0,16,1,0,29,13,0,24,12,0,0
"Payton Pritchard","BOS",48,643,0,0,0,0,0,9,0,0,0,0,0,0
"Amir Coffey","LAC",50,625,2,0,15,1,0,6,8,0,13,3,0,0
"Anthony Gill","WAS",59,625,0,0,14,3,0,35,3,0,2,0,0,0
"Jabari Walker","POR",56,619,1,0,10,1,0,15,5,0,28,1,0,0
"Darius Bazley","PHX",43,616,1,0,18,0,0,4,0,0,5,4,0,0
"Juancho Hernangomez","TOR",42,614,3,0,17,0,0,8,0,0,9,0,0,0
"Jaxson Hayes","NOP",47,610,2,0,19,1,0,10,4,0,19,0,0,0
"Frank Ntilikina","DAL",47,607,3,0,26,0,0,13,0,0,10,0,4,0
"DeAndre Jordan","DEN",39,586,1,0,35,0,0,10,1,0,5,3,0,0
"Blake Griffin","BOS",41,569,6,2,33,10,0,25,7,0,28,6,0,0
"Ousmane Dieng","OKC",39,569,4,0,3,7,0,10,0,0,3,2,0,0
"Kris Dunn","UTA",22,568,0,0,13,4,0,18,2,0,18,14,0,5
"Patty Mills","BKN",40,567,0,0,1,0,0,5,0,0,0,0,0,0
"Ricky Rubio","CLE",33,566,1,0,19,3,0,6,0,0,3,0,0,0
"Ziaire Williams","MEM",37,561,0,0,8,1,0,6,0,0,8,2,0,0
"Day'Ron Sharpe","BKN",48,553,5,1,24,7,4,26,1,0,17,9,0,0
"Kai Jones","CHA",46,550,3,0,27,0,0,12,7,0,2,9,0,0
"Lindy Waters III","OKC",41,531,4,0,11,0,0,2,0,0,2,0,0,0
"Rodney McGruder","DET",32,524,3,0,13,0,0,12,0,0,12,0,0,0
"Chuma Okeke","ORL",27,518,7,0,28,7,0,29,1,0,21,0,0,0
"James Bouknight","CHA",34,515,1,0,15,0,0,9,11,0,12,4,0,0
"Max Christie","LAL",41,512,0,0,4,0,0,2,1,0,0,3,0,0
"Charles Bassey","SAS",35,508,9,0,41,4,0,47,2,0,18,2,0,0
"Raul Neto","CLE",48,505,0,0,12,0,0,16,0,0,16,6,0,0
"Davis Bertans","DAL",45,492,0,0,10,1,0,4,0,0,0,0,0,0
"Taj Gibson","WAS",48,480,1,0,22,0,0,14,4,0,8,9,3,0
"Javonte Green","CHI",32,480,2,0,7,0,0,8,7,0,5,1,0,0
"Damian Jones","UTA",41,477,0,0,11,0,0,7,0,0,3,0,0,0
"Isaiah Roby","SAS",42,474,3,0,12,0,0,6,0,0,9,6,0,0
"Stanley Johnson","SAS",30,469,4,0,3,0,0,3,1,0,11,2,0,0
"Svi Mykhailiuk","CHA",32,468,2,0,13,0,0,3,0,0,9,3,0,0
"Evan Fournier","NYK",27,459,0,0,12,0,0,24,0,0,1,13,0,0
"Willy Hernangomez","NOP",37,458,5,0,1,0,0,11,1,0,19,2,0,0
"Kevon Harris","ORL",34,457,1,0,14,0,0,5,2,0,4,0,0,0
"Goga Bitadze","ORL",38,457,6,0,15,5,0,21,0,0,8,0,0,0
"Admiral Schofield","ORL",37,451,0,0,10,1,0,6,6,1,15,2,0,0
"TyTy Washington Jr.","HOU",31,433,4,0,2,3,0,0,0,0,1,0,0,0
"Dewayne Dedmon","PHI",38,426,3,0,17,2,0,14,8,0,9,0,0,0
"Orlando Robinson","MIA",31,425,3,0,24,0,0,7,8,0,23,4,2,3
"Johnny Davis","WAS",28,423,13,0,21,3,0,6,6,0,19,0,0,0
"Keon Johnson","POR",40,416,4,0,10,1,0,3,0,0,8,0,0,0
"Jake LaRavia","MEM",35,414,0,0,10,0,0,11,0,0,9,7,0,0
"Dominick Barlow","SAS",28,408,4,0,9,2,0,9,0,0,6,4,0,0
"Bruno Fernando","ATL",39,405,2,0,18,5,0,14,0,0,6,0,0,0
"Cade Cunningham","DET",12,400,0,0,40,0,0,35,5,0,8,4,0,0
"Ish Smith","DEN",43,398,0,0,4,0,0,1,1,0,2,10,0,0
"Duane Washington Jr.","PHX",31,394,0,0,4,0,0,0,0,0,0,0,0,0
"Kessler Edwards","SAC",35,386,8,0,22,5,0,26,0,0,5,0,0,0
"Saben Lee","PHX",25,374,1,0,14,0,0,7,0,0,1,1,0,0
"Gary Payton II","GSW",22,368,0,0,2,0,0,5,1,0,18,6,0,0
"Udoka Azubuike","UTA",36,359,3,0,29,0,0,7,0,0,3,0,0,0
"Gorgui Dieng","SAS",31,358,0,0,14,2,0,5,3,2,15,12,5,0
"Markieff Morris","DAL",35,355,4,0,32,0,0,6,0,0,4,0,0,0
"JaVale McGee","DAL",42,355,0,0,17,5,0,8,0,0,12,2,0,0
"Furkan Korkmaz","PHI",37,353,0,0,1,0,0,0,0,0,0,0,0,0
"Richaun Holmes","SAC",42,348,0,0,8,0,0,4,0,0,0,0,0,0
"AJ Green","MIL",35,345,0,0,10,0,0,5,0,0,4,0,0,0
"Davon Reed","LAL",43,342,0,0,15,0,0,4,0,0,5,0,0,0
"Jae Crowder","MIL",18,340,3,0,16,4,0,2,3,0,12,0,0,0
"Derrick Rose","NYK",27,338,0,0,0,0,0,0,0,0,0,0,0,0
"McKinley Wright IV","DAL",27,335,1,0,6,0,0,0,0,0,0,0,0,0
"Theo Pinson","DAL",40,323,0,0,15,0,0,3,0,0,11,5,0,0
"Julian Champagnie","SAS",17,320,3,0,15,0,0,5,0,0,0,0,0,0
"Matt Ryan","MIN",34,310,0,0,0,0,0,0,0,0,0,0,0,0
"Robin Lopez","CLE",37,299,0,0,5,0,0,9,0,0,5,0,0,0
"Moses Brown","BKN",36,294,0,0,3,0,0,1,0,0,0,1,0,0
"Nathan Knight","MIN",38,291,2,0,5,0,0,11,2,0,1,0,0,0
"Kennedy Chandler","MEM",36,281,0,0,0,0,0,0,0,0,0,0,0,0
"Dalano Banton","TOR",31,279,3,0,7,1,0,6,0,0,12,0,0,0
"Trent Forrest","ATL",23,277,0,0,0,0,0,2,0,0,0,0,0,0
"Bryn Forbes","MIN",25,268,0,0,13,0,0,0,0,0,0,0,0,0
"Terry Taylor","CHI",31,263,0,0,0,0,0,0,0,0,3,2,0,0
"Jeff Dowtin Jr.","TOR",25,259,0,0,4,3,0,2,0,0,0,0,0,0
"Brandon Boston Jr.","LAC",22,248,0,0,3,0,0,9,0,0,7,10,0,0
"KZ Okpala","SAC",35,248,1,0,12,0,0,12,0,0,4,0,0,0
"Luka Garza","MIN",28,243,6,0,13,0,0,8,0,0,1,4,0,0
"Jamal Cain","MIA",18,240,0,0,1,0,0,0,0,0,8,0,0,0
"Frank Kaminsky","HOU",36,235,0,0,5,0,0,3,0,0,6,0,0,0
"Kira Lewis Jr.","NOP",25,235,4,0,15,0,0,5,0,0,0,0,0,0
"Johnny Juzang","UTA",18,232,0,0,6,0,0,2,0,0,0,0,0,0
"David Duke Jr.","BKN",23,228,0,0,8,2,0,6,1,5,7,4,0,0
"Patrick Baldwin Jr.","GSW",31,226,0,0,3,0,0,0,0,0,0,0,0,0
"John Butler Jr.","POR",19,221,1,0,11,0,0,6,0,0,5,0,0,0
"Cody Zeller","MIA",15,217,0,0,20,2,0,18,2,0,2,0,0,0
"Dalen Terry","CHI",38,214,0,0,3,0,0,8,0,0,0,0,0,0
"Matthew Dellavedova","SAC",32,213,4,0,11,0,0,3,0,0,2,0,0,0
"Thanasis Antetokounmpo","MIL",37,206,0,0,1,0,0,0,0,0,4,0,0,0
"Nikola Jovic","MIA",15,204,5,0,8,2,0,9,3,0,4,1,0,0
"Jared Rhoden","DET",14,198,0,0,20,0,0,7,0,0,0,0,0,0
"Moussa Diabate","LAC",22,195,2,0,4,0,0,0,0,0,7,0,0,0
"Nerlens Noel","BKN",17,195,5,0,12,1,0,3,2,0,0,3,0,0
"Skylar Mays","POR",6,189,0,0,6,0,0,2,0,0,4,0,0,0
"Peyton Watson","DEN",23,186,0,0,6,0,0,0,0,0,1,0,0,0
"Serge Ibaka","MIL",16,185,1,0,3,0,0,2,0,0,0,0,0,0
"Kenneth Lofton Jr.","MEM",24,176,4,0,16,0,0,7,0,0,1,0,0,0
"Mamadi Diakite","CLE",22,176,0,0,6,0,0,2,4,0,8,5,0,0
"Ryan Arcidiacono","POR",20,172,0,0,2,0,0,3,0,0,1,2,0,0
"Noah Vonleh","BOS",23,172,6,0,8,2,0,4,2,2,6,4,0,0
"Boban Marjanovic","HOU",31,171,0,0,0,0,0,0,0,0,0,0,0,0
"Vit Krejci","ATL",29,165,0,0,6,0,0,1,0,0,6,0,0,0
"James Johnson","IND",18,162,0,0,11,0,0,4,0,0,6,1,0,0
"Khem Birch","TOR",20,162,2,0,6,1,1,5,0,0,0,0,0,0
"Garrett Temple","NOP",25,162,0,0,7,0,0,5,0,0,0,0,0,0
"Alex Len","SAC",26,161,0,0,4,0,0,3,2,0,0,0,0,0
"Luka Samanic","UTA",7,161,6,0,4,9,0,12,6,0,16,0,0,0
"Dru Smith","BKN",15,158,1,0,7,4,0,10,0,0,10,0,0,0
"Wendell Moore Jr.","MIN",29,153,0,0,4,1,0,5,2,0,0,0,0,0
"Otto Porter Jr.","TOR",8,146,0,0,0,0,0,0,0,0,0,0,0,0
"Kemba Walker","DAL",9,144,0,0,3,0,0,2,0,0,6,0,0,0
"Danny Green","CLE",11,139,0,0,7,0,0,2,1,0,4,6,0,0
"Jarrett Culver","ATL",10,137,2,0,10,0,0,9,0,0,3,3,0,0
"Quenton Jackson","WAS",9,135,0,0,2,0,0,0,0,0,0,0,0,0
"Cody Martin","CHA",7,134,0,0,1,0,0,4,0,0,12,0,0,0
"Jeenathan Williams","POR",5,127,3,0,7,3,0,9,1,2,0,5,0,0
"Xavier Cooks","WAS",10,126,0,0,1,0,0,1,0,0,0,0,0,0
"Jonathan Isaac","ORL",11,124,0,0,0,0,0,0,0,0,0,0,0,0
"Jason Preston","LAC",14,124,0,0,0,0,0,0,0,0,0,0,0,0
"Shaquille Harrison","POR",5,120,0,0,5,0,0,0,0,0,5,0,0,0
"Meyers Leonard","MIL",9,114,0,0,2,0,0,1,0,0,3,0,0,0
"Olivier Sarr","OKC",9,114,1,0,9,4,0,7,4,3,0,10,0,0
"Andre Iguodala","GSW",8,113,0,0,2,0,0,2,0,0,0,0,0,0
"Daniel Theis","IND",7,109,0,0,0,0,0,0,0,0,0,0,0,0
"A.J. Lawson","DAL",15,108,0,0,0,0,0,3,0,0,0,0,0,0
"Justin Jackson","BOS",23,107,0,0,0,0,0,0,0,0,0,0,0,0
"Vince Williams Jr.","MEM",15,105,0,0,0,0,0,0,0,0,1,5,0,0
"Josh Minott","MIN",15,96,0,0,0,0,0,0,0,0,4,0,0,0
"Jay Huff","WAS",7,95,0,0,3,0,0,2,0,0,9,10,0,0
"Joshua Primo","SAS",4,93,0,0,2,0,0,0,0,0,0,0,0,0
"Greg Brown III","POR",16,93,0,0,2,3,0,0,0,0,0,0,0,0
"Buddy Boeheim","DET",10,90,0,0,0,0,0,0,0,0,0,0,0,0
"Jaden Springer","PHI",16,89,0,0,3,0,0,1,0,0,8,0,4,0
"Justin Minaya","POR",4,89,0,0,0,0,0,0,0,0,0,0,0,0
"Lindell Wigginton","MIL",7,87,0,0,0,0,0,5,0,0,0,0,0,0
"Isaiah Mobley","CLE",12,84,0,0,0,0,0,0,0,0,0,0,0,0
"Omer Yurtseven","MIA",9,83,1,0,4,1,0,0,0,0,6,3,0,0
"Jordan Hall","SAS",9,83,0,0,8,0,0,0,0,0,0,0,0,0
"PJ Dozier","SAC",16,79,0,0,0,0,0,0,0,0,0,0,0,0
"Jared Butler","OKC",6,77,0,0,0,0,0,0,0,0,0,0,0,0
"Udonis Haslem","MIA",7,72,1,0,6,0,0,0,0,0,0,0,0,0
"Keon Ellis","SAC",16,71,0,0,0,0,0,0,0,0,0,0,0,0
"Jamaree Bouyea","WAS",5,71,0,0,0,0,0,0,0,0,0,0,0,0
"Trevelin Queen","IND",7,70,2,0,0,0,0,0,0,0,0,0,0,0
"Leandro Bolmaro","UTA",14,68,0,0,0,0,0,0,0,0,0,0,0,0
"Jack White","DEN",17,66,0,0,0,0,0,0,0,0,0,0,0,0
"JD Davison","BOS",12,66,0,0,0,0,0,0,0,0,0,0,0,0
"Tyrese Martin","ATL",16,66,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Rollins","GSW",12,62,1,0,2,0,0,3,0,0,0,0,0,0
"Isaiah Todd","WAS",6,61,0,0,0,0,0,0,0,0,1,0,0,0
"Sam Merrill","CLE",5,59,0,0,0,0,0,0,0,0,0,0,0,0
"Carlik Jones","CHI",7,56,0,0,0,0,0,0,0,0,0,0,0,0
"Gabe York","IND",3,56,0,0,0,0,0,0,0,0,0,0,0,0
"Devon Dotson","WAS",6,53,1,0,4,0,0,4,2,0,0,0,0,0
"Micah Potter","UTA",7,52,0,0,0,0,0,0,0,0,0,0,0,0
"Facundo Campazzo","DAL",8,52,0,0,0,0,0,0,0,0,0,0,0,0
"Joe Wieskamp","TOR",9,50,0,0,0,0,0,0,0,0,0,0,0,0
"Xavier Sneed","CHA",4,48,0,0,1,0,0,0,0,0,0,0,0,0
"Kendall Brown","IND",6,40,0,0,0,1,0,1,0,0,0,0,0,0
