"Name","TeamAbbreviation","GamesPlayed","Minutes","Period1Fouls2Minutes","Period1Fouls3Minutes","Period2Fouls2Minutes","Period2Fouls3Minutes","Period2Fouls4Minutes","Period3Fouls3Minutes","Period3Fouls4Minutes","Period3Fouls5Minutes","Period4Fouls4Minutes","Period4Fouls5Minutes","PeriodOTFouls4Minutes","PeriodOTFouls5Minutes"
"Naji Marshall","NOP",32,700,3,0,35,2,0,24,1,1,19,5,0,0
"Eric Paschall","GSW",40,695,1,0,26,0,0,3,0,0,9,0,0,0
"Tony Bradley","OKC",42,684,7,0,16,10,0,10,0,0,8,3,0,0
"Tyler Johnson","BKN",39,684,0,0,9,0,0,1,0,0,6,0,0,0
"Obi Toppin","NYK",62,683,0,0,13,0,0,0,0,0,1,0,0,0
"David Nwaba","HOU",30,679,2,0,19,0,0,21,0,0,9,0,0,0
"JaVale McGee","DEN",46,678,3,1,23,6,0,15,6,0,32,10,0,0
"De'Andre Hunter","ATL",23,678,6,0,47,0,0,16,0,0,29,6,0,0
"LaMarcus Aldridge","BKN",26,674,2,0,22,0,0,17,0,0,8,1,5,0
"George Hill","PHI",30,672,0,0,4,0,0,0,0,0,0,0,0,0
"Killian Hayes","DET",26,670,8,0,19,3,0,28,2,0,19,3,0,0
"Aaron Nesmith","BOS",46,669,1,2,16,6,0,30,3,0,29,16,0,5
"Gabe Vincent","MIA",50,655,0,0,25,0,0,17,5,0,13,2,0,0
"Gary Clark","PHI",39,654,3,0,8,0,0,2,0,0,4,0,0,0
"Mike Muscala","OKC",35,645,0,0,15,0,0,5,0,0,1,8,0,0
"Nassir Little","POR",48,640,0,0,24,0,0,8,0,0,1,0,0,0
"Jake Layman","MIN",45,627,4,0,15,0,0,9,0,0,0,0,0,0
"Kevin Love","CLE",25,622,0,0,11,0,0,0,0,0,0,0,0,0
"Brandon Goodwin","ATL",47,620,0,0,6,0,0,10,0,0,5,0,0,0
"Otto Porter Jr.","ORL",28,607,0,0,7,0,0,11,0,0,8,0,0,0
"Avery Bradley","HOU",27,602,0,0,13,0,0,11,1,0,2,7,0,0
"Onyeka Okongwu","ATL",50,601,5,0,20,2,0,27,2,0,5,13,0,0
"Nemanja Bjelica","MIA",37,595,3,0,20,1,0,30,2,0,1,3,0,0
"Nicolas Claxton","BKN",32,594,0,0,32,0,0,15,3,0,11,3,0,0
"Patrick Patterson","LAC",38,582,0,0,12,2,0,10,1,0,1,0,0,0
"Justin Jackson","MIL",34,577,0,0,9,0,0,6,0,0,0,0,0,0
"John Konchar","MEM",43,575,0,0,4,3,0,7,0,0,0,0,0,0
"Nicolo Melli","DAL",45,566,1,0,14,0,0,11,1,0,3,4,0,0
"Goga Bitadze","IND",45,561,1,0,24,4,1,8,11,0,16,4,0,0
"Isaiah Hartenstein","CLE",46,559,5,0,15,8,0,18,2,0,18,14,0,0
"Gorgui Dieng","SAS",38,553,2,0,23,0,0,11,4,0,6,5,0,0
"Thanasis Antetokounmpo","MIL",57,551,3,0,9,2,0,5,0,0,5,0,0,0
"Hassan Whiteside","SAC",36,546,3,0,8,2,0,28,2,0,2,1,0,0
"Damian Jones","SAC",39,546,13,0,19,1,0,21,3,0,10,5,0,0
"Wes Iwundu","DAL",41,535,0,0,20,2,0,9,5,0,9,7,0,0
"Troy Brown Jr.","CHI",34,523,5,0,9,0,0,11,0,0,8,0,0,0
"Armoni Brooks","HOU",20,520,0,0,35,1,0,15,0,0,4,0,0,0
"Miye Oni","UTA",54,519,2,0,6,4,0,4,0,0,3,0,0,0
"Oshae Brissett","IND",21,519,3,0,10,5,0,25,8,0,17,0,0,0
"Dylan Windler","CLE",31,513,0,0,2,0,0,2,0,0,0,0,0,0
"Justise Winslow","MEM",26,507,0,0,16,1,0,7,0,0,8,5,0,0
"Max Strus","MIA",39,507,0,0,13,0,0,4,0,0,1,1,0,0
"Jarrett Culver","MIN",34,499,0,0,17,3,0,16,0,0,12,3,0,0
"Lamar Stevens","CLE",40,499,2,0,5,0,0,5,0,0,16,0,0,0
"DaQuan Jeffries","HOU",31,493,6,0,16,2,0,19,5,0,10,6,0,0
"Chimezie Metu","SAC",36,488,2,0,12,1,0,2,0,0,6,0,0,0
"Javonte Green","CHI",41,474,0,0,12,0,0,2,0,0,2,0,0,0
"Kevin Knox II","NYK",42,464,0,0,12,0,0,10,0,0,7,0,0,0
"Ryan Arcidiacono","CHI",44,450,1,0,2,5,0,7,0,0,8,0,0,0
"KZ Okpala","MIA",37,447,7,0,21,0,0,25,8,0,9,0,0,0
"Josh Green","DAL",39,445,0,0,18,0,0,12,1,0,12,2,0,0
"Langston Galloway","PHX",40,438,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cook","DET",32,437,0,0,3,0,0,0,0,0,8,0,0,0
"Al-Farouq Aminu","CHI",23,434,0,0,0,0,0,3,0,0,2,0,0,0
"D.J. Wilson","HOU",35,433,0,0,3,0,0,0,0,0,0,0,0,0
"Isaac Bonga","WAS",40,432,1,0,25,1,0,14,0,0,3,1,0,0
"Dennis Smith Jr.","DET",23,420,0,0,0,0,0,0,0,0,4,2,0,0
"Anthony Lamb","HOU",24,415,0,0,13,0,0,13,0,4,12,9,0,0
"Brodric Thomas","CLE",32,399,0,0,8,0,0,11,0,0,18,0,0,0
"Zeke Nnaji","DEN",42,397,1,0,0,0,0,0,0,0,0,0,0,0
"Amir Coffey","LAC",44,394,2,0,18,0,0,11,0,0,8,0,0,0
"Freddie Gillespie","TOR",20,392,0,0,18,0,0,7,1,0,3,3,0,0
"E'Twaun Moore","PHX",27,389,0,0,7,0,0,0,0,0,3,1,0,0
"Isaiah Joe","PHI",41,383,2,0,1,0,0,1,3,4,0,12,0,0
"Glenn Robinson III","SAC",23,369,3,0,5,0,0,0,0,0,0,0,0,0
"Nico Mannion","GSW",30,364,0,0,10,0,0,0,0,0,0,0,0,0
"Trey Lyles","SAS",23,358,0,0,1,0,0,0,0,0,0,0,0,0
"Abdel Nader","PHX",24,355,0,0,3,0,0,4,0,0,1,0,0,0
"Harry Giles III","POR",38,348,0,0,9,2,0,3,3,2,5,5,0,0
"Luke Kornet","BOS",31,347,0,0,0,0,0,3,0,0,0,0,0,0
"Jahlil Okafor","DET",27,347,2,0,9,0,0,9,2,0,6,0,0,0
"Chandler Hutchison","WAS",25,346,0,0,11,0,0,2,0,0,3,0,0,0
"Josh Hall","OKC",21,336,2,0,15,3,0,8,11,0,16,5,0,0
"Mason Jones","PHI",32,334,0,0,2,1,0,1,0,0,5,0,0,0
"Shaquille Harrison","DEN",34,332,0,0,14,0,0,2,0,0,0,0,0,0
"Matt Thomas","UTA",45,327,0,0,2,0,0,0,0,0,0,0,0,0
"Kelan Martin","IND",35,322,0,0,13,0,0,0,0,0,6,0,0,0
"Frank Ntilikina","NYK",33,322,0,0,23,0,0,2,0,0,3,2,0,0
"Jaylen Hoard","OKC",19,320,0,0,0,0,0,0,0,0,0,0,0,0
"JaKarr Sampson","IND",29,316,5,0,34,7,0,22,11,0,3,17,0,0
"Justin James","SAC",36,310,0,0,2,0,0,0,0,0,2,0,0,0
"Luka Samanic","SAS",33,308,0,0,6,2,0,7,0,0,6,12,0,0
"Jerome Robinson","WAS",17,305,3,0,12,0,0,13,3,0,12,0,0,0
"Trent Forrest","UTA",30,302,0,0,8,0,0,0,3,0,5,0,0,0
"Ed Davis","MIN",23,299,4,0,27,0,0,26,2,0,17,4,0,0
"Paul Watson","TOR",27,297,4,0,17,3,1,14,1,0,11,1,0,0
"Romeo Langford","BOS",18,283,11,0,22,0,0,10,0,0,0,0,0,0
"Vlatko Cancar","DEN",41,281,0,0,5,0,0,5,0,0,0,0,0,0
"Mfiondu Kabengele","CLE",39,280,4,0,6,0,0,7,5,0,6,0,0,0
"Nathan Knight","ATL",33,279,0,0,0,0,0,0,0,0,0,0,0,0
"Carsen Edwards","BOS",31,276,3,1,1,3,0,8,0,0,0,0,0,0
"Jordan Nwora","MIL",30,274,0,0,0,0,0,0,0,0,0,0,0,0
"Boban Marjanovic","DAL",33,271,0,0,8,0,0,3,0,0,0,0,0,0
"Thomas Bryant","WAS",10,271,0,0,19,0,0,22,0,0,12,16,0,0
"Skylar Mays","ATL",33,269,0,0,0,0,0,0,0,0,0,0,0,0
"Tre Jones","SAS",37,269,0,0,0,0,0,0,0,0,0,0,0,0
"Jaren Jackson Jr.","MEM",11,258,0,0,11,4,0,39,4,0,28,9,0,0
"Alfonzo McKinnie","LAL",39,258,0,0,1,0,0,0,0,0,5,0,0,0
"Ignas Brazdeikis","ORL",13,249,6,0,8,0,0,9,1,0,15,10,0,0
"Justin Patton","HOU",13,247,4,1,15,1,1,10,3,0,8,12,0,0
"Keita Bates-Diop","SAS",30,245,2,0,0,0,0,2,0,0,0,0,0,0
"Wenyen Gabriel","NOP",21,241,1,0,16,0,0,8,3,0,8,7,0,0
"Tremont Waters","BOS",26,238,0,0,0,0,0,0,1,0,9,0,0,0
"Mike James","BKN",13,236,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Guy","SAC",31,235,0,0,0,0,0,1,0,0,1,1,0,0
"Sam Merrill","MIL",30,233,0,0,0,0,0,4,0,0,0,0,0,0
"Chris Chiozza","BKN",22,232,0,0,1,1,0,0,0,0,1,0,0,0
"Bruno Fernando","ATL",33,226,0,0,0,0,0,0,0,0,0,0,0,0
"Matthew Dellavedova","CLE",13,224,0,0,7,0,0,9,0,0,1,0,0,0
"Anthony Gill","WAS",26,218,2,0,9,0,0,8,0,0,6,0,0,0
"Sindarius Thornwell","ORL",21,217,0,0,12,0,0,0,0,0,0,0,0,0
"Markelle Fultz","ORL",8,215,0,0,0,0,0,10,0,0,2,0,0,0
"Gabriel Deck","OKC",10,212,0,0,2,0,0,0,0,0,0,0,0,0
"Reggie Perry","BKN",26,211,0,0,11,4,0,8,0,0,7,0,0,0
"Dewayne Dedmon","MIA",16,210,3,0,21,0,0,7,8,0,3,0,0,0
"Markus Howard","DEN",37,205,0,0,0,0,0,0,0,0,0,0,0,0
"Darius Miller","OKC",18,197,0,0,9,0,0,0,0,0,0,0,0,0
"Jordan Bone","ORL",14,196,0,0,3,0,0,0,0,0,0,0,0,0
"Rodney McGruder","DET",16,194,0,0,17,0,0,1,0,0,0,0,0,0
"CJ Elleby","POR",30,192,0,0,3,0,0,1,0,0,11,0,0,0
"Alize Johnson","BKN",18,189,0,0,3,0,0,0,0,0,4,0,0,0
"Killian Tillie","MEM",18,182,0,0,4,0,0,0,0,0,0,0,0,0
"Donta Hall","ORL",13,179,0,0,3,0,0,0,0,0,1,0,0,0
"Paul Reed","PHI",26,177,0,0,0,0,0,0,0,0,0,0,0,0
"Jalen Harris","TOR",13,172,0,0,16,0,0,8,0,0,0,0,0,0
"Jabari Parker","BOS",13,166,0,0,1,1,0,0,0,0,0,0,0,0
"Daniel Oturu","LAC",30,161,0,0,0,0,0,0,0,0,0,0,0,0
"Bol Bol","DEN",32,160,0,0,6,0,0,0,0,0,0,0,0,0
"Sean McDermott","MEM",18,158,0,0,1,0,0,0,0,0,0,0,0,0
"Quinn Cook","CLE",23,157,0,0,2,0,0,0,0,0,0,0,0,0
"Jalen Smith","PHX",27,156,0,0,5,0,0,0,0,0,0,0,0,0
"Khyri Thomas","HOU",5,153,0,0,6,0,0,0,0,0,0,0,0,0
"Charlie Brown Jr.","OKC",9,152,0,0,9,2,0,0,0,0,6,4,0,0
"Ersan Ilyasova","UTA",17,148,0,0,10,0,0,10,0,0,2,2,0,2
"Juwan Morgan","UTA",29,147,0,0,12,0,0,8,0,0,2,1,1,0
"Mamadi Diakite","MIL",14,141,0,0,0,0,0,0,0,0,0,0,0,0
"Jarrell Brantley","UTA",28,138,0,0,0,0,0,0,0,0,0,0,0,0
"Yogi Ferrell","LAC",10,137,0,0,2,0,0,0,0,0,0,0,0,0
"Tacko Fall","BOS",18,136,0,0,4,0,0,1,0,0,3,0,0,0
"Deividas Sirvydis","DET",20,133,0,0,0,0,0,0,0,0,0,0,0,0
"Rodions Kurucs","MIL",21,125,0,0,0,0,0,4,0,0,0,0,0,0
"Dakota Mathias","PHI",8,123,0,0,6,0,0,0,0,0,0,0,0,0
"Quinndary Weatherspoon","SAS",20,121,5,0,4,0,0,0,0,0,6,0,0,0
"T.J. Warren","IND",4,117,0,0,2,0,0,4,7,0,10,7,0,0
"Dante Exum","CLE",6,116,0,0,3,0,0,9,0,0,0,3,0,0
"Vernon Carey Jr.","CHA",19,115,0,0,10,2,0,4,8,0,1,8,0,0
"Rondae Hollis-Jefferson","POR",11,107,0,0,1,0,0,0,0,0,1,0,0,0
"Robert Franks","ORL",7,101,0,0,4,0,0,1,0,0,0,0,0,0
"Anthony Tolliver","PHI",11,99,0,0,0,0,0,0,0,0,2,0,0,0
"Cassius Winston","WAS",22,98,0,0,0,0,0,0,0,0,0,0,0,0
"Devontae Cacok","LAL",20,98,0,0,0,0,0,0,0,0,0,0,0,0
"Jahmi'us Ramsey","SAC",13,94,5,0,2,2,0,0,0,0,12,0,0,0
"Nate Hinton","DAL",21,93,0,0,0,0,0,0,0,0,0,0,0,0
"Cassius Stanley","IND",24,93,0,0,1,0,0,0,0,0,3,0,0,0
"Chris Silva","SAC",15,92,0,0,8,0,0,4,2,0,6,7,0,0
"Karim Mane","ORL",10,88,1,0,0,3,0,4,0,0,3,0,0,0
"Justin Robinson","OKC",9,88,0,0,5,0,0,0,0,0,4,1,0,0
"Cameron Oliver","HOU",4,87,0,0,3,2,0,1,0,0,1,0,0,0
"Louis King","SAC",6,85,0,0,5,0,0,4,1,0,1,11,0,0
"Jay Scrubb","LAC",4,84,0,0,0,0,0,0,0,0,0,0,0,0
"Alen Smailagic","GSW",15,84,2,0,0,0,0,2,1,0,0,0,0,0
"Cristiano Felicio","CHI",18,84,0,0,4,0,0,0,0,0,0,0,0,0
"Norvel Pelle","NYK",13,83,0,0,5,0,0,2,0,0,2,7,0,0
"Jordan Bell","GSW",6,82,0,0,4,0,0,0,0,0,0,0,0,0
"Jared Dudley","LAL",12,81,0,0,0,0,0,0,0,0,0,0,0,0
"Frank Mason","ORL",4,79,0,0,2,3,0,2,0,0,0,0,0,0
"Thon Maker","CLE",8,76,0,0,0,0,0,0,0,0,0,0,0,0
"Jeremiah Martin","CLE",9,75,0,0,0,0,0,0,0,0,0,0,0,0
"Keljin Blevins","POR",17,75,0,0,0,0,0,0,0,0,0,0,0,0
"Devin Cannady","ORL",8,74,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Bey","DAL",18,71,0,0,0,0,0,0,0,0,0,0,0,0
"Rayjon Tucker","PHI",14,68,0,0,0,0,0,0,0,0,0,0,0,0
"Spencer Dinwiddie","BKN",3,64,0,0,0,0,0,0,0,0,0,0,0,0
"Elijah Hughes","UTA",18,64,0,0,0,0,0,0,0,0,0,0,0,0
"Andre Roberson","BKN",5,63,0,0,0,0,0,0,0,0,0,0,0,0
"Nick Richards","CHA",18,63,0,0,0,0,0,0,0,0,0,0,0,0
"Tim Frazier","MEM",5,62,0,0,0,0,0,0,0,0,0,0,0,0
"Axel Toupane","MIL",8,61,1,0,6,0,0,0,0,0,0,0,0,0
"Udoka Azubuike","UTA",15,57,0,0,0,0,0,0,0,0,0,0,0,0
"Kostas Antetokounmpo","LAL",15,56,0,0,0,0,0,0,0,0,0,0,0,0
