"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"Reggie Evans","SAC",54,899,58,17,41,0.29310344827586204,7,3,10,3,4,11,1,1
"Ray McCallum","SAC",45,897,39,23,16,0.5897435897435898,7,4,16,6,2,0,1,0
"Jermaine O'Neal","GSW",44,884,53,20,33,0.37735849056603776,11,1,9,3,9,2,0,0
"Henry Sims","PHI",46,875,41,17,24,0.4146341463414634,6,4,11,4,2,3,0,0
"Thomas Robinson","POR",70,873,57,26,31,0.45614035087719296,12,5,14,4,9,1,0,2
"Cartier Martin","ATL",59,870,34,17,17,0.5,6,1,11,6,2,0,1,0
"Willie Green","LAC",55,869,34,18,16,0.5294117647058824,5,2,13,4,2,0,3,0
"Nate Robinson","DEN",44,866,58,36,22,0.6206896551724138,10,4,26,9,1,0,2,0
"Andrei Kirilenko","BKN",45,857,55,28,27,0.509090909090909,5,1,23,12,7,0,1,0
"Quincy Acy","SAC",63,848,30,13,17,0.43333333333333335,6,2,7,2,3,1,0,0
"Danny Granger","LAC",41,848,46,28,18,0.6086956521739131,11,1,17,5,3,1,2,0
"Michael Beasley","MIA",55,831,58,27,31,0.46551724137931033,13,2,14,6,6,0,2,2
"Jason Smith","NOP",31,830,28,11,17,0.39285714285714285,4,1,7,0,5,0,0,0
"Gorgui Dieng","MIN",60,818,54,16,38,0.2962962962962963,7,4,9,2,15,4,0,1
"Devin Harris","DAL",40,818,59,37,22,0.6271186440677966,12,4,25,8,2,0,0,0
"Ekpe Udoh","MIL",42,804,38,13,25,0.34210526315789475,3,0,10,4,5,3,0,0
"Ryan Anderson","NOP",22,795,20,11,9,0.55,9,3,2,1,2,0,0,0
"Chris Johnson","BOS",40,789,22,11,11,0.5,5,2,6,1,2,0,4,0
"Quincy Miller","DEN",52,789,48,31,17,0.6458333333333334,17,2,14,3,6,0,1,0
"Jan Vesely","DEN",54,776,36,11,25,0.3055555555555556,5,3,6,9,0,2,1,0
"Earl Clark","NYK",54,768,31,13,18,0.41935483870967744,3,5,10,2,6,0,2,0
"Perry Jones III","OKC",62,764,21,12,9,0.5714285714285714,5,2,7,0,2,0,1,0
"Chuck Hayes","TOR",61,753,33,18,15,0.5454545454545454,6,1,12,2,3,1,1,0
"Shawne Williams","LAL",36,751,21,11,10,0.5238095238095238,4,0,7,3,1,1,0,0
"Chase Budinger","MIN",41,751,24,16,8,0.6666666666666666,6,1,10,1,3,0,2,0
"Jonas Jerebko","DET",64,741,43,25,18,0.5813953488372093,9,3,16,2,6,1,0,2
"Chris Kaman","LAL",39,736,74,45,29,0.6081081081081081,26,4,19,5,8,1,0,0
"Joel Freeland","POR",52,727,32,16,16,0.5,8,1,8,1,4,1,0,0
"Darius Miller","NOP",45,723,22,13,9,0.5909090909090909,4,1,9,2,2,0,2,0
"Doron Lamb","ORL",53,695,27,10,17,0.37037037037037035,0,3,10,2,2,0,4,0
"Matt Bonner","SAS",61,690,16,6,10,0.375,1,0,5,2,3,0,1,0
"Jeff Withey","NOP",58,684,20,9,11,0.45,5,1,4,1,0,1,0,0
"Toney Douglas","MIA",51,675,34,23,11,0.6764705882352942,1,0,22,4,4,0,1,0
"Alexey Shved","MIN",63,664,48,32,16,0.6666666666666666,11,2,21,8,2,0,0,0
"Anthony Bennett","CLE",52,663,47,16,31,0.3404255319148936,7,3,9,1,8,0,2,0
"Robbie Hummel","MIN",53,655,10,5,5,0.5,1,2,4,2,0,0,0,0
"Udonis Haslem","MIA",46,653,24,10,14,0.4166666666666667,3,2,7,2,0,5,0,0
"Beno Udrih","MEM",41,643,47,32,15,0.6808510638297872,11,3,21,8,1,0,1,0
"Jon Leuer","MEM",49,642,27,17,10,0.6296296296296297,6,2,11,1,3,0,1,0
"Dennis Schroder","ATL",49,641,61,35,26,0.5737704918032787,5,4,30,8,6,0,2,0
"Garrett Temple","WAS",75,638,42,28,14,0.6666666666666666,5,1,23,5,1,0,4,0
"Kenyon Martin","NYK",32,633,26,10,16,0.38461538461538464,2,1,8,5,1,0,0,0
"Jeffery Taylor","CHA",26,629,25,15,10,0.6,7,0,8,1,6,0,0,0
"Ronny Turiaf","MIN",31,606,24,12,12,0.5,4,3,8,2,2,4,0,0
"John Lucas III","UTA",42,591,22,8,14,0.36363636363636365,2,1,6,1,4,0,2,0
"Larry Sanders","MIL",23,584,26,12,14,0.46153846153846156,5,2,7,0,3,0,1,0
"Kevin Seraphin","WAS",53,578,41,19,22,0.4634146341463415,13,1,6,1,3,1,1,1
"Brandon Davies","PHI",51,575,35,16,19,0.45714285714285713,6,0,10,4,3,0,0,0
"Jason Terry","BKN",35,570,27,18,9,0.6666666666666666,3,2,15,3,2,0,0,0
"Nazr Mohammed","CHI",80,562,37,17,20,0.4594594594594595,8,2,9,9,2,1,0,0
"Steve Novak","TOR",54,540,5,1,4,0.2,1,0,0,1,1,0,0,0
"Brook Lopez","BKN",17,533,28,12,16,0.42857142857142855,7,0,5,1,4,0,0,0
"Archie Goodwin","PHX",52,533,44,28,16,0.6363636363636364,18,2,10,2,2,0,3,0
"Anthony Randolph","DEN",43,527,39,14,25,0.358974358974359,2,4,12,7,4,0,0,0
"Jimmer Fredette","CHI",49,519,48,32,16,0.6666666666666666,16,1,16,8,4,0,1,0
"Andrew Bynum","IND",26,516,34,9,25,0.2647058823529412,3,0,6,4,7,3,2,0
"Al Harrington","WAS",34,511,34,11,23,0.3235294117647059,4,3,7,3,2,3,2,1
"Nando De Colo","TOR",47,494,35,23,12,0.6571428571428571,7,2,16,5,1,0,0,0
"Aron Baynes","SAS",53,491,36,18,18,0.5,6,0,12,1,4,1,1,0
"Shane Larkin","DAL",48,489,39,22,17,0.5641025641025641,6,5,16,5,2,0,3,0
"Jason Maxiell","ORL",34,488,14,5,9,0.35714285714285715,2,0,3,1,1,0,0,0
"Vitor Faverani","BOS",37,488,41,21,20,0.5121951219512195,13,1,8,1,3,1,0,1
"Ryan Hollins","LAC",61,482,29,8,21,0.27586206896551724,3,1,5,1,5,3,0,0
"CJ McCollum","POR",38,476,35,19,16,0.5428571428571428,9,3,10,1,1,0,3,0
"Luke Babbitt","NOP",27,473,15,9,6,0.6,5,0,4,2,0,0,0,0
"Miroslav Raduljica","MIL",48,465,28,6,22,0.21428571428571427,5,1,1,0,4,3,0,0
"Marquis Teague","BKN",40,442,39,17,22,0.4358974358974359,6,5,11,7,2,0,1,0
"Rudy Gobert","UTA",45,434,32,14,18,0.4375,8,2,6,1,3,2,0,2
"Gustavo Ayon","ATL",26,429,29,12,17,0.41379310344827586,5,0,7,3,1,3,0,0
"Brandon Rush","UTA",38,418,20,12,8,0.6,2,1,10,3,2,0,1,0
"Byron Mullens","PHI",45,414,27,14,13,0.5185185185185185,8,2,6,1,0,0,1,0
"Andre Roberson","OKC",40,399,19,9,10,0.47368421052631576,5,1,4,0,1,0,0,2
"Jeremy Tyler","NYK",41,397,26,12,14,0.46153846153846156,7,2,5,1,3,0,2,0
"Reggie Bullock","LAC",43,395,13,7,6,0.5384615384615384,2,1,5,1,1,0,2,0
"Drew Gooden","WAS",22,395,18,6,12,0.3333333333333333,4,0,2,2,4,0,0,0
"Wayne Ellington","DAL",45,393,11,9,2,0.8181818181818182,4,0,5,0,0,0,1,0
"Orlando Johnson","SAC",45,392,15,5,10,0.3333333333333333,2,0,3,2,3,0,1,0
"Donald Sloan","IND",48,392,22,15,7,0.6818181818181818,6,0,9,4,1,0,0,0
"Hedo Turkoglu","LAC",38,392,16,9,7,0.5625,3,1,6,2,2,1,0,0
"Dewayne Dedmon","ORL",31,390,18,9,9,0.5,4,1,5,1,0,1,0,2
"Metta World Peace","NYK",29,388,19,8,11,0.42105263157894735,4,1,4,3,4,1,0,0
"Will Barton","POR",41,387,18,9,9,0.5,5,0,4,4,4,0,1,0
"Rasual Butler","IND",50,378,11,8,3,0.7272727272727273,1,1,7,1,0,0,1,0
"Ronnie Price","ORL",31,377,26,19,7,0.7307692307692307,6,2,13,1,1,0,0,0
"Toure' Murry","NYK",51,372,34,18,16,0.5294117647058824,6,3,12,11,1,0,1,0
"Leandro Barbosa","PHX",20,368,19,9,10,0.47368421052631576,5,1,4,1,2,0,2,0
"Alex Len","PHX",41,362,26,11,15,0.4230769230769231,6,0,5,3,4,3,0,1
"Meyers Leonard","POR",40,355,15,7,8,0.4666666666666667,3,0,4,3,1,0,0,0
"Aaron Gray","SAC",36,354,31,8,23,0.25806451612903225,1,1,7,2,3,1,0,0
"Jarvis Varnado","PHI",24,339,10,5,5,0.5,2,0,3,1,0,0,0,0
"Cole Aldrich","NYK",46,330,18,7,11,0.3888888888888889,5,1,2,1,3,0,0,0
"Eric Maynor","PHI",31,327,29,18,11,0.6206896551724138,4,4,14,5,1,0,0,0
"Landry Fields","TOR",30,322,11,6,5,0.5454545454545454,2,0,4,1,4,0,0,0
"Otto Porter Jr.","WAS",37,319,14,9,5,0.6428571428571429,2,2,7,1,1,0,0,0
"Josh Harrellson","DET",32,317,10,5,5,0.5,0,0,5,2,0,0,0,0
"MarShon Brooks","LAL",35,317,24,13,11,0.5416666666666666,7,2,6,0,6,0,0,1
"Darius Morris","MEM",27,313,27,12,15,0.4444444444444444,4,3,8,2,3,0,1,0
"Steve Nash","LAL",15,313,31,19,12,0.6129032258064516,5,1,14,8,2,0,0,0
"Derrick Rose","CHI",10,311,34,22,12,0.6470588235294118,12,5,10,5,0,0,1,0
"Chauncey Billups","DET",19,309,25,14,11,0.56,6,1,8,5,0,0,2,0
"Gal Mekel","DAL",31,292,31,16,15,0.5161290322580645,3,2,13,4,4,0,1,0
"Shabazz Muhammad","MIN",37,290,16,10,6,0.625,6,1,4,0,1,0,0,0
"Ben Gordon","CHA",19,279,21,12,9,0.5714285714285714,6,4,6,1,3,0,0,0
"Quincy Pondexter","MEM",15,270,15,6,9,0.4,2,1,4,2,2,0,1,0
"Tyshawn Taylor","BKN",23,270,31,17,14,0.5483870967741935,8,1,9,4,2,0,1,0
"Chris Copeland","IND",41,265,14,8,6,0.5714285714285714,3,1,5,2,3,0,0,0
"Roger Mason Jr.","MIA",25,260,9,4,5,0.4444444444444444,0,0,4,2,0,0,2,0
"Isaiah Canaan","HOU",22,252,21,12,9,0.5714285714285714,6,0,6,6,1,0,0,0
"Shannon Brown","NYK",29,251,18,7,11,0.3888888888888889,3,3,4,1,4,0,0,0
"Daniel Orton","PHI",22,251,18,9,9,0.5,5,1,4,0,2,0,0,0
"Chris Singleton","WAS",25,250,17,4,13,0.23529411764705882,3,1,1,1,4,1,1,0
"Antawn Jamison","LAC",22,247,7,1,6,0.14285714285714285,0,1,1,1,2,0,1,0
"Jorge Gutierrez","BKN",15,244,14,6,8,0.42857142857142855,1,1,5,2,1,0,2,0
"Jannero Pargo","CHA",29,242,26,16,10,0.6153846153846154,5,1,11,7,0,0,0,0
"Gigi Datome","DET",34,237,11,4,7,0.36363636363636365,1,0,3,3,3,0,0,0
"James Jones","MIA",20,236,4,2,2,0.5,1,0,1,0,2,0,0,0
"Carl Landry","SAC",18,233,9,4,5,0.4444444444444444,2,0,2,0,1,0,0,1
"Solomon Hill","IND",28,226,13,6,7,0.46153846153846156,2,1,4,2,2,0,0,1
"Mike Harris","UTA",20,225,11,5,6,0.45454545454545453,2,0,3,0,1,0,0,0
"Peyton Siva","DET",24,224,18,8,10,0.4444444444444444,1,2,7,3,3,0,0,0
"Lorenzo Brown","PHI",26,224,16,6,10,0.375,2,0,4,2,2,0,0,0
"Mike Muscala","ATL",20,215,12,6,6,0.5,5,0,1,1,0,1,0,1
"Greg Oden","MIA",23,212,12,4,8,0.3333333333333333,3,1,1,0,0,2,0,1
"Dionte Christmas","PHX",31,198,6,3,3,0.5,2,0,1,1,2,0,0,0
"Hasheem Thabeet","OKC",23,192,14,6,8,0.42857142857142855,4,1,2,0,0,0,0,0
"Arnett Moultrie","PHI",12,187,7,2,5,0.2857142857142857,1,1,1,1,0,0,0,0
"Joel Anthony","BOS",31,186,3,0,3,0,0,0,0,0,0,1,0,0
"Lou Amundson","CHI",19,185,15,4,11,0.26666666666666666,2,0,2,1,2,0,0,0
"Victor Claver","POR",21,184,11,5,6,0.45454545454545453,2,0,3,4,1,0,0,0
"Manny Harris","LAL",9,180,9,6,3,0.6666666666666666,2,0,4,0,0,0,1,0
"Charlie Villanueva","DET",20,180,7,4,3,0.5714285714285714,2,0,2,2,0,0,0,0
"Kobe Bryant","LAL",6,177,34,26,8,0.7647058823529411,2,1,24,6,0,0,0,0
"Jason Collins","BKN",22,172,7,2,5,0.2857142857142857,1,0,1,0,1,0,0,0
"Ian Clark","UTA",23,172,14,8,6,0.5714285714285714,0,1,8,0,1,0,2,0
"James Nunnally","PHI",13,165,7,4,3,0.5714285714285714,2,0,2,0,0,0,2,0
"Jamaal Franklin","MEM",21,161,11,5,6,0.45454545454545453,0,1,5,0,2,0,0,0
"Earl Watson","POR",24,161,17,13,4,0.7647058823529411,1,0,12,1,0,0,0,0
"Ronnie Brewer","CHI",24,160,2,2,0,1,0,0,2,0,0,0,0,0
"John Jenkins","ATL",13,158,11,7,4,0.6363636363636364,3,0,4,1,1,0,0,0
"Sergey Karasev","CLE",22,156,11,8,3,0.7272727272727273,0,0,8,2,0,0,0,0
"Tornike Shengelia","CHI",26,155,12,9,3,0.75,6,0,3,1,2,0,0,0
"Austin Daye","SAS",22,148,5,4,1,0.8,0,0,4,0,1,0,0,0
"Dwight Buycks","TOR",14,146,10,7,3,0.7,3,0,4,0,2,0,1,0
"Bernard James","DAL",30,146,10,5,5,0.5,5,0,0,0,0,1,1,0
"Nemanja Nedovic","GSW",24,142,13,11,2,0.8461538461538461,4,0,7,1,0,0,0,0
"Chris Babb","BOS",14,132,3,2,1,0.6666666666666666,0,0,2,0,0,0,0,0
"Chris Wright","MIL",8,125,5,2,3,0.4,1,0,1,1,0,1,0,0
"Julyan Stone","TOR",21,120,5,2,3,0.4,1,0,1,3,0,0,0,0
"Casper Ware","PHI",9,116,5,3,2,0.6,0,0,3,2,0,0,0,0
"Jamaal Tinsley","UTA",8,110,9,7,2,0.7777777777777778,0,0,7,1,0,0,0,0
"Glen Rice","WAS",11,109,9,6,3,0.6666666666666666,2,0,4,0,0,0,1,0
"Stephen Jackson","LAC",9,107,6,1,5,0.16666666666666666,0,1,1,2,2,0,0,0
"Greg Smith","HOU",11,100,5,0,5,0,0,0,0,0,0,0,0,0
"Allen Crabbe","POR",15,100,3,3,0,1,1,0,2,0,0,0,0,0
"AJ Price","MIN",28,99,7,4,3,0.5714285714285714,2,0,2,0,2,0,1,0
"Hilton Armstrong","GSW",14,97,6,1,5,0.16666666666666666,1,0,0,2,0,0,0,0
"Shavlik Randolph","PHX",14,95,5,2,3,0.4,1,0,1,0,0,1,0,0
"Ognjen Kuzmic","GSW",19,92,10,5,5,0.5,1,0,4,1,1,1,0,0
"Solomon Jones","ORL",11,85,2,0,2,0,0,0,0,0,1,0,0,0
"Jared Cunningham","SAC",13,80,2,0,2,0,0,0,0,1,0,0,0,0
"JaVale McGee","DEN",5,80,8,4,4,0.5,2,0,2,0,1,1,0,0
"Tony Mitchell","DET",21,79,4,1,3,0.25,0,1,1,1,0,0,0,0
"Mike James","CHI",11,77,5,4,1,0.8,1,0,3,1,0,0,0,0
"Troy Daniels","HOU",5,75,3,1,2,0.3333333333333333,0,0,1,2,0,0,0,0
"Hamady Ndiaye","SAC",14,74,3,1,2,0.3333333333333333,1,0,0,0,0,0,0,0
"Justin Hamilton","MIA",8,72,4,3,1,0.75,1,1,2,0,0,0,0,0
"Malcolm Thomas","UTA",8,63,9,4,5,0.4444444444444444,4,1,0,1,1,0,1,0
"Erik Murphy","CHI",24,62,2,2,0,1,2,0,0,0,0,0,0,0
"Viacheslav Kravtsov","PHX",20,59,6,2,4,0.3333333333333333,2,0,0,1,2,0,0,0
"Keith Bogans","BOS",6,55,1,0,1,0,0,0,0,0,0,0,0,0
"Damion James","SAS",5,50,1,1,0,1,0,0,1,0,0,0,0,0
"Othyus Jeffers","MIN",6,47,1,0,1,0,0,0,0,0,0,0,0,0
"Andris Biedrins","UTA",6,45,2,1,1,0.5,0,0,1,0,0,0,0,0
"Lance Thomas","NOP",5,42,2,1,1,0.5,1,0,0,0,0,1,0,0
"Carrick Felix","CLE",7,38,4,3,1,0.75,2,0,1,0,0,0,1,0
"Adonis Thomas","PHI",6,38,1,0,1,0,0,0,0,1,0,0,0,0
"Ryan Gomes","OKC",5,34,1,0,1,0,0,0,0,0,0,0,0,0
"Robert Covington","HOU",7,34,1,0,1,0,0,0,0,0,1,0,0,0
"Ricky Ledo","DAL",11,33,2,1,1,0.5,0,0,1,0,0,0,0,0
"Arinze Onuaku","CLE",5,30,1,1,0,1,0,0,1,0,0,0,0,0
"James Southerland","NOP",4,30,1,1,0,1,0,0,1,0,0,0,0,0
"Melvin Ely","NOP",2,27,0,0,0,0,0,0,0,0,0,0,0,0
"Josh Childress","NOP",4,24,1,1,0,1,1,0,0,0,0,0,0,0
"Josh Powell","HOU",1,19,1,0,1,0,0,0,0,0,0,0,0,0
"Reggie Williams","OKC",3,17,2,1,1,0.5,0,1,1,0,0,0,0,0
"Darius Johnson-Odom","PHI",3,15,2,2,0,1,1,0,1,0,0,0,0,0
"Vander Blue","BOS",3,15,2,1,1,0.5,1,0,0,0,0,0,1,0
"DJ Stephens","MIL",3,15,0,0,0,0,0,0,0,0,0,0,0,0
"Seth Curry","CLE",2,13,0,0,0,0,0,0,0,0,0,0,0,0
"Shane Edwards","CLE",2,12,1,0,1,0,0,0,0,0,0,0,1,0
"Mustafa Shakur","OKC",3,11,2,1,1,0.5,0,0,1,1,0,0,0,0
"Elias Harris","LAL",2,11,0,0,0,0,0,0,0,0,0,0,0,0
"Sasha Vujacic","LAC",2,10,3,2,1,0.6666666666666666,1,0,1,0,1,0,0,0
"DJ White","CHA",2,10,0,0,0,0,0,0,0,0,0,0,0,0
"Tony Mitchell","MIL",3,10,0,0,0,0,0,0,0,0,0,0,0,0
"Maalik Wayns","LAC",2,9,0,0,0,0,0,0,0,0,0,0,0,0
"Royce White","SAC",3,9,0,0,0,0,0,0,0,0,0,0,0,0
"Scotty Hopson","CLE",2,7,0,0,0,0,0,0,0,0,0,0,0,0
"Royal Ivey","OKC",2,5,0,0,0,0,0,0,0,0,0,0,0,0
"Dexter Pittman","ATL",2,3,0,0,0,0,0,0,0,0,0,0,0,0
"Chris Smith","NYK",2,2,0,0,0,0,0,0,0,0,0,0,0,0
"DeAndre Liggins","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,0
