"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"De'Anthony Melton","PHX",50,984,75,48,27,0.64,13,2,35,14,2,0,5,1
"Shabazz Napier","BKN",56,983,66,36,30,0.5454545454545454,12,8,24,16,1,0,0,0
"Danuel House Jr.","HOU",39,979,35,17,18,0.4857142857142857,8,6,9,4,1,0,0,0
"Ian Clark","NOP",60,973,58,36,22,0.6206896551724138,18,3,18,9,2,0,2,0
"Thon Maker","DET",64,972,33,12,21,0.36363636363636365,6,1,6,9,2,0,1,0
"Shaun Livingston","GSW",64,967,38,22,16,0.5789473684210527,4,0,18,7,1,0,0,0
"Elie Okobo","PHX",53,958,69,43,26,0.6231884057971014,6,1,37,9,8,0,2,0
"Jerian Grant","ORL",60,939,51,31,20,0.6078431372549019,5,4,26,8,3,0,0,0
"Jahlil Okafor","NOP",59,935,52,21,31,0.40384615384615385,17,2,4,1,7,6,1,1
"Dante Cunningham","SAS",64,928,22,16,6,0.7272727272727273,4,0,12,4,0,0,0,0
"Daniel Theis","BOS",66,908,33,10,23,0.30303030303030304,4,2,6,3,7,0,0,0
"Frank Ntilikina","NYK",43,904,56,33,23,0.5892857142857143,6,4,27,5,8,0,0,0
"Cheick Diallo","NOP",64,896,49,24,25,0.4897959183673469,13,3,11,3,3,1,2,1
"Chandler Hutchison","CHI",44,895,25,15,10,0.6,4,3,11,0,3,0,1,0
"D.J. Wilson","MIL",48,882,32,19,13,0.59375,3,4,16,0,2,0,1,0
"Solomon Hill","NOP",44,878,31,27,4,0.8709677419354839,9,0,18,0,0,0,1,0
"Zaza Pachulia","DET",68,878,57,16,41,0.2807017543859649,9,1,7,5,2,4,0,0
"Meyers Leonard","POR",61,878,42,19,23,0.4523809523809524,8,3,11,4,1,0,0,1
"Tyson Chandler","LAL",55,875,42,11,31,0.2619047619047619,3,2,8,0,0,4,1,0
"Patrick Patterson","OKC",63,861,22,12,10,0.5454545454545454,2,1,10,1,2,1,0,0
"CJ Miles","MEM",53,856,30,17,13,0.5666666666666667,6,0,11,5,0,0,2,0
"Antonio Blakeney","CHI",57,829,35,25,10,0.7142857142857143,12,3,13,0,4,0,3,0
"Dragan Bender","PHX",46,826,37,22,15,0.5945945945945946,9,0,13,5,2,0,1,1
"Aron Baynes","BOS",51,821,40,15,25,0.375,7,0,8,1,0,2,0,1
"Harry Giles III","SAC",58,820,73,39,34,0.5342465753424658,14,4,25,6,3,4,1,0
"Matthew Dellavedova","CLE",48,812,68,44,24,0.6470588235294118,5,3,39,17,1,0,1,0
"Willy Hernangomez","CHA",58,812,58,31,27,0.5344827586206896,14,2,17,2,5,1,0,0
"Omari Spellman","ATL",46,805,31,16,15,0.5161290322580645,4,3,12,3,0,0,2,1
"Bruno Caboclo","MEM",34,800,38,22,16,0.5789473684210527,10,3,12,4,1,0,1,0
"Dirk Nowitzki","DAL",51,795,18,11,7,0.6111111111111112,7,0,4,2,1,0,0,0
"Sam Dekker","WAS",47,789,24,9,15,0.375,5,4,4,1,4,0,2,0
"Jordan Bell","GSW",68,788,42,16,26,0.38095238095238093,8,4,8,9,3,2,1,0
"Luke Kornet","NYK",46,784,25,18,7,0.72,3,2,15,3,1,0,0,0
"Lance Thomas","NYK",46,783,23,9,14,0.391304347826087,4,2,5,4,2,0,2,0
"Bismack Biyombo","CHA",54,783,34,14,20,0.4117647058823529,3,2,11,0,3,2,0,1
"DeMarcus Cousins","GSW",30,771,72,33,39,0.4583333333333333,13,7,20,6,3,0,0,0
"Mo Bamba","ORL",47,766,43,20,23,0.46511627906976744,10,3,10,2,2,2,0,1
"Troy Daniels","PHX",51,760,27,14,13,0.5185185185185185,2,2,12,1,1,0,1,0
"Dwayne Bacon","CHA",43,759,18,7,11,0.3888888888888889,2,2,5,3,3,0,1,0
"Frank Kaminsky","CHA",47,755,41,19,22,0.4634146341463415,9,3,10,2,4,2,1,0
"J.J. Barea","DAL",38,752,72,48,24,0.6666666666666666,12,5,36,8,2,0,0,0
"Marcin Gortat","LAC",47,751,50,24,26,0.48,7,0,17,4,3,1,0,0
"Cristiano Felicio","CHI",60,746,33,14,19,0.42424242424242425,5,5,9,2,1,2,0,1
"Chasson Randle","WAS",49,743,43,25,18,0.5813953488372093,7,2,18,3,5,0,2,0
"Brandon Knight","CLE",39,737,30,14,16,0.4666666666666667,3,5,11,4,3,0,1,0
"Troy Brown Jr.","WAS",52,730,30,23,7,0.7666666666666667,11,2,12,2,1,0,0,0
"Kenneth Faried","HOU",37,728,33,19,14,0.5757575757575758,6,4,13,2,1,0,0,2
"Ivan Rabb","MEM",49,721,35,20,15,0.5714285714285714,10,2,10,1,3,2,1,2
"Treveon Graham","BKN",35,715,17,5,12,0.29411764705882354,1,1,4,2,1,0,5,0
"Cameron Payne","CLE",40,712,45,27,18,0.6,7,5,20,7,2,0,2,0
"Tyler Dorsey","MEM",48,698,27,12,15,0.4444444444444444,4,2,8,3,6,0,1,0
"Abdel Nader","OKC",61,694,26,10,16,0.38461538461538464,6,3,4,2,4,0,2,0
"Joakim Noah","MEM",42,693,50,28,22,0.56,12,1,16,3,5,0,0,1
"Boban Marjanovic","PHI",57,681,59,29,30,0.4915254237288136,13,1,16,4,1,7,0,0
"Furkan Korkmaz","PHI",48,679,25,16,9,0.64,7,1,9,2,4,0,0,0
"Devonte' Graham","CHA",46,676,30,17,13,0.5666666666666667,5,0,12,8,2,0,0,0
"Timothe Luwawu-Cabarrot","CHI",50,669,21,10,11,0.47619047619047616,5,4,5,1,0,0,2,0
"Dante Exum","UTA",42,664,52,33,19,0.6346153846153846,10,3,23,3,3,0,5,0
"Jerryd Bayless","MIN",34,657,32,23,9,0.71875,5,3,18,3,0,0,0,0
"Aaron Holiday","IND",50,646,40,27,13,0.675,8,2,19,4,3,0,0,0
"Khem Birch","ORL",50,643,20,9,11,0.45,2,2,7,2,0,0,0,1
"Gary Clark","HOU",51,641,7,6,1,0.8571428571428571,1,0,5,0,1,0,0,0
"Jonah Bolden","PHI",44,639,36,14,22,0.3888888888888889,2,0,12,8,1,0,1,1
"Jose Calderon","DET",48,632,35,23,12,0.6571428571428571,4,1,19,7,3,0,0,0
"Isaiah Canaan","MIL",30,628,35,24,11,0.6857142857142857,7,1,17,4,0,0,2,0
"Tyrone Wallace","LAC",62,628,36,20,16,0.5555555555555556,6,2,14,6,4,0,1,0
"Glenn Robinson III","DET",47,610,18,13,5,0.7222222222222222,6,3,7,0,2,0,0,0
"Thabo Sefolosha","UTA",50,609,25,12,13,0.48,5,3,7,2,5,0,1,0
"Kevin Love","CLE",22,598,42,26,16,0.6190476190476191,9,4,17,3,2,0,1,0
"Semi Ojeleye","BOS",56,594,19,9,10,0.47368421052631576,2,2,7,1,1,0,2,0
"Alex Abrines","OKC",31,588,14,8,6,0.5714285714285714,5,1,3,1,1,0,1,0
"Jevon Carter","MEM",39,577,33,18,15,0.5454545454545454,6,2,12,4,4,0,0,0
"Isaiah Briscoe","ORL",39,559,31,13,18,0.41935483870967744,1,3,12,7,1,0,2,0
"Nene","HOU",42,546,11,5,6,0.45454545454545453,1,1,4,0,0,0,0,0
"Wesley Johnson","WAS",38,534,18,10,8,0.5555555555555556,2,5,8,2,0,0,0,0
"Alex Caruso","LAL",25,531,42,29,13,0.6904761904761905,8,4,21,8,0,0,0,0
"Amir Johnson","PHI",51,529,45,20,25,0.4444444444444444,6,3,14,5,2,4,0,1
"Hamidou Diallo","OKC",51,526,23,8,15,0.34782608695652173,1,1,7,3,1,0,3,0
"TJ Leaf","IND",58,522,12,6,6,0.5,4,2,2,1,1,1,0,0
"Omri Casspi","MEM",36,520,23,10,13,0.43478260869565216,5,2,5,6,2,0,1,0
"Georges Niang","UTA",59,516,23,11,12,0.4782608695652174,1,2,10,4,3,0,1,0
"Keita Bates-Diop","MIN",30,503,14,9,5,0.6428571428571429,5,0,4,1,1,1,0,0
"Kosta Koufos","SAC",42,502,27,12,15,0.4444444444444444,4,3,8,2,1,0,0,0
"Marquese Chriss","CLE",43,499,36,13,23,0.3611111111111111,4,0,9,2,8,0,1,1
"Ian Mahinmi","WAS",34,498,21,7,14,0.3333333333333333,2,2,5,3,1,1,1,0
"Chandler Parsons","MEM",25,496,32,18,14,0.5625,4,0,14,10,0,0,0,0
"Corey Brewer","SAC",31,492,19,11,8,0.5789473684210527,3,1,8,1,3,0,1,0
"Greg Monroe","PHI",43,480,32,13,19,0.40625,11,2,2,7,3,1,0,0
"Raul Neto","UTA",37,474,35,25,10,0.7142857142857143,6,1,19,3,2,0,0,0
"Justin Anderson","ATL",48,463,23,11,12,0.4782608695652174,5,1,6,3,3,0,0,0
"Ryan Broekhoff","DAL",42,453,16,11,5,0.6875,2,1,9,0,1,0,2,0
"Moritz Wagner","LAL",43,446,39,24,15,0.6153846153846154,11,0,13,4,8,0,0,0
"Svi Mykhailiuk","DET",42,440,21,17,4,0.8095238095238095,5,0,12,1,1,0,2,0
"Jaron Blossomgame","CLE",27,439,11,6,5,0.5454545454545454,1,1,5,0,1,0,1,2
"Frank Mason","SAC",38,435,36,18,18,0.5,2,4,16,6,1,0,1,0
"Courtney Lee","DAL",34,428,14,7,7,0.5,1,0,6,2,1,0,1,0
"Jaylen Adams","ATL",34,428,28,18,10,0.6428571428571429,6,1,12,7,0,0,0,0
"Markelle Fultz","PHI",19,427,25,13,12,0.52,6,1,7,4,2,0,0,1
"Grayson Allen","UTA",38,416,32,14,18,0.4375,3,2,11,1,8,0,2,0
"Kadeem Allen","NYK",19,416,26,10,16,0.38461538461538464,4,2,6,7,3,0,0,0
"Donte DiVincenzo","MIL",27,411,19,10,9,0.5263157894736842,4,2,6,3,1,0,0,1
"Damian Jones","GSW",24,410,16,5,11,0.3125,2,0,3,1,1,1,0,0
"Jon Leuer","DET",41,402,23,7,16,0.30434782608695654,5,1,2,3,2,1,0,0
"Salah Mejri","DAL",36,399,21,10,11,0.47619047619047616,7,1,3,0,4,1,0,1
"Patrick McCaw","TOR",29,397,17,11,6,0.6470588235294118,4,0,7,2,1,0,2,0
"MarShon Brooks","MEM",29,387,21,12,9,0.5714285714285714,7,1,5,0,4,0,0,0
"Luol Deng","MIN",22,380,14,7,7,0.5,3,2,4,4,0,0,0,1
"Raymond Felton","OKC",33,379,14,8,6,0.5714285714285714,3,0,5,5,0,0,1,0
"Damion Lee","GSW",32,375,11,4,7,0.36363636363636365,1,0,3,2,2,0,0,0
"Michael Carter-Williams","ORL",28,372,20,10,10,0.5,2,1,8,4,4,0,0,0
"Johnathan Williams","LAL",24,372,16,5,11,0.3125,5,2,0,0,2,1,0,0
"Kyle O'Quinn","IND",45,371,30,14,16,0.4666666666666667,3,0,11,8,1,1,0,0
"Pau Gasol","MIL",30,361,16,13,3,0.8125,7,0,6,1,0,0,0,0
"Brad Wanamaker","BOS",36,343,19,12,7,0.631578947368421,2,1,10,3,2,0,0,0
"Channing Frye","CLE",36,341,13,7,6,0.5384615384615384,2,0,5,2,1,1,1,0
"John Jenkins","NYK",26,333,9,7,2,0.7777777777777778,0,0,7,1,0,0,0,0
"Jordan McRae","WAS",27,333,15,7,8,0.4666666666666667,4,1,3,2,0,0,2,0
"Dillon Brooks","MEM",18,330,19,11,8,0.5789473684210527,1,0,10,4,0,0,0,0
"Jarell Martin","ORL",42,328,11,2,9,0.18181818181818182,1,1,1,3,1,0,0,0
"Ryan Anderson","MIA",25,321,14,7,7,0.5,1,0,6,0,2,0,2,0
"Jerome Robinson","LAC",33,320,13,11,2,0.8461538461538461,0,1,11,1,0,0,0,0
"Ekpe Udoh","UTA",51,320,13,6,7,0.46153846153846156,4,2,2,0,1,0,0,0
"Sindarius Thornwell","LAC",64,313,20,11,9,0.55,3,2,8,3,3,0,1,0
"Troy Williams","SAC",21,312,9,3,6,0.3333333333333333,1,1,2,1,1,0,3,0
"Alex Poythress","ATL",21,305,13,1,12,0.07692307692307693,1,3,0,3,2,0,0,0
"Carmelo Anthony","HOU",10,294,8,3,5,0.375,1,0,2,0,0,0,0,0
"Quincy Pondexter","SAS",53,292,13,7,6,0.5384615384615384,1,1,6,1,1,0,1,0
"Robert Williams III","BOS",32,283,10,3,7,0.3,2,2,1,2,1,0,0,1
"Michael Beasley","LAL",26,277,27,14,13,0.5185185185185185,7,2,7,7,2,0,0,0
"Shake Milton","PHI",20,268,6,2,4,0.3333333333333333,2,0,0,1,0,0,2,0
"Cameron Reynolds","MIN",19,259,5,1,4,0.2,1,0,0,0,1,0,1,0
"Henry Ellenson","NYK",19,259,9,5,4,0.5555555555555556,3,0,2,3,0,0,0,0
"Julian Washburn","MEM",18,254,7,4,3,0.5714285714285714,2,0,2,0,1,0,2,0
"Guerschon Yabusele","BOS",41,251,15,3,12,0.2,0,1,3,3,3,0,0,0
"Christian Wood","NOP",21,250,17,10,7,0.5882352941176471,5,2,5,0,4,0,0,0
"Deonte Burton","OKC",32,240,9,5,4,0.5555555555555556,2,1,3,2,0,0,0,0
"Dwight Howard","WAS",9,230,16,4,12,0.25,3,2,1,4,1,1,0,0
"JR Smith","CLE",11,222,11,8,3,0.7272727272727273,1,0,7,2,0,0,0,0
"Isaiah Hartenstein","HOU",28,221,13,2,11,0.15384615384615385,1,0,1,2,1,2,0,0
"Brandon Sampson","CHI",14,214,12,7,5,0.5833333333333334,3,1,4,1,0,0,1,0
"Jalen Jones","CLE",16,214,8,5,3,0.625,2,1,3,0,2,0,0,0
"Lorenzo Brown","TOR",26,212,16,12,4,0.75,2,0,10,3,0,0,0,0
"Theo Pinson","BKN",18,211,18,12,6,0.6666666666666666,2,1,10,2,1,0,0,0
"Edmond Sumner","IND",23,210,10,4,6,0.4,1,0,3,1,2,0,1,0
"Daniel Hamilton","ATL",19,204,16,10,6,0.625,3,0,7,3,1,0,1,0
"Jacob Evans","GSW",30,204,11,9,2,0.8181818181818182,4,0,5,1,1,0,0,0
"Khyri Thomas","DET",26,195,4,3,1,0.75,2,0,1,0,0,0,0,0
"Deng Adel","CLE",19,194,6,4,2,0.6666666666666666,2,1,2,0,0,0,1,0
"Jason Smith","NOP",20,191,12,6,6,0.5,3,0,3,1,0,0,0,0
"John Henson","MIL",14,188,12,3,9,0.25,0,1,3,3,0,1,2,1
"Andrew Harrison","NOP",17,186,12,4,8,0.3333333333333333,0,0,4,3,4,0,0,0
"Isaiah Thomas","DEN",12,181,18,11,7,0.6111111111111112,3,1,8,3,2,0,1,0
"Caleb Swanigan","SAC",21,178,18,8,10,0.4444444444444444,5,0,3,0,2,1,1,0
"Skal Labissiere","POR",22,176,11,5,6,0.45454545454545453,1,1,4,0,2,0,0,0
"Yuta Watanabe","MEM",15,174,6,1,5,0.16666666666666666,0,2,1,1,2,0,0,0
"Miles Plumlee","ATL",18,173,10,7,3,0.7,2,2,5,0,1,0,0,0
"Walter Lemon Jr.","CHI",6,167,10,8,2,0.8,0,0,8,1,0,0,0,0
"Dairis Bertans","NOP",12,167,2,1,1,0.5,0,0,1,0,0,0,1,0
"Chris Boucher","TOR",28,163,7,3,4,0.42857142857142855,1,1,2,0,2,0,0,0
"Duncan Robinson","MIA",15,161,4,2,2,0.5,0,1,2,1,0,0,0,0
"Ben McLemore","SAC",19,158,5,2,3,0.4,0,1,2,0,1,0,0,1
"Johnathan Motley","LAC",22,156,16,5,11,0.3125,3,2,2,2,2,0,0,0
"Ron Baker","WAS",15,152,5,3,2,0.6,1,0,2,1,0,0,0,0
"Milos Teodosic","LAC",15,150,21,12,9,0.5714285714285714,3,0,9,6,3,0,0,0
"Ray Spalding","PHX",14,148,8,6,2,0.75,2,1,4,0,0,0,0,0
"Chimezie Metu","SAS",29,145,15,9,6,0.6,5,1,4,3,1,0,0,0
"Jemerrio Jones","LAL",6,143,5,2,3,0.4,1,1,1,1,1,0,0,0
"Anfernee Simons","POR",20,140,11,6,5,0.5454545454545454,5,1,1,2,1,0,0,0
"Andrew Bogut","GSW",11,134,8,4,4,0.5,2,0,2,1,0,1,0,0
"C.J. Williams","MIN",15,128,5,0,5,0,0,2,0,2,0,0,1,0
"JaKarr Sampson","CHI",4,127,4,2,2,0.5,1,0,1,0,0,0,0,1
"Quincy Acy","PHX",10,123,3,2,1,0.6666666666666666,1,0,1,0,0,0,0,0
"Rawle Alkins","CHI",10,120,8,3,5,0.375,2,2,1,0,1,0,2,0
"Isaac Bonga","LAL",22,120,6,4,2,0.6666666666666666,1,0,3,1,0,0,1,0
"Deyonta Davis","ATL",9,118,3,0,3,0,0,0,0,1,0,0,0,0
"Lonnie Walker IV","SAS",17,118,4,3,1,0.75,2,0,1,0,1,0,0,0
"Drew Eubanks","SAS",23,113,8,5,3,0.625,3,2,2,0,0,0,0,0
"Jared Terrell","MIN",14,111,10,7,3,0.7,1,1,6,2,0,0,0,0
"Zhaire Smith","PHI",6,111,6,3,3,0.5,0,2,3,0,0,0,1,0
"Gary Trent Jr.","POR",15,111,4,2,2,0.5,2,0,0,1,0,0,0,0
"Jodie Meeks","TOR",8,104,2,2,0,1,1,0,1,0,0,0,0,0
"Malachi Richardson","TOR",22,103,8,3,5,0.375,2,2,1,1,1,0,1,0
"James Nunnally","HOU",15,102,1,1,0,1,0,0,1,0,0,0,0,0
"Bonzie Colson","MIL",8,98,3,1,2,0.3333333333333333,1,0,0,0,1,0,0,0
"Devin Robinson","WAS",7,95,2,2,0,1,1,0,1,0,0,0,0,0
"Wade Baldwin IV","POR",16,94,14,7,7,0.5,2,1,5,4,1,0,0,0
"Tyler Lydon","DEN",25,94,4,1,3,0.25,0,0,1,0,0,0,0,0
"Tyler Zeller","MEM",6,93,4,1,3,0.25,1,0,0,1,0,0,0,0
"Daryl Macon","DAL",8,90,6,4,2,0.6666666666666666,0,0,4,0,1,0,0,0
"Naz Mitrou-Long","UTA",14,84,8,5,3,0.625,2,1,3,1,0,0,0,0
"Udonis Haslem","MIA",10,74,3,1,2,0.3333333333333333,0,0,1,0,0,0,1,0
"Jarred Vanderbilt","DEN",17,69,8,2,6,0.25,0,1,2,1,2,0,0,1
"Amile Jefferson","ORL",12,68,1,0,1,0,0,0,0,0,1,0,0,0
"Marcus Derrickson","GSW",11,67,3,2,1,0.6666666666666666,0,0,2,0,0,0,0,0
"Malcolm Miller","TOR",10,67,1,1,0,1,1,0,0,0,0,0,0,0
"Jimmer Fredette","PHX",6,65,5,0,5,0,0,0,0,0,4,0,0,0
"Alize Johnson","IND",14,64,0,0,0,0,0,0,0,0,0,0,0,0
"Jawun Evans","OKC",8,64,6,5,1,0.8333333333333334,1,0,4,1,0,0,0,0
"Billy Garrett","NYK",4,63,2,1,1,0.5,0,0,1,0,1,0,0,0
"Luc Mbah a Moute","LAC",4,61,2,0,2,0,0,0,0,0,0,0,2,0
"Brandon Goodwin","DEN",16,57,3,2,1,0.6666666666666666,1,0,1,1,0,0,0,0
"Isaac Humphries","ATL",5,56,0,0,0,0,0,0,0,0,0,0,0,0
"Jordan Loyd","TOR",12,55,2,2,0,1,2,0,0,0,0,0,0,0
"PJ Dozier","BOS",6,51,0,0,0,0,0,0,0,0,0,0,0,0
"BJ Johnson","SAC",7,49,2,0,2,0,0,1,0,0,0,0,1,0
"Mitchell Creek","MIN",5,47,1,1,0,1,0,0,1,0,0,0,0,0
"Davon Reed","IND",10,47,1,1,0,1,0,0,1,0,0,0,0,0
"Melvin Frazier Jr.","ORL",10,44,1,0,1,0,0,0,0,0,1,0,0,0
"Eric Moreland","TOR",5,43,5,4,1,0.8,0,0,4,0,0,1,0,0
"Haywood Highsmith","PHI",5,40,1,1,0,1,1,0,0,0,0,0,0,0
"Tyler Cavanaugh","UTA",11,39,1,0,1,0,0,1,0,0,0,0,0,0
"Demetrius Jackson","PHI",6,39,1,0,1,0,0,0,0,0,1,0,0,0
"Dzanan Musa","BKN",9,39,4,2,2,0.5,0,1,2,0,0,0,0,0
"Nick Young","DEN",4,37,2,1,1,0.5,0,0,1,0,1,0,0,0
"Thomas Welsh","DEN",11,36,1,1,0,1,1,0,0,0,0,0,0,0
"Tony Bradley","UTA",3,36,3,0,3,0,0,0,0,0,0,0,0,0
"Chris Chiozza","HOU",7,33,1,1,0,1,0,0,1,0,0,0,0,0
"Isaiah Hicks","NYK",3,32,1,1,0,1,0,0,1,0,0,0,0,0
"Jaylen Morris","MIL",4,28,1,1,0,1,1,0,0,0,0,0,0,0
"Dusty Hannahs","MEM",2,26,1,0,1,0,0,0,0,0,0,0,0,0
"RJ Hunter","BOS",1,26,0,0,0,0,0,0,0,0,0,0,0,0
"Alan Williams","BKN",5,26,1,1,0,1,0,0,1,0,0,0,0,0
