"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"Cole Aldrich","NYK",60,976,59,30,29,0.5084745762711864,5,2,25,10,5,1,0,0
"Thabo Sefolosha","ATL",52,976,38,18,20,0.47368421052631576,11,5,7,6,4,0,1,0
"CJ McCollum","POR",62,973,48,36,12,0.75,11,4,25,4,1,0,0,0
"Alexis Ajinca","NOP",68,956,69,30,39,0.43478260869565216,19,10,11,2,5,3,1,1
"Kevin Garnett","MIN",47,952,46,20,26,0.43478260869565216,4,0,16,4,3,1,0,0
"Willie Green","ORL",52,951,48,34,14,0.7083333333333334,8,2,26,5,3,0,0,0
"Isaiah Canaan","PHI",47,938,62,31,31,0.5,8,5,23,18,3,0,2,0
"Lou Amundson","NYK",53,937,62,28,34,0.45161290322580644,11,4,17,8,3,1,0,2
"Matt Bonner","SAS",72,935,11,7,4,0.6363636363636364,4,0,3,1,1,0,0,0
"Elijah Millsap","UTA",47,924,67,36,31,0.5373134328358209,14,3,22,8,4,1,1,0
"Kevin Durant","OKC",27,913,74,54,20,0.7297297297297297,20,1,34,10,1,0,0,0
"David Lee","GSW",49,904,49,28,21,0.5714285714285714,14,0,14,9,3,1,0,0
"Glen Davis","LAC",74,904,39,13,26,0.3333333333333333,7,3,6,2,3,0,0,0
"Alec Burks","UTA",27,899,52,34,18,0.6538461538461539,6,3,28,1,3,0,2,0
"Tony Wroten","PHI",30,895,113,60,53,0.5309734513274337,20,6,40,23,8,0,1,0
"Anthony Bennett","MIN",57,894,36,16,20,0.4444444444444444,8,3,8,2,7,0,0,0
"Mirza Teletovic","BKN",40,892,53,31,22,0.5849056603773585,19,3,12,4,4,0,2,0
"Terrence Jones","HOU",33,889,37,17,20,0.4594594594594595,11,2,6,6,0,0,0,2
"Jason Maxiell","CHA",61,878,29,10,19,0.3448275862068966,6,0,4,5,3,0,1,0
"Shabazz Muhammad","MIN",38,866,35,19,16,0.5428571428571428,7,3,12,3,1,0,0,0
"Drew Gooden","WAS",51,864,28,17,11,0.6071428571428571,4,0,13,4,2,1,1,0
"Joey Dorsey","HOU",69,854,41,12,29,0.2926829268292683,4,0,8,3,1,5,0,1
"Meyers Leonard","POR",55,847,39,8,31,0.20512820512820512,4,4,4,3,3,5,3,0
"Dewayne Dedmon","ORL",59,845,51,19,32,0.37254901960784315,9,1,10,3,3,3,0,6
"Nick Calathes","MEM",58,838,61,39,22,0.639344262295082,4,6,35,8,2,0,0,0
"Shelvin Mack","ATL",55,833,49,35,14,0.7142857142857143,11,4,24,6,1,0,1,0
"Ish Smith","PHI",55,831,78,51,27,0.6538461538461539,22,6,29,14,1,0,0,0
"Luke Babbitt","NOP",63,830,26,20,6,0.7692307692307693,8,1,12,1,1,0,1,0
"Chris Copeland","IND",49,827,59,33,26,0.559322033898305,14,0,19,8,6,1,0,0
"Jon Leuer","MEM",63,824,35,26,9,0.7428571428571429,6,1,20,3,3,1,0,0
"Kyle O'Quinn","ORL",51,824,55,26,29,0.4727272727272727,3,2,23,8,6,0,0,0
"Nikola Pekovic","MIN",31,815,41,17,24,0.4146341463414634,10,2,7,1,4,2,0,0
"Patty Mills","SAS",51,801,35,22,13,0.6285714285714286,10,3,12,2,3,0,1,0
"Thomas Robinson","PHI",54,798,59,22,37,0.3728813559322034,12,4,10,11,2,4,0,2
"Aaron Gordon","ORL",47,797,38,17,21,0.4473684210526316,7,3,10,1,6,0,0,0
"Kostas Papanikolaou","HOU",43,795,55,43,12,0.7818181818181819,13,1,30,4,2,0,0,0
"Ben Gordon","ORL",56,790,55,31,24,0.5636363636363636,11,6,20,8,2,0,1,0
"Andrea Bargnani","NYK",29,785,42,26,16,0.6190476190476191,14,1,12,5,2,0,0,0
"Markel Brown","BKN",47,781,27,17,10,0.6296296296296297,6,4,11,3,2,0,0,0
"Alexey Shved","NYK",42,767,48,33,15,0.6875,10,3,23,7,2,0,0,0
"Reggie Evans","SAC",47,764,45,22,23,0.4888888888888889,10,2,12,5,0,2,0,0
"Robbie Hummel","MIN",45,742,18,12,6,0.6666666666666666,2,0,10,0,0,0,0,1
"Adreian Payne","MIN",32,740,44,19,25,0.4318181818181818,10,3,9,2,6,0,0,2
"Jabari Parker","MIL",25,739,47,30,17,0.6382978723404256,16,2,14,3,6,0,3,0
"Garrett Temple","WAS",52,735,34,20,14,0.5882352941176471,4,0,16,7,0,1,1,0
"Marcus Thornton","PHX",48,721,27,19,8,0.7037037037037037,7,2,12,1,2,0,1,0
"Gary Harris","DEN",55,719,38,15,23,0.39473684210526316,5,1,10,0,4,0,10,0
"Justin Hamilton","MIN",41,713,26,16,10,0.6153846153846154,5,1,11,1,0,2,0,1
"Hedo Turkoglu","LAC",62,704,29,18,11,0.6206896551724138,7,0,11,8,2,0,1,0
"Mike Miller","CLE",52,701,23,14,9,0.6086956521739131,1,2,13,2,0,0,0,0
"Ricky Rubio","MIN",22,692,64,46,18,0.71875,9,4,37,12,0,0,0,0
"PJ Hairston","CHA",45,687,22,11,11,0.5,4,2,7,2,1,0,3,0
"Allen Crabbe","POR",51,683,15,6,9,0.4,1,1,5,3,4,0,0,0
"Luke Ridnour","ORL",47,683,38,28,10,0.7368421052631579,10,2,18,4,1,0,1,0
"Charlie Villanueva","DAL",64,678,28,15,13,0.5357142857142857,7,2,8,5,2,0,1,1
"Maurice Harkless","ORL",45,674,27,16,11,0.5925925925925926,5,1,11,3,1,0,0,0
"Travis Wear","NYK",51,672,35,23,12,0.6571428571428571,9,3,14,4,2,0,1,0
"James Jones","CLE",57,669,13,9,4,0.6923076923076923,3,0,6,1,0,0,2,0
"Alonzo Gee","POR",54,661,33,17,16,0.5151515151515151,7,2,10,2,5,0,4,0
"Justin Holiday","GSW",59,657,29,21,8,0.7241379310344828,5,0,16,1,0,0,3,0
"Cleanthony Early","NYK",39,647,40,23,17,0.575,5,4,18,5,4,0,1,0
"Anderson Varejao","CLE",26,636,35,14,21,0.4,8,3,6,9,1,1,0,0
"Jeremy Lamb","OKC",47,633,27,17,10,0.6296296296296297,3,1,14,3,2,0,0,0
"Perry Jones III","OKC",43,631,24,11,13,0.4583333333333333,5,3,6,1,3,0,0,0
"Henry Walker","MIA",24,628,24,7,17,0.2916666666666667,2,0,5,4,4,0,1,0
"Joel Freeland","POR",48,617,23,15,8,0.6521739130434783,9,1,6,2,2,1,0,0
"TJ Warren","PHX",40,614,27,11,16,0.4074074074074074,4,3,7,4,2,0,1,0
"Danny Granger","MIA",30,613,24,13,11,0.5416666666666666,9,3,4,1,2,1,3,0
"Tyler Johnson","MIA",32,603,30,19,11,0.6333333333333333,12,1,7,3,0,0,2,0
"Phil Pressey","BOS",50,600,41,18,23,0.43902439024390244,6,4,12,13,1,0,0,0
"Dorell Wright","POR",48,592,18,14,4,0.7777777777777778,3,2,11,2,0,0,0,0
"Nate Robinson","LAC",42,591,30,13,17,0.43333333333333335,2,2,11,7,2,0,1,0
"Larry Sanders","MIL",27,586,28,9,19,0.32142857142857145,5,1,4,2,5,3,2,1
"Jabari Brown","LAL",19,568,32,22,10,0.6875,11,3,11,2,0,0,1,0
"Sergey Karasev","BKN",32,555,24,10,14,0.4166666666666667,1,4,9,4,3,0,0,0
"Lorenzo Brown","MIN",29,549,30,17,13,0.5666666666666667,6,1,11,8,1,0,2,0
"Samuel Dalembert","NYK",32,544,39,19,20,0.48717948717948717,7,3,12,7,0,2,1,0
"Furkan Aldemir","PHI",41,541,17,9,8,0.5294117647058824,5,2,4,1,0,0,0,0
"Archie Goodwin","PHX",41,535,48,31,17,0.6458333333333334,11,3,20,3,3,0,1,0
"Cory Jefferson","BKN",50,531,20,14,6,0.7,9,2,5,1,0,1,0,0
"Jordan Farmar","LAC",36,529,32,19,13,0.59375,7,0,12,9,0,0,1,0
"Chris Johnson","UTA",29,527,15,7,8,0.4666666666666667,2,0,5,2,2,0,3,0
"Jimmer Fredette","NOP",50,509,33,21,12,0.6363636363636364,11,1,10,9,1,0,1,0
"Michael Beasley","MIA",24,505,37,21,16,0.5675675675675675,4,2,17,4,3,0,1,0
"E'Twaun Moore","CHI",56,504,14,8,6,0.5714285714285714,1,2,7,2,0,0,1,0
"Festus Ezeli","GSW",46,504,32,13,19,0.40625,9,2,4,2,1,3,0,1
"Mike Muscala","ATL",40,502,21,6,15,0.2857142857142857,5,3,1,2,1,1,1,0
"Joe Harris","CLE",51,493,27,10,17,0.37037037037037035,3,1,7,3,1,0,5,0
"Andrew Nicholson","ORL",40,492,24,12,12,0.5,3,0,9,4,0,1,0,0
"Elton Brand","ATL",36,486,18,8,10,0.4444444444444444,4,0,4,5,1,0,0,0
"Mitch McGary","OKC",32,485,31,17,14,0.5483870967741935,10,3,7,1,1,0,0,2
"Spencer Dinwiddie","DET",34,455,33,16,17,0.48484848484848486,3,2,13,3,0,0,0,0
"Ryan Hollins","SAC",46,441,25,12,13,0.48,7,1,5,0,1,2,0,0
"Jeffery Taylor","CHA",29,430,19,10,9,0.5263157894736842,5,1,5,3,4,0,0,0
"Brandon Davies","BKN",27,423,29,20,9,0.6896551724137931,4,1,16,2,1,1,1,0
"Kendall Marshall","MIL",28,417,35,27,8,0.7714285714285715,2,1,25,3,0,1,2,0
"Jason Richardson","PHI",19,416,16,13,3,0.8125,3,0,10,2,0,0,0,0
"Tyler Ennis","MIL",33,411,42,32,10,0.7619047619047619,7,1,25,4,2,0,1,0
"Erick Green","DEN",43,410,14,5,9,0.35714285714285715,1,1,4,3,1,0,1,0
"Joel Anthony","DET",48,406,12,2,10,0.16666666666666666,1,1,1,2,0,0,0,0
"Troy Daniels","CHA",47,397,20,13,7,0.65,4,0,9,3,0,0,1,0
"Jerome Jordan","BKN",44,383,22,12,10,0.5454545454545454,5,0,7,2,3,2,0,0
"Jeff Ayres","SAS",51,383,26,13,13,0.5,4,1,9,3,1,0,0,0
"Johnny O'Bryant III","MIL",34,368,25,11,14,0.44,7,2,4,3,2,1,0,0
"Greg Smith","DAL",42,363,11,4,7,0.36363636363636365,1,0,3,0,1,0,1,0
"Kyle Anderson","SAS",33,358,10,6,4,0.6,1,1,5,0,1,0,0,0
"Martell Webster","WAS",32,352,22,19,3,0.8636363636363636,8,0,11,1,0,0,2,0
"Austin Daye","ATL",34,344,23,11,12,0.4782608695652174,4,1,7,4,2,0,1,0
"Reggie Bullock","PHX",36,338,8,6,2,0.75,0,0,6,0,2,0,0,0
"James Young","BOS",31,332,5,4,1,0.8,0,0,4,0,1,0,0,0
"Sebastian Telfair","OKC",16,327,18,10,8,0.5555555555555556,3,0,7,3,2,0,0,0
"AJ Price","PHX",26,323,14,10,4,0.7142857142857143,4,0,6,3,1,0,0,0
"Doug McDermott","CHI",36,321,17,5,12,0.29411764705882354,1,0,4,3,4,0,2,0
"Darius Morris","BKN",38,299,21,18,3,0.8571428571428571,5,1,13,1,0,0,0,0
"John Jenkins","ATL",24,297,8,6,2,0.75,3,1,3,0,1,0,0,0
"Josh McRoberts","MIA",17,296,22,13,9,0.5909090909090909,3,1,10,5,0,0,0,1
"Gerald Wallace","BOS",32,286,18,9,9,0.5,2,1,7,4,0,0,1,1
"Raymond Felton","DAL",29,281,18,9,9,0.5,2,2,7,5,1,0,0,0
"John Lucas III","DET",21,272,16,12,4,0.75,4,0,8,3,0,0,0,0
"Brandon Rush","GSW",33,271,11,6,5,0.5454545454545454,2,1,4,0,0,0,0,0
"John Salmons","NOP",21,270,5,4,1,0.8,2,0,2,1,0,0,0,0
"Joffrey Lauvergne","DEN",24,268,22,13,9,0.5909090909090909,4,0,9,1,0,1,0,1
"Jeremy Evans","UTA",38,266,5,2,3,0.4,1,0,1,0,1,0,0,0
"Nick Johnson","HOU",28,262,19,7,12,0.3684210526315789,1,2,6,1,3,0,0,0
"Glenn Robinson III","PHI",35,261,11,5,6,0.45454545454545453,3,1,2,1,1,0,0,0
"Jeff Withey","NOP",37,259,12,6,6,0.5,4,0,2,1,0,0,0,0
"Noah Vonleh","CHA",25,259,11,6,5,0.5454545454545454,3,0,3,1,3,0,0,0
"JaVale McGee","PHI",23,256,18,8,10,0.4444444444444444,3,2,5,1,3,1,0,0
"Chuck Hayes","TOR",29,255,9,6,3,0.6666666666666666,2,0,4,0,0,1,0,0
"Jordan Adams","MEM",30,248,14,8,6,0.5714285714285714,4,1,4,0,1,0,2,0
"Nate Wolters","NOP",21,247,13,8,5,0.6153846153846154,3,0,5,2,2,0,1,0
"Ricky Ledo","NYK",17,244,26,18,8,0.6923076923076923,6,1,12,1,1,0,1,0
"Tim Frazier","POR",11,239,25,15,10,0.6,6,1,9,5,2,0,0,0
"Dwight Powell","DAL",29,236,11,6,5,0.5454545454545454,4,1,2,1,1,0,1,0
"Larry Drew II","PHI",12,219,25,9,16,0.36,2,0,7,14,0,0,1,0
"Landry Fields","TOR",26,216,8,5,3,0.625,2,0,3,1,1,0,0,0
"Jeff Adrien","MIN",17,215,9,3,6,0.3333333333333333,1,0,2,0,2,0,0,0
"Gigi Datome","BOS",21,209,9,5,4,0.5555555555555556,2,2,3,0,0,0,0,0
"Devyn Marble","ORL",16,208,9,6,3,0.6666666666666666,0,0,6,0,2,0,1,0
"Francisco Garcia","HOU",14,200,10,6,4,0.6,2,1,4,0,2,0,0,0
"Cartier Martin","DET",23,198,5,1,4,0.2,1,1,0,0,0,0,1,0
"Steve Novak","OKC",35,197,5,3,2,0.6,1,1,2,0,0,0,1,0
"Malcolm Thomas","PHI",17,194,13,9,4,0.6923076923076923,5,0,4,1,1,0,0,0
"Ian Clark","DEN",30,192,9,7,2,0.7777777777777778,2,2,5,0,0,0,0,0
"DeJuan Blair","WAS",29,180,13,7,6,0.5384615384615384,3,0,4,1,1,1,0,0
"Toney Douglas","NOP",12,177,10,6,4,0.6,1,1,5,1,0,0,0,0
"Jorge Gutierrez","MIL",20,174,12,4,8,0.3333333333333333,0,1,4,2,1,0,1,0
"JaMychal Green","MEM",24,164,14,4,10,0.2857142857142857,0,0,4,2,1,0,0,2
"Bryce Cotton","UTA",15,159,12,8,4,0.6666666666666666,1,3,7,1,0,0,0,0
"Bernard James","DAL",16,158,6,3,3,0.5,3,0,0,0,0,1,0,0
"Earl Barron","PHX",16,143,5,2,3,0.4,0,1,2,1,0,0,0,0
"James Michael McAdoo","GSW",15,137,6,5,1,0.8333333333333334,3,0,2,0,0,0,0,0
"Ekpe Udoh","LAC",33,128,7,4,3,0.5714285714285714,2,0,2,1,0,0,0,0
"Nazr Mohammed","CHI",23,128,7,3,4,0.42857142857142855,0,1,3,1,0,0,0,0
"Shavlik Randolph","BOS",21,126,3,1,2,0.3333333333333333,1,0,0,0,1,0,0,0
"Jarnell Stokes","MEM",19,126,7,3,4,0.42857142857142855,2,1,1,1,0,0,0,0
"Dahntay Jones","LAC",33,123,1,0,1,0,0,1,0,0,0,0,0,0
"Dwight Buycks","LAL",6,123,12,8,4,0.6666666666666666,1,1,7,1,1,0,0,0
"Jordan Hamilton","LAC",14,122,4,3,1,0.75,0,0,3,0,0,0,0,0
"Quincy Miller","DET",10,120,5,3,2,0.6,2,0,1,0,1,0,0,0
"Brendan Haywood","CLE",22,119,10,5,5,0.5,3,0,2,1,2,1,0,0
"Elliot Williams","NOP",13,119,4,3,1,0.75,0,0,3,1,0,0,0,0
"Shayne Whittington","IND",20,108,5,1,4,0.2,1,0,0,0,2,1,0,0
"Reggie Williams","SAS",20,105,2,1,1,0.5,0,1,1,0,0,0,0,0
"Kenyon Martin","MIL",11,104,3,1,2,0.3333333333333333,0,0,1,0,0,0,0,1
"Chris Douglas-Roberts","LAC",12,102,0,0,0,0,0,0,0,0,0,0,0,0
"CJ Wilcox","LAC",21,101,10,8,2,0.8,3,0,5,1,0,0,0,0
"Earl Clark","BKN",10,93,6,2,4,0.3333333333333333,2,0,0,1,1,0,0,0
"Paul George","IND",6,91,12,4,8,0.3333333333333333,2,1,2,3,0,0,0,0
"Clint Capela","HOU",11,90,5,4,1,0.8,1,0,3,0,0,0,0,0
"Jared Cunningham","LAC",19,89,7,5,2,0.7142857142857143,1,1,4,0,0,0,0,0
"Shannon Brown","MIA",5,89,4,3,1,0.75,2,0,1,0,0,0,0,0
"Jack Cooley","UTA",16,87,3,0,3,0,0,0,0,0,0,0,0,0
"Xavier Henry","LAL",9,86,3,1,2,0.3333333333333333,0,1,1,0,0,0,0,0
"Victor Claver","POR",10,76,4,1,3,0.25,1,0,0,3,0,0,0,0
"Zoran Dragic","MIA",16,75,5,2,3,0.4,0,0,2,1,2,0,0,0
"Vander Blue","LAL",2,74,6,3,3,0.5,0,0,3,1,0,0,2,0
"Jannero Pargo","CHA",9,73,3,2,1,0.6666666666666666,0,1,2,0,0,0,0,0
"Ognjen Kuzmic","GSW",16,72,5,3,2,0.6,0,0,3,0,1,0,0,0
"Sean Kilpatrick","MIN",4,72,2,0,2,0,0,0,0,1,0,0,0,0
"Drew Gordon","PHI",9,71,8,4,4,0.5,3,0,1,0,0,0,1,0
"Will Cherry","CLE",8,69,4,1,3,0.25,0,0,1,2,0,0,0,0
"Arinze Onuaku","MIN",6,68,2,0,2,0,0,0,0,0,0,0,0,1
"Will Bynum","WAS",7,67,8,7,1,0.875,1,0,6,0,0,0,0,0
"Greg Stiemsma","TOR",17,66,7,3,4,0.42857142857142855,1,1,2,1,0,0,0,1
"Russ Smith","MEM",12,65,12,4,8,0.3333333333333333,1,2,3,3,1,0,0,0
"Cameron Bairstow","CHI",18,63,3,0,3,0,0,0,0,0,1,2,0,0
"Lester Hudson","LAC",5,56,3,3,0,1,0,0,3,0,0,0,0,0
"Grant Jerrett","UTA",8,51,3,3,0,1,1,0,2,0,0,0,0,0
"Gal Mekel","NOP",4,43,2,1,1,0.5,0,0,1,1,0,0,0,0
"Darius Miller","NOP",5,43,1,0,1,0,0,0,0,1,0,0,0,0
"Glen Rice","WAS",5,43,2,0,2,0,0,0,0,0,0,0,0,0
"Andrei Kirilenko","BKN",7,36,1,0,1,0,0,1,0,0,0,0,0,0
"Jerel McNeal","PHX",6,36,5,5,0,1,2,0,3,0,0,0,0,0
"David Stockton","SAC",3,33,4,4,0,1,2,0,2,0,0,0,0,0
"Patrick Christopher","UTA",4,29,1,1,0,1,0,0,1,0,0,0,0,0
"Bruno Caboclo","TOR",8,23,4,3,1,0.75,2,1,1,0,0,0,0,0
"Lucas Nogueira","TOR",6,23,2,0,2,0,0,0,0,0,0,0,0,0
"Miroslav Raduljica","MIN",5,23,2,1,1,0.5,0,0,1,0,0,0,0,0
"Andre Dawkins","MIA",4,22,1,0,1,0,0,0,0,0,0,0,0,0
"Ronny Turiaf","MIN",2,19,0,0,0,0,0,0,0,0,0,0,0,0
"Toure' Murry","WAS",5,18,4,3,1,0.75,2,0,1,1,0,0,0,0
"Alex Kirk","CLE",5,14,0,0,0,0,0,0,0,0,0,0,0,0
"Julius Randle","LAL",1,14,1,1,0,1,0,0,1,0,0,0,0,0
"Jamaal Franklin","DEN",3,13,3,1,2,0.3333333333333333,0,0,1,1,0,0,0,0
"Seth Curry","PHX",2,8,0,0,0,0,0,0,0,0,0,0,0,0
"David Wear","SAC",2,7,0,0,0,0,0,0,0,0,0,0,0,0
"Tyrus Thomas","MEM",2,7,0,0,0,0,0,0,0,0,0,0,0,0
"Kalin Lucas","MEM",1,6,0,0,0,0,0,0,0,0,0,0,0,0
"Jerrelle Benimon","UTA",2,3,1,1,0,1,1,0,0,0,0,0,0,0
"Sim Bhullar","SAC",3,3,0,0,0,0,0,0,0,0,0,0,0,0
"Eric Moreland","SAC",3,2,0,0,0,0,0,0,0,0,0,0,0,0
"Malcolm Lee","PHI",1,2,0,0,0,0,0,0,0,0,0,0,0,0
