"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"Anthony Morrow","OKC",68,926,17,11,6,0.6470588235294118,3,1,8,2,0,0,0,0
"James Johnson","TOR",57,926,54,30,24,0.5555555555555556,17,5,13,6,6,0,1,0
"Thomas Robinson","BKN",71,916,69,31,38,0.4492753623188406,16,3,15,14,3,4,2,2
"Sasha Vujacic","NYK",61,908,44,26,18,0.5909090909090909,8,5,18,2,5,0,2,0
"David Lee","DAL",55,903,66,39,27,0.5909090909090909,21,4,18,8,1,0,1,0
"Josh Smith","HOU",55,880,77,46,31,0.5974025974025974,10,2,36,16,5,2,0,0
"Quincy Acy","SAC",59,876,27,9,18,0.3333333333333333,4,2,5,3,6,1,0,0
"Miles Plumlee","MIL",61,870,40,18,22,0.45,6,3,12,2,6,0,1,2
"Marcelo Huertas","LAL",53,869,80,60,20,0.75,10,1,50,10,4,0,0,0
"Brandon Jennings","ORL",48,868,57,38,19,0.6666666666666666,8,6,30,8,2,0,0,0
"Solomon Hill","IND",59,866,33,17,16,0.5151515151515151,5,2,12,8,2,0,1,0
"Tim Hardaway Jr.","ATL",51,864,23,12,11,0.5217391304347826,4,3,8,3,1,0,0,0
"Tyler Johnson","MIA",36,863,47,30,17,0.6382978723404256,7,5,23,3,1,0,2,1
"Alexis Ajinca","NOP",59,861,54,27,27,0.5,16,3,11,4,2,4,0,1
"Johnny O'Bryant III","MIL",66,857,31,16,15,0.5161290322580645,6,5,10,1,2,2,0,0
"Chris Johnson","UTA",70,857,40,20,20,0.5,8,1,12,4,4,0,4,0
"Luke Babbitt","NOP",47,845,23,13,10,0.5652173913043478,8,0,5,2,2,0,0,0
"Kris Humphries","ATL",53,835,38,19,19,0.5,8,3,11,5,4,0,3,1
"Marreese Speights","GSW",72,832,66,32,34,0.48484848484848486,21,4,11,4,5,3,1,1
"Andrew Nicholson","ORL",56,823,41,18,23,0.43902439024390244,9,0,9,4,3,3,0,0
"Pablo Prigioni","LAC",59,823,49,35,14,0.7142857142857143,7,1,28,9,0,0,0,0
"Jonathon Simmons","SAS",55,813,53,27,26,0.5094339622641509,9,4,18,3,6,1,2,0
"Gary Neal","WAS",40,807,29,15,14,0.5172413793103449,8,4,7,2,3,0,0,0
"Cole Aldrich","LAC",60,800,64,26,38,0.40625,9,6,17,4,7,2,0,0
"Alec Burks","UTA",31,797,51,27,24,0.5294117647058824,8,4,19,2,5,0,2,0
"DeMarre Carroll","TOR",26,786,28,21,7,0.75,10,2,11,0,1,0,1,0
"Justin Holiday","CHI",53,772,39,25,14,0.6410256410256411,6,3,19,6,1,0,1,0
"Festus Ezeli","GSW",46,770,38,20,18,0.5263157894736842,8,1,12,2,2,2,0,0
"Tyreke Evans","NOP",25,765,73,41,32,0.5616438356164384,16,5,25,9,7,0,2,0
"Kyle O'Quinn","NYK",65,764,61,29,32,0.47540983606557374,7,2,22,7,8,1,0,0
"Amar'e Stoudemire","MIA",52,762,47,19,28,0.40425531914893614,11,4,8,5,3,4,5,1
"Mo Williams","CLE",41,748,57,28,29,0.49122807017543857,7,4,21,12,4,0,2,0
"Tim Frazier","NOP",51,741,65,36,29,0.5538461538461539,17,7,19,13,2,0,0,0
"Norman Powell","TOR",49,725,32,16,16,0.5,6,1,10,0,7,0,4,0
"James Anderson","SAC",51,721,42,20,22,0.47619047619047616,6,6,14,3,2,0,4,1
"Tyler Zeller","BOS",60,710,46,21,25,0.45652173913043476,12,4,9,1,8,1,1,1
"Beno Udrih","MIA",44,708,53,38,15,0.7169811320754716,11,2,27,6,3,0,1,0
"Dewayne Dedmon","ORL",58,705,32,13,19,0.40625,6,0,7,2,0,6,0,2
"Mike Dunleavy","CHI",31,703,26,19,7,0.7307692307692307,2,2,17,1,1,0,2,0
"Richaun Holmes","PHI",51,702,32,15,17,0.46875,9,1,6,6,2,0,1,1
"Nick Collison","OKC",59,699,50,30,20,0.6,6,1,24,5,4,1,1,1
"Cameron Payne","OKC",57,698,44,24,20,0.5454545454545454,5,3,19,6,4,0,5,0
"Seth Curry","SAC",44,692,36,15,21,0.4166666666666667,2,4,13,8,4,0,1,0
"Kelly Oubre Jr.","WAS",63,671,34,16,18,0.47058823529411764,8,5,8,1,5,0,2,0
"Charlie Villanueva","DAL",62,665,31,14,17,0.45161290322580644,4,3,10,2,1,0,4,0
"Jeff Withey","UTA",51,658,28,12,16,0.42857142857142855,5,0,7,3,1,1,1,1
"C.J. Watson","ORL",33,656,25,11,14,0.44,2,1,9,6,3,0,1,0
"Tyler Ennis","MIL",46,654,46,31,15,0.6739130434782609,6,4,25,4,2,0,3,0
"Justin Anderson","DAL",55,647,24,16,8,0.6666666666666666,6,0,10,1,4,0,1,0
"Joakim Noah","CHI",29,635,52,24,28,0.46153846153846156,4,1,20,15,2,3,0,3
"Andrea Bargnani","BKN",46,634,26,12,14,0.46153846153846156,6,1,6,1,4,1,1,0
"Kirk Hinrich","ATL",46,631,30,21,9,0.7,4,1,17,2,0,0,3,0
"Sean Kilpatrick","BKN",31,616,31,22,9,0.7096774193548387,10,1,12,1,0,0,1,0
"Rondae Hollis-Jefferson","BKN",29,615,26,15,11,0.5769230769230769,6,4,9,1,0,0,2,0
"Shabazz Napier","ORL",55,600,46,26,20,0.5652173913043478,5,5,21,9,2,0,0,0
"Anthony Brown","LAL",29,599,15,10,5,0.6666666666666666,4,2,6,2,1,0,0,0
"Josh McRoberts","MIA",42,595,30,19,11,0.6333333333333333,5,2,14,3,1,0,0,0
"Metta World Peace","LAL",35,590,15,7,8,0.4666666666666667,2,1,5,2,1,0,1,0
"Tiago Splitter","ATL",36,580,24,12,12,0.5,6,1,6,1,1,0,0,1
"Ian Clark","GSW",66,578,43,32,11,0.7441860465116279,14,4,18,3,2,0,0,0
"Tyus Jones","MIN",37,573,33,26,7,0.7878787878787878,5,0,21,6,0,0,0,0
"Carl Landry","PHI",36,569,22,9,13,0.4090909090909091,4,4,5,1,3,1,0,0
"Mike Muscala","ATL",60,565,27,15,12,0.5555555555555556,4,2,11,5,2,0,0,0
"Kevin Garnett","MIN",38,556,16,5,11,0.3125,1,0,4,2,0,1,0,0
"Jusuf Nurkic","DEN",32,547,55,27,28,0.4909090909090909,17,3,10,4,2,3,0,0
"Donatas Motiejunas","HOU",37,547,44,25,19,0.5681818181818182,6,5,19,7,0,2,1,0
"Kendrick Perkins","NOP",37,542,41,19,22,0.4634146341463415,9,1,10,1,6,1,1,0
"Kevin Seraphin","NYK",48,526,43,20,23,0.46511627906976744,9,3,11,4,5,0,1,1
"Glenn Robinson III","IND",45,508,18,13,5,0.7222222222222222,5,1,8,2,1,0,1,0
"Boban Marjanovic","SAS",54,508,29,17,12,0.5862068965517241,8,1,9,0,4,2,0,1
"Sonny Weems","PHI",43,498,41,25,16,0.6097560975609756,2,1,23,6,5,0,3,0
"Tarik Black","LAL",39,496,22,14,8,0.6363636363636364,10,1,4,0,2,0,0,0
"Anderson Varejao","GSW",53,496,22,8,14,0.36363636363636365,2,3,6,2,2,2,0,0
"Adreian Payne","MIN",52,486,36,20,16,0.5555555555555556,9,1,11,3,2,1,2,0
"John Jenkins","PHX",43,480,27,17,10,0.6296296296296297,5,2,12,1,4,0,1,0
"Troy Daniels","CHA",43,476,24,15,9,0.625,7,2,8,3,0,0,2,0
"Ray McCallum","MEM",41,474,24,12,12,0.5,1,1,11,7,1,0,2,0
"Jason Thompson","TOR",47,471,15,6,9,0.4,2,1,4,1,0,0,1,0
"Brian Roberts","POR",51,470,23,16,7,0.6956521739130435,4,0,12,5,0,0,0,0
"Ryan Kelly","LAL",36,470,18,9,9,0.5,6,3,3,2,0,0,0,1
"James Jones","CLE",48,463,13,6,7,0.46153846153846156,1,0,5,3,0,0,0,0
"Andre Miller","SAS",39,461,37,28,9,0.7567567567567568,7,2,21,6,0,0,0,0
"Greivis Vasquez","MIL",23,460,40,23,17,0.575,4,0,19,8,2,0,0,0
"Ryan Hollins","MEM",37,460,24,6,18,0.25,2,4,4,2,0,2,0,0
"JJ Hickson","WAS",35,436,25,15,10,0.6,5,0,10,0,2,1,0,1
"Rasual Butler","SAS",46,431,8,5,3,0.625,0,1,5,2,0,0,0,0
"Reggie Bullock","DET",37,429,8,3,5,0.375,1,0,2,0,0,0,2,0
"Willie Reed","BKN",39,426,16,9,7,0.5625,5,2,4,1,0,1,0,0
"Jared Cunningham","MIL",44,410,21,13,8,0.6190476190476191,7,1,6,3,0,0,0,0
"Chris Andersen","MEM",27,403,9,6,3,0.6666666666666666,2,0,4,0,0,0,0,1
"Kendall Marshall","PHI",30,400,43,24,19,0.5581395348837209,5,2,19,12,0,2,0,0
"Sergey Karasev","BKN",40,399,22,18,4,0.8181818181818182,5,1,13,3,0,0,0,0
"Salah Mejri","DAL",34,397,23,11,12,0.4782608695652174,6,0,5,2,2,1,0,1
"Lamar Patterson","ATL",35,395,23,9,14,0.391304347826087,4,4,5,6,4,0,0,0
"Joe Young","IND",41,383,33,21,12,0.6363636363636364,7,1,14,4,0,0,2,0
"Darrun Hilliard","DET",38,383,19,7,12,0.3684210526315789,2,1,5,2,4,1,1,0
"Jarell Martin","MEM",27,380,19,10,9,0.5263157894736842,5,1,5,1,0,0,0,0
"Montrezl Harrell","HOU",39,379,17,9,8,0.5294117647058824,2,2,7,0,0,2,0,1
"Mike Miller","DEN",46,373,17,10,7,0.5882352941176471,0,1,10,2,0,0,0,0
"JaVale McGee","DAL",34,370,21,4,17,0.19047619047619047,2,3,2,3,3,1,0,2
"Michael Beasley","HOU",20,363,24,13,11,0.5416666666666666,4,1,9,3,3,0,0,1
"Chris McCullough","BKN",24,362,15,5,10,0.3333333333333333,4,1,1,2,2,0,1,0
"Tyler Hansbrough","CHA",44,343,12,4,8,0.3333333333333333,2,1,2,0,2,0,0,2
"James Ennis III","NOP",22,328,19,12,7,0.631578947368421,9,2,3,1,0,0,0,2
"Cristiano Felicio","CHI",31,321,13,7,6,0.5384615384615384,5,1,2,1,2,0,0,0
"Robert Sacre","LAL",25,320,12,4,8,0.3333333333333333,1,2,3,0,0,1,0,1
"RJ Hunter","BOS",36,314,11,9,2,0.8181818181818182,2,0,7,0,0,0,0,0
"Terry Rozier","BOS",39,311,19,15,4,0.7894736842105263,7,2,8,1,0,0,0,0
"Axel Toupane","DEN",21,305,6,5,1,0.8333333333333334,1,1,4,0,0,0,0,0
"Drew Gooden","WAS",30,305,13,9,4,0.6923076923076923,3,0,6,1,2,0,1,0
"Jordan Hamilton","NOP",11,304,17,11,6,0.6470588235294118,5,3,6,2,1,0,0,0
"Kostas Papanikolaou","DEN",26,294,21,15,6,0.7142857142857143,3,1,12,3,0,0,1,0
"Jordan Farmar","MEM",12,291,18,11,7,0.6111111111111112,2,1,9,3,0,0,1,0
"Phil Pressey","PHX",23,283,33,21,12,0.6363636363636364,3,1,18,8,1,0,1,0
"Bryce Dejean-Jones","NOP",14,279,11,4,7,0.36363636363636365,0,1,4,2,4,0,0,0
"Damjan Rudez","MIN",33,277,13,5,8,0.38461538461538464,0,1,5,2,0,0,1,0
"Henry Sims","BKN",14,263,12,4,8,0.3333333333333333,1,1,3,2,0,2,0,0
"James Michael McAdoo","GSW",41,262,16,8,8,0.5,3,2,5,0,0,0,0,0
"Udonis Haslem","MIA",37,260,5,1,4,0.2,0,1,1,0,0,0,0,0
"Jeremy Evans","DAL",30,251,7,4,3,0.5714285714285714,1,1,3,0,1,0,0,0
"Devyn Marble","ORL",28,249,7,4,3,0.5714285714285714,3,0,1,0,2,0,0,0
"Xavier Munford","MEM",14,244,15,6,9,0.4,3,1,3,3,1,0,1,0
"KJ McDaniels","HOU",37,235,17,8,9,0.47058823529411764,2,1,6,0,4,0,0,0
"Delon Wright","TOR",27,229,16,8,8,0.5,2,1,6,4,1,0,0,0
"Elton Brand","PHI",17,225,11,8,3,0.7272727272727273,4,1,4,0,0,0,1,0
"Lucas Nogueira","TOR",29,225,11,4,7,0.36363636363636365,2,2,2,0,0,1,1,0
"DeJuan Blair","WAS",29,218,15,6,9,0.4,1,0,5,1,0,0,0,0
"Brandan Wright","MEM",12,212,10,2,8,0.2,1,1,1,2,0,0,0,2
"Matt Bonner","SAS",30,206,3,2,1,0.6666666666666666,1,0,1,1,0,0,0,0
"Michael Kidd-Gilchrist","CHA",7,205,8,1,7,0.125,0,3,1,0,1,0,1,0
"Lou Amundson","NYK",29,204,15,7,8,0.4666666666666667,4,0,3,2,2,0,0,0
"James Young","BOS",29,199,5,0,5,0,0,1,0,1,1,0,0,0
"Jordan McRae","CLE",22,196,15,9,6,0.6,2,2,7,0,1,0,1,0
"Alan Anderson","WAS",13,192,2,2,0,1,0,0,2,0,0,0,0,0
"Greg Smith","MIN",18,192,7,6,1,0.8571428571428571,3,0,3,0,0,0,0,0
"Caron Butler","SAC",17,176,3,2,1,0.6666666666666666,1,0,1,1,0,0,0,0
"Elijah Millsap","UTA",20,173,9,7,2,0.7777777777777778,3,0,4,0,1,0,0,0
"Briante Weber","MIA",7,169,9,8,1,0.8888888888888888,1,0,7,1,0,0,0,0
"CJ Wilcox","LAC",23,167,2,1,1,0.5,0,1,1,0,0,0,0,0
"Spencer Dinwiddie","DET",12,159,7,4,3,0.5714285714285714,0,1,4,1,0,0,1,0
"Damien Inglis","MIL",20,156,11,5,6,0.45454545454545453,1,0,4,3,3,0,0,0
"Nikola Pekovic","MIN",12,156,9,4,5,0.4444444444444444,3,0,1,0,0,1,0,0
"Chris Copeland","MIL",24,156,6,3,3,0.5,1,1,2,0,1,0,0,0
"Cleanthony Early","NYK",17,154,9,4,5,0.4444444444444444,1,1,3,4,0,0,0,0
"Jarell Eddie","WAS",26,147,1,1,0,1,1,0,0,0,0,0,0,0
"Christian Wood","PHI",17,145,2,1,1,0.5,1,0,0,0,0,0,0,0
"Tony Wroten","PHI",8,144,29,12,17,0.41379310344827586,1,4,11,5,3,0,1,0
"Pat Connaughton","POR",34,143,10,8,2,0.8,3,1,5,1,0,0,0,0
"Chris Kaman","POR",16,112,8,4,4,0.5,1,0,3,2,0,0,0,0
"Jeff Ayres","LAC",17,107,6,1,5,0.16666666666666666,0,0,1,0,0,0,0,0
"Cameron Bairstow","CHI",18,103,4,2,2,0.5,1,1,1,0,0,0,0,0
"Orlando Johnson","NOP",7,102,4,4,0,1,1,0,3,0,0,0,0,0
"Joel Anthony","DET",19,96,2,1,1,0.5,0,0,1,0,0,0,0,0
"Sasha Kaun","CLE",25,95,7,2,5,0.2857142857142857,1,0,1,1,3,0,0,0
"Aaron Harrison","CHA",21,93,4,0,4,0,0,0,0,1,2,0,1,0
"Anthony Bennett","TOR",19,84,4,1,3,0.25,1,0,0,2,0,0,0,0
"Tibor Pleiss","UTA",12,82,8,2,6,0.25,1,0,1,0,0,2,0,0
"Edy Tavares","ATL",11,73,5,3,2,0.6,2,0,1,0,0,1,1,0
"Mitch McGary","OKC",20,72,7,4,3,0.5714285714285714,1,1,3,0,2,0,0,0
"Alex Stepheson","MEM",8,72,0,0,0,0,0,0,0,0,0,0,0,0
"Alan Williams","PHX",10,68,6,2,4,0.3333333333333333,1,0,1,0,0,0,0,0
"Russ Smith","MEM",15,66,7,3,4,0.42857142857142855,0,1,3,2,0,0,1,0
"Jorge Gutierrez","CHA",12,63,6,5,1,0.8333333333333334,2,0,3,1,0,0,0,0
"Lorenzo Brown","PHX",8,61,9,4,5,0.4444444444444444,1,1,3,1,1,0,0,0
"Jordan Mickey","BOS",16,57,1,1,0,1,0,0,1,0,0,0,0,0
"Josh Huestis","OKC",5,55,3,3,0,1,1,0,2,0,0,0,0,0
"Cory Jefferson","PHX",7,50,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew Goudelock","HOU",8,50,7,5,2,0.7142857142857143,1,0,4,1,1,0,0,0
"Eric Moreland","SAC",8,48,3,1,2,0.3333333333333333,1,0,0,2,0,0,0,0
"Elliot Williams","MEM",5,45,1,0,1,0,0,0,0,1,0,0,0,0
"Steve Novak","MIL",10,44,1,1,0,1,0,0,1,0,0,0,0,0
"Jodie Meeks","DET",3,43,1,0,1,0,0,1,0,0,0,0,0,0
"Bruno Caboclo","TOR",6,43,4,2,2,0.5,0,1,2,1,0,0,0,0
"Dahntay Jones","CLE",1,42,0,0,0,0,0,0,0,0,0,0,0,0
"Erick Green","UTA",9,42,0,0,0,0,0,0,0,0,0,0,0,0
"Luis Montero","POR",12,42,4,2,2,0.5,1,0,1,2,0,0,0,0
"Shayne Whittington","IND",7,41,5,1,4,0.2,1,0,0,0,1,0,1,0
"Bryce Cotton","MEM",8,39,5,3,2,0.6,1,1,2,1,0,0,0,0
"Cliff Alexander","POR",8,36,1,1,0,1,1,0,0,0,0,0,0,0
"Justin Harper","DET",5,35,2,1,1,0.5,0,0,1,1,0,0,0,0
"Branden Dawson","LAC",6,29,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Appling","ORL",5,27,3,3,0,1,1,0,2,0,0,0,0,0
"Duje Dukan","SAC",1,24,0,0,0,0,0,0,0,0,0,0,0,0
"Chuck Hayes","HOU",2,24,3,2,1,0.6666666666666666,1,0,1,0,0,0,0,0
"Nate Robinson","NOP",2,23,0,0,0,0,0,0,0,0,0,0,0,0
"Kevon Looney","GSW",5,21,1,0,1,0,0,0,0,0,0,0,1,0
"Nazr Mohammed","OKC",5,19,3,0,3,0,0,1,0,0,1,0,0,0
"Jarnell Stokes","MIA",7,19,0,0,0,0,0,0,0,0,0,0,0,0
"Jimmer Fredette","NYK",6,18,2,1,1,0.5,1,1,0,0,0,0,0,0
"Joe Harris","CLE",5,15,1,0,1,0,0,0,0,1,0,0,0,0
"Jordan Adams","MEM",2,15,2,2,0,1,2,0,0,0,0,0,0,0
"JJ O'Brien","UTA",2,6,0,0,0,0,0,0,0,0,0,0,0,0
"Thanasis Antetokounmpo","NYK",2,6,0,0,0,0,0,0,0,0,0,0,0,0
"Sam Dekker","HOU",3,6,0,0,0,0,0,0,0,0,0,0,0,0
"Rakeem Christmas","IND",1,6,0,0,0,0,0,0,0,0,0,0,0,0
"Coty Clarke","BOS",3,6,1,1,0,1,0,0,1,0,0,0,0,0
