"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"Rudy Gay","SAC",30,1013,74,49,25,0.6621621621621622,20,5,29,7,3,0,0,0
"C.J. Watson","ORL",62,1012,47,33,14,0.7021276595744681,8,4,25,7,1,0,0,0
"Bobby Portis","CHI",64,1000,37,12,25,0.32432432432432434,4,4,8,2,6,1,1,0
"Taurean Prince","ATL",59,981,61,34,27,0.5573770491803278,6,4,28,8,5,0,1,0
"Joffrey Lauvergne","CHI",70,980,56,28,28,0.5,8,0,20,9,2,6,0,4
"Denzel Valentine","CHI",57,976,49,27,22,0.5510204081632653,5,4,22,11,3,0,2,0
"Semaj Christon","OKC",64,973,43,24,19,0.5581395348837209,5,2,19,5,5,0,0,1
"Lance Thomas","NYK",46,968,25,9,16,0.36,3,1,6,5,6,0,0,0
"Leandro Barbosa","PHX",67,963,48,32,16,0.6666666666666666,11,3,21,8,1,0,2,0
"Mario Hezonja","ORL",65,960,58,36,22,0.6206896551724138,12,5,24,9,4,0,1,0
"Michael Beasley","MIL",56,935,66,34,32,0.5151515151515151,18,7,16,7,8,1,0,1
"Al Jefferson","IND",66,931,33,16,17,0.48484848484848486,9,2,7,2,3,0,0,2
"Salah Mejri","DAL",73,905,40,14,26,0.35,6,3,8,1,3,0,0,0
"Aaron Brooks","IND",65,894,66,44,22,0.6666666666666666,13,5,31,11,2,0,2,0
"Khris Middleton","MIL",29,889,65,44,21,0.676923076923077,8,2,36,5,3,0,1,0
"Jeremy Lin","BKN",36,883,86,57,29,0.6627906976744186,19,7,38,14,4,0,0,0
"Lavoy Allen","IND",61,871,29,22,7,0.7586206896551724,6,1,16,2,0,1,0,0
"Pascal Siakam","TOR",55,859,33,18,15,0.5454545454545454,8,2,10,2,2,1,2,1
"Ron Baker","NYK",52,857,56,41,15,0.7321428571428571,10,3,31,6,1,0,1,0
"David West","GSW",68,854,78,41,37,0.5256410256410257,13,4,28,11,4,1,2,0
"Michael Carter-Williams","CHI",45,846,66,39,27,0.5909090909090909,11,2,28,10,3,0,4,0
"Paul Zipser","CHI",44,843,40,21,19,0.525,9,2,12,6,6,0,0,1
"Juan Hernangomez","DEN",62,842,31,16,15,0.5161290322580645,10,1,6,3,6,0,1,0
"Mike Dunleavy","ATL",53,841,28,16,12,0.5714285714285714,4,2,12,6,1,0,2,0
"Ramon Sessions","CHA",50,811,46,33,13,0.717391304347826,10,3,23,5,3,0,1,0
"Wesley Johnson","LAC",68,810,18,12,6,0.6666666666666666,3,3,9,2,0,0,1,0
"Davis Bertans","SAS",67,807,32,17,15,0.53125,4,3,13,5,2,0,0,1
"Derrick Williams","CLE",50,804,28,10,18,0.35714285714285715,4,7,6,5,1,0,0,0
"Spencer Hawes","MIL",54,797,49,24,25,0.4897959183673469,6,0,18,8,1,3,1,0
"Ed Davis","POR",46,789,37,17,20,0.4594594594594595,9,1,8,3,0,4,0,0
"Tyreke Evans","SAC",40,788,61,32,29,0.5245901639344263,8,2,24,12,4,0,1,0
"Joel Embiid","PHI",31,786,117,54,63,0.46153846153846156,37,4,17,12,14,0,1,0
"DeAndre Liggins","DAL",62,776,42,17,25,0.40476190476190477,3,3,14,6,6,0,3,0
"Tyus Jones","MIN",60,774,38,26,12,0.6842105263157895,7,3,19,6,2,0,0,0
"J.J. Barea","DAL",35,771,63,46,17,0.7301587301587301,8,2,38,12,0,0,1,0
"Hollis Thompson","NOP",40,752,11,3,8,0.2727272727272727,1,1,2,2,0,0,1,0
"JaVale McGee","GSW",77,739,40,17,23,0.425,10,4,7,3,1,4,1,0
"Jodie Meeks","ORL",36,737,36,26,10,0.7222222222222222,7,0,19,5,1,0,3,0
"Tomas Satoransky","WAS",57,719,38,26,12,0.6842105263157895,11,1,15,5,3,0,1,0
"Anthony Morrow","CHI",49,714,6,3,3,0.5,1,1,2,1,1,0,0,0
"Alan Williams","PHX",47,708,38,7,31,0.18421052631578946,2,2,5,2,0,1,1,0
"Trey Burke","WAS",57,703,48,27,21,0.5625,8,5,19,9,2,0,1,0
"Rodney Stuckey","IND",39,696,53,35,18,0.660377358490566,16,3,19,4,1,0,1,0
"Kris Humphries","ATL",56,689,28,13,15,0.4642857142857143,6,4,7,2,1,0,1,1
"Roy Hibbert","DEN",48,682,32,13,19,0.40625,7,3,6,1,1,2,0,0
"Chandler Parsons","MEM",34,675,24,13,11,0.5416666666666666,3,3,10,5,0,0,0,0
"Alec Burks","UTA",42,653,35,15,20,0.42857142857142855,7,2,8,7,1,0,1,0
"Omri Casspi","MIN",36,642,29,14,15,0.4827586206896552,9,7,5,2,1,0,1,0
"Darrell Arthur","DEN",41,638,36,18,18,0.5,5,3,13,6,0,1,2,0
"Jakob Poeltl","TOR",54,626,29,10,19,0.3448275862068966,4,1,6,1,2,2,0,0
"Justise Winslow","MIA",18,625,33,18,15,0.5454545454545454,5,3,13,8,0,0,1,0
"Skal Labissiere","SAC",33,612,37,25,12,0.6756756756756757,14,2,11,2,4,0,0,0
"Ivica Zubac","LAL",38,609,30,18,12,0.6,7,2,11,3,1,0,1,0
"Isaiah Canaan","CHI",39,592,21,10,11,0.47619047619047616,1,5,9,2,1,0,1,0
"Tyler Ennis","LAL",53,588,45,30,15,0.6666666666666666,4,2,26,2,3,0,2,0
"Alexis Ajinca","NOP",39,584,31,12,19,0.3870967741935484,6,0,6,2,3,2,0,3
"Andrew Bogut","CLE",27,583,43,21,22,0.4883720930232558,4,0,17,6,0,1,0,0
"Brandon Bass","LAC",52,577,29,15,14,0.5172413793103449,10,1,5,3,2,0,1,0
"Marcus Thornton","WAS",33,575,25,12,13,0.48,8,2,4,3,1,0,0,0
"Dragan Bender","PHX",43,574,32,17,15,0.53125,7,2,10,2,4,1,2,0
"Thon Maker","MIL",57,562,17,10,7,0.5882352941176471,2,0,8,2,1,0,0,0
"Thomas Robinson","LAL",48,560,47,23,24,0.48936170212765956,9,3,14,6,0,0,1,1
"Beno Udrih","DET",39,560,36,31,5,0.8611111111111112,9,2,22,1,2,0,0,0
"Kevin Seraphin","IND",49,559,29,14,15,0.4827586206896552,7,1,7,1,5,6,1,0
"Jarell Martin","MEM",42,558,28,12,16,0.42857142857142855,5,4,7,4,0,0,1,0
"Quincy Acy","BKN",38,558,21,11,10,0.5238095238095238,5,1,6,0,1,0,1,0
"Troy Williams","HOU",30,557,32,20,12,0.625,7,0,13,4,3,0,1,0
"Ian Mahinmi","WAS",31,555,34,9,25,0.2647058823529412,4,4,5,3,3,2,1,0
"Derrick Jones Jr.","PHX",32,545,13,7,6,0.5384615384615384,2,0,5,1,1,0,0,0
"Jose Calderon","ATL",41,539,41,31,10,0.7560975609756098,4,0,27,6,0,0,2,0
"Gerald Green","BOS",47,538,25,17,8,0.68,7,1,10,1,3,0,0,0
"Cole Aldrich","MIN",62,531,17,5,12,0.29411764705882354,4,2,1,0,2,0,1,0
"Tyler Zeller","BOS",51,525,20,12,8,0.6,2,1,10,1,0,0,0,0
"Nicolas Brussino","DAL",54,521,26,14,12,0.5384615384615384,3,2,11,5,1,0,3,0
"Shabazz Napier","POR",53,512,41,26,15,0.6341463414634146,12,6,14,5,2,0,0,0
"KJ McDaniels","BKN",49,506,29,19,10,0.6551724137931034,8,2,11,2,2,0,0,0
"Miles Plumlee","CHA",45,485,30,13,17,0.43333333333333335,8,4,5,2,1,2,0,0
"Omer Asik","NOP",31,482,14,7,7,0.5,3,0,4,3,1,1,0,0
"Donatas Motiejunas","NOP",34,479,30,19,11,0.6333333333333333,9,1,10,5,1,0,0,1
"Okaro White","MIA",35,471,18,5,13,0.2777777777777778,1,4,4,0,3,0,0,0
"Reggie Bullock","DET",31,467,10,6,4,0.6,1,0,5,0,1,1,1,0
"Cameron Payne","CHI",31,462,29,17,12,0.5862068965517241,6,1,11,6,0,0,1,0
"Luis Scola","BKN",36,461,34,19,15,0.5588235294117647,9,1,10,4,0,0,0,0
"Rashad Vaughn","MIL",41,459,14,10,4,0.7142857142857143,5,0,5,1,2,0,1,0
"James Michael McAdoo","GSW",52,457,19,10,9,0.5263157894736842,4,0,6,4,0,0,0,0
"Kevon Looney","GSW",53,447,17,7,10,0.4117647058823529,3,3,4,0,1,1,0,0
"Brandan Wright","MEM",28,447,10,6,4,0.6,4,0,2,2,0,1,0,0
"Delon Wright","TOR",27,446,25,16,9,0.64,8,0,8,3,3,0,0,0
"Jordan Crawford","NOP",19,442,25,14,11,0.56,4,1,10,5,0,0,1,0
"Jeff Withey","UTA",51,432,14,5,9,0.35714285714285715,2,0,3,2,2,0,0,0
"Brian Roberts","CHA",41,416,26,13,13,0.5,2,4,11,7,0,0,1,0
"Sasha Vujacic","NYK",42,408,16,10,6,0.625,2,1,8,1,0,0,1,0
"Wade Baldwin IV","MEM",33,405,39,20,19,0.5128205128205128,8,0,12,10,2,0,2,0
"David Nwaba","LAL",20,397,11,9,2,0.8181818181818182,4,1,5,1,0,0,0,0
"Toney Douglas","MEM",24,394,21,14,7,0.6666666666666666,3,0,11,2,3,0,1,0
"Kay Felder","CLE",42,386,30,15,15,0.5,4,4,11,1,4,0,0,0
"Kyle Singler","OKC",32,385,11,5,6,0.45454545454545453,2,1,3,1,2,0,1,0
"Jordan McRae","CLE",37,383,14,7,7,0.5,4,2,3,2,0,0,2,0
"Josh McRoberts","MIA",22,381,23,14,9,0.6086956521739131,5,1,9,4,2,0,0,0
"Darrun Hilliard","DET",39,381,28,16,12,0.5714285714285714,4,2,12,5,1,0,2,0
"James Jones","CLE",48,380,10,6,4,0.6,1,0,5,3,0,0,0,0
"DeAndre' Bembry","ATL",38,371,16,10,6,0.625,3,2,7,2,0,0,0,0
"Lance Stephenson","IND",18,362,26,17,9,0.6538461538461539,3,2,14,1,0,0,0,0
"Georgios Papagiannis","SAC",22,355,24,13,11,0.5416666666666666,8,2,5,2,2,2,0,1
"Raul Neto","UTA",40,346,15,8,7,0.5333333333333333,2,3,6,1,0,0,0,0
"Andrew Nicholson","BKN",38,342,17,8,9,0.47058823529411764,5,2,3,0,1,2,0,0
"Maurice Ndour","NYK",32,331,12,9,3,0.75,2,0,7,1,1,0,1,0
"Dejounte Murray","SAS",38,321,38,25,13,0.6578947368421053,9,3,16,4,0,0,1,0
"Pat Connaughton","POR",39,316,17,10,7,0.5882352941176471,1,0,9,2,1,0,2,0
"Damjan Rudez","ORL",45,314,9,6,3,0.6666666666666666,0,0,6,1,1,0,0,0
"Alan Anderson","LAC",30,308,7,3,4,0.42857142857142855,1,1,2,1,1,0,0,0
"Chasson Randle","NYK",26,299,19,10,9,0.5263157894736842,2,3,8,3,0,0,0,0
"Fred VanVleet","TOR",36,294,15,8,7,0.5333333333333333,2,2,6,2,0,0,1,0
"Boban Marjanovic","DET",35,293,10,5,5,0.5,3,0,2,0,0,2,0,1
"Sheldon Mac","WAS",30,287,5,3,2,0.6,1,0,2,0,1,0,0,0
"Bryn Forbes","SAS",36,285,11,6,5,0.5454545454545454,2,1,4,1,2,0,0,0
"Paul Pierce","LAC",25,277,16,9,7,0.5625,4,0,5,2,4,0,0,0
"Anthony Bennett","BKN",23,264,12,9,3,0.75,3,0,6,0,1,0,0,0
"Jake Layman","POR",35,249,11,5,6,0.45454545454545453,4,2,1,1,0,0,1,0
"Deyonta Davis","MEM",36,238,8,2,6,0.25,1,1,1,0,0,0,1,0
"Marcelo Huertas","LAL",23,237,19,15,4,0.7894736842105263,2,0,13,3,1,0,0,0
"Wayne Selden","MEM",14,236,12,5,7,0.4166666666666667,4,1,1,3,0,0,1,0
"Shawn Long","PHI",17,234,13,5,8,0.38461538461538464,5,0,0,1,1,0,0,0
"Jonathan Gibson","DAL",17,231,21,10,11,0.47619047619047616,3,0,7,5,2,0,1,0
"James Young","BOS",29,220,4,3,1,0.75,1,0,2,0,0,0,0,0
"Rakeem Christmas","IND",29,219,8,2,6,0.25,2,0,0,0,0,0,0,0
"Archie Goodwin","BKN",15,214,14,10,4,0.7142857142857143,4,0,6,2,1,0,0,0
"Briante Weber","CHA",20,205,8,6,2,0.75,3,0,3,2,0,0,0,0
"Cheick Diallo","NOP",17,199,7,4,3,0.5714285714285714,4,1,0,1,0,0,0,0
"Malachi Richardson","SAC",22,198,8,2,6,0.25,1,0,1,3,0,0,1,0
"Mike Scott","ATL",18,195,8,7,1,0.875,3,0,4,0,0,0,0,0
"Treveon Graham","CHA",27,189,3,2,1,0.6666666666666666,1,1,1,0,0,0,0,0
"Quinn Cook","NOP",14,187,13,10,3,0.7692307692307693,3,1,7,1,0,0,0,0
"Nicolas Laprovittola","SAS",18,174,19,11,8,0.5789473684210527,4,4,7,0,3,0,1,0
"Marshall Plumlee","NYK",21,170,12,9,3,0.75,6,0,3,0,0,0,0,1
"Malik Beasley","DEN",22,165,8,3,5,0.375,1,2,2,0,2,0,0,0
"AJ Hammons","DAL",22,163,10,0,10,0,0,3,0,0,1,0,0,0
"Metta World Peace","LAL",25,160,7,4,3,0.5714285714285714,1,1,3,0,0,0,0,0
"Anthony Brown","ORL",11,159,6,3,3,0.5,1,1,2,0,0,0,0,0
"Alex Poythress","PHI",6,157,3,2,1,0.6666666666666666,2,0,0,0,0,0,0,0
"Mike Miller","DEN",20,151,13,8,5,0.6153846153846154,0,0,8,2,0,0,1,0
"Henry Ellenson","DET",19,146,14,10,4,0.7142857142857143,1,0,9,1,1,0,0,0
"Jordan Mickey","BOS",25,141,9,5,4,0.5555555555555556,3,0,2,1,0,0,0,0
"Adreian Payne","MIN",18,135,8,5,3,0.625,1,0,4,0,0,0,0,1
"Joe Young","IND",33,135,5,4,1,0.8,2,0,2,1,0,0,0,0
"Ronnie Price","PHX",14,134,3,2,1,0.6666666666666666,1,1,1,0,0,0,0,0
"Udonis Haslem","MIA",16,130,8,2,6,0.25,1,1,1,0,0,0,0,1
"Nick Collison","OKC",20,128,4,2,2,0.5,0,1,2,1,0,0,0,0
"Norris Cole","OKC",13,125,7,5,2,0.7142857142857143,1,0,4,0,1,0,0,0
"Bobby Brown","HOU",25,123,5,2,3,0.4,0,0,2,0,1,0,2,0
"Joel Anthony","SAS",19,122,4,2,2,0.5,0,0,2,0,1,0,0,0
"Jared Sullinger","TOR",11,118,4,2,2,0.5,1,0,1,0,0,0,0,0
"Jarrod Uthoff","DAL",9,115,3,3,0,1,2,0,1,0,0,0,0,0
"Chris Andersen","CLE",12,114,5,3,2,0.6,1,0,2,1,0,0,0,0
"Ryan Kelly","ATL",16,110,4,2,2,0.5,1,0,1,1,0,0,0,0
"Stephen Zimmerman","ORL",19,108,3,1,2,0.3333333333333333,0,0,1,0,0,0,0,0
"CJ Wilcox","ORL",22,108,6,4,2,0.6666666666666666,2,0,2,2,0,0,0,0
"Christian Wood","CHA",13,107,7,3,4,0.42857142857142855,3,1,0,0,0,0,0,0
"Gary Payton II","MIL",6,99,10,7,3,0.7,3,0,4,1,1,0,0,0
"Georges Niang","IND",23,93,5,2,3,0.4,1,0,1,1,2,0,0,0
"Anderson Varejao","GSW",14,92,8,3,5,0.375,1,1,2,2,0,0,0,0
"Alonzo Gee","DEN",13,89,4,1,3,0.25,0,0,1,0,2,0,0,0
"Damian Jones","GSW",10,85,6,0,6,0,0,1,0,0,0,0,1,0
"Pierre Jackson","DAL",8,84,3,3,0,1,1,0,2,0,0,0,0,0
"Johnny O'Bryant III","CHA",11,81,6,2,4,0.3333333333333333,1,2,1,0,0,0,0,0
"Chris McCullough","WAS",16,80,3,2,1,0.6666666666666666,1,0,1,0,0,0,0,1
"Tim Quarterman","POR",16,80,11,9,2,0.8181818181818182,1,1,8,1,0,0,0,0
"Reggie Williams","NOP",6,79,0,0,0,0,0,0,0,0,0,0,0,0
"Tiago Splitter","PHI",8,76,6,4,2,0.6666666666666666,3,0,1,2,0,0,0,0
"Daniel Ochefu","WAS",19,75,3,1,2,0.3333333333333333,1,0,0,0,0,0,0,0
"Jerryd Bayless","PHI",3,72,9,6,3,0.6666666666666666,3,1,3,2,0,0,0,0
"Jarell Eddie","PHX",5,62,1,0,1,0,0,0,0,1,0,0,0,0
"Joel Bolomboy","UTA",12,53,2,1,1,0.5,0,0,1,0,0,0,1,0
"Isaiah Taylor","HOU",4,52,0,0,0,0,0,0,0,0,0,0,0,0
"Chinanu Onuaku","HOU",5,52,4,2,2,0.5,1,0,1,0,1,0,0,0
"Marcus Georges-Hunt","ORL",5,48,2,1,1,0.5,0,0,1,1,0,0,0,0
"Axel Toupane","NOP",4,47,0,0,0,0,0,0,0,0,0,0,0,0
"Jordan Hill","MIN",7,47,4,3,1,0.75,3,0,0,1,0,0,0,0
"Kyle Wiltjer","HOU",14,44,5,2,3,0.4,2,0,0,2,1,0,0,0
"Patricio Garino","ORL",5,43,3,0,3,0,0,0,0,3,0,0,0,0
"Lamar Patterson","ATL",5,40,4,3,1,0.75,0,0,3,1,0,0,0,0
"Bruno Caboclo","TOR",9,40,2,0,2,0,0,0,0,0,0,0,0,0
"Greivis Vasquez","BKN",3,39,1,0,1,0,0,0,0,0,0,0,1,0
"Jordan Farmar","SAC",2,35,3,3,0,1,1,0,2,0,0,0,0,0
"Jarrett Jack","NOP",2,33,3,2,1,0.6666666666666666,1,0,1,0,0,0,0,0
"Michael Gbinije","DET",9,32,0,0,0,0,0,0,0,0,0,0,0,0
"Justin Harper","PHI",3,31,4,2,2,0.5,1,0,1,1,0,0,0,0
"Josh Huestis","OKC",2,31,0,0,0,0,0,0,0,0,0,0,0,0
"Arinze Onuaku","ORL",8,28,2,0,2,0,0,1,0,0,0,0,1,0
"Edy Tavares","CLE",2,28,2,1,1,0.5,0,0,1,1,0,0,0,0
"Mike Tobey","CHA",2,25,1,1,0,1,1,0,0,0,0,0,0,0
"Manny Harris","DAL",4,25,2,2,0,1,0,0,2,0,0,0,0,0
"Diamond Stone","LAC",7,24,2,1,1,0.5,1,1,0,0,0,0,0,0
"Elijah Millsap","PHX",2,23,2,1,1,0.5,0,1,1,0,0,0,0,0
"Steve Novak","MIL",8,22,0,0,0,0,0,0,0,0,0,0,0,0
"Gary Neal","ATL",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"Demetrius Jackson","BOS",5,17,0,0,0,0,0,0,0,0,0,0,0,0
"Aaron Harrison","CHA",5,17,0,0,0,0,0,0,0,0,0,0,0,0
"John Jenkins","PHX",4,13,0,0,0,0,0,0,0,0,0,0,0,0
"Larry Sanders","CLE",5,13,2,1,1,0.5,0,0,1,0,0,0,0,0
"Dahntay Jones","CLE",1,12,1,0,1,0,0,0,0,1,0,0,0,0
"John Lucas III","MIN",5,11,0,0,0,0,0,0,0,0,0,0,0,0
"Ben Bentil","DAL",3,10,1,0,1,0,0,0,0,0,1,0,0,0
"Brice Johnson","LAC",3,9,1,0,1,0,0,0,0,0,1,0,0,0
"RJ Hunter","CHI",3,9,0,0,0,0,0,0,0,0,0,0,0,0
"Jarnell Stokes","DEN",2,7,0,0,0,0,0,0,0,0,0,0,0,0
"Danuel House","WAS",1,1,0,0,0,0,0,0,0,0,0,0,0,0
