"Name","TeamAbbreviation","GamesPlayed","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","DefTwoPtRebounds","DefTwoPtReboundPct","DefThreePtRebounds","DefThreePtReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","OffTwoPtRebounds","OffTwoPtReboundPct","OffThreePtRebounds","OffThreePtReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct","SelfOReb","SelfORebPct"
"Spencer Dinwiddie","BKN",80,2306,259,219,14,0.10687022900763359,130,0.08649367930805056,75,0.11127596439169139,0.09416628387689481,40,1,0.00819672131147541,27,0.02295918367346939,12,0.011009174311926606,0.017210944395410415,0.09480812641083522,0.07758620689655173,0.08958333333333333,0.10669077757685352,0.1322314049586777,0.027659574468085105,0.022587268993839837,0.0136986301369863,0.010477299185098952,0.012987012987012988,16,0.036036036036036036
"Gary Harris","DEN",67,2304,176,139,1,0.007462686567164179,81,0.06443914081145585,57,0.06867469879518072,0.06612362242453282,37,0,0,23,0.018961253091508656,14,0.015819209039548022,0.01763584366062917,0.040380047505938245,0.05788423153692615,0.1044776119402985,0.07419354838709677,0.05238095238095238,0.021367521367521368,0.018404907975460124,0.015625,0.017543859649122806,0.006944444444444444,12,0.02857142857142857
"Draymond Green","GSW",70,2287,535,460,38,0.3392857142857143,241,0.16689750692520774,181,0.2054483541430193,0.18150537634408603,75,2,0.02040816326530612,48,0.04343891402714932,25,0.029904306220095694,0.03760947964966512,0.15822784810126583,0.16580310880829016,0.17902813299232737,0.20575539568345325,0.20430107526881722,0.055710306406685235,0.0547112462006079,0.023980815347721823,0.03025936599423631,0.028169014084507043,11,0.03767123287671233
"Yogi Ferrell","DAL",82,2281,249,223,11,0.088,118,0.09477911646586346,94,0.10742857142857143,0.1,26,0,0,13,0.010483870967741936,13,0.013513513513513514,0.011807447774750226,0.082010582010582,0.09375,0.10852713178294573,0.10616929698708752,0.11235955056179775,0.012195121951219513,0.014354066985645933,0.0048543689320388345,0.013546798029556651,0.013333333333333334,1,0.002652519893899204
"PJ Tucker","HOU",82,2281,457,364,36,0.3050847457627119,189,0.1545380212591987,139,0.15849486887115166,0.15619047619047619,93,3,0.023076923076923078,38,0.045077105575326216,52,0.042833607907743,0.043753038405444825,0.11965811965811966,0.15311004784688995,0.20474777448071216,0.16063675832127353,0.15053763440860216,0.05,0.03717472118959108,0.04477611940298507,0.04939626783754116,0.0231023102310231,8,0.03225806451612903
"Al Horford","BOS",72,2277,531,428,33,0.3402061855670103,252,0.1791044776119403,143,0.16666666666666666,0.17439293598233996,103,3,0.03296703296703297,59,0.04731355252606255,41,0.05,0.04837929366231253,0.17408906882591094,0.20668058455114824,0.1543778801843318,0.1564245810055866,0.21830985915492956,0.05307855626326964,0.04042553191489362,0.049019607843137254,0.048465266558966075,0.05472636815920398,14,0.03910614525139665
"Trevor Ariza","HOU",67,2269,294,261,18,0.17647058823529413,134,0.10526315789473684,109,0.13132530120481928,0.11554921540656206,33,3,0.022900763358778626,18,0.020477815699658702,12,0.009771986970684038,0.014238253440911248,0.1078838174273859,0.10722100656455143,0.09880239520958084,0.13003095975232198,0.1358695652173913,0.027253668763102725,0.0176678445229682,0,0.0075107296137339056,0.016891891891891893,11,0.03081232492997199
"Justin Holiday","CHI",72,2265,291,260,6,0.06382978723404255,147,0.1176941553242594,107,0.12008978675645342,0.11869158878504672,31,0,0,23,0.016630513376717282,8,0.008762322015334063,0.013501742160278746,0.1019522776572668,0.10182767624020887,0.1506172839506173,0.1282420749279539,0.09137055837563451,0.023504273504273504,0.016913319238900635,0.00904977375565611,0.009536784741144414,0.00558659217877095,13,0.029213483146067417
"Ricky Rubio","UTA",77,2254,351,307,6,0.05555555555555555,203,0.15286144578313254,98,0.13297150610583447,0.14576271186440679,44,1,0.009433962264150943,20,0.0165016501650165,23,0.02699530516431925,0.020833333333333332,0.14084507042253522,0.15,0.1691542288557214,0.13109243697478992,0.14084507042253522,0.02708803611738149,0.009523809523809525,0.011461318051575931,0.023333333333333334,0.03571428571428571,8,0.018475750577367205
"JR Smith","CLE",80,2244,235,206,15,0.13513513513513514,80,0.06717044500419815,111,0.12613636363636363,0.09222597778850797,29,2,0.01680672268907563,16,0.014285714285714285,11,0.011739594450373533,0.013125911521633447,0.05508474576271186,0.05102040816326531,0.10397553516819572,0.12340425531914893,0.13714285714285715,0.02030456852791878,0.01098901098901099,0.011049723756906077,0.011627906976744186,0.012048192771084338,9,0.02631578947368421
"Kelly Oubre Jr.","WAS",81,2231,363,304,32,0.20512820512820512,132,0.11369509043927649,140,0.1643192488262911,0.1351217088922007,59,2,0.015873015873015872,40,0.031031807602792862,17,0.021794871794871794,0.027549540840985983,0.11057692307692307,0.10301507537688442,0.12968299711815562,0.1635036496350365,0.16766467065868262,0.04271356783919598,0.037037037037037035,0.013888888888888888,0.022435897435897436,0.019230769230769232,13,0.03170731707317073
"Cory Joseph","IND",82,2210,263,224,5,0.038461538461538464,115,0.10332434860736747,104,0.11391018619934283,0.10809476801579466,39,0,0,26,0.018867924528301886,13,0.01884057971014493,0.018858800773694392,0.11168831168831168,0.08439897698209718,0.11572700296735905,0.11214953271028037,0.12195121951219512,0.012526096033402923,0.02631578947368421,0.019267822736030827,0.016791044776119403,0.025974025974025976,6,0.019672131147540985
"Allen Crabbe","BKN",75,2192,324,296,14,0.1037037037037037,172,0.11505016722408026,110,0.1762820512820513,0.13308164228409627,28,4,0.034782608695652174,14,0.012345679012345678,10,0.009337068160597572,0.010884353741496598,0.06626506024096386,0.1290909090909091,0.15212527964205816,0.1801980198019802,0.15966386554621848,0.011547344110854504,0.006342494714587738,0.02631578947368421,0.009313154831199068,0.009433962264150943,10,0.021834061135371178
"Julius Randle","LAL",82,2190,654,473,59,0.472,258,0.19501133786848074,156,0.18772563176895307,0.19220055710306408,181,4,0.024096385542168676,139,0.11374795417348608,38,0.048162230671736375,0.08801591248135256,0.18857142857142858,0.18577981651376146,0.2154696132596685,0.182648401826484,0.20689655172413793,0.15445544554455445,0.11320754716981132,0.04436860068259386,0.050746268656716415,0.03361344537815126,39,0.13494809688581316
"DeMarre Carroll","BKN",73,2180,479,374,21,0.16153846153846155,233,0.15564462257849032,120,0.1941747572815534,0.166903073286052,105,4,0.03278688524590164,43,0.03825622775800712,58,0.05518553758325404,0.0464367816091954,0.11354581673306773,0.1534195933456562,0.20484581497797358,0.201980198019802,0.1592920353982301,0.0234192037470726,0.05286343612334802,0.037037037037037035,0.05365853658536585,0.06060606060606061,12,0.029925187032418952
"Bogdan Bogdanovic","SAC",78,2175,223,192,8,0.07766990291262135,87,0.08277830637488107,97,0.11786148238153099,0.09818569903948772,31,3,0.02912621359223301,19,0.013494318181818182,9,0.013782542113323124,0.013585638039786511,0.06565656565656566,0.09065934065934066,0.09621993127147767,0.12286158631415241,0.1,0.009900990099009901,0.01263537906137184,0.017777777777777778,0.0137524557956778,0.013888888888888888,5,0.013123359580052493
"Jimmy Butler","MIN",59,2164,315,235,4,0.038461538461538464,124,0.1084864391951006,107,0.13209876543209875,0.11827956989247312,80,3,0.027522935779816515,65,0.04996156802459646,12,0.019672131147540985,0.040293040293040296,0.08816120906801007,0.11666666666666667,0.12269938650306748,0.12908496732026145,0.1414141414141414,0.07777777777777778,0.05189620758483034,0.025,0.019067796610169493,0.021739130434782608,23,0.054373522458628844
