"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Kyshawn George","WAS",68,1802,-361,108.48404255319149,118.1165203511572,551,0.2413793103448276,0.40425531914893614,0.29545454545454547,0.09090909090909091,50,46,4,15,30,1,0,4,29,0.58,68,26,42,0
"Cameron Johnson","BKN",57,1800,-200,113.07499303038752,119.21568627450979,980,0.2190082644628099,0.4318181818181818,0.24561403508771928,0.25,25,22,3,10,12,0,1,2,11,0.44,53,15,38,1
"Duncan Robinson","MIA",74,1786,66,112.76238455079766,112.07579185520362,757,0.24210526315789474,0.2727272727272727,0.28888888888888886,0,6,6,0,2,3,1,0,0,3,0.5,40,11,29,0
"Kris Dunn","LAC",74,1783,262,115.94564614531336,108.31951354339414,437,0.1554054054054054,0.2962962962962963,0.3114754098360656,0,27,27,0,8,17,2,0,0,14,0.5185185185185185,128,47,81,0
"Luka Dončić","LAL",50,1769,345,121.35016465422613,112.87375415282393,1277,0.296551724137931,0.45652173913043476,0.22388059701492538,0.11688311688311688,21,19,2,6,12,1,1,1,13,0.6190476190476191,89,27,62,1
"Scoot Henderson","POR",66,1759,-37,114.73017621145374,116.06847045831033,764,0.2967032967032967,0.43956043956043955,0.4,0.1875,13,12,1,7,4,1,0,1,6,0.46153846153846156,68,29,39,0
"Wendell Carter Jr.","ORL",68,1758,-16,110.05169442848937,109.81735159817352,474,0.26666666666666666,0.24074074074074073,0.22807017543859648,0.12903225806451613,41,40,1,24,15,1,0,1,25,0.6097560975609756,52,26,26,1
"Collin Sexton","UTA",63,1758,-286,113.12154696132596,120.25802909689816,1053,0.24203821656050956,0.5074626865671642,0.3942857142857143,0.1702127659574468,6,5,1,3,2,0,0,1,3,0.5,47,16,31,0
"Mike Conley","MIN",71,1756,265,118.05002842524162,111.49985661026672,512,0.22777777777777777,0.34615384615384615,0.47368421052631576,0.07142857142857142,14,13,1,5,7,1,1,0,9,0.6428571428571429,79,35,44,0
"Amir Coffey","LAC",72,1748,-66,111.22102882984737,113.11846197342382,612,0.24113475177304963,0.4,0.2962962962962963,0.12903225806451613,7,7,0,3,4,0,0,0,4,0.5714285714285714,40,23,17,0
"Jimmy Butler","GSW",55,1746,250,118.81750994883457,112.06159110350727,846,0.27692307692307694,0.41333333333333333,0.4260869565217391,0.25806451612903225,18,16,2,10,6,0,1,1,11,0.6111111111111112,77,27,50,1
"Aaron Wiggins","OKC",76,1744,514,123.13844456701601,109.65861781848459,793,0.2376237623762376,0.33783783783783783,0.2597402597402597,0.08333333333333333,18,18,0,14,4,0,0,0,9,0.5,60,17,43,0
"Walker Kessler","UTA",58,1740,-329,111.2597547380156,120.26161981630949,401,0.14814814814814814,0.375,0.2857142857142857,0,138,129,9,58,65,6,2,7,90,0.6521739130434783,35,12,23,9
"De'Andre Hunter","CLE",64,1740,88,118.64908503767494,116.03114930182599,1000,0.2645739910313901,0.32075471698113206,0.375,0.3103448275862069,13,10,3,6,4,0,1,2,9,0.6923076923076923,50,20,30,0
"Ochai Agbaji","TOR",64,1739,-214,108.595909342178,114.35274634280984,587,0.2,0.4266666666666667,0.3055555555555556,0.6,30,30,0,22,8,0,0,0,17,0.5666666666666667,58,15,43,0
"Brandin Podziemski","GSW",64,1716,260,114.99713795077277,107.67908309455588,652,0.22099447513812154,0.2727272727272727,0.3076923076923077,0.16216216216216217,13,11,2,2,9,0,1,1,7,0.5384615384615384,69,25,44,0
"Jabari Smith Jr.","HOU",57,1716,250,115.7277666571347,108.57878181298256,554,0.33146067415730335,0.5116279069767442,0.21052631578947367,0.15789473684210525,41,40,1,24,16,0,0,1,27,0.6585365853658537,25,14,11,3
"Anthony Davis","DAL",51,1706,25,115.47826086956522,114.68713789107763,1094,0.11627906976744186,0.3111111111111111,0.1781609195402299,0.18072289156626506,110,105,5,47,55,3,2,3,71,0.6454545454545455,59,20,39,1
"Bradley Beal","PHX",53,1702,-273,113.35833814195038,121.02534562211981,827,0.2356687898089172,0.3235294117647059,0.17045454545454544,0.21311475409836064,28,24,4,8,14,2,1,3,18,0.6428571428571429,58,23,35,0
"Georges Niang","ATL",79,1697,194,121.55536770921385,117.01221243964783,724,0.22083333333333333,0.38235294117647056,0.4423076923076923,0.25,14,14,0,8,6,0,0,0,5,0.35714285714285715,28,14,14,0
"Jakob Poeltl","TOR",57,1686,-37,113.61677678827922,114.02456441016852,627,0,0.37037037037037035,0.226890756302521,0.3333333333333333,71,71,0,39,31,1,0,0,44,0.6197183098591549,66,16,50,0
"Scotty Pippen Jr.","MEM",79,1683,44,114.65661641541038,112.17559359469907,697,0.272,0.3013698630136986,0.3548387096774194,0.3333333333333333,30,26,4,5,20,1,2,2,19,0.6333333333333333,103,58,45,0
"Kevin Huerter","CHI",69,1679,104,116.78062678062678,114.11025421308199,595,0.27058823529411763,0.3333333333333333,0.37777777777777777,0.125,23,23,0,4,16,3,0,0,15,0.6521739130434783,66,18,48,0
"Santi Aldama","MEM",65,1660,150,118.68531468531468,114.84287317620651,691,0.22885572139303484,0.5365853658536586,0.5,0.1111111111111111,29,28,1,15,12,1,0,1,17,0.5862068965517241,52,12,40,2
"AJ Green","MIL",73,1659,227,116.16014026884864,110.13811342932706,498,0.125,0,0.3333333333333333,0.18181818181818182,7,6,1,2,4,0,0,1,3,0.42857142857142855,37,20,17,0
"Al Horford","BOS",60,1659,397,122.42736077481841,110.61249241964828,486,0.2878787878787879,0.4782608695652174,0.34285714285714286,0.375,51,40,11,20,16,4,4,7,31,0.6078431372549019,36,10,26,1
"Terry Rozier","MIA",64,1658,-141,109.88978254393804,114.36249626754254,610,0.20095693779904306,0.25,0.27710843373493976,0.11538461538461539,14,13,1,5,8,0,0,1,10,0.7142857142857143,37,6,31,0
"Peyton Watson","DEN",68,1657,-29,117.56557618626584,116.1607400982943,500,0.27586206896551724,0.37681159420289856,0.2857142857142857,0.2,93,76,17,46,26,4,7,10,47,0.5053763440860215,48,16,32,5
"Moses Moody","GSW",74,1649,130,116.66169005673335,111.54754873006497,625,0.2822966507177033,0.41935483870967744,0.25396825396825395,0.3076923076923077,31,27,4,8,17,2,1,3,23,0.7419354838709677,59,26,33,0
"Tristan da Silva","ORL",74,1629,-127,108.74027993779161,112.62045383898041,461,0.2611464968152866,0.4528301886792453,0.41818181818181815,0.3125,18,15,3,6,9,0,0,3,8,0.4444444444444444,33,8,25,0
"Donte DiVincenzo","MIN",62,1606,174,117.56756756756756,111.23287671232876,670,0.23529411764705882,0.32432432432432434,0.23684210526315788,0,17,17,0,10,7,0,0,0,11,0.6470588235294118,73,27,46,0
"Isaiah Joe","OKC",74,1604,550,122.55751419181357,107.5386012715713,684,0.2767527675276753,0.36363636363636365,0.2,0.1111111111111111,9,9,0,5,4,0,0,0,2,0.2222222222222222,48,24,24,0
"Corey Kispert","WAS",61,1602,-274,111.07802263251936,120.3125,628,0.215,0.2682926829268293,0.34545454545454546,0.3333333333333333,14,14,0,10,3,1,0,0,7,0.5,26,12,14,1
"Caris LeVert","ATL",64,1596,260,122.3796870386773,115.6938653960691,701,0.3058823529411765,0.37681159420289856,0.3220338983050847,0.07692307692307693,33,28,5,12,15,1,1,4,13,0.3939393939393939,57,23,34,0
"Miles McBride","NYK",64,1593,211,119.94996873045653,112.15965346534654,548,0.23404255319148937,0.4444444444444444,0.2553191489361702,0.29411764705882354,17,15,2,4,11,0,0,2,10,0.5882352941176471,67,24,43,0
"Isaiah Hartenstein","OKC",57,1590,417,120.56500607533414,108.45801526717557,507,0.21052631578947367,0.3090909090909091,0.18487394957983194,0.3333333333333333,62,59,3,36,23,0,1,2,41,0.6612903225806451,47,18,29,0
"Gradey Dick","TOR",54,1587,-210,112.09358857490126,118.22316555488176,682,0.32057416267942584,0.32,0.29508196721311475,0.17647058823529413,10,9,1,4,5,0,0,1,6,0.6,48,18,30,1
"Paolo Banchero","ORL",46,1582,-21,110.95238095238095,111.61904761904762,1058,0.3107344632768362,0.3291139240506329,0.2814814814814815,0.24731182795698925,28,25,3,10,15,0,2,1,22,0.7857142857142857,36,16,20,0
"Patrick Williams","CHI",63,1576,-182,111.39315230224321,115.94372801875734,500,0.20348837209302326,0.39344262295081966,0.29411764705882354,0,32,30,2,15,15,0,0,2,19,0.59375,48,25,23,3
"Obi Toppin","IND",79,1545,-80,117.04615384615384,119.50769230769231,757,0.2023121387283237,0.36363636363636365,0.25,0.2,28,25,3,12,12,1,1,2,13,0.4642857142857143,46,10,36,5
"Grayson Allen","PHX",64,1544,-79,117.90337859172718,121.74329501915709,611,0.22110552763819097,0.34615384615384615,0.2,1,19,19,0,8,11,0,0,0,11,0.5789473684210527,54,26,28,0
"Ziaire Williams","BKN",63,1541,-330,108.96596858638743,119.06310995445673,551,0.19072164948453607,0.4166666666666667,0.32432432432432434,0.3333333333333333,28,21,7,11,10,0,3,4,21,0.75,62,18,44,0
"Sam Hauser","BOS",71,1541,325,122.7618103733069,112.80771789753827,507,0.2391304347826087,0.3333333333333333,0.3333333333333333,0.125,13,11,2,4,7,0,0,2,10,0.7692307692307693,41,11,30,0
"Victor Wembanyama","SAS",46,1527,102,115.77266922094508,112.80409731113957,987,0.21031746031746032,0.3877551020408163,0.2608695652173913,0.15151515151515152,176,165,11,103,55,7,3,8,116,0.6590909090909091,52,15,37,8
"Gabe Vincent","LAL",72,1525,46,114.49228791773778,113.52485474499677,417,0.21354166666666666,0.5333333333333333,0.4,0.4166666666666667,13,13,0,2,11,0,0,0,6,0.46153846153846156,51,23,28,0
"Jonas Valančiūnas","SAC",81,1524,-304,112.08931419457734,122.25424271533781,598,0.13793103448275862,0.5180722891566265,0.16666666666666666,0.125,46,46,0,18,28,0,0,0,29,0.6304347826086957,37,12,25,2
"Jerami Grant","POR",47,1524,-202,109.30604413175568,115.80294305822136,612,0.33695652173913043,0.34177215189873417,0.3125,0.41379310344827586,46,37,9,23,14,0,1,8,28,0.6086956521739131,41,21,20,2
"Kyle Filipowski","UTA",72,1522,-366,110.48973143759873,121.63098236775818,597,0.2536231884057971,0.4,0.3728813559322034,0.3333333333333333,22,22,0,12,10,0,0,0,13,0.5909090909090909,48,10,38,3
"Ja Morant","MEM",50,1519,226,118.6471663619744,112.61897451642616,1075,0.2857142857142857,0.3645833333333333,0.3532934131736527,0.13043478260869565,12,12,0,8,4,0,0,0,6,0.5,61,28,33,3
"Matas Buzelis","CHI",80,1511,-35,113.01138111350355,114.54601605929585,621,0.2485207100591716,0.3855421686746988,0.38095238095238093,0.16666666666666666,75,72,3,45,26,1,2,1,48,0.64,29,9,20,2
"LaMelo Ball","CHA",47,1505,-130,114.80411046885035,119.7092084006462,1050,0.30678466076696165,0.4074074074074074,0.3805970149253731,0.26666666666666666,13,12,1,7,4,1,1,0,7,0.5384615384615384,54,15,39,0
"Dalton Knecht","LAL",78,1494,-73,115.53463349024882,117.63325511230306,626,0.2,0.375,0.3404255319148936,0.2,8,7,1,4,3,0,0,1,3,0.375,24,4,20,0
"Kevin Porter Jr.","MIL",75,1482,27,111.92994051553205,110.48997040447222,720,0.22608695652173913,0.2549019607843137,0.22115384615384615,0.21794871794871795,13,10,3,5,5,0,1,2,9,0.6923076923076923,81,31,50,1
"D'Angelo Russell","BKN",58,1481,0,113.12728481222997,114.49714093508241,654,0.2320675105485232,0.43333333333333335,0.1875,0.2,23,19,4,8,11,0,2,2,8,0.34782608695652173,56,16,40,0
"Lauri Markkanen","UTA",47,1476,-186,113.77734247469802,119.9281280627246,770,0.2702702702702703,0.375,0.3150684931506849,0.45,17,17,0,10,7,0,0,0,5,0.29411764705882354,33,8,25,3
"Luke Kennard","MEM",65,1472,122,120.69952305246423,117.30523627075351,495,0.23809523809523808,0.2727272727272727,0.4634146341463415,0.4090909090909091,5,5,0,1,4,0,0,0,1,0.2,50,15,35,0
"Jamal Shead","TOR",75,1467,-234,108.52254030931228,116.06966809069996,486,0.2986111111111111,0.3488372093023256,0.3409090909090909,0.47058823529411764,10,8,2,2,6,0,1,1,5,0.5,58,17,41,0
"Aaron Gordon","DEN",51,1447,301,124.85049833887042,115.34868201534869,653,0.17708333333333334,0.6133333333333333,0.36363636363636365,0.35294117647058826,14,13,1,7,6,0,0,1,7,0.5,23,5,18,0
"Isaiah Stewart","DET",72,1434,8,112.49575551782682,111.9579945799458,320,0.1388888888888889,0.40350877192982454,0.21428571428571427,0,101,100,1,56,43,1,0,1,63,0.6237623762376238,28,11,17,9
"Brice Sensabaugh","UTA",71,1432,-285,111.92599933927981,121.98605114579874,678,0.26666666666666666,0.5652173913043478,0.2923076923076923,0.15789473684210525,8,8,0,5,3,0,0,0,5,0.625,46,21,25,0
"Goga Bitadze","ORL",70,1430,82,112.4552612741589,109.75609756097562,339,0.18181818181818182,0.5303030303030303,0.23529411764705882,0.2857142857142857,98,97,1,45,50,2,0,1,65,0.6632653061224489,49,21,28,17
"Kel'el Ware","MIA",64,1422,39,115.69317382125263,113.48236115962278,479,0.16901408450704225,0.2878787878787879,0.15384615384615385,0.2,71,70,1,38,32,0,1,0,37,0.5211267605633803,39,8,31,11
"Tari Eason","HOU",57,1420,147,117.8326474622771,112.44444444444444,527,0.27586206896551724,0.4230769230769231,0.4264705882352941,0.5333333333333333,50,48,2,21,26,1,1,1,33,0.66,97,46,51,1
"Zach Edey","MEM",66,1416,164,120.4629319020463,114.42404006677796,414,0.29411764705882354,0.4666666666666667,0.32051282051282054,0,85,82,3,37,43,2,2,1,51,0.6,36,11,25,1
"T.J. McConnell","IND",79,1415,-56,115.50965120216728,116.49865591397848,690,0.06451612903225806,0.3188405797101449,0.23026315789473684,0.20512820512820512,21,20,1,6,14,0,0,1,8,0.38095238095238093,83,25,58,0
"Terance Mann","ATL",67,1414,-95,115.92334494773519,117.67537826685007,459,0.31,0.2,0.3958333333333333,0,15,14,1,7,7,0,0,1,10,0.6666666666666666,47,21,26,0
"Ryan Dunn","PHX",74,1410,-169,114.54283657307415,118.11772999647515,427,0.2696629213483146,0.35714285714285715,0.46153846153846156,0.125,40,37,3,19,17,1,1,2,21,0.525,44,17,27,4
"Sam Merrill","CLE",71,1401,321,120.33195020746888,109.72559916637722,458,0.2290748898678414,0.2727272727272727,0,0.5,14,11,3,7,4,0,2,1,6,0.42857142857142855,53,16,37,0
"Ayo Dosunmu","CHI",46,1394,-234,113.00675675675676,120.22169969768223,519,0.18110236220472442,0.3387096774193548,0.32142857142857145,0.6666666666666666,18,18,0,10,8,0,0,0,7,0.3888888888888889,43,14,29,3
"Ty Jerome","CLE",70,1393,302,122.65840220385675,113.27310632383599,765,0.27205882352941174,0.40476190476190477,0.36633663366336633,0.2857142857142857,3,3,0,2,1,0,0,0,2,0.6666666666666666,78,40,38,0
"Julian Strawther","DEN",65,1384,-71,114.74048442906575,116.95441988950276,551,0.23699421965317918,0.4,0.2786885245901639,0.4444444444444444,16,13,3,5,8,0,0,3,10,0.625,39,18,21,0
"Nick Smith Jr.","CHA",60,1369,-398,103.89285714285714,118.9568345323741,517,0.24623115577889448,0.21052631578947367,0.29213483146067415,0.18181818181818182,6,5,1,2,2,1,0,1,1,0.16666666666666666,17,6,11,0
"Jaime Jaquez Jr.","MIA",66,1368,-152,110.91370558375635,116.55172413793103,510,0.2727272727272727,0.40540540540540543,0.2976190476190476,0,14,13,1,8,5,0,1,0,10,0.7142857142857143,61,22,39,1
"Jeremy Sochan","SAS",54,1367,-93,114.45783132530121,117.08949964763919,516,0.24193548387096775,0.32967032967032966,0.4423076923076923,0.125,27,25,2,17,8,0,0,2,15,0.5555555555555556,45,16,29,4
"Nicolas Batum","LAC",78,1367,152,113.56421356421357,107.76978417266187,289,0.18018018018018017,0.2222222222222222,0.5,0,36,30,6,13,17,0,2,4,25,0.6944444444444444,52,12,40,1
"Jose Alvarado","NOP",56,1366,-232,110.6810035842294,120.11577424023154,538,0.30569948186528495,0.5,0.23943661971830985,0.375,14,12,2,2,8,2,1,1,8,0.5714285714285714,74,30,44,0
"Luke Kornet","BOS",73,1361,401,124.45200302343159,109.42111237230421,286,0,0.43333333333333335,0.26666666666666666,0,71,64,7,27,36,1,4,3,50,0.704225352112676,36,8,28,2
"Trey Lyles","SAC",69,1349,-70,114.98717478930011,117.12303760496532,369,0.20261437908496732,0.34375,0.2727272727272727,0,23,22,1,9,13,0,1,0,13,0.5652173913043478,41,17,24,5
"Jake LaRavia","SAC",66,1349,126,118.48591549295776,113.72893258426966,396,0.3037974683544304,0.4166666666666667,0.4528301886792453,0.4,23,16,7,8,6,2,3,4,10,0.43478260869565216,62,29,33,0
"Bogdan Bogdanović","LAC",54,1348,106,115.44802867383513,112.69898697539797,516,0.24157303370786518,0.45161290322580644,0.26,0.25,11,10,1,7,3,0,1,0,6,0.5454545454545454,41,17,24,0
"Justin Champagnie","WAS",62,1340,-288,109.97854077253218,119.25531914893617,438,0.21739130434782608,0.4146341463414634,0.3157894736842105,0.3333333333333333,39,35,4,19,15,1,1,3,21,0.5384615384615384,65,23,42,4
"Paul George","PHI",41,1334,-83,110.30280649926145,114.16883599851245,607,0.23952095808383234,0.23809523809523808,0.3064516129032258,0.11428571428571428,20,17,3,10,6,1,1,2,13,0.65,75,29,46,1
"Ausar Thompson","DET",59,1328,67,116.10909090909091,112.28448275862068,500,0.3125,0.3695652173913043,0.3125,0.5,40,34,6,18,16,0,3,3,19,0.475,98,42,56,2
"Donovan Clingan","POR",67,1324,-1,112.58690084156605,112.45889660211911,266,0.11764705882352941,0.43529411764705883,0.25806451612903225,0.5,110,101,9,45,52,4,2,7,65,0.5909090909090909,34,10,24,4
"Jordan Hawkins","NOP",56,1321,-315,108.91089108910892,121.3968957871397,536,0.2876712328767123,0.36,0.3,0.14285714285714285,23,22,1,16,5,1,0,1,17,0.7391304347826086,30,11,19,3
"Tyrese Martin","BKN",60,1315,-258,106.79648720885834,116.15969581749049,462,0.2742857142857143,0.43478260869565216,0.38596491228070173,0.3333333333333333,9,8,1,6,2,0,0,1,7,0.7777777777777778,34,14,20,0
"Mason Plumlee","PHX",74,1300,52,119.12154486936767,118.36266258607498,254,0,0.375,0.24242424242424243,0,47,46,1,21,25,0,0,1,32,0.6808510638297872,33,14,19,1
"Jonathan Mogbo","TOR",63,1286,-241,106.04026845637584,115.4565868263473,326,0.1956521739130435,0.33766233766233766,0.4,0.2,34,28,6,12,16,0,0,6,14,0.4117647058823529,55,27,28,1
"Jalen Johnson","ATL",36,1284,55,114.6393972012917,112.8684399712437,582,0.18478260869565216,0.4666666666666667,0.297029702970297,0.36363636363636365,36,33,3,22,11,0,2,1,20,0.5555555555555556,56,12,44,3
"Max Strus","CLE",50,1273,221,122.56351915054987,114.13949962092495,424,0.24571428571428572,0.2857142857142857,0.5,0,12,11,1,5,6,0,0,1,5,0.4166666666666667,26,7,19,0
"Johnny Juzang","UTA",64,1270,-357,109.4553706505295,123.37760910815939,507,0.2512820512820513,0.4444444444444444,0.25,0.13333333333333333,8,8,0,2,6,0,0,0,4,0.5,39,15,24,0
"Ronald Holland II","DET",81,1266,-55,113.21414691022153,113.76006132617862,470,0.2897196261682243,0.3584905660377358,0.3333333333333333,0.3333333333333333,17,13,4,5,7,1,2,2,7,0.4117647058823529,49,24,25,1
"Javonte Green","CLE",68,1258,-212,112.5048243921266,119.90030674846626,284,0.20212765957446807,0.3783783783783784,0.4,0.6666666666666666,31,30,1,23,6,1,0,1,18,0.5806451612903226,65,23,42,0
"Nick Richards","PHX",57,1256,-233,114.99005964214713,123.03149606299213,364,0,0.3064516129032258,0.23943661971830985,0.14285714285714285,55,55,0,30,25,0,0,0,31,0.5636363636363636,14,3,11,9
"Dean Wade","CLE",59,1252,284,123.36448598130842,111.69635941130906,273,0.26618705035971224,0.3333333333333333,0.2,0.3333333333333333,20,20,0,7,13,0,0,0,9,0.45,42,13,29,0
"Ricky Council IV","PHI",73,1250,-159,112.5098347757671,118.67138364779873,483,0.20666666666666667,0.46153846153846156,0.3114754098360656,0.5833333333333334,13,13,0,9,3,1,0,0,7,0.5384615384615384,32,13,19,0
"Tidjane Salaün","CHA",60,1244,-321,101.81159420289855,114.4118827780008,311,0.25,0.3333333333333333,0.2765957446808511,0.4,14,13,1,8,5,0,0,1,8,0.5714285714285714,29,10,19,1
"Bobby Portis","MIL",49,1244,95,116.66666666666667,113.6755485893417,566,0.10909090909090909,0.3488372093023256,0.1827956989247312,0.14925373134328357,26,24,2,13,10,1,0,2,17,0.6538461538461539,35,13,22,1
"Moussa Diabaté","CHA",71,1241,-123,109.28805237315875,113.25496554519658,293,0.6,0.3880597014925373,0.2564102564102564,1,40,38,2,26,12,0,0,2,22,0.55,46,22,24,3
"Jeremiah Robinson-Earl","NOP",66,1239,-331,109.44510035419127,121.80039138943248,316,0.18867924528301888,0.24390243902439024,0.22580645161290322,0,7,7,0,5,2,0,0,0,1,0.14285714285714285,39,13,26,1
"Simone Fontecchio","DET",75,1237,15,113.92012407910043,113.51456310679612,382,0.2413793103448276,0.28125,0.39285714285714285,0.1,12,11,1,6,5,0,1,0,9,0.75,31,10,21,2
"Cole Anthony","ORL",67,1234,-16,110.19082419813236,111.65644171779141,575,0.29545454545454547,0.3055555555555556,0.3333333333333333,0.09375,32,30,2,14,15,1,0,2,11,0.34375,45,20,25,0
"Ben Sheppard","IND",63,1228,-56,114.97053045186641,115.76086956521739,290,0.21705426356589147,0.3684210526315789,0.4666666666666667,1,14,14,0,4,9,1,0,0,7,0.5,38,13,25,0
"Daniel Gafford","DAL",57,1226,35,118.03797468354429,116.6073546856465,511,0,0.3902439024390244,0.2894736842105263,0,102,97,5,70,26,1,1,4,57,0.5588235294117647,23,12,11,11
"John Collins","UTA",40,1220,-16,114.97431845120506,115.74367088607595,630,0.2247191011235955,0.48148148148148145,0.3493975903614458,0.25,40,40,0,17,23,0,0,0,26,0.65,39,17,22,5
"Caleb Martin","DAL",45,1218,-157,109.39679934345506,115.55464592713876,311,0.1111111111111111,0.2727272727272727,0.4473684210526316,0.38235294117647056,23,18,5,9,7,2,1,4,8,0.34782608695652173,46,12,34,0
"Kristaps Porziņģis","BOS",42,1210,173,118.71463217461601,112.54071661237785,731,0.2013888888888889,0.5263157894736842,0.189873417721519,0.125,63,62,1,33,28,1,0,1,42,0.6666666666666666,31,5,26,4
"Brandon Clarke","MEM",64,1207,181,119.44768572539867,111.3251155624037,400,0,0.38235294117647056,0.22826086956521738,0,36,36,0,12,24,0,0,0,22,0.6111111111111112,52,18,34,0
"Deandre Ayton","POR",40,1206,-162,111.75990200081667,118.86018860188602,433,0.08,0.3958333333333333,0.3246753246753247,0.2,39,39,0,27,11,1,0,0,22,0.5641025641025641,31,7,24,0
"Jarace Walker","IND",75,1187,-147,109.93136859103755,114.93792551061274,423,0.1792452830188679,0.2571428571428571,0.3,0.35714285714285715,25,21,4,10,10,1,1,3,14,0.56,54,34,20,0
"Kawhi Leonard","LAC",37,1180,296,122.26944326391839,109.50360627916844,749,0.14414414414414414,0.28125,0.2608695652173913,0.19607843137254902,17,16,1,2,13,1,1,0,9,0.5294117647058824,59,23,36,0
"Clint Capela","ATL",55,1176,-79,111.55378486055777,114.47316103379723,367,0,0.36633663366336633,0.24242424242424243,0,52,52,0,36,15,1,0,0,33,0.6346153846153846,34,10,24,0
"Cody Martin","PHX",53,1173,-104,110.9674728940784,113.87973640856671,320,0.3269230769230769,0.3448275862068966,0.14814814814814814,0.21739130434782608,32,31,1,19,10,2,0,1,17,0.53125,56,21,35,0
"Mark Williams","CHA",44,1171,-302,108.58564910825383,121.51477320016646,536,0.75,0.27380952380952384,0.1411764705882353,0,54,50,4,29,20,1,3,1,27,0.5,32,9,23,10
"Precious Achiuwa","NYK",57,1170,-48,113.7462876537972,114.13634462567963,287,0.34615384615384615,0.375,0.2459016393442623,0,42,39,3,32,7,0,0,3,30,0.7142857142857143,47,19,28,3
"Justin Edwards","PHI",44,1156,-286,113.95646606914212,126.05543710021323,387,0.19834710743801653,0.5,0.3055555555555556,0.15384615384615385,16,16,0,8,7,1,0,0,9,0.5625,45,18,27,0
"Nikola Jović","MIA",46,1156,-20,111.67381974248927,113.65409622886865,459,0.25,0.39285714285714285,0.23809523809523808,0,13,13,0,8,5,0,0,0,7,0.5384615384615384,38,10,28,0
"Vít Krejčí","ATL",57,1153,-64,112.18801996672214,114.51679800912484,369,0.19469026548672566,0.5,0.29411764705882354,0,26,25,1,14,10,1,0,1,15,0.5769230769230769,36,16,20,1
"Jonathan Kuminga","GSW",47,1144,8,112.16795201371036,111.49081589064502,641,0.29,0.4489795918367347,0.3181818181818182,0.19047619047619047,21,20,1,9,10,1,0,1,15,0.7142857142857143,38,16,22,2
"Kevon Looney","GSW",76,1142,118,115.8826068191627,109.9357601713062,213,0,0.5625,0.3469387755102041,0.29411764705882354,37,35,2,12,23,0,1,1,21,0.5675675675675675,46,24,22,0
"Kenrich Williams","OKC",69,1132,329,121.47160068846817,107.26881720430107,385,0.24271844660194175,0.40625,0.3548387096774194,0.42857142857142855,10,9,1,4,3,2,0,1,5,0.5,43,9,34,0
"Aaron Nesmith","IND",45,1123,196,123.3895373973195,113.93056150878698,484,0.21621621621621623,0.40625,0.34375,0.18181818181818182,17,17,0,12,5,0,0,0,6,0.35294117647058826,35,12,23,3
"Julian Phillips","CHI",79,1123,30,116.10852055955914,114.15929203539822,303,0.24271844660194175,0.425,0.4666666666666667,0,20,19,1,12,7,0,0,1,14,0.7,38,18,20,0
"Dalano Banton","POR",67,1120,-54,112.10025929127052,114.7313691507799,511,0.3424657534246575,0.3,0.3333333333333333,0.25,34,31,3,9,20,2,0,3,18,0.5294117647058824,43,16,27,0
"Ben Simmons","LAC",51,1120,-56,114.4524236983842,116.44325290437891,222,0,0.3333333333333333,0.27419354838709675,0,23,20,3,8,12,0,0,3,15,0.6521739130434783,38,17,21,2
"Ja'Kobe Walter","TOR",52,1103,-83,111.13074204946996,114.2919964819701,390,0.2857142857142857,0.5172413793103449,0.38461538461538464,0.125,10,9,1,4,5,0,0,1,6,0.6,43,20,23,0
"Jaxson Hayes","LAL",56,1093,88,115.91214701927387,111.91756272401433,330,0,0.2857142857142857,0.2727272727272727,0,51,47,4,25,22,0,1,3,23,0.45098039215686275,31,13,18,5
"Jonathan Isaac","ORL",71,1090,-37,109.50834879406308,110.20220588235293,250,0.24324324324324326,0.4878048780487805,0.05263157894736842,0.058823529411764705,80,77,3,41,36,0,0,3,43,0.5375,61,38,23,1
"Cameron Payne","NYK",72,1090,204,120.32667876588022,110.5691056910569,469,0.2857142857142857,0.5641025641025641,0.3269230769230769,0.5,16,14,2,6,7,1,1,1,7,0.4375,39,21,18,0
"DaQuan Jeffries","CHA",47,1071,-276,108.90764181903424,121.39187295656235,273,0.2857142857142857,0.37142857142857144,0.20833333333333334,0.4,25,23,2,10,10,3,0,2,15,0.6,26,10,16,1
"Jusuf Nurkić","CHA",51,1063,-184,109.24291686019507,117.89865178986517,384,0.10144927536231885,0.28,0.3275862068965517,0,34,34,0,22,11,1,0,0,25,0.7352941176470589,40,20,20,0
"Seth Curry","CHA",68,1062,-171,108.92940626460963,117.58345086976964,371,0.28865979381443296,0.7142857142857143,0.4117647058823529,0.25,7,5,2,2,3,0,0,2,2,0.2857142857142857,27,7,20,0
"Cody Williams","UTA",50,1060,-339,106.42243328810493,121.04316546762591,218,0.2916666666666667,0.4444444444444444,0.2608695652173913,0.3333333333333333,16,10,6,3,6,1,2,4,11,0.6875,23,6,17,0
