"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Courtney Lee","MEM",79,1973,68,105.20435967302451,103.37966748432817,701,0.37815126050420167,0.4222222222222222,0.47368421052631576,0.21505376344086022,28,28,0,11,10,7,0,0,20,0.7142857142857143,65,24,41,0
"Marc Gasol","MEM",59,1970,15,105.45953360768175,104.93285831734721,770,0.2,0.3488372093023256,0.2598870056497175,0.20833333333333334,76,76,0,53,20,3,0,0,43,0.5657894736842105,59,22,37,1
"Miles Plumlee","PHX",80,1964,46,107.70221535291087,106.27088152145978,507,0,0.26732673267326734,0.19863013698630136,0,90,89,1,64,23,2,0,1,53,0.5888888888888889,50,25,25,17
"Iman Shumpert","NYK",74,1962,154,110.01375515818431,104.85410417234796,418,0.26,0.3125,0.2222222222222222,0.21428571428571427,13,11,2,5,5,1,0,2,8,0.6153846153846154,92,45,47,0
"Rodney Stuckey","DET",73,1950,-164,107.45682888540031,112.12916776056707,935,0.2641509433962264,0.3867924528301887,0.3288590604026846,0.22580645161290322,10,8,2,7,1,0,2,0,3,0.3,54,15,39,0
"Maurice Harkless","ORL",80,1950,-306,101.89973614775727,108.91037366083093,510,0.2,0.41509433962264153,0.5483870967741935,0.34782608695652173,50,45,5,26,16,3,1,4,31,0.62,97,28,69,1
"Tayshaun Prince","MEM",76,1948,45,105.07954228300308,103.82361149874407,399,0.2553191489361702,0.5,0.2857142857142857,0.26277372262773724,19,18,1,13,4,1,0,1,10,0.5263157894736842,39,11,28,0
"D.J. Augustin","CHI",71,1939,61,104.7988904299584,102.67955801104972,845,0.2696629213483146,0.4117647058823529,0.4642857142857143,0.21428571428571427,3,3,0,1,1,1,0,0,3,1,53,22,31,0
"Ray Allen","MIA",73,1936,162,111.10805609018422,107.33259546209186,671,0.24864864864864866,0.34210526315789475,0.3333333333333333,0.2608695652173913,8,8,0,5,3,0,0,0,4,0.5,54,16,38,0
"Wilson Chandler","DEN",62,1927,-174,105.80923389142566,110.87011992855321,770,0.30493273542600896,0.5,0.38181818181818183,0.2876712328767123,31,31,0,23,8,0,0,0,17,0.5483870967741935,46,18,28,1
"Kawhi Leonard","SAS",66,1923,374,109.88693136997107,99.89498556051456,790,0.168141592920354,0.5,0.29310344827586204,0.18181818181818182,50,48,2,28,15,5,0,2,38,0.76,114,45,69,1
"Giannis Antetokounmpo","MIL",77,1897,-179,105.98572213069741,111.23657394657118,442,0.1891891891891892,0.4835164835164835,0.3611111111111111,0.2702702702702703,61,60,1,42,12,6,0,1,37,0.6065573770491803,60,17,43,8
"Pau Gasol","LAL",60,1884,-354,103.6616812790098,112.8191900954346,915,0,0.2916666666666667,0.178743961352657,0.14965986394557823,92,88,4,63,22,3,2,2,50,0.5434782608695652,27,9,18,0
"Tim Hardaway Jr.","NYK",81,1875,-169,106.21359223300972,111.48912437255996,748,0.2557077625570776,0.3076923076923077,0.2702702702702703,0.22972972972972974,7,7,0,4,3,0,0,0,3,0.42857142857142855,44,14,30,0
"Jordan Crawford","GSW",81,1860,-181,102.3110386079391,107.70070999453851,824,0.21311475409836064,0.45454545454545453,0.3523809523809524,0.29,5,5,0,3,2,0,0,0,1,0.2,47,11,36,0
"JJ Hickson","DEN",69,1860,-189,104.34437086092716,109.55414012738854,639,0.4,0.34710743801652894,0.23015873015873015,0.1746031746031746,51,50,1,39,11,0,0,1,29,0.5686274509803921,47,22,25,6
"John Henson","MIL",70,1856,-428,101.35900339750849,113.50892098555649,597,0,0.3211009174311927,0.23776223776223776,0.24324324324324326,116,114,2,75,36,3,0,2,68,0.5862068965517241,41,14,27,7
"Avery Bradley","BOS",60,1855,-127,103.27914025902453,106.71991187000826,791,0.3135593220338983,0.3472222222222222,0.39622641509433965,0.2186046511627907,11,10,1,6,4,0,0,1,4,0.36363636363636365,63,40,23,1
"Tobias Harris","ORL",61,1850,-231,103.0142338822216,109.46134524141782,779,0.15384615384615385,0.5277777777777778,0.3584905660377358,0.18181818181818182,24,22,2,12,10,0,1,1,13,0.5416666666666666,41,15,26,0
"Mo Williams","POR",74,1833,74,110.47409040793825,109.15649278579356,649,0.23484848484848486,0.2972972972972973,0.36507936507936506,0.30405405405405406,10,9,1,4,4,1,0,1,1,0.1,55,24,31,0
"Derrick Williams","SAC",78,1820,-181,105.08898776418242,109.15104740904079,537,0.26153846153846155,0.3235294117647059,0.34615384615384615,0.23214285714285715,20,20,0,10,9,1,0,0,14,0.7,48,18,30,0
"Nikola Vucevic","ORL",57,1812,-176,103.1055900621118,108.5341650127587,613,0,0.35964912280701755,0.14563106796116504,0.075,47,46,1,24,21,1,1,0,28,0.5957446808510638,60,19,41,2
"Nick Young","LAL",64,1809,-84,107.44565217391305,110.08724100327154,1081,0.22330097087378642,0.3387096774193548,0.23529411764705882,0.3184713375796178,12,12,0,9,3,0,0,0,7,0.5833333333333334,46,16,30,0
"Anderson Varejao","CLE",65,1800,64,107.7215560105294,105.4794520547945,435,0.5,0.313953488372093,0.29411764705882354,0.2463768115942029,39,39,0,23,15,1,0,0,23,0.5897435897435898,69,20,49,3
"Marcus Morris","PHX",82,1800,122,110.72326165875452,107.22656249999999,666,0.17880794701986755,0.42105263157894735,0.23076923076923078,0.17525773195876287,18,18,0,13,5,0,0,0,8,0.4444444444444444,72,19,53,0
"Draymond Green","GSW",82,1796,143,106.1804008908686,101.49294995852917,434,0.22857142857142856,0.4153846153846154,0.38461538461538464,0.16279069767441862,72,68,4,34,27,7,1,3,50,0.6944444444444444,102,51,51,1
"Greivis Vasquez","TOR",79,1779,165,108.05249030718758,102.88604581969652,661,0.2558139534883721,0.4166666666666667,0.336,0.1794871794871795,5,3,2,1,2,0,0,2,3,0.6,31,7,24,0
"Dwyane Wade","MIA",54,1775,141,109.50848449385606,105.19859813084112,942,0.17391304347826086,0.41304347826086957,0.23958333333333334,0.09923664122137404,29,25,4,16,3,6,1,3,14,0.4827586206896552,79,27,52,0
"Alan Anderson","BKN",78,1772,-52,106.02985074626865,106.88018979833927,512,0.21019108280254778,0.34285714285714286,0.32608695652173914,0.25,11,11,0,6,4,1,0,0,7,0.6363636363636364,48,21,27,0
"Timofey Mozgov","DEN",82,1770,23,107.75862068965517,106.88124306326304,607,0.47058823529411764,0.28225806451612906,0.27472527472527475,0.21739130434782608,100,100,0,84,15,1,0,0,58,0.58,27,4,23,10
"Andrew Bogut","GSW",67,1770,312,110.27667984189723,101.04020241776779,367,0,0.4588235294117647,0.23076923076923078,0.3333333333333333,121,118,3,88,30,0,1,2,83,0.6859504132231405,47,20,27,2
"Tony Wroten","PHI",72,1765,-438,98.87424492037341,110.59693318729462,837,0.20634920634920634,0.405982905982906,0.43661971830985913,0.2222222222222222,16,14,2,12,1,1,0,2,8,0.5,78,28,50,1
"Patrick Beverley","HOU",56,1751,293,114.31064572425828,105.5732946298984,506,0.2727272727272727,0.3877551020408163,0.4,0.1875,23,23,0,11,8,4,0,0,12,0.5217391304347826,77,25,52,0
"Hollis Thompson","PHI",77,1742,-361,101.89105278012984,111.48231330713084,383,0.32323232323232326,0.425531914893617,0.36,0.3333333333333333,12,11,1,6,5,0,1,0,5,0.4166666666666667,53,19,34,0
"Marcus Thornton","BKN",72,1741,-31,107.13645864437144,107.1343990526939,628,0.21568627450980393,0.39285714285714285,0.35714285714285715,0.1791044776119403,11,11,0,7,4,0,0,0,7,0.6363636363636364,58,22,36,0
"Matt Barnes","LAC",63,1735,353,116.43796455117212,106.59025787965616,556,0.2756756756756757,0.28,0.41379310344827586,0.27586206896551724,28,25,3,14,9,2,1,2,11,0.39285714285714285,56,15,41,0
"Jared Dudley","LAC",74,1729,215,111.80433509080258,105.63049853372434,445,0.2916666666666667,0.2631578947368421,0.5,0.2537313432835821,10,9,1,5,4,0,0,1,1,0.1,41,18,23,0
"John Salmons","TOR",78,1726,-8,105.39721043056399,104.78195488721805,369,0.20618556701030927,0.48484848484848486,0.27906976744186046,0.22093023255813954,19,19,0,10,8,1,0,0,11,0.5789473684210527,47,19,28,0
"Mike Miller","MEM",82,1706,-52,106.59476117103235,109.07114010562287,496,0.3629032258064516,0.26666666666666666,0.3181818181818182,0.18461538461538463,5,3,2,3,0,0,1,1,1,0.2,26,8,18,1
"Jerryd Bayless","BOS",72,1686,-111,106.99562773266707,110.66958698372966,587,0.2835820895522388,0.4666666666666667,0.4791666666666667,0.25925925925925924,9,9,0,5,3,1,0,0,6,0.6666666666666666,60,22,38,1
"Marvin Williams","UTA",66,1674,-174,107.31630400504572,113.23203545425768,508,0.2013888888888889,0.42424242424242425,0.3877551020408163,0.22580645161290322,31,30,1,20,10,0,0,1,19,0.6129032258064516,54,17,37,1
"Brian Roberts","NOP",72,1667,-135,105.02496878901374,110.23622047244095,633,0.16666666666666666,0.22727272727272727,0.323943661971831,0.25925925925925924,7,6,1,2,3,1,0,1,3,0.42857142857142855,43,13,30,0
"Nikola Pekovic","MIN",54,1664,277,112.38572692421116,104.58715596330275,662,0,0.29651162790697677,0.33093525179856115,0.4,23,23,0,17,6,0,0,0,16,0.6956521739130435,30,12,18,0
"Tyson Chandler","NYK",55,1662,15,110.44150821785368,109.25392251040665,370,0,0.4235294117647059,0.3333333333333333,0.21739130434782608,63,62,1,38,21,3,0,1,37,0.5873015873015873,36,23,13,1
"Glen Davis","LAC",68,1662,-166,102.1216848673947,107.83944810285355,542,0.5,0.3684210526315789,0.20454545454545456,0.1048951048951049,29,29,0,19,10,0,0,0,18,0.6206896551724138,58,28,30,0
"Danny Green","SAS",68,1651,331,108.6412213740458,98.7152034261242,549,0.28651685393258425,0.34782608695652173,0.23333333333333334,0.10638297872340426,61,57,4,43,9,5,2,2,34,0.5573770491803278,65,29,36,3
"Dante Cunningham","MIN",81,1635,-41,106.94873378628782,107.25436179981634,430,1,0.35135135135135137,0.4230769230769231,0.3096446700507614,58,57,1,42,15,0,0,1,37,0.6379310344827587,62,19,43,3
"Andray Blatche","BKN",73,1618,21,108.90322580645162,108.33064255731354,668,0.1935483870967742,0.3867924528301887,0.2465753424657534,0.11278195488721804,38,38,0,29,8,1,0,0,19,0.5,75,28,47,6
"Samuel Dalembert","DAL",80,1614,20,108.12020460358056,107.65289785462696,378,0,0.37254901960784315,0.13636363636363635,0.0625,94,93,1,67,20,6,0,1,57,0.6063829787234043,41,15,26,14
"Thabo Sefolosha","OKC",61,1584,119,107.51974723538704,103.85831752055661,332,0.21153846153846154,0.3333333333333333,0.2608695652173913,0.04,17,15,2,7,5,3,1,1,9,0.5294117647058824,79,24,55,0
"Kentavious Caldwell-Pope","DET",80,1582,-60,105.86734693877551,106.99588477366255,422,0.33884297520661155,0.5263157894736842,0.3076923076923077,0.2753623188405797,12,11,1,9,1,1,0,1,6,0.5,75,22,53,1
"Kendall Marshall","LAL",54,1564,-171,105.78410145375813,111.14206128133704,410,0.19230769230769232,0.32,0.36666666666666664,0.25,4,3,1,3,0,0,0,1,3,0.75,48,19,29,0
"Nene","WAS",53,1560,118,104.92819843342036,101.80802103879026,683,0,0.27586206896551724,0.23232323232323232,0.2815533980582524,47,46,1,21,22,3,0,1,28,0.5957446808510638,64,23,41,0
"Aaron Brooks","DEN",72,1557,-95,106.2480277690123,109.21135646687698,594,0.20863309352517986,0.463768115942029,0.35365853658536583,0.21052631578947367,13,13,0,7,6,0,0,0,8,0.6153846153846154,52,21,31,0
"Trevor Booker","WAS",72,1554,-56,108.49563465413028,109.78623914495658,386,0,0.3448275862068966,0.3559322033898305,0.2833333333333333,45,38,7,26,10,2,3,4,27,0.6,41,15,26,0
"Manu Ginobili","SAS",68,1551,421,115.02723486062159,102.52345519249434,736,0.13496932515337423,0.3387096774193548,0.36538461538461536,0.23404255319148937,17,16,1,8,7,1,0,1,9,0.5294117647058824,70,34,36,0
"Jeremy Lamb","OKC",78,1538,215,110.0631019594819,102.37859266600594,594,0.22077922077922077,0.32608695652173914,0.4166666666666667,0.3235294117647059,26,20,6,10,6,4,0,6,14,0.5384615384615384,56,23,33,0
"Patrick Patterson","TOR",65,1532,168,109.67961826857533,104.23786739576212,436,0.23958333333333334,0.30952380952380953,0.42857142857142855,0.17647058823529413,37,37,0,21,15,1,0,0,23,0.6216216216216216,55,16,39,3
"Patty Mills","SAS",81,1527,338,111.36063408190225,100.7638658253072,761,0.23333333333333334,0.36666666666666664,0.3783783783783784,0.25,9,9,0,3,6,0,0,0,4,0.4444444444444444,68,28,40,0
"E'Twaun Moore","ORL",79,1506,-147,99.69532836831415,104.10774410774411,449,0.21,0.5116279069767442,0.3548387096774194,0.2608695652173913,13,13,0,7,5,1,0,0,5,0.38461538461538464,60,19,41,0
"Evan Fournier","DEN",76,1503,10,104.81850305171861,104.90164463076427,581,0.2638888888888889,0.453125,0.4117647058823529,0.19444444444444445,7,7,0,4,2,1,0,0,4,0.5714285714285714,34,14,20,0
"Michael Kidd-Gilchrist","CHA",62,1502,9,103.66678533285867,102.97978006385243,367,0.375,0.2727272727272727,0.2,0.23333333333333334,39,39,0,31,5,3,0,0,27,0.6923076923076923,43,19,24,1
"Jordan Hill","LAL",72,1500,-304,101.32978723404256,111.39913592555666,487,0,0.3780487804878049,0.08653846153846154,0.19148936170212766,64,63,1,45,18,0,1,0,39,0.609375,29,10,19,1
"Steve Blake","GSW",55,1498,-173,101.19047619047619,107.26609157266091,342,0.23015873015873015,0.3333333333333333,0.3,0.21428571428571427,8,8,0,2,6,0,0,0,6,0.75,54,29,25,0
"Shelvin Mack","ATL",73,1490,-49,106.98314413484692,108.14789455665867,492,0.28205128205128205,0.4262295081967213,0.2222222222222222,0.25,2,2,0,2,0,0,0,0,2,1,50,22,28,0
"Mike Scott","ATL",80,1482,-192,103.92426850258175,110.04112405757368,663,0.1796875,0.3114754098360656,0.1927710843373494,0.14285714285714285,7,7,0,6,1,0,0,0,6,0.8571428571428571,30,6,24,1
"Ersan Ilyasova","MIL",55,1479,-267,100.70497003877335,109.69101123595506,523,0.1935483870967742,0.3764705882352941,0.29411764705882354,0.19642857142857142,8,8,0,7,1,0,0,0,4,0.5,46,13,33,0
"J.J. Barea","MIN",79,1471,-96,102.62612301313061,105.83362098722817,610,0.27450980392156865,0.41284403669724773,0.5205479452054794,0.3103448275862069,0,0,0,0,0,0,0,0,0,0,26,12,14,0
"Shane Battier","MIA",73,1468,195,112.70125223613596,105.31004989308624,264,0.16417910447761194,0.25,0.3333333333333333,0.25,39,38,1,33,5,0,0,1,20,0.5128205128205128,50,16,34,0
"Amar'e Stoudemire","NYK",65,1466,-159,106.20384047267356,112.65775798069784,658,0,0.42105263157894735,0.2413793103448276,0.22826086956521738,37,36,1,28,8,0,1,0,21,0.5675675675675675,23,11,12,2
"Lou Williams","ATL",60,1445,-166,106.96692470091484,112.37294076410795,581,0.2222222222222222,0.36666666666666664,0.23529411764705882,0.13114754098360656,4,4,0,4,0,0,0,0,3,0.75,45,14,31,0
"Derek Fisher","OKC",81,1428,237,111.12696148359487,102.60156806842481,382,0.29411764705882354,0.42857142857142855,0.21739130434782608,0.2,3,3,0,3,0,0,0,0,2,0.6666666666666666,70,28,42,0
"Anthony Morrow","NOP",76,1426,45,107.90150679897096,107.63216679076695,554,0.3047619047619048,0.6086956521739131,0.373134328358209,0.25301204819277107,12,11,1,8,3,0,0,1,6,0.5,38,20,18,0
"Caron Butler","OKC",56,1419,-152,104.55037919826651,110.71947674418605,533,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.225,17,16,1,10,5,1,0,1,8,0.47058823529411764,47,25,22,1
"Cody Zeller","CHA",82,1417,-87,101.80245133381399,104.18754473872583,361,0,0.3894736842105263,0.34375,0.27722772277227725,41,41,0,33,7,1,0,0,23,0.5609756097560976,40,16,24,4
"Eric Bledsoe","PHX",43,1416,136,107.46216121084126,103.36640680368534,690,0.3333333333333333,0.4383561643835616,0.2777777777777778,0.21428571428571427,14,14,0,9,5,0,0,0,6,0.42857142857142855,69,14,55,1
"Gerald Wallace","BOS",58,1416,-174,101.13262696382901,106.90406976744187,249,0.1951219512195122,0.45098039215686275,0,0.25,14,14,0,10,3,1,0,0,7,0.5,73,32,41,1
"Elton Brand","ATL",73,1414,-60,106.90156193243733,108.02158273381295,360,0,0.2962962962962963,0.13846153846153847,0.1206896551724138,88,88,0,60,25,3,0,0,53,0.6022727272727273,40,13,27,0
"Russell Westbrook","OKC",46,1412,221,113.61437456807187,106.05117565698478,918,0.1773049645390071,0.4,0.2535211267605634,0.23300970873786409,7,7,0,7,0,0,0,0,3,0.42857142857142855,88,32,56,0
"Kelly Olynyk","BOS",70,1400,-5,106.35379061371842,108.17448680351906,490,0.2328767123287671,0.4666666666666667,0.23076923076923078,0.23333333333333334,27,26,1,18,6,2,1,0,15,0.5555555555555556,35,13,22,0
"Luis Scola","IND",82,1399,4,101.15542303391726,100.70605722779636,526,0.75,0.34328358208955223,0.2909090909090909,0.2275449101796407,16,16,0,13,3,0,0,0,7,0.4375,26,12,14,0
"Chris Andersen","MIA",72,1396,162,110.23076923076923,103.44299923488906,348,0.14285714285714285,0.4098360655737705,0,0.21428571428571427,97,97,0,76,18,3,0,0,57,0.5876288659793815,31,9,22,8
"Mirza Teletovic","BKN",72,1396,-95,107.77819129140305,110.90100111234706,556,0.2097560975609756,0.45454545454545453,0.2962962962962963,0.21739130434782608,23,23,0,17,4,2,0,0,13,0.5652173913043478,29,18,11,0
"Kris Humphries","BOS",69,1376,-177,101.10056925996204,107.20754716981132,476,0,0.2777777777777778,0.3137254901960784,0.2601626016260163,61,61,0,54,6,1,0,0,37,0.6065573770491803,31,12,19,8
"Nick Collison","OKC",81,1353,335,114.37193511882307,101.85045317220543,240,0.16666666666666666,0.34615384615384615,0.2,0.22580645161290322,28,27,1,22,3,2,0,1,16,0.5714285714285714,30,10,20,2
"Kosta Koufos","MEM",80,1349,38,104.5019920318725,102.37623762376238,398,0,0.40594059405940597,0.29523809523809524,0.44,71,71,0,52,19,0,0,0,45,0.6338028169014085,32,13,19,4
"O.J. Mayo","MIL",52,1346,-357,97.22863741339492,110.67178502879078,557,0.22302158273381295,0.36585365853658536,0.3673469387755102,0.2,13,13,0,7,6,0,0,0,6,0.46153846153846156,28,14,14,0
"Austin Rivers","NOP",69,1338,-16,110.5471847739889,109.23256719906504,483,0.2916666666666667,0.4107142857142857,0.27848101265822783,0.14285714285714285,9,8,1,5,3,0,0,1,4,0.4444444444444444,45,16,29,0
"Zaza Pachulia","MIL",53,1325,-181,104.48113207547169,111.85973207249803,303,0,0.4329896907216495,0.37037037037037035,0.29545454545454547,14,14,0,6,8,0,0,0,12,0.8571428571428571,45,13,32,0
"Ryan Kelly","LAL",59,1312,-86,107.84170025650421,110.74954296160877,439,0.20652173913043478,0.3333333333333333,0.22,0.15151515151515152,45,42,3,27,11,4,2,1,17,0.37777777777777777,32,15,17,0
"Nate Wolters","MIL",58,1309,-26,103.96982929734021,105.84233693477391,365,0.23684210526315788,0.49206349206349204,0.3333333333333333,0.2608695652173913,15,15,0,5,5,5,0,0,7,0.4666666666666667,35,12,23,0
"Anthony Tolliver","CHA",64,1298,77,106.78500986193293,103.66574694521087,354,0.25874125874125875,0.5454545454545454,0.14285714285714285,0.13333333333333333,15,15,0,11,2,2,0,0,9,0.6,19,3,16,0
"Omri Casspi","HOU",71,1283,147,108.76524390243902,103.75622844001533,410,0.24561403508771928,0.41304347826086957,0.17307692307692307,0.25,14,13,1,6,6,1,0,1,6,0.42857142857142855,44,15,29,0
"Pablo Prigioni","NYK",66,1282,31,109.82560612505316,108.04743752647184,228,0.19718309859154928,0.7,0.3333333333333333,0.125,2,2,0,1,1,0,0,0,1,0.5,67,24,43,0
"Tony Allen","MEM",55,1278,91,108.66834170854271,103.64238410596026,420,0.3125,0.5164835164835165,0.32142857142857145,0.2,19,13,6,10,1,2,4,2,12,0.631578947368421,90,27,63,0
"Mason Plumlee","BKN",70,1275,-91,107.39523418241578,110.86065573770493,439,0,0.2898550724637681,0.2413793103448276,1,55,54,1,40,11,3,1,0,23,0.41818181818181815,49,32,17,12
"Tiago Splitter","SAS",59,1271,266,107.65873015873017,97.14172290591505,388,0,0.31521739130434784,0.24242424242424243,0.5,31,31,0,23,6,2,0,0,18,0.5806451612903226,29,16,13,0
"Matthew Dellavedova","CLE",72,1271,70,107.46634026927784,103.01325833668139,288,0.2872340425531915,0.5714285714285714,0.36585365853658536,0.5,5,5,0,3,1,1,0,0,1,0.2,33,16,17,0
"Andrea Bargnani","NYK",42,1257,-123,103.55781448538755,110.16731016731018,493,0.23076923076923078,0.30612244897959184,0.2878787878787879,0.21839080459770116,52,52,0,34,17,1,0,0,35,0.6730769230769231,14,3,11,0
"Jae Crowder","DAL",78,1253,240,112.16714461286358,100.7258064516129,300,0.19387755102040816,0.2692307692307692,0.3333333333333333,0.25925925925925924,21,21,0,14,7,0,0,0,10,0.47619047619047616,59,14,45,0
"Ian Mahinmi","IND",77,1248,9,99.45652173913042,98.421926910299,194,0,0.46774193548387094,0.25,0.2222222222222222,72,72,0,56,16,0,0,0,47,0.6527777777777778,41,17,24,2
"Tony Snell","CHI",77,1231,-117,98.73417721518987,102.63157894736842,304,0.3135593220338983,0.4,0.4,0.25,15,15,0,7,7,1,0,0,8,0.5333333333333333,29,9,20,0
"DeJuan Blair","DAL",78,1214,-4,109.08713692946057,108.66694180767644,400,0,0.29333333333333333,0.2708333333333333,0.14285714285714285,21,21,0,14,7,0,0,0,13,0.6190476190476191,60,17,43,0
"Jeremy Evans","UTA",66,1209,-177,102.51101321585904,108.77497827975674,295,1,0.5192307692307693,0.4411764705882353,0.22388059701492538,46,43,3,32,10,1,1,2,31,0.6739130434782609,42,16,26,1
"Kendrick Perkins","OKC",62,1207,44,105.20789584208316,103.62105263157895,157,0,0.44,0.36585365853658536,0.3076923076923077,32,30,2,17,12,1,0,2,17,0.53125,26,9,17,2
"Steven Adams","OKC",81,1197,57,109.22226944326391,106.57336726039017,159,0,0.5964912280701754,0.25806451612903225,0.5,57,56,1,39,15,2,0,1,35,0.6140350877192983,40,13,27,5
"C.J. Watson","IND",63,1193,137,103.55156183140778,97.06632653061224,377,0.20454545454545456,0.40540540540540543,0.4,0.34210526315789475,8,8,0,4,4,0,0,0,5,0.625,60,21,39,0
"Kyle O'Quinn","ORL",69,1188,-30,104.65517241379311,104.4180118946474,357,0,0.42,0.25,0.13402061855670103,88,85,3,46,27,12,0,3,57,0.6477272727272727,39,4,35,5
"Andrew Nicholson","ORL",76,1174,-153,98.24253075571177,104.6888694127958,378,0.18333333333333332,0.5,0.2535211267605634,0.12643678160919541,23,23,0,17,6,0,0,0,13,0.5652173913043478,18,7,11,1
"Nick Calathes","MEM",71,1172,20,103.41685649202734,101.5801354401806,312,0.20512820512820512,0.5454545454545454,0.2830188679245283,0.34615384615384615,8,7,1,3,3,1,0,1,6,0.75,66,34,32,0
"Darrell Arthur","DEN",68,1161,72,105.45609548167093,102.56191289496157,349,0.24324324324324326,0.3055555555555556,0.16666666666666666,0.20714285714285716,47,45,2,29,14,2,0,2,27,0.574468085106383,39,14,25,3
"Elliot Williams","PHI",67,1157,-359,94.92875104777872,110.39124947412705,359,0.15294117647058825,0.45901639344262296,0.23076923076923078,0.11764705882352941,3,2,1,2,0,0,0,1,0,0,35,9,26,0
"Jrue Holiday","NOP",34,1144,24,110.05811354492623,108.64527629233511,447,0.32558139534883723,0.45,0.36363636363636365,0.24675324675324675,12,9,3,7,1,1,0,3,7,0.5833333333333334,56,29,27,0
"Luke Ridnour","CHA",61,1140,-198,101.43718127028279,110.71925754060324,269,0.3,0.3888888888888889,0.4857142857142857,0.3108108108108108,8,8,0,4,2,2,0,0,7,0.875,32,13,19,0
"Phil Pressey","BOS",75,1132,-27,104.62242562929062,105.71297989031079,188,0.28,0.39285714285714285,0.2962962962962963,0.28205128205128205,5,5,0,2,1,2,0,0,4,0.8,68,38,30,0
"Gary Neal","CHA",52,1113,-171,102.11069418386491,110.49411764705883,507,0.2037037037037037,0.35,0.23214285714285715,0.20930232558139536,0,0,0,0,0,0,0,0,0,0,18,7,11,0
"Kevin Garnett","BKN",54,1109,-27,102.22007722007723,103.77358490566037,314,0,0.3225806451612903,0.16666666666666666,0.14545454545454545,40,40,0,26,12,2,0,0,24,0.6,43,18,25,3
"Robert Sacre","LAL",65,1089,-153,103.9268183846497,110.2621057307863,296,0,0.3870967741935484,0.13414634146341464,0.11627906976744186,47,47,0,36,10,1,0,0,22,0.46808510638297873,24,6,18,0
"Francisco Garcia","HOU",55,1083,33,107.25034199726403,105.93878483325719,284,0.28225806451612906,0.6666666666666666,0.5,0.11764705882352941,33,32,1,16,13,3,0,1,20,0.6060606060606061,27,7,20,0
"Brandan Wright","DAL",58,1077,122,115.3957528957529,109.98545807077073,444,0,0.391304347826087,0.3137254901960784,0.16666666666666666,55,54,1,36,17,1,0,1,32,0.5818181818181818,32,11,21,4
"Bismack Biyombo","CHA",77,1072,-42,101.82535767143563,103.79497289305077,157,0,0.20689655172413793,0.15,0.4,86,86,0,65,20,1,0,0,46,0.5348837209302325,7,2,5,16
"Lavoy Allen","IND",65,1071,-211,97.86266484765804,106.8264014466546,232,0,0.375,0.29545454545454547,0.1774193548387097,33,33,0,27,6,0,0,0,17,0.5151515151515151,24,11,13,0
"Travis Outlaw","SAC",63,1065,-103,103.1055900621118,107.51307655729909,314,0.3194444444444444,0.35294117647058826,0.3,0.22535211267605634,19,18,1,10,7,1,1,0,11,0.5789473684210527,20,7,13,1
"Will Bynum","DET",56,1054,-108,104.35615126854954,109.52608903781713,452,0.2,0.463768115942029,0.5,0.29850746268656714,7,6,1,4,1,1,0,1,5,0.7142857142857143,39,22,17,0
"Tyler Zeller","CLE",70,1050,-5,104.76426799007444,103.72549019607844,304,0,0.4067796610169492,0.4888888888888889,0.2413793103448276,38,38,0,23,15,0,0,0,20,0.5263157894736842,18,6,12,0
"Diante Garrett","UTA",71,1047,-116,102.39795918367346,106.62983425414365,237,0.33962264150943394,0.34782608695652173,0.32608695652173914,0.22580645161290322,5,5,0,3,1,1,0,0,2,0.4,41,20,21,0
"Jordan Hamilton","HOU",60,1020,-104,102.08839242350656,107.08737864077669,365,0.23770491803278687,0.35135135135135137,0.2857142857142857,0.3181818181818182,20,20,0,11,9,0,0,0,12,0.6,44,14,30,2
"Alonzo Gee","CLE",65,1020,-228,101.26071608673728,110.31080414405525,225,0.37142857142857144,0.43243243243243246,0.2727272727272727,0.16216216216216217,15,13,2,9,3,1,1,1,6,0.4,39,11,28,1
"Chris Douglas-Roberts","CHA",49,1016,-10,105.01278772378517,104.61460446247465,307,0.21794871794871795,0.45161290322580644,0.23809523809523808,0.375,16,15,1,12,2,1,0,1,11,0.6875,29,8,21,1
"Greg Stiemsma","NOP",55,1006,-170,100.10565240359219,108.6842105263158,105,0,0.2413793103448276,0,0.16666666666666666,57,57,0,39,16,2,0,0,33,0.5789473684210527,35,21,14,3
"Ish Smith","PHX",70,1006,-11,104.11027568922306,104.24363454817772,243,0.21052631578947367,0.49122807017543857,0.3,0.4,13,11,2,7,4,0,1,1,7,0.5384615384615384,49,15,34,0
"Luc Mbah a Moute","MIN",64,1003,-153,102.79358510087947,108.85045778229909,181,0.16666666666666666,0.46153846153846156,0.3,0.23333333333333334,14,14,0,7,5,2,0,0,10,0.7142857142857143,30,13,17,0
