"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Isaac Okoro","CLE",69,1887,41,115.84845250800427,113.42299578059071,581,0.2076923076923077,0.4358974358974359,0.47058823529411764,0,34,31,3,10,19,2,0,3,18,0.5294117647058824,57,9,48,1
"Clint Capela","ATL",73,1883,-17,117.47894871140598,118.18414322250639,553,0,0.40641711229946526,0.4931506849315068,0.5,106,103,3,73,30,0,0,3,67,0.6320754716981132,43,14,29,7
"Terance Mann","LAC",75,1873,52,119.38693197095995,117.26349545697488,578,0.24031007751937986,0.5,0.3181818181818182,0.125,15,13,2,6,7,0,0,2,7,0.4666666666666667,43,13,30,1
"Malik Monk","SAC",72,1872,10,117.55196304849885,118.54253112033194,1018,0.2727272727272727,0.34285714285714286,0.34951456310679613,0.3111111111111111,39,31,8,12,18,1,0,8,24,0.6153846153846154,45,12,33,0
"Bruce Brown","TOR",67,1865,-231,117.97494246995653,123.50242161611013,649,0.23148148148148148,0.375,0.4032258064516129,0.16666666666666666,17,16,1,4,10,2,0,1,6,0.35294117647058826,59,22,37,0
"Jamal Murray","DEN",59,1861,311,123.42780026990555,114.87870619946091,1162,0.24338624338624337,0.4230769230769231,0.3467741935483871,0.24528301886792453,39,36,3,14,20,2,2,1,22,0.5641025641025641,57,13,44,1
"RJ Barrett","TOR",58,1838,-153,116.13666228646518,119.84272608125819,1071,0.2229299363057325,0.3442622950819672,0.34265734265734266,0.3333333333333333,22,20,2,10,9,1,0,2,11,0.5,31,8,23,1
"Georges Niang","CLE",82,1831,30,116.93351424694708,117.10454296661193,704,0.24380165289256198,0.4,0.3384615384615385,0,18,18,0,12,6,0,0,0,10,0.5555555555555556,30,18,12,0
"Jerami Grant","POR",54,1830,-351,109.534127843987,119.1702819956616,999,0.2147239263803681,0.3883495145631068,0.319672131147541,0.2676056338028169,34,32,2,19,11,2,1,1,22,0.6470588235294118,45,26,19,3
"Payton Pritchard","BOS",82,1826,449,124.97228381374724,112.74645931685643,685,0.32272727272727275,0.34615384615384615,0.4318181818181818,0.2413793103448276,6,6,0,2,2,2,0,0,2,0.3333333333333333,39,13,26,0
"Rui Hachimura","LAL",68,1826,123,118.8783570300158,115.6398104265403,848,0.20454545454545456,0.34545454545454546,0.2289156626506024,0.2,25,25,0,18,7,0,0,0,17,0.68,41,11,30,7
"Lauri Markkanen","UTA",55,1820,21,120.22116903633493,119.57379636937648,1102,0.265625,0.6,0.3274336283185841,0.25,26,26,0,12,14,0,0,0,18,0.6923076923076923,50,17,33,1
"Cole Anthony","ORL",81,1817,110,115.58333333333333,112.8726664809139,859,0.2441860465116279,0.4107142857142857,0.3181818181818182,0.2,37,36,1,19,16,1,0,1,18,0.4864864864864865,64,32,32,0
"Reggie Jackson","DEN",82,1817,78,115.61987984707811,114.0818007136975,787,0.20359281437125748,0.3717948717948718,0.37272727272727274,0.28846153846153844,13,13,0,8,5,0,0,0,7,0.5384615384615384,44,18,26,0
"Daniel Gafford","DAL",74,1814,-100,115.8183241973375,118.67643212137067,622,0,0.34177215189873417,0.21153846153846154,0,153,151,2,81,68,2,0,2,85,0.5555555555555556,65,30,35,12
"Ivica Zubac","LAC",68,1795,184,118.9302716325959,114.35406698564593,614,0,0.40384615384615385,0.2702702702702703,0,83,81,2,51,30,0,1,1,47,0.5662650602409639,22,7,15,3
"Deandre Ayton","POR",55,1784,-318,108.21917808219177,117.14205816554811,714,0.25,0.4262295081967213,0.2,0.12222222222222222,42,41,1,19,20,2,0,1,27,0.6428571428571429,56,14,42,6
"Derrick Jones Jr.","DAL",76,1783,55,116.93351424694708,115.22210184182015,572,0.16,0.4166666666666667,0.3783783783783784,0,51,46,5,20,25,1,2,3,25,0.49019607843137253,53,21,32,0
"Kyle Anderson","MIN",79,1782,167,113.76326074818537,108.1350304371887,451,0.3235294117647059,0.34146341463414637,0.2785714285714286,0.2,47,40,7,14,24,2,2,5,28,0.5957446808510638,71,34,37,1
"Jalen Duren","DET",61,1778,-311,110.84828711256117,118.81938803141078,639,0,0.33663366336633666,0.25510204081632654,0.1,47,47,0,24,23,0,0,0,26,0.5531914893617021,33,10,23,4
"Bradley Beal","PHX",53,1767,107,119.26938092582265,115.73688592839301,885,0.24615384615384617,0.42857142857142855,0.37777777777777777,0.2857142857142857,27,25,2,10,13,2,2,0,18,0.6666666666666666,52,16,36,0
"Scoot Henderson","POR",62,1765,-495,108.11715481171548,121.55172413793103,798,0.23976608187134502,0.3793103448275862,0.28,0.22388059701492538,13,11,2,5,5,1,1,1,8,0.6153846153846154,48,22,26,0
"Kelly Olynyk","TOR",78,1759,-262,114.07912687585267,121.65936473165388,617,0.13186813186813187,0.5178571428571429,0.30612244897959184,0.2222222222222222,30,29,1,20,9,0,0,1,16,0.5333333333333333,74,25,49,1
"Nick Richards","CHA",67,1759,-429,108.5167190625893,120.50185343598517,467,0,0.2571428571428571,0.16216216216216217,0,74,74,0,49,25,0,0,0,49,0.6621621621621622,26,6,20,26
"Caleb Martin","MIA",64,1756,66,115.70391872278664,113.1966503032053,554,0.2635135135135135,0.5076923076923077,0.25396825396825395,0.2631578947368421,29,26,3,17,9,0,2,1,14,0.4827586206896552,47,14,33,0
"Sam Hauser","BOS",79,1741,492,123.6909871244635,110.18119068162208,619,0.2596899224806202,0.23529411764705882,0.2777777777777778,0.6666666666666666,25,25,0,14,11,0,0,0,11,0.44,40,15,25,0
"Al Horford","BOS",65,1740,421,123.60992301112061,111.98855507868383,494,0.2348993288590604,0.4583333333333333,0.4090909090909091,0.2857142857142857,62,55,7,27,27,1,4,3,42,0.6774193548387096,38,9,29,8
"Toumani Camara","POR",70,1739,-189,108.94632206759444,114.0549730801927,376,0.25663716814159293,0.3611111111111111,0.3829787234042553,0.6,33,33,0,23,10,0,0,0,19,0.5757575757575758,66,17,49,1
"Obi Toppin","IND",82,1730,140,123.49430276722735,119.6636832112829,727,0.22916666666666666,0.3333333333333333,0.38235294117647056,0,43,36,7,16,18,2,0,7,23,0.5348837209302325,47,13,34,6
"Bilal Coulibaly","WAS",63,1715,-419,109.24137931034483,120.66685037200331,494,0.19008264462809918,0.36666666666666664,0.3191489361702128,0.2,48,44,4,22,22,0,1,3,28,0.5833333333333334,57,32,25,2
"OG Anunoby","NYK",50,1702,390,120.70574511519393,109.33216681248177,661,0.24375,0.5084745762711864,0.37735849056603776,0.16666666666666666,36,35,1,20,12,3,1,0,18,0.5,68,24,44,0
"Jabari Walker","POR",72,1701,-338,108.96874087058137,119.29618768328446,477,0.3870967741935484,0.36470588235294116,0.44155844155844154,0.08333333333333333,22,22,0,18,4,0,0,0,11,0.5,42,18,24,0
"Andrew Nembhard","IND",68,1697,65,118.48381601362863,116.37393767705383,558,0.18518518518518517,0.5675675675675675,0.2804878048780488,0.15151515151515152,6,6,0,2,4,0,0,0,3,0.5,63,21,42,1
"Cason Wallace","OKC",82,1692,128,117.083692838654,112.17638691322902,512,0.20610687022900764,0.3793103448275862,0.2564102564102564,0.35,37,32,5,7,23,2,1,4,23,0.6216216216216216,76,37,39,0
"Trey Murphy III","NOP",57,1690,264,117.86651122121829,110.42944785276075,764,0.23809523809523808,0.2857142857142857,0.3157894736842105,0.1,28,26,2,17,7,2,1,1,21,0.75,51,17,34,0
"Kristaps Porzingis","BOS",57,1690,417,122.59725400457666,112.01505500868558,1007,0.16292134831460675,0.4107142857142857,0.2289156626506024,0.075,111,104,7,68,34,2,0,7,70,0.6306306306306306,42,10,32,2
"Kyle Lowry","PHI",60,1690,2,113.4701159678858,113.68107302533534,448,0.1564625850340136,0.3157894736842105,0.35714285714285715,0.3,21,20,1,6,13,1,0,1,9,0.42857142857142855,59,31,28,0
"Jordan Clarkson","UTA",55,1682,-191,115.83788444955447,121.36285221391604,838,0.305,0.35714285714285715,0.3312883435582822,0.37142857142857144,6,6,0,4,2,0,0,0,4,0.6666666666666666,35,12,23,1
"De'Andre Hunter","ATL",57,1681,-49,118.85434657455382,120.54241200230815,803,0.22043010752688172,0.3829787234042553,0.27631578947368424,0.12244897959183673,16,14,2,7,5,2,1,1,12,0.75,40,17,23,0
"Pat Connaughton","MIL",76,1676,-14,117.41007194244604,119.01162790697676,392,0.2052980132450331,0.30434782608695654,0.35294117647058826,0,19,4,15,2,2,0,3,12,15,0.7894736842105263,40,11,29,0
"Christian Braun","DEN",82,1656,-13,113.42648845686512,112.11849192100539,540,0.25773195876288657,0.4235294117647059,0.4426229508196721,0.45454545454545453,35,35,0,18,17,0,0,0,15,0.42857142857142855,42,9,33,0
"Simone Fontecchio","DET",66,1644,-27,115.43818920487521,116.08695652173913,600,0.29441624365482233,0.375,0.4791666666666667,0.125,23,22,1,9,13,0,1,0,16,0.6956521739130435,44,15,29,0
"Ochai Agbaji","TOR",78,1642,-250,112.7433628318584,119.20374707259954,396,0.23972602739726026,0.37254901960784315,0.2708333333333333,0.2,44,44,0,27,17,0,0,0,29,0.6590909090909091,47,14,33,2
"Julius Randle","NYK",46,1630,219,121.53846153846155,115.6999696325539,920,0.18292682926829268,0.5764705882352941,0.4025157232704403,0.4583333333333333,12,12,0,8,3,1,0,0,8,0.6666666666666666,25,7,18,0
"Precious Achiuwa","NYK",74,1624,-47,114.15510718789407,114.91228070175438,404,0.16417910447761194,0.40217391304347827,0.45,0.375,68,58,10,49,9,0,5,5,35,0.5147058823529411,46,20,26,2
"Santi Aldama","MEM",61,1618,-275,108.66214549938348,117.35639283508337,575,0.2131979695431472,0.48148148148148145,0.35,0.25,54,51,3,36,15,0,1,2,29,0.5370370370370371,43,10,33,1
"Cameron Johnson","BKN",58,1599,-77,113.90954151177199,118.34804539722573,707,0.25471698113207547,0.2926829268292683,0.36538461538461536,0.21212121212121213,15,15,0,9,6,0,0,0,10,0.6666666666666666,49,18,31,0
"Malaki Branham","SAS",75,1594,-373,108.45948352626893,119.03635826189773,625,0.2441860465116279,0.5106382978723404,0.23655913978494625,0.23809523809523808,8,8,0,5,3,0,0,0,4,0.5,27,7,20,0
"Paul Reed","PHI",82,1590,96,118.32543443917852,115.00157579577687,428,0.1388888888888889,0.4782608695652174,0.2,0,84,81,3,47,33,1,2,1,48,0.5714285714285714,67,33,34,2
"Ausar Thompson","DET",63,1583,-231,110.06752608962555,116.30103595368678,466,0.24705882352941178,0.4375,0.40384615384615385,0.17391304347826086,59,53,6,24,28,1,0,6,28,0.4745762711864407,68,30,38,1
"Anfernee Simons","POR",46,1582,-330,111.74063581995594,122.39747634069401,991,0.2768595041322314,0.2318840579710145,0.3707865168539326,0.3333333333333333,5,5,0,3,2,0,0,0,5,1,23,7,16,0
"Kevin Huerter","SAC",64,1562,77,119.29607903673973,117.79160186625195,607,0.1935483870967742,0.25925925925925924,0.28846153846153844,0.2,23,20,3,8,11,1,0,3,12,0.5217391304347826,45,15,30,0
"Bennedict Mathurin","IND",59,1538,-92,117.56756756756756,120.28229518257133,765,0.27906976744186046,0.4722222222222222,0.32608695652173914,0.3,14,14,0,10,4,0,0,0,7,0.5,35,14,21,2
"Evan Mobley","CLE",50,1532,33,114.05750798722045,113.11160857051487,649,0.14285714285714285,0.34615384615384615,0.25,0,72,70,2,31,38,1,0,2,49,0.6805555555555556,45,19,26,4
"Chris Paul","GSW",58,1531,110,116.77398583386993,114.11421155094095,464,0.28448275862068967,0.5,0.3333333333333333,0.27941176470588236,6,6,0,2,3,1,0,0,2,0.3333333333333333,70,34,36,0
"Nicolas Batum","PHI",60,1529,177,119.79876663420967,114.61187214611873,275,0.20754716981132076,0.7058823529411765,0.3333333333333333,0.5,38,32,6,21,8,3,1,5,25,0.6578947368421053,48,22,26,0
"Russell Westbrook","LAC",68,1529,104,119.5322376738306,115.51507537688443,653,0.14814814814814814,0.31746031746031744,0.21505376344086022,0.12903225806451613,23,22,1,8,14,0,0,1,10,0.43478260869565216,74,21,53,0
"Zach Collins","SAS",69,1526,-393,106.99937225360955,119.29714465014119,669,0.17073170731707318,0.24615384615384617,0.2912621359223301,0.1111111111111111,52,52,0,34,18,0,0,0,32,0.6153846153846154,34,9,25,2
"Josh Green","DAL",57,1505,-100,119.1997418522104,121.7586649550706,435,0.17117117117117117,0.34375,0.2631578947368421,0,9,9,0,4,5,0,0,0,5,0.5555555555555556,47,21,26,1
"Walker Kessler","UTA",64,1493,-149,114.20157068062828,118.88271806599151,372,0.42857142857142855,0.4794520547945205,0.23333333333333334,1,154,148,6,89,58,1,2,4,89,0.577922077922078,30,2,28,14
"Draymond Green","GSW",55,1490,172,118.51851851851852,112.9907436961379,417,0.14666666666666667,0.3695652173913043,0.3275862068965517,0,47,40,7,14,26,0,5,2,32,0.6808510638297872,55,19,36,0
"Peyton Watson","DEN",80,1488,-69,112.66553480475382,112.74966711051931,493,0.12121212121212122,0.3114754098360656,0.3728813559322034,0.09090909090909091,88,80,8,56,22,2,2,6,50,0.5681818181818182,42,15,27,4
"Matisse Thybulle","POR",65,1487,-232,110.31270791749834,117.52235839682014,311,0.2585034013605442,0.38095238095238093,0.4117647058823529,0,49,24,25,6,12,6,12,13,22,0.4489795918367347,113,33,80,0
"Khris Middleton","MIL",55,1487,125,120.36024445159215,116.71506937721847,744,0.20261437908496732,0.34615384615384615,0.3253012048192771,0.23809523809523808,15,13,2,6,6,1,1,1,10,0.6666666666666666,51,16,35,1
"Bojan Bogdanovic","NYK",57,1478,-346,112.47914581247915,124.02402402402403,785,0.26903553299492383,0.3333333333333333,0.313953488372093,0.32432432432432434,5,5,0,1,3,1,0,0,4,0.8,30,4,26,1
"Julian Champagnie","SAS",74,1468,-141,111.8412491867274,115.7503234152652,458,0.21965317919075145,0.34375,0.391304347826087,0.5714285714285714,42,39,3,19,20,0,0,3,19,0.4523809523809524,48,20,28,3
"Patrick Beverley","MIL",73,1463,-61,113.69721936148301,114.80599046970728,405,0.29914529914529914,0.2413793103448276,0.3387096774193548,0.2,31,27,4,8,13,6,0,4,13,0.41935483870967744,43,24,19,0
"Amir Coffey","LAC",70,1460,-92,117.33333333333333,120.88353413654619,430,0.2222222222222222,0.5882352941176471,0.2972972972972973,0.35294117647058826,14,13,1,8,4,1,1,0,8,0.5714285714285714,41,17,24,0
"Isaiah Joe","OKC",78,1445,351,119.37479648323021,111.35371179039302,570,0.23737373737373738,0.3076923076923077,0.23809523809523808,0.13043478260869565,22,20,2,13,7,0,1,1,18,0.8181818181818182,46,14,32,0
"Desmond Bane","MEM",42,1443,-200,110.15075376884421,117.20430107526882,894,0.26540284360189575,0.3387096774193548,0.3780487804878049,0.12244897959183673,22,18,4,9,9,0,0,4,15,0.6818181818181818,43,15,28,0
"Vince Williams Jr.","MEM",52,1436,-91,110.446735395189,113.69109047127623,441,0.1796875,0.5277777777777778,0.42857142857142855,0.125,34,34,0,19,15,0,0,0,19,0.5588235294117647,47,25,22,0
"Isaiah Stewart","DET",46,1423,-131,112.29928254185172,116.45655877342419,403,0.17592592592592593,0.38461538461538464,0.3870967741935484,0,38,36,2,14,22,0,2,0,27,0.7105263157894737,17,4,13,3
"Moritz Wagner","ORL",80,1415,92,117.01376632545006,114.04812455767869,727,0.22666666666666666,0.32967032967032966,0.17777777777777778,0,21,17,4,8,9,0,1,3,12,0.5714285714285714,39,19,20,1
"Tyler Herro","MIA",42,1407,31,114.25546930134087,113.60255047821467,819,0.20512820512820512,0.3076923076923077,0.2727272727272727,0.2711864406779661,3,3,0,2,1,0,0,0,3,1,30,8,22,1
"Wendell Carter Jr.","ORL",55,1406,52,113.07911617961511,111.38472519628837,480,0.19626168224299065,0.2708333333333333,0.2631578947368421,0.1111111111111111,28,28,0,16,12,0,0,0,17,0.6071428571428571,35,11,24,5
"Onyeka Okongwu","ATL",55,1405,-34,120.34412955465586,121.86125211505922,433,0.18604651162790697,0.3050847457627119,0.2702702702702703,0,60,57,3,41,16,0,2,1,34,0.5666666666666667,26,8,18,1
"Amen Thompson","HOU",62,1388,44,114.65277777777777,112.11286992429457,469,0.1956521739130435,0.4318181818181818,0.24528301886792453,0.13333333333333333,38,32,6,10,21,1,1,5,24,0.631578947368421,78,46,32,1
"Haywood Highsmith","MIA",66,1366,7,112.13235294117648,111.62876008804108,362,0.19827586206896552,0.3870967741935484,0.2916666666666667,0.25,30,28,2,16,11,1,0,2,18,0.6,53,22,31,1
"Dyson Daniels","NOP",61,1358,72,117.92727272727272,114.43522194153735,316,0.19318181818181818,0.4411764705882353,0.3023255813953488,0,25,25,0,14,10,1,0,0,16,0.64,85,41,44,1
"Andre Drummond","CHI",79,1351,26,117.77029554807332,116.62308554351887,400,0,0.5,0.3442622950819672,0,48,43,5,30,13,0,1,4,28,0.5833333333333334,73,34,39,3
"Marcus Sasser","DET",71,1351,-251,109.40170940170941,118.29832680669277,545,0.22758620689655173,0.3684210526315789,0.3088235294117647,0.2641509433962264,12,12,0,5,7,0,0,0,6,0.5,44,22,22,0
"Kris Murray","POR",62,1348,-164,107.63330898466035,114.3329658213892,302,0.2878787878787879,0.4666666666666667,0.5897435897435898,0,21,21,0,11,9,1,0,0,11,0.5238095238095238,53,15,38,1
"Miles McBride","NYK",68,1328,-16,113.49453978159126,113.19148936170212,481,0.2348993288590604,0.26666666666666666,0.358974358974359,0.3181818181818182,7,6,1,3,3,0,0,1,4,0.5714285714285714,50,13,37,2
"Jakob Poeltl","TOR",50,1319,-17,116.1361954108068,116.76535899333827,441,0,0.3620689655172414,0.2463768115942029,0,76,75,1,42,33,0,1,0,47,0.618421052631579,35,14,21,1
"Joel Embiid","PHI",39,1309,267,121.19205298013244,111.36865342163355,1184,0.14285714285714285,0.5068493150684932,0.2595419847328244,0.23148148148148148,66,66,0,45,21,0,0,0,41,0.6212121212121212,46,16,30,3
"Jeff Green","HOU",78,1307,-77,113.52675207234364,115.12667660208643,457,0.22448979591836735,0.42857142857142855,0.46,0.38461538461538464,31,29,2,14,15,0,1,1,18,0.5806451612903226,16,4,12,2
"Cameron Payne","PHI",78,1304,-11,115.503003003003,116.22130222054949,549,0.275,0.3181818181818182,0.32608695652173914,0.23076923076923078,11,11,0,3,7,1,0,0,6,0.5454545454545454,42,20,22,0
"Gary Harris","ORL",54,1297,91,116.33986928104575,112.7978478093774,343,0.27419354838709675,0.3333333333333333,0.2857142857142857,0.14285714285714285,14,13,1,4,9,0,0,1,10,0.7142857142857143,49,17,32,0
"Dereck Lively II","DAL",55,1294,144,123.8131122833459,118.209179834462,388,0,0.2916666666666667,0.32,0,77,77,0,47,30,0,0,0,46,0.5974025974025974,36,9,27,15
"T.J. McConnell","IND",71,1291,95,122.65480163144235,118.6046511627907,689,0.20833333333333334,0.3793103448275862,0.2980132450331126,0.2857142857142857,8,7,1,2,4,1,0,1,6,0.75,72,17,55,0
"Aaron Holiday","HOU",78,1269,85,115.17135155949173,110.24279210925646,459,0.24806201550387597,0.44,0.3617021276595745,0.20833333333333334,6,6,0,4,2,0,0,0,4,0.6666666666666666,42,21,21,1
"Cedi Osman","SAS",72,1269,-353,109.1756807161507,121.66172106824925,451,0.2713178294573643,0.23076923076923078,0.22580645161290322,0.3333333333333333,11,11,0,6,5,0,0,0,7,0.6363636363636364,36,17,19,0
"Gradey Dick","TOR",60,1268,-378,108.13598166539343,121.5990905646078,434,0.22916666666666666,0.25,0.42857142857142855,0.14814814814814814,2,2,0,1,1,0,0,0,2,1,34,4,30,0
"Naji Marshall","NOP",66,1257,204,118.53010164190775,109.69743987587276,414,0.1927710843373494,0.4146341463414634,0.3333333333333333,0.3333333333333333,12,11,1,4,7,0,0,1,5,0.4166666666666667,49,26,23,0
"Kris Dunn","UTA",66,1249,14,120.00765110941086,119.74693251533743,318,0.3283582089552239,0.3076923076923077,0.4090909090909091,0,28,27,1,11,15,1,0,1,11,0.39285714285714285,68,31,37,0
"Gordon Hayward","OKC",51,1245,-134,114.13001167769559,119.57878315132605,450,0.25,0.4594594594594595,0.23076923076923078,0.2127659574468085,13,13,0,7,5,1,0,0,10,0.7692307692307693,40,13,27,2
"GG Jackson","MEM",48,1233,-195,106.03174603174604,114.08674890569041,605,0.2,0.2923076923076923,0.2708333333333333,0.13636363636363635,24,22,2,13,9,0,0,2,18,0.75,28,9,19,5
"Aaron Wiggins","OKC",78,1228,94,118.52445870088211,112.41162608012569,452,0.1746031746031746,0.288135593220339,0.34375,0.125,19,19,0,13,5,1,0,0,11,0.5789473684210527,56,19,37,0
"Larry Nance Jr.","NOP",61,1216,71,115.14285714285714,111.56186612576066,278,0.17142857142857143,0.3939393939393939,0.10344827586206896,0,19,19,0,10,9,0,0,0,13,0.6842105263157895,61,23,38,1
"Duop Reath","POR",68,1214,-188,112.05265322912382,120.18159306644655,484,0.3026315789473684,0.4897959183673469,0.3103448275862069,0,38,36,2,21,13,2,1,1,30,0.7894736842105263,33,13,20,0
"Alec Burks","NYK",66,1211,-256,111.63074420496137,121.44880615135573,608,0.24378109452736318,0.3611111111111111,0.3333333333333333,0.28888888888888886,12,12,0,6,6,0,0,0,5,0.4166666666666667,28,9,19,0
"Kevon Looney","GSW",74,1195,38,118.92678868552413,116.61843737081438,230,0,0.4,0.325,0.5,29,29,0,6,23,0,0,0,14,0.4827586206896552,28,15,13,0
"David Roddy","PHX",65,1177,-225,106.76567656765677,115.80897488678468,368,0.24778761061946902,0.3548387096774194,0.41379310344827586,0.16666666666666666,11,10,1,4,6,0,1,0,5,0.45454545454545453,27,7,20,0
"Vasilije Micic","CHA",60,1176,-74,114.06649616368286,117.62189905902481,399,0.2169811320754717,0.34146341463414637,0.38235294117647056,0.16666666666666666,7,6,1,5,1,0,1,0,2,0.2857142857142857,31,8,23,0
"Patrick Williams","CHI",43,1174,-14,116.73068715322236,117.62943945228926,375,0.2988505747126437,0.41304347826086957,0.2702702702702703,0.18518518518518517,33,32,1,18,12,2,0,1,16,0.48484848484848486,40,15,25,1
"John Konchar","MEM",55,1173,-150,108.24175824175825,114.38818565400844,201,0.19230769230769232,0.3225806451612903,0.3333333333333333,0,51,47,4,28,17,2,1,3,33,0.6470588235294118,51,26,25,0
"Joe Ingles","ORL",68,1169,165,119.40298507462687,113.57758620689656,258,0.3333333333333333,0.5454545454545454,0.375,0,5,5,0,4,1,0,0,0,1,0.2,43,11,32,0
"Drew Eubanks","PHX",75,1169,-106,111.56462585034014,115.8252015273653,307,0,0.3170731707317073,0.4117647058823529,0,61,60,1,40,20,0,0,1,40,0.6557377049180327,27,11,16,1
"Anthony Black","ORL",69,1164,-35,110.43514997887621,111.0691823899371,271,0.2727272727272727,0.3333333333333333,0.15384615384615385,0.23529411764705882,21,20,1,9,11,0,0,1,11,0.5238095238095238,35,16,19,2
"Jordan Hawkins","NOP",67,1161,12,116.04010025062657,117.3027989821883,486,0.26881720430107525,0.42857142857142855,0.5172413793103449,0.2857142857142857,7,5,2,2,3,0,0,2,2,0.2857142857142857,19,10,9,0
"Trey Lyles","SAC",58,1158,179,120.9636517328825,113.97621070518267,344,0.23015873015873015,0.3333333333333333,0.35714285714285715,0.5,19,17,2,10,7,0,2,0,11,0.5789473684210527,17,4,13,2
"Moses Moody","GSW",66,1156,99,115.95117845117845,113.31058020477815,434,0.373015873015873,0.5172413793103449,0.39622641509433965,0.5714285714285714,24,20,4,10,8,2,2,2,17,0.7083333333333334,42,18,24,0
"Jae Crowder","MIL",50,1156,-69,114.9748322147651,117.67169179229481,270,0.23809523809523808,0.38461538461538464,0.2727272727272727,0.08333333333333333,9,9,0,1,8,0,0,0,3,0.3333333333333333,38,12,26,0
"Trayce Jackson-Davis","GSW",67,1130,32,117.34429065743944,115.75993091537133,417,0,0.4603174603174603,0.4411764705882353,0,76,75,1,33,42,0,1,0,50,0.6578947368421053,29,7,22,10
"Malcolm Brogdon","POR",39,1121,-81,112.98245614035088,117.25507502206531,558,0.24324324324324326,0.35185185185185186,0.37037037037037035,0.3,8,7,1,4,3,0,1,0,2,0.25,27,9,18,0
"Dean Wade","CLE",54,1108,176,115.75157515751576,106.25277161862527,257,0.3333333333333333,0,0.25,0.25,25,25,0,15,9,1,0,0,11,0.44,40,18,22,0
"Josh Richardson","MIA",43,1103,-107,111.23646209386281,115.80369203061683,391,0.19672131147540983,0.2222222222222222,0.2962962962962963,0.09090909090909091,14,12,2,5,7,0,0,2,10,0.7142857142857143,24,9,15,0
"Davion Mitchell","SAC",72,1101,-45,113.46240432237731,115.38461538461539,349,0.25773195876288657,0.2631578947368421,0.3333333333333333,0.0625,3,2,1,0,2,0,0,1,2,0.6666666666666666,17,5,12,1
"Dario Saric","GSW",64,1098,-22,116.79355127630991,118.09609339919174,450,0.23770491803278687,0.3181818181818182,0.3191489361702128,0.23076923076923078,10,10,0,1,9,0,0,0,7,0.7,31,15,16,0
"James Wiseman","DET",63,1091,-326,107.25022104332449,121.71605484298983,329,0,0.35,0.1935483870967742,0.1,39,39,0,15,22,2,0,0,24,0.6153846153846154,12,5,7,9
"Dante Exum","DAL",55,1088,239,124.45336903168229,113.53517364203027,390,0.2549019607843137,0.35,0.29411764705882354,0.16666666666666666,5,5,0,4,1,0,0,0,2,0.4,22,9,13,0
"Sam Merrill","CLE",61,1069,28,113.96989651928503,113.83079847908746,431,0.21739130434782608,0.375,0.5384615384615384,0.3333333333333333,4,4,0,4,0,0,0,0,1,0.25,19,8,11,0
"Shaedon Sharpe","POR",32,1059,-246,107.57083139804922,117.95580110497238,443,0.2894736842105263,0.46551724137931033,0.40425531914893614,0.1935483870967742,12,11,1,6,4,1,1,0,6,0.5,28,12,16,1
"Dennis Smith Jr.","BKN",56,1059,-36,113.75838926174497,113.15171441991546,307,0.3013698630136986,0.39622641509433965,0.375,0.2222222222222222,12,12,0,6,6,0,0,0,5,0.4166666666666667,68,33,35,0
"Jordan Goodwin","MEM",57,1056,-93,108.52272727272727,112.44695898161244,294,0.2,0.46938775510204084,0.34375,0.25,18,16,2,9,7,0,1,1,12,0.6666666666666666,48,26,22,0
"Marvin Bagley III","WAS",50,1053,-137,112.15970961887477,118.96944824441405,414,0,0.42168674698795183,0.3157894736842105,0.07692307692307693,33,32,1,16,16,0,0,1,20,0.6060606060606061,20,4,16,5
"Torrey Craig","CHI",53,1049,-181,114.78975350410826,121.59847764034254,262,0.27472527472527475,0.375,0.23809523809523808,0,21,20,1,10,8,2,0,1,12,0.5714285714285714,30,11,19,0
"Dalano Banton","POR",54,1047,-222,106.606463878327,116.93548387096776,498,0.3893129770992366,0.46551724137931033,0.32,0.2608695652173913,20,18,2,6,11,1,0,2,14,0.7,33,11,22,0
"Jalen Smith","IND",61,1047,-13,122.39559430931621,122.26277372262773,467,0.10126582278481013,0.26666666666666666,0.20833333333333334,0,38,38,0,24,14,0,0,0,22,0.5789473684210527,17,7,10,4
"Ziaire Williams","MEM",51,1038,-247,104.83870967741936,115.46052631578947,350,0.232,0.3939393939393939,0.4722222222222222,0.24,9,7,2,3,4,0,0,2,6,0.6666666666666666,36,10,26,0
"Jae'Sean Tate","HOU",65,1031,78,113.29534662867997,107.74976657329597,213,0.19230769230769232,0.3157894736842105,0.20833333333333334,0.3333333333333333,15,12,3,7,5,0,2,1,7,0.4666666666666667,42,23,19,0
"Kenrich Williams","OKC",69,1029,152,118.75598086124403,109.6470588235294,284,0.15,0.2857142857142857,0.5,0.1875,9,9,0,6,2,1,0,0,5,0.5555555555555556,38,14,24,2
